County,state,value,range,year
Larimer,CO,28.2,11.2 - 31.8 (631),2013-2015
Wilson,KS,28.2,11.2 - 31.8 (631),2013-2015
Madison,ID,28.2,11.2 - 31.8 (631),2013-2015
Lawrence,IN,28.3,11.2 - 31.8 (631),2013-2015
San Francisco,CA,28.3,11.2 - 31.8 (631),2013-2015
Bannock,ID,28.3,11.2 - 31.8 (631),2013-2015
Douglas,NV,28.3,11.2 - 31.8 (631),2013-2015
Bernalillo,NM,28.3,11.2 - 31.8 (631),2013-2015
Valley,MT,28.3,11.2 - 31.8 (631),2013-2015
Maunabo,PR,28.3,11.2 - 31.8 (631),2013-2015
Ward,TX,28.4,11.2 - 31.8 (631),2013-2015
Granite,MT,28.4,11.2 - 31.8 (631),2013-2015
Chase,KS,28.4,11.2 - 31.8 (631),2013-2015
Routt,CO,28.5,11.2 - 31.8 (631),2013-2015
Rock,MN,28.5,11.2 - 31.8 (631),2013-2015
Sandoval,NM,28.5,11.2 - 31.8 (631),2013-2015
Walsh,ND,28.5,11.2 - 31.8 (631),2013-2015
Utah,UT,28.5,11.2 - 31.8 (631),2013-2015
Haakon,SD,28.5,11.2 - 31.8 (631),2013-2015
Hughes,SD,28.5,11.2 - 31.8 (631),2013-2015
Ashland,WI,28.6,11.2 - 31.8 (631),2013-2015
Pembina,ND,28.6,11.2 - 31.8 (631),2013-2015
Lander,NV,28.6,11.2 - 31.8 (631),2013-2015
Phillips,MT,28.6,11.2 - 31.8 (631),2013-2015
Park,CO,28.6,11.2 - 31.8 (631),2013-2015
Broomfield,CO,28.6,11.2 - 31.8 (631),2013-2015
Humboldt,IA,28.6,11.2 - 31.8 (631),2013-2015
Bonneville,ID,28.7,11.2 - 31.8 (631),2013-2015
Deschutes,OR,28.7,11.2 - 31.8 (631),2013-2015
Reeves,TX,28.7,11.2 - 31.8 (631),2013-2015
Blaine,MT,28.8,11.2 - 31.8 (631),2013-2015
Orange,CA,28.8,11.2 - 31.8 (631),2013-2015
Harrison,IA,28.8,11.2 - 31.8 (631),2013-2015
Jerome,ID,28.9,11.2 - 31.8 (631),2013-2015
Page,IA,28.9,11.2 - 31.8 (631),2013-2015
Jefferson,MT,28.9,11.2 - 31.8 (631),2013-2015
Cedar,NE,28.9,11.2 - 31.8 (631),2013-2015
Lake,MN,28.9,11.2 - 31.8 (631),2013-2015
Vega Alta,PR,28.9,11.2 - 31.8 (631),2013-2015
Armstrong,TX,29.0,11.2 - 31.8 (631),2013-2015
Saline,NE,29.0,11.2 - 31.8 (631),2013-2015
Washington,IA,29.0,11.2 - 31.8 (631),2013-2015
Rice,KS,29.0,11.2 - 31.8 (631),2013-2015
Clear Creek,CO,29.0,11.2 - 31.8 (631),2013-2015
Coconino,AZ,29.0,11.2 - 31.8 (631),2013-2015
Hawaii,HI,29.0,11.2 - 31.8 (631),2013-2015
Rio Grande,CO,29.1,11.2 - 31.8 (631),2013-2015
Rooks,KS,29.1,11.2 - 31.8 (631),2013-2015
Logan,KS,29.1,11.2 - 31.8 (631),2013-2015
Salt Lake,UT,29.1,11.2 - 31.8 (631),2013-2015
Comerio,PR,29.1,11.2 - 31.8 (631),2013-2015
Sheridan,WY,29.2,11.2 - 31.8 (631),2013-2015
Lexington,VA,29.2,11.2 - 31.8 (631),2013-2015
Fairbanks North Star,AK,29.2,11.2 - 31.8 (631),2013-2015
Jackson,MN,29.2,11.2 - 31.8 (631),2013-2015
Rosebud,MT,29.3,11.2 - 31.8 (631),2013-2015
Montrose,CO,29.3,11.2 - 31.8 (631),2013-2015
Shoshone,ID,29.3,11.2 - 31.8 (631),2013-2015
Aguada,PR,29.3,11.2 - 31.8 (631),2013-2015
Isabela,PR,29.3,11.2 - 31.8 (631),2013-2015
Potter,SD,29.3,11.2 - 31.8 (631),2013-2015
Lafayette,WI,29.4,11.2 - 31.8 (631),2013-2015
Payette,ID,29.4,11.2 - 31.8 (631),2013-2015
Conejos,CO,29.4,11.2 - 31.8 (631),2013-2015
Harlan,NE,29.4,11.2 - 31.8 (631),2013-2015
Schoolcraft,MI,29.4,11.2 - 31.8 (631),2013-2015
Carlton,MN,29.5,11.2 - 31.8 (631),2013-2015
Hamilton,NE,29.5,11.2 - 31.8 (631),2013-2015
Kootenai,ID,29.5,11.2 - 31.8 (631),2013-2015
Columbia,WA,29.5,11.2 - 31.8 (631),2013-2015
Corson,SD,29.5,11.2 - 31.8 (631),2013-2015
Morgan,UT,29.5,11.2 - 31.8 (631),2013-2015
Fairfax,VA,29.5,11.2 - 31.8 (631),2013-2015
Ottawa,KS,29.6,11.2 - 31.8 (631),2013-2015
Douglas,CO,29.6,11.2 - 31.8 (631),2013-2015
Scotland,MO,29.6,11.2 - 31.8 (631),2013-2015
Norman,MN,29.6,11.2 - 31.8 (631),2013-2015
Boyd,NE,29.7,11.2 - 31.8 (631),2013-2015
Bent,CO,29.7,11.2 - 31.8 (631),2013-2015
Monterey,CA,29.7,11.2 - 31.8 (631),2013-2015
Monterey,CA,29.7,11.2 - 31.8 (631),2013-2015
Dunn,WI,29.7,11.2 - 31.8 (631),2013-2015
Langlade,WI,29.8,11.2 - 31.8 (631),2013-2015
Denver,CO,29.8,11.2 - 31.8 (631),2013-2015
Luna,NM,29.8,11.2 - 31.8 (631),2013-2015
Griggs,ND,29.9,11.2 - 31.8 (631),2013-2015
Jefferson,OR,29.9,11.2 - 31.8 (631),2013-2015
Holt,NE,29.9,11.2 - 31.8 (631),2013-2015
Alger,MI,29.9,11.2 - 31.8 (631),2013-2015
Elbert,CO,29.9,11.2 - 31.8 (631),2013-2015
Alamosa,CO,29.9,11.2 - 31.8 (631),2013-2015
Placer,CA,30.0,11.2 - 31.8 (631),2013-2015
Dawson,NE,30.0,11.2 - 31.8 (631),2013-2015
Aguadilla,PR,30.0,11.2 - 31.8 (631),2013-2015
Lamoille,VT,30.1,11.2 - 31.8 (631),2013-2015
Polk,MN,30.1,11.2 - 31.8 (631),2013-2015
Curry,OR,30.1,11.2 - 31.8 (631),2013-2015
Mercer,ND,30.2,11.2 - 31.8 (631),2013-2015
Haines,AK,30.2,11.2 - 31.8 (631),2013-2015
Towns,GA,30.2,11.2 - 31.8 (631),2013-2015
Windsor,VT,30.2,11.2 - 31.8 (631),2013-2015
Sauk,WI,30.2,11.2 - 31.8 (631),2013-2015
Sauk,WI,30.2,11.2 - 31.8 (631),2013-2015
McCormick,SC,30.3,11.2 - 31.8 (631),2013-2015
Umatilla,OR,30.3,11.2 - 31.8 (631),2013-2015
Keweenaw,MI,30.3,11.2 - 31.8 (631),2013-2015
Hettinger,ND,30.4,11.2 - 31.8 (631),2013-2015
Lyman,SD,30.4,11.2 - 31.8 (631),2013-2015
Hormigueros,PR,30.4,11.2 - 31.8 (631),2013-2015
Oconto,WI,30.4,11.2 - 31.8 (631),2013-2015
Clallam,WA,30.4,11.2 - 31.8 (631),2013-2015
Price,WI,30.5,11.2 - 31.8 (631),2013-2015
Childress,TX,30.5,11.2 - 31.8 (631),2013-2015
Dare,NC,30.5,11.2 - 31.8 (631),2013-2015
Sheridan,ND,30.5,11.2 - 31.8 (631),2013-2015
Sheridan,ND,30.5,11.2 - 31.8 (631),2013-2015
Solano,CA,30.5,11.2 - 31.8 (631),2013-2015
Lassen,CA,30.6,11.2 - 31.8 (631),2013-2015
Chattahoochee,GA,30.6,11.2 - 31.8 (631),2013-2015
Jefferson,ID,30.6,11.2 - 31.8 (631),2013-2015
Barnes,ND,30.6,11.2 - 31.8 (631),2013-2015
Valencia,NM,30.6,11.2 - 31.8 (631),2013-2015
Stillwater,MT,30.6,11.2 - 31.8 (631),2013-2015
McCulloch,TX,30.6,11.2 - 31.8 (631),2013-2015
Chelan,WA,30.6,11.2 - 31.8 (631),2013-2015
King,WA,30.6,11.2 - 31.8 (631),2013-2015
Bayamon,PR,30.6,11.2 - 31.8 (631),2013-2015
San Lorenzo,PR,30.6,11.2 - 31.8 (631),2013-2015
Pierce,WI,30.7,11.2 - 31.8 (631),2013-2015
Hyde,SD,30.7,11.2 - 31.8 (631),2013-2015
Anchorage,AK,30.7,11.2 - 31.8 (631),2013-2015
McCone,MT,30.8,11.2 - 31.8 (631),2013-2015
Winston,MS,30.8,11.2 - 31.8 (631),2013-2015
Washington,UT,30.8,11.2 - 31.8 (631),2013-2015
Clay,NC,30.9,11.2 - 31.8 (631),2013-2015
Montgomery,IL,30.9,11.2 - 31.8 (631),2013-2015
Hodgeman,KS,30.9,11.2 - 31.8 (631),2013-2015
Arapahoe,CO,31.0,11.2 - 31.8 (631),2013-2015
Calhoun,GA,31.0,11.2 - 31.8 (631),2013-2015
Richland,ND,31.0,11.2 - 31.8 (631),2013-2015
Lane,OR,31.0,11.2 - 31.8 (631),2013-2015
Carbon,MT,31.0,11.2 - 31.8 (631),2013-2015
Comanche,TX,31.0,11.2 - 31.8 (631),2013-2015
Falls Church,VA,31.0,11.2 - 31.8 (631),2013-2015
Ochiltree,TX,31.1,11.2 - 31.8 (631),2013-2015
Ashe,NC,31.1,11.2 - 31.8 (631),2013-2015
Greene,GA,31.1,11.2 - 31.8 (631),2013-2015
Pima,AZ,31.1,11.2 - 31.8 (631),2013-2015
Pocahontas,IA,31.1,11.2 - 31.8 (631),2013-2015
Nelson,ND,31.2,11.2 - 31.8 (631),2013-2015
Crawford,OH,31.2,11.2 - 31.8 (631),2013-2015
Wyandot,OH,31.2,11.2 - 31.8 (631),2013-2015
Wabasha,MN,31.2,11.2 - 31.8 (631),2013-2015
Koochiching,MN,31.2,11.2 - 31.8 (631),2013-2015
Sibley,MN,31.3,11.2 - 31.8 (631),2013-2015
Attala,MS,31.3,11.2 - 31.8 (631),2013-2015
Missoula,MT,31.3,11.2 - 31.8 (631),2013-2015
Henry,IA,31.3,11.2 - 31.8 (631),2013-2015
Appanoose,IA,31.3,11.2 - 31.8 (631),2013-2015
Lake,CA,31.3,11.2 - 31.8 (631),2013-2015
Lancaster,VA,31.3,11.2 - 31.8 (631),2013-2015
Summit,UT,31.3,11.2 - 31.8 (631),2013-2015
Emery,UT,31.3,11.2 - 31.8 (631),2013-2015
Spink,SD,31.3,11.2 - 31.8 (631),2013-2015
Utuado,PR,31.3,11.2 - 31.8 (631),2013-2015
Coleman,TX,31.4,11.2 - 31.8 (631),2013-2015
Rockbridge,VA,31.5,11.2 - 31.8 (631),2013-2015
Alameda,CA,31.5,11.2 - 31.8 (631),2013-2015
Guthrie,IA,31.5,11.2 - 31.8 (631),2013-2015
Hubbard,MN,31.5,11.2 - 31.8 (631),2013-2015
San Miguel,NM,31.5,11.2 - 31.8 (631),2013-2015
Grant,NM,31.5,11.2 - 31.8 (631),2013-2015
Boone,IA,31.6,11.2 - 31.8 (631),2013-2015
Waushara,WI,31.6,11.2 - 31.8 (631),2013-2015
Contra Costa,CA,31.7,11.2 - 31.8 (631),2013-2015
Steele,ND,31.7,11.2 - 31.8 (631),2013-2015
Washington,OK,31.7,11.2 - 31.8 (631),2013-2015
Glacier,MT,31.7,11.2 - 31.8 (631),2013-2015
Gage,NE,31.7,11.2 - 31.8 (631),2013-2015
Oktibbeha,MS,31.8,11.2 - 31.8 (631),2013-2015
Dewey,OK,31.8,11.2 - 31.8 (631),2013-2015
Nez Perce,ID,31.8,11.2 - 31.8 (631),2013-2015
Santa Cruz,CA,31.9,31.9 - 41.0 (631),2013-2015
Carroll,AR,31.9,31.9 - 41.0 (631),2013-2015
Knox,NE,31.9,31.9 - 41.0 (631),2013-2015
Teton,MT,31.9,31.9 - 41.0 (631),2013-2015
Fairfax City,VA,31.9,31.9 - 41.0 (631),2013-2015
Cabo Rojo,PR,31.9,31.9 - 41.0 (631),2013-2015
Windham,VT,32.0,31.9 - 41.0 (631),2013-2015
Schleicher,TX,32.0,31.9 - 41.0 (631),2013-2015
Dixon,NE,32.0,31.9 - 41.0 (631),2013-2015
Noxubee,MS,32.0,31.9 - 41.0 (631),2013-2015
Grundy,MO,32.0,31.9 - 41.0 (631),2013-2015
Houston,MN,32.0,31.9 - 41.0 (631),2013-2015
Renville,MN,32.0,31.9 - 41.0 (631),2013-2015
Cleburne,AR,32.0,31.9 - 41.0 (631),2013-2015
Yavapai,AZ,32.0,31.9 - 41.0 (631),2013-2015
Cheyenne,CO,32.0,31.9 - 41.0 (631),2013-2015
Owyhee,ID,32.0,31.9 - 41.0 (631),2013-2015
Twin Falls,ID,32.1,31.9 - 41.0 (631),2013-2015
Marshall,KS,32.1,31.9 - 41.0 (631),2013-2015
Mayaguez,PR,32.1,31.9 - 41.0 (631),2013-2015
Aransas,TX,32.2,31.9 - 41.0 (631),2013-2015
Blanco,TX,32.2,31.9 - 41.0 (631),2013-2015
Kingsbury,SD,32.2,31.9 - 41.0 (631),2013-2015
Lyon,KS,32.2,31.9 - 41.0 (631),2013-2015
Brown,KS,32.2,31.9 - 41.0 (631),2013-2015
LaGrange,IN,32.2,31.9 - 41.0 (631),2013-2015
Meeker,MN,32.2,31.9 - 41.0 (631),2013-2015
Torrance,NM,32.2,31.9 - 41.0 (631),2013-2015
Meagher,MT,32.3,31.9 - 41.0 (631),2013-2015
Howard,IA,32.3,31.9 - 41.0 (631),2013-2015
San Diego,CA,32.3,31.9 - 41.0 (631),2013-2015
Tuolumne,CA,32.3,31.9 - 41.0 (631),2013-2015
Northwest Arctic,AK,32.3,31.9 - 41.0 (631),2013-2015
Sitka,AK,32.3,31.9 - 41.0 (631),2013-2015
Morgan,CO,32.3,31.9 - 41.0 (631),2013-2015
Franklin,WA,32.3,31.9 - 41.0 (631),2013-2015
Mariposa,CA,32.4,31.9 - 41.0 (631),2013-2015
Schuyler,IL,32.4,31.9 - 41.0 (631),2013-2015
Hidalgo,NM,32.4,31.9 - 41.0 (631),2013-2015
Avery,NC,32.4,31.9 - 41.0 (631),2013-2015
Washoe,NV,32.5,31.9 - 41.0 (631),2013-2015
Lincoln,ME,32.5,31.9 - 41.0 (631),2013-2015
Sutton,TX,32.5,31.9 - 41.0 (631),2013-2015
Williamson,TX,32.6,31.9 - 41.0 (631),2013-2015
Waldo,ME,32.6,31.9 - 41.0 (631),2013-2015
Atchison,MO,32.6,31.9 - 41.0 (631),2013-2015
Texas,OK,32.6,31.9 - 41.0 (631),2013-2015
Major,OK,32.7,31.9 - 41.0 (631),2013-2015
Mineral,MT,32.7,31.9 - 41.0 (631),2013-2015
Trinity,CA,32.7,31.9 - 41.0 (631),2013-2015
Graham,AZ,32.7,31.9 - 41.0 (631),2013-2015
Uintah,UT,32.7,31.9 - 41.0 (631),2013-2015
Bon Homme,SD,32.7,31.9 - 41.0 (631),2013-2015
Menominee,WI,32.7,31.9 - 41.0 (631),2013-2015
Trempealeau,WI,32.8,31.9 - 41.0 (631),2013-2015
Burnett,WI,32.8,31.9 - 41.0 (631),2013-2015
Garfield,UT,32.8,31.9 - 41.0 (631),2013-2015
El Paso,TX,32.8,31.9 - 41.0 (631),2013-2015
Miami,IN,32.8,31.9 - 41.0 (631),2013-2015
Hooker,NE,32.8,31.9 - 41.0 (631),2013-2015
Carroll,MO,32.8,31.9 - 41.0 (631),2013-2015
Lancaster,NE,32.9,31.9 - 41.0 (631),2013-2015
Newaygo,MI,32.9,31.9 - 41.0 (631),2013-2015
Washington,OR,32.9,31.9 - 41.0 (631),2013-2015
Benson,ND,32.9,31.9 - 41.0 (631),2013-2015
Poweshiek,IA,32.9,31.9 - 41.0 (631),2013-2015
Mason,TX,32.9,31.9 - 41.0 (631),2013-2015
Calumet,WI,32.9,31.9 - 41.0 (631),2013-2015
Las Piedras,PR,32.9,31.9 - 41.0 (631),2013-2015
Outagamie,WI,33.0,31.9 - 41.0 (631),2013-2015
Beaufort,SC,33.0,31.9 - 41.0 (631),2013-2015
Phillips,KS,33.0,31.9 - 41.0 (631),2013-2015
Owen,IN,33.0,31.9 - 41.0 (631),2013-2015
Bureau,IL,33.0,31.9 - 41.0 (631),2013-2015
Pine,MN,33.0,31.9 - 41.0 (631),2013-2015
Lewis and Clark,MT,33.0,31.9 - 41.0 (631),2013-2015
Grant,MN,33.1,31.9 - 41.0 (631),2013-2015
Pawnee,KS,33.1,31.9 - 41.0 (631),2013-2015
Tehama,CA,33.1,31.9 - 41.0 (631),2013-2015
Boulder,CO,33.1,31.9 - 41.0 (631),2013-2015
Washburn,WI,33.1,31.9 - 41.0 (631),2013-2015
Florence,WI,33.2,31.9 - 41.0 (631),2013-2015
Nevada,CA,33.2,31.9 - 41.0 (631),2013-2015
Kusilvak,AK,33.2,31.9 - 41.0 (631),2013-2015
Fremont,ID,33.2,31.9 - 41.0 (631),2013-2015
Johnson,IA,33.2,31.9 - 41.0 (631),2013-2015
Piscataquis,ME,33.2,31.9 - 41.0 (631),2013-2015
Murray,MN,33.3,31.9 - 41.0 (631),2013-2015
Cedar,MO,33.3,31.9 - 41.0 (631),2013-2015
Marion,OR,33.3,31.9 - 41.0 (631),2013-2015
Fayette,IA,33.3,31.9 - 41.0 (631),2013-2015
Patrick,VA,33.3,31.9 - 41.0 (631),2013-2015
Iron,UT,33.3,31.9 - 41.0 (631),2013-2015
Lavaca,TX,33.4,31.9 - 41.0 (631),2013-2015
Moca,PR,33.4,31.9 - 41.0 (631),2013-2015
Marion,KS,33.4,31.9 - 41.0 (631),2013-2015
Ventura,CA,33.4,31.9 - 41.0 (631),2013-2015
Linn,OR,33.4,31.9 - 41.0 (631),2013-2015
Pierce,NE,33.4,31.9 - 41.0 (631),2013-2015
Houghton,MI,33.4,31.9 - 41.0 (631),2013-2015
Howard,MD,33.5,31.9 - 41.0 (631),2013-2015
Ransom,ND,33.5,31.9 - 41.0 (631),2013-2015
Navajo,AZ,33.5,31.9 - 41.0 (631),2013-2015
Pueblo,CO,33.5,31.9 - 41.0 (631),2013-2015
Canyon,ID,33.5,31.9 - 41.0 (631),2013-2015
Stark,IL,33.5,31.9 - 41.0 (631),2013-2015
Buena Vista,VA,33.5,31.9 - 41.0 (631),2013-2015
Bailey,TX,33.5,31.9 - 41.0 (631),2013-2015
Effingham,GA,33.6,31.9 - 41.0 (631),2013-2015
Glenn,CA,33.6,31.9 - 41.0 (631),2013-2015
Mountrail,ND,33.6,31.9 - 41.0 (631),2013-2015
Clackamas,OR,33.7,31.9 - 41.0 (631),2013-2015
Lewis,NY,33.7,31.9 - 41.0 (631),2013-2015
Marshall,MN,33.7,31.9 - 41.0 (631),2013-2015
Rabun,GA,33.7,31.9 - 41.0 (631),2013-2015
Woodford,KY,33.7,31.9 - 41.0 (631),2013-2015
Kendall,TX,33.7,31.9 - 41.0 (631),2013-2015
Salinas,PR,33.7,31.9 - 41.0 (631),2013-2015
Yauco,PR,33.8,31.9 - 41.0 (631),2013-2015
Snohomish,WA,33.8,31.9 - 41.0 (631),2013-2015
McCook,SD,33.8,31.9 - 41.0 (631),2013-2015
Grant,KS,33.8,31.9 - 41.0 (631),2013-2015
Rush,IN,33.8,31.9 - 41.0 (631),2013-2015
Roger Mills,OK,33.8,31.9 - 41.0 (631),2013-2015
Guadalupe,NM,33.9,31.9 - 41.0 (631),2013-2015
Olmsted,MN,33.9,31.9 - 41.0 (631),2013-2015
Franklin,IA,33.9,31.9 - 41.0 (631),2013-2015
Wilkes,GA,33.9,31.9 - 41.0 (631),2013-2015
Oldham,TX,33.9,31.9 - 41.0 (631),2013-2015
Iron,WI,33.9,31.9 - 41.0 (631),2013-2015
Kewaunee,WI,33.9,31.9 - 41.0 (631),2013-2015
Humacao,PR,33.9,31.9 - 41.0 (631),2013-2015
Albany,WY,34.0,31.9 - 41.0 (631),2013-2015
Edgefield,SC,34.0,31.9 - 41.0 (631),2013-2015
Kanabec,MN,34.0,31.9 - 41.0 (631),2013-2015
Le Sueur,MN,34.0,31.9 - 41.0 (631),2013-2015
Mercer,MO,34.0,31.9 - 41.0 (631),2013-2015
Musselshell,MT,34.0,31.9 - 41.0 (631),2013-2015
McKinley,NM,34.0,31.9 - 41.0 (631),2013-2015
Orange,NC,34.0,31.9 - 41.0 (631),2013-2015
Fayette,OH,34.0,31.9 - 41.0 (631),2013-2015
Nowata,OK,34.1,31.9 - 41.0 (631),2013-2015
Otter Tail,MN,34.1,31.9 - 41.0 (631),2013-2015
Allen,KS,34.1,31.9 - 41.0 (631),2013-2015
Floyd,TX,34.1,31.9 - 41.0 (631),2013-2015
Sheboygan,WI,34.1,31.9 - 41.0 (631),2013-2015
Converse,WY,34.2,31.9 - 41.0 (631),2013-2015
Rockwall,TX,34.2,31.9 - 41.0 (631),2013-2015
Elk,KS,34.2,31.9 - 41.0 (631),2013-2015
Benton,IA,34.2,31.9 - 41.0 (631),2013-2015
Oceana,MI,34.2,31.9 - 41.0 (631),2013-2015
Cascade,MT,34.2,31.9 - 41.0 (631),2013-2015
Otoe,NE,34.2,31.9 - 41.0 (631),2013-2015
Webster,NE,34.2,31.9 - 41.0 (631),2013-2015
Dona Ana,NM,34.3,31.9 - 41.0 (631),2013-2015
New York,NY,34.3,31.9 - 41.0 (631),2013-2015
Polk,OR,34.3,31.9 - 41.0 (631),2013-2015
Furnas,NE,34.3,31.9 - 41.0 (631),2013-2015
Choctaw,MS,34.3,31.9 - 41.0 (631),2013-2015
Jo Daviess,IL,34.3,31.9 - 41.0 (631),2013-2015
Cameron,LA,34.3,31.9 - 41.0 (631),2013-2015
Midland,TX,34.3,31.9 - 41.0 (631),2013-2015
Foard,TX,34.3,31.9 - 41.0 (631),2013-2015
Hemphill,TX,34.3,31.9 - 41.0 (631),2013-2015
Sublette,WY,34.3,31.9 - 41.0 (631),2013-2015
McPherson,SD,34.4,31.9 - 41.0 (631),2013-2015
Madison,LA,34.4,31.9 - 41.0 (631),2013-2015
Antelope,NE,34.4,31.9 - 41.0 (631),2013-2015
Nance,NE,34.5,31.9 - 41.0 (631),2013-2015
Malheur,OR,34.5,31.9 - 41.0 (631),2013-2015
McLean,ND,34.5,31.9 - 41.0 (631),2013-2015
Atchison,KS,34.5,31.9 - 41.0 (631),2013-2015
Day,SD,34.5,31.9 - 41.0 (631),2013-2015
Dickens,TX,34.5,31.9 - 41.0 (631),2013-2015
Shawano,WI,34.5,31.9 - 41.0 (631),2013-2015
Kitsap,WA,34.6,31.9 - 41.0 (631),2013-2015
Logan,OK,34.6,31.9 - 41.0 (631),2013-2015
Nemaha,NE,34.6,31.9 - 41.0 (631),2013-2015
Silver Bow,MT,34.6,31.9 - 41.0 (631),2013-2015
Putnam,MO,34.7,31.9 - 41.0 (631),2013-2015
Fillmore,MN,34.7,31.9 - 41.0 (631),2013-2015
McKenzie,ND,34.7,31.9 - 41.0 (631),2013-2015
Clay,IA,34.7,31.9 - 41.0 (631),2013-2015
Fond du Lac,WI,34.7,31.9 - 41.0 (631),2013-2015
Green,WI,34.8,31.9 - 41.0 (631),2013-2015
Grant,WA,34.8,31.9 - 41.0 (631),2013-2015
Upton,TX,34.8,31.9 - 41.0 (631),2013-2015
Jones,IA,34.8,31.9 - 41.0 (631),2013-2015
Haskell,KS,34.8,31.9 - 41.0 (631),2013-2015
Reno,KS,34.8,31.9 - 41.0 (631),2013-2015
Warren,IN,34.9,31.9 - 41.0 (631),2013-2015
Talbot,GA,34.9,31.9 - 41.0 (631),2013-2015
San Miguel,CO,34.9,31.9 - 41.0 (631),2013-2015
Douglas,OR,34.9,31.9 - 41.0 (631),2013-2015
Gogebic,MI,34.9,31.9 - 41.0 (631),2013-2015
Lowndes,MS,34.9,31.9 - 41.0 (631),2013-2015
Yellowstone,MT,34.9,31.9 - 41.0 (631),2013-2015
Duchesne,UT,34.9,31.9 - 41.0 (631),2013-2015
Comal,TX,35.0,31.9 - 41.0 (631),2013-2015
Whatcom,WA,35.0,31.9 - 41.0 (631),2013-2015
Boone,MO,35.0,31.9 - 41.0 (631),2013-2015
Chatham,NC,35.0,31.9 - 41.0 (631),2013-2015
Clay,GA,35.0,31.9 - 41.0 (631),2013-2015
Napa,CA,35.0,31.9 - 41.0 (631),2013-2015
Decatur,IN,35.0,31.9 - 41.0 (631),2013-2015
Calhoun,IA,35.1,31.9 - 41.0 (631),2013-2015
Hardin,IA,35.1,31.9 - 41.0 (631),2013-2015
Kiowa,KS,35.1,31.9 - 41.0 (631),2013-2015
Humboldt,CA,35.1,31.9 - 41.0 (631),2013-2015
Lyon,NV,35.1,31.9 - 41.0 (631),2013-2015
Caddo,OK,35.1,31.9 - 41.0 (631),2013-2015
Marquette,MI,35.1,31.9 - 41.0 (631),2013-2015
Castro,TX,35.1,31.9 - 41.0 (631),2013-2015
Winkler,TX,35.2,31.9 - 41.0 (631),2013-2015
Stonewall,TX,35.2,31.9 - 41.0 (631),2013-2015
Perry,MO,35.2,31.9 - 41.0 (631),2013-2015
Johnson,NE,35.2,31.9 - 41.0 (631),2013-2015
Gray,KS,35.2,31.9 - 41.0 (631),2013-2015
Madison,KY,35.2,31.9 - 41.0 (631),2013-2015
Brown,IN,35.2,31.9 - 41.0 (631),2013-2015
Logan,IL,35.3,31.9 - 41.0 (631),2013-2015
Keokuk,IA,35.3,31.9 - 41.0 (631),2013-2015
Cedar,IA,35.3,31.9 - 41.0 (631),2013-2015
Bryan,GA,35.3,31.9 - 41.0 (631),2013-2015
Montgomery,MS,35.3,31.9 - 41.0 (631),2013-2015
Clearwater,MN,35.3,31.9 - 41.0 (631),2013-2015
Renville,ND,35.3,31.9 - 41.0 (631),2013-2015
Hyde,NC,35.3,31.9 - 41.0 (631),2013-2015
Orange,VT,35.3,31.9 - 41.0 (631),2013-2015
Randall,TX,35.3,31.9 - 41.0 (631),2013-2015
Camuy,PR,35.3,31.9 - 41.0 (631),2013-2015
Van Buren,AR,35.4,31.9 - 41.0 (631),2013-2015
Ward,ND,35.5,31.9 - 41.0 (631),2013-2015
Beaver,OK,35.5,31.9 - 41.0 (631),2013-2015
Gilliam,OR,35.5,31.9 - 41.0 (631),2013-2015
Jackson,OR,35.6,31.9 - 41.0 (631),2013-2015
Alleghany,NC,35.6,31.9 - 41.0 (631),2013-2015
Somerset,ME,35.6,31.9 - 41.0 (631),2013-2015
Wabash,IN,35.6,31.9 - 41.0 (631),2013-2015
Iowa,IA,35.6,31.9 - 41.0 (631),2013-2015
Thurston,WA,35.6,31.9 - 41.0 (631),2013-2015
Alexandria,VA,35.6,31.9 - 41.0 (631),2013-2015
Charlottesville,VA,35.7,31.9 - 41.0 (631),2013-2015
Pepin,WI,35.7,31.9 - 41.0 (631),2013-2015
White,IN,35.7,31.9 - 41.0 (631),2013-2015
Fayette,IL,35.7,31.9 - 41.0 (631),2013-2015
Stevens,KS,35.7,31.9 - 41.0 (631),2013-2015
Buncombe,NC,35.7,31.9 - 41.0 (631),2013-2015
Comanche,OK,35.7,31.9 - 41.0 (631),2013-2015
Multnomah,OR,35.8,31.9 - 41.0 (631),2013-2015
Carson City,NV,35.8,31.9 - 41.0 (631),2013-2015
La Paz,AZ,35.8,31.9 - 41.0 (631),2013-2015
Martin,TX,35.8,31.9 - 41.0 (631),2013-2015
Greenville,SC,35.8,31.9 - 41.0 (631),2013-2015
Hood,TX,35.9,31.9 - 41.0 (631),2013-2015
Carbon,UT,35.9,31.9 - 41.0 (631),2013-2015
Chatham,GA,35.9,31.9 - 41.0 (631),2013-2015
Finney,KS,35.9,31.9 - 41.0 (631),2013-2015
Grundy,IA,35.9,31.9 - 41.0 (631),2013-2015
Steuben,IN,35.9,31.9 - 41.0 (631),2013-2015
Wabash,IL,36.0,31.9 - 41.0 (631),2013-2015
Apache,AZ,36.0,31.9 - 41.0 (631),2013-2015
Faulkner,AR,36.0,31.9 - 41.0 (631),2013-2015
Fayette,GA,36.1,31.9 - 41.0 (631),2013-2015
Polk,IA,36.1,31.9 - 41.0 (631),2013-2015
Josephine,OR,36.1,31.9 - 41.0 (631),2013-2015
