County,state,value,range,year
Miami,IN,37.2,32.6 - 42.4 (640),2012-2014
Kingfisher,OK,37.2,32.6 - 42.4 (640),2012-2014
Roger Mills,OK,37.2,32.6 - 42.4 (640),2012-2014
Franklin,MS,37.3,32.6 - 42.4 (640),2012-2014
Fremont,IA,37.3,32.6 - 42.4 (640),2012-2014
Hamilton,IA,37.3,32.6 - 42.4 (640),2012-2014
Elk,KS,37.3,32.6 - 42.4 (640),2012-2014
San Benito,CA,37.3,32.6 - 42.4 (640),2012-2014
Collier,FL,37.3,32.6 - 42.4 (640),2012-2014
Green,WI,37.3,32.6 - 42.4 (640),2012-2014
Jefferson,WV,37.3,32.6 - 42.4 (640),2012-2014
Lajas,PR,37.4,32.6 - 42.4 (640),2012-2014
Kandiyohi,MN,37.4,32.6 - 42.4 (640),2012-2014
Dodge,NE,37.5,32.6 - 42.4 (640),2012-2014
San Miguel,CO,37.5,32.6 - 42.4 (640),2012-2014
Bryan,GA,37.5,32.6 - 42.4 (640),2012-2014
Union,GA,37.5,32.6 - 42.4 (640),2012-2014
Fremont,ID,37.5,32.6 - 42.4 (640),2012-2014
Morgan,GA,37.5,32.6 - 42.4 (640),2012-2014
Brookings,SD,37.5,32.6 - 42.4 (640),2012-2014
Mellette,SD,37.6,32.6 - 42.4 (640),2012-2014
Burnet,TX,37.6,32.6 - 42.4 (640),2012-2014
Runnels,TX,37.6,32.6 - 42.4 (640),2012-2014
Charlottesville,VA,37.6,32.6 - 42.4 (640),2012-2014
Dane,WI,37.6,32.6 - 42.4 (640),2012-2014
Newaygo,MI,37.6,32.6 - 42.4 (640),2012-2014
McKinley,NM,37.6,32.6 - 42.4 (640),2012-2014
Chatham,NC,37.7,32.6 - 42.4 (640),2012-2014
McLean,ND,37.7,32.6 - 42.4 (640),2012-2014
Mackinac,MI,37.7,32.6 - 42.4 (640),2012-2014
Dakota,NE,37.7,32.6 - 42.4 (640),2012-2014
Lane,KS,37.7,32.6 - 42.4 (640),2012-2014
Putnam,IL,37.7,32.6 - 42.4 (640),2012-2014
Hood,TX,37.7,32.6 - 42.4 (640),2012-2014
Williamson,TN,37.7,32.6 - 42.4 (640),2012-2014
Hamilton,IL,37.8,32.6 - 42.4 (640),2012-2014
Bacon,GA,37.8,32.6 - 42.4 (640),2012-2014
Clark,AR,37.8,32.6 - 42.4 (640),2012-2014
Mahnomen,MN,37.8,32.6 - 42.4 (640),2012-2014
Grant,ND,37.8,32.6 - 42.4 (640),2012-2014
Attala,MS,37.9,32.6 - 42.4 (640),2012-2014
Cumberland,ME,37.9,32.6 - 42.4 (640),2012-2014
Leake,MS,37.9,32.6 - 42.4 (640),2012-2014
Napa,CA,37.9,32.6 - 42.4 (640),2012-2014
Dallam,TX,37.9,32.6 - 42.4 (640),2012-2014
Spokane,WA,37.9,32.6 - 42.4 (640),2012-2014
Turner,SD,38.0,32.6 - 42.4 (640),2012-2014
Faulkner,AR,38.0,32.6 - 42.4 (640),2012-2014
Benton,IA,38.0,32.6 - 42.4 (640),2012-2014
Cowley,KS,38.0,32.6 - 42.4 (640),2012-2014
Ward,ND,38.0,32.6 - 42.4 (640),2012-2014
Canadian,OK,38.0,32.6 - 42.4 (640),2012-2014
Clearwater,MN,38.1,32.6 - 42.4 (640),2012-2014
Putnam,IN,38.1,32.6 - 42.4 (640),2012-2014
Sarasota,FL,38.1,32.6 - 42.4 (640),2012-2014
Chatham,GA,38.1,32.6 - 42.4 (640),2012-2014
Sanborn,SD,38.1,32.6 - 42.4 (640),2012-2014
Skagit,WA,38.1,32.6 - 42.4 (640),2012-2014
Ozaukee,WI,38.2,32.6 - 42.4 (640),2012-2014
Fayette,GA,38.2,32.6 - 42.4 (640),2012-2014
Calhoun,IA,38.2,32.6 - 42.4 (640),2012-2014
Mecklenburg,NC,38.2,32.6 - 42.4 (640),2012-2014
Schenectady,NY,38.3,32.6 - 42.4 (640),2012-2014
Wasco,OR,38.3,32.6 - 42.4 (640),2012-2014
Jenkins,GA,38.3,32.6 - 42.4 (640),2012-2014
Winnebago,WI,38.3,32.6 - 42.4 (640),2012-2014
Guayama,PR,38.3,32.6 - 42.4 (640),2012-2014
Greenville,SC,38.3,32.6 - 42.4 (640),2012-2014
Albemarle,VA,38.4,32.6 - 42.4 (640),2012-2014
Loudoun,VA,38.4,32.6 - 42.4 (640),2012-2014
Merrimack,NH,38.4,32.6 - 42.4 (640),2012-2014
Hennepin,MN,38.4,32.6 - 42.4 (640),2012-2014
Fillmore,MN,38.4,32.6 - 42.4 (640),2012-2014
Douglas,NE,38.4,32.6 - 42.4 (640),2012-2014
Scott,MS,38.5,32.6 - 42.4 (640),2012-2014
Barton,MO,38.5,32.6 - 42.4 (640),2012-2014
Boone,MO,38.5,32.6 - 42.4 (640),2012-2014
Nodaway,MO,38.5,32.6 - 42.4 (640),2012-2014
Leelanau,MI,38.5,32.6 - 42.4 (640),2012-2014
Liberty,GA,38.5,32.6 - 42.4 (640),2012-2014
Schuyler,IL,38.5,32.6 - 42.4 (640),2012-2014
Hamlin,SD,38.5,32.6 - 42.4 (640),2012-2014
Castro,TX,38.5,32.6 - 42.4 (640),2012-2014
Bristol,RI,38.6,32.6 - 42.4 (640),2012-2014
Morris,TX,38.6,32.6 - 42.4 (640),2012-2014
Floyd,IA,38.6,32.6 - 42.4 (640),2012-2014
Trego,KS,38.6,32.6 - 42.4 (640),2012-2014
Madison,KY,38.6,32.6 - 42.4 (640),2012-2014
Blue Earth,MN,38.6,32.6 - 42.4 (640),2012-2014
Henry,OH,38.6,32.6 - 42.4 (640),2012-2014
Barnstable,MA,38.7,32.6 - 42.4 (640),2012-2014
Harris,GA,38.7,32.6 - 42.4 (640),2012-2014
Lincoln,WI,38.7,32.6 - 42.4 (640),2012-2014
Adams,WI,38.7,32.6 - 42.4 (640),2012-2014
Fort Bend,TX,38.8,32.6 - 42.4 (640),2012-2014
San Joaquin,CA,38.8,32.6 - 42.4 (640),2012-2014
Harvey,KS,38.8,32.6 - 42.4 (640),2012-2014
Fayette,IA,38.8,32.6 - 42.4 (640),2012-2014
Ottawa,MI,38.8,32.6 - 42.4 (640),2012-2014
Hancock,OH,38.8,32.6 - 42.4 (640),2012-2014
Hamilton,NY,38.8,32.6 - 42.4 (640),2012-2014
Saunders,NE,38.9,32.6 - 42.4 (640),2012-2014
Potter,PA,38.9,32.6 - 42.4 (640),2012-2014
Potter,PA,38.9,32.6 - 42.4 (640),2012-2014
Dubuque,IA,38.9,32.6 - 42.4 (640),2012-2014
Russell,KS,38.9,32.6 - 42.4 (640),2012-2014
El Dorado,CA,38.9,32.6 - 42.4 (640),2012-2014
Manassas,VA,38.9,32.6 - 42.4 (640),2012-2014
Washington,VT,39.0,32.6 - 42.4 (640),2012-2014
Shasta,CA,39.0,32.6 - 42.4 (640),2012-2014
Wright,IA,39.0,32.6 - 42.4 (640),2012-2014
Henry,IL,39.0,32.6 - 42.4 (640),2012-2014
Osage,OK,39.0,32.6 - 42.4 (640),2012-2014
Tompkins,NY,39.1,32.6 - 42.4 (640),2012-2014
Catawba,NC,39.1,32.6 - 42.4 (640),2012-2014
Charlevoix,MI,39.1,32.6 - 42.4 (640),2012-2014
Adams,NE,39.1,32.6 - 42.4 (640),2012-2014
Madera,CA,39.1,32.6 - 42.4 (640),2012-2014
Young,TX,39.1,32.6 - 42.4 (640),2012-2014
McLennan,TX,39.1,32.6 - 42.4 (640),2012-2014
Lyman,SD,39.1,32.6 - 42.4 (640),2012-2014
Bexar,TX,39.1,32.6 - 42.4 (640),2012-2014
Maunabo,PR,39.1,32.6 - 42.4 (640),2012-2014
Wichita,TX,39.2,32.6 - 42.4 (640),2012-2014
Los Angeles,CA,39.2,32.6 - 42.4 (640),2012-2014
Maricopa,AZ,39.2,32.6 - 42.4 (640),2012-2014
Otero,CO,39.2,32.6 - 42.4 (640),2012-2014
Cass,ND,39.2,32.6 - 42.4 (640),2012-2014
Otero,NM,39.2,32.6 - 42.4 (640),2012-2014
Washington,MD,39.3,32.6 - 42.4 (640),2012-2014
Waseca,MN,39.3,32.6 - 42.4 (640),2012-2014
Carver,MN,39.3,32.6 - 42.4 (640),2012-2014
Yuma,AZ,39.3,32.6 - 42.4 (640),2012-2014
Story,IA,39.3,32.6 - 42.4 (640),2012-2014
McPherson,KS,39.3,32.6 - 42.4 (640),2012-2014
Woodford,KY,39.3,32.6 - 42.4 (640),2012-2014
Dallas,TX,39.3,32.6 - 42.4 (640),2012-2014
Maury,TN,39.4,32.6 - 42.4 (640),2012-2014
Minnehaha,SD,39.4,32.6 - 42.4 (640),2012-2014
Giles,VA,39.4,32.6 - 42.4 (640),2012-2014
Llano,TX,39.4,32.6 - 42.4 (640),2012-2014
Harper,KS,39.4,32.6 - 42.4 (640),2012-2014
Christian,IL,39.4,32.6 - 42.4 (640),2012-2014
Marshall,IN,39.4,32.6 - 42.4 (640),2012-2014
Woodford,IL,39.5,32.6 - 42.4 (640),2012-2014
Decatur,IN,39.5,32.6 - 42.4 (640),2012-2014
Crowley,CO,39.5,32.6 - 42.4 (640),2012-2014
DeKalb,GA,39.5,32.6 - 42.4 (640),2012-2014
Oconee,GA,39.5,32.6 - 42.4 (640),2012-2014
Lincoln,ME,39.5,32.6 - 42.4 (640),2012-2014
Clinton,MI,39.5,32.6 - 42.4 (640),2012-2014
Colfax,NE,39.5,32.6 - 42.4 (640),2012-2014
Alfalfa,OK,39.5,32.6 - 42.4 (640),2012-2014
Texas,OK,39.6,32.6 - 42.4 (640),2012-2014
Livingston,NY,39.6,32.6 - 42.4 (640),2012-2014
Simpson,MS,39.6,32.6 - 42.4 (640),2012-2014
Red River,LA,39.6,32.6 - 42.4 (640),2012-2014
McLeod,MN,39.6,32.6 - 42.4 (640),2012-2014
Fulton,GA,39.6,32.6 - 42.4 (640),2012-2014
Columbia,GA,39.6,32.6 - 42.4 (640),2012-2014
Linn,IA,39.6,32.6 - 42.4 (640),2012-2014
Wheeler,TX,39.6,32.6 - 42.4 (640),2012-2014
Duchesne,UT,39.6,32.6 - 42.4 (640),2012-2014
Pennington,SD,39.6,32.6 - 42.4 (640),2012-2014
Aurora,SD,39.6,32.6 - 42.4 (640),2012-2014
Knox,TN,39.6,32.6 - 42.4 (640),2012-2014
Motley,TX,39.7,32.6 - 42.4 (640),2012-2014
Anasco,PR,39.7,32.6 - 42.4 (640),2012-2014
Jessamine,KY,39.7,32.6 - 42.4 (640),2012-2014
Logan,AR,39.7,32.6 - 42.4 (640),2012-2014
Fresno,CA,39.8,32.6 - 42.4 (640),2012-2014
Sutter,CA,39.8,32.6 - 42.4 (640),2012-2014
Hamilton,IN,39.8,32.6 - 42.4 (640),2012-2014
Putnam,MO,39.8,32.6 - 42.4 (640),2012-2014
Dickey,ND,39.8,32.6 - 42.4 (640),2012-2014
Comanche,OK,39.8,32.6 - 42.4 (640),2012-2014
Gaines,TX,39.8,32.6 - 42.4 (640),2012-2014
San Saba,TX,39.9,32.6 - 42.4 (640),2012-2014
Fluvanna,VA,39.9,32.6 - 42.4 (640),2012-2014
Nye,NV,39.9,32.6 - 42.4 (640),2012-2014
Antelope,NE,39.9,32.6 - 42.4 (640),2012-2014
Platte,NE,39.9,32.6 - 42.4 (640),2012-2014
Adams,CO,39.9,32.6 - 42.4 (640),2012-2014
Hardin,IL,40.0,32.6 - 42.4 (640),2012-2014
Ramsey,MN,40.0,32.6 - 42.4 (640),2012-2014
Holmes,MS,40.0,32.6 - 42.4 (640),2012-2014
Blaine,OK,40.0,32.6 - 42.4 (640),2012-2014
Manitowoc,WI,40.0,32.6 - 42.4 (640),2012-2014
Benton,WA,40.1,32.6 - 42.4 (640),2012-2014
Guayanilla,PR,40.1,32.6 - 42.4 (640),2012-2014
Haskell,TX,40.1,32.6 - 42.4 (640),2012-2014
Bosque,TX,40.1,32.6 - 42.4 (640),2012-2014
Chowan,NC,40.1,32.6 - 42.4 (640),2012-2014
Kent,MI,40.1,32.6 - 42.4 (640),2012-2014
Randolph,IL,40.1,32.6 - 42.4 (640),2012-2014
Trigg,KY,40.1,32.6 - 42.4 (640),2012-2014
Greenwood,KS,40.1,32.6 - 42.4 (640),2012-2014
Tama,IA,40.1,32.6 - 42.4 (640),2012-2014
Hancock,IL,40.2,32.6 - 42.4 (640),2012-2014
Hancock,IL,40.2,32.6 - 42.4 (640),2012-2014
Muscogee,GA,40.2,32.6 - 42.4 (640),2012-2014
Hill,MT,40.2,32.6 - 42.4 (640),2012-2014
Quitman,MS,40.2,32.6 - 42.4 (640),2012-2014
Lowndes,MS,40.2,32.6 - 42.4 (640),2012-2014
Choctaw,MS,40.3,32.6 - 42.4 (640),2012-2014
Graham,NC,40.3,32.6 - 42.4 (640),2012-2014
Logan,CO,40.3,32.6 - 42.4 (640),2012-2014
Greene,IN,40.3,32.6 - 42.4 (640),2012-2014
Hatillo,PR,40.3,32.6 - 42.4 (640),2012-2014
Salinas,PR,40.3,32.6 - 42.4 (640),2012-2014
Jay,IN,40.4,32.6 - 42.4 (640),2012-2014
Woods,OK,40.4,32.6 - 42.4 (640),2012-2014
Muskegon,MI,40.4,32.6 - 42.4 (640),2012-2014
Hall,NE,40.4,32.6 - 42.4 (640),2012-2014
Newton,MO,40.5,32.6 - 42.4 (640),2012-2014
Lebanon,PA,40.5,32.6 - 42.4 (640),2012-2014
Haskell,OK,40.5,32.6 - 42.4 (640),2012-2014
Riley,KS,40.5,32.6 - 42.4 (640),2012-2014
Brooks,GA,40.5,32.6 - 42.4 (640),2012-2014
Douglas,WA,40.5,32.6 - 42.4 (640),2012-2014
Collin,TX,40.5,32.6 - 42.4 (640),2012-2014
Culberson,TX,40.5,32.6 - 42.4 (640),2012-2014
Irion,TX,40.5,32.6 - 42.4 (640),2012-2014
Dawson,TX,40.6,32.6 - 42.4 (640),2012-2014
Morgan,WV,40.6,32.6 - 42.4 (640),2012-2014
Guanica,PR,40.6,32.6 - 42.4 (640),2012-2014
Ripley,IN,40.6,32.6 - 42.4 (640),2012-2014
Williams,OH,40.6,32.6 - 42.4 (640),2012-2014
Emmons,ND,40.6,32.6 - 42.4 (640),2012-2014
Dutchess,NY,40.6,32.6 - 42.4 (640),2012-2014
Lawrence,MO,40.6,32.6 - 42.4 (640),2012-2014
Chisago,MN,40.6,32.6 - 42.4 (640),2012-2014
Cape Girardeau,MO,40.7,32.6 - 42.4 (640),2012-2014
Grant,OK,40.7,32.6 - 42.4 (640),2012-2014
East Baton Rouge,LA,40.7,32.6 - 42.4 (640),2012-2014
Meriwether,GA,40.7,32.6 - 42.4 (640),2012-2014
Bennett,SD,40.7,32.6 - 42.4 (640),2012-2014
Yankton,SD,40.7,32.6 - 42.4 (640),2012-2014
Hale,TX,40.7,32.6 - 42.4 (640),2012-2014
Hall,TX,40.7,32.6 - 42.4 (640),2012-2014
Winkler,TX,40.8,32.6 - 42.4 (640),2012-2014
Sevier,TN,40.8,32.6 - 42.4 (640),2012-2014
Forsyth,GA,40.8,32.6 - 42.4 (640),2012-2014
Fayette,KY,40.8,32.6 - 42.4 (640),2012-2014
Grundy,IA,40.8,32.6 - 42.4 (640),2012-2014
Clinton,IN,40.8,32.6 - 42.4 (640),2012-2014
Lincoln,OK,40.8,32.6 - 42.4 (640),2012-2014
Cimarron,OK,40.8,32.6 - 42.4 (640),2012-2014
Clark,NV,40.8,32.6 - 42.4 (640),2012-2014
Douglas,MO,40.8,32.6 - 42.4 (640),2012-2014
Pike,MO,40.9,32.6 - 42.4 (640),2012-2014
Ford,IL,40.9,32.6 - 42.4 (640),2012-2014
Calhoun,SC,40.9,32.6 - 42.4 (640),2012-2014
Collingsworth,TX,41.0,32.6 - 42.4 (640),2012-2014
Warren,IL,41.0,32.6 - 42.4 (640),2012-2014
Hardin,IA,41.0,32.6 - 42.4 (640),2012-2014
Lee,GA,41.0,32.6 - 42.4 (640),2012-2014
Scott,AR,41.0,32.6 - 42.4 (640),2012-2014
Warren,NY,41.0,32.6 - 42.4 (640),2012-2014
Onondaga,NY,41.1,32.6 - 42.4 (640),2012-2014
Copiah,MS,41.1,32.6 - 42.4 (640),2012-2014
Tulare,CA,41.1,32.6 - 42.4 (640),2012-2014
Riverside,CA,41.1,32.6 - 42.4 (640),2012-2014
La Paz,AZ,41.1,32.6 - 42.4 (640),2012-2014
Weld,CO,41.1,32.6 - 42.4 (640),2012-2014
Ohio,KY,41.1,32.6 - 42.4 (640),2012-2014
Palo Alto,IA,41.1,32.6 - 42.4 (640),2012-2014
Washington,RI,41.1,32.6 - 42.4 (640),2012-2014
Aiken,SC,41.1,32.6 - 42.4 (640),2012-2014
Edmunds,SD,41.1,32.6 - 42.4 (640),2012-2014
Charles City,VA,41.1,32.6 - 42.4 (640),2012-2014
Clark,SD,41.2,32.6 - 42.4 (640),2012-2014
Dickens,TX,41.2,32.6 - 42.4 (640),2012-2014
DuPage,IL,41.2,32.6 - 42.4 (640),2012-2014
Howard,AR,41.2,32.6 - 42.4 (640),2012-2014
Albany,NY,41.2,32.6 - 42.4 (640),2012-2014
Thurston,NE,41.3,32.6 - 42.4 (640),2012-2014
Clay,MN,41.3,32.6 - 42.4 (640),2012-2014
Mason,IL,41.3,32.6 - 42.4 (640),2012-2014
Haskell,KS,41.3,32.6 - 42.4 (640),2012-2014
Charleston,SC,41.3,32.6 - 42.4 (640),2012-2014
Ellis,TX,41.3,32.6 - 42.4 (640),2012-2014
Sabana Grande,PR,41.3,32.6 - 42.4 (640),2012-2014
Uinta,WY,41.3,32.6 - 42.4 (640),2012-2014
Pointe Coupee,LA,41.4,32.6 - 42.4 (640),2012-2014
Guilford,NC,41.4,32.6 - 42.4 (640),2012-2014
Custer,OK,41.4,32.6 - 42.4 (640),2012-2014
Richland,OH,41.4,32.6 - 42.4 (640),2012-2014
Highland,OH,41.4,32.6 - 42.4 (640),2012-2014
Ellis,OK,41.5,32.6 - 42.4 (640),2012-2014
Susquehanna,PA,41.5,32.6 - 42.4 (640),2012-2014
Saratoga,NY,41.5,32.6 - 42.4 (640),2012-2014
Scotts Bluff,NE,41.5,32.6 - 42.4 (640),2012-2014
Nantucket,MA,41.5,32.6 - 42.4 (640),2012-2014
Rice,MN,41.5,32.6 - 42.4 (640),2012-2014
Linn,MO,41.5,32.6 - 42.4 (640),2012-2014
Dougherty,GA,41.5,32.6 - 42.4 (640),2012-2014
Floyd,VA,41.5,32.6 - 42.4 (640),2012-2014
Lewis,WA,41.6,32.6 - 42.4 (640),2012-2014
Fairfield,CT,41.6,32.6 - 42.4 (640),2012-2014
Labette,KS,41.6,32.6 - 42.4 (640),2012-2014
Iberville,LA,41.6,32.6 - 42.4 (640),2012-2014
Madison,NE,41.6,32.6 - 42.4 (640),2012-2014
Hampshire,MA,41.7,32.6 - 42.4 (640),2012-2014
Elko,NV,41.7,32.6 - 42.4 (640),2012-2014
Edwards,IL,41.7,32.6 - 42.4 (640),2012-2014
Clarke,GA,41.7,32.6 - 42.4 (640),2012-2014
Gwinnett,GA,41.7,32.6 - 42.4 (640),2012-2014
Walworth,WI,41.7,32.6 - 42.4 (640),2012-2014
Jefferson,WI,41.7,32.6 - 42.4 (640),2012-2014
Henrico,VA,41.7,32.6 - 42.4 (640),2012-2014
Davison,SD,41.7,32.6 - 42.4 (640),2012-2014
Donley,TX,41.7,32.6 - 42.4 (640),2012-2014
Johnson,IN,41.8,32.6 - 42.4 (640),2012-2014
Knox,ME,41.8,32.6 - 42.4 (640),2012-2014
Harrison,MO,41.8,32.6 - 42.4 (640),2012-2014
Rankin,MS,41.9,32.6 - 42.4 (640),2012-2014
Henderson,NC,41.9,32.6 - 42.4 (640),2012-2014
Jackson,KS,41.9,32.6 - 42.4 (640),2012-2014
Warren,IA,41.9,32.6 - 42.4 (640),2012-2014
Jasper,GA,41.9,32.6 - 42.4 (640),2012-2014
Andrews,TX,41.9,32.6 - 42.4 (640),2012-2014
Menard,TX,41.9,32.6 - 42.4 (640),2012-2014
Travis,TX,42.0,32.6 - 42.4 (640),2012-2014
Moore,TN,42.0,32.6 - 42.4 (640),2012-2014
Jackson,SD,42.0,32.6 - 42.4 (640),2012-2014
Allendale,SC,42.0,32.6 - 42.4 (640),2012-2014
Brown,WI,42.0,32.6 - 42.4 (640),2012-2014
Johnson,KS,42.0,32.6 - 42.4 (640),2012-2014
Sedgwick,KS,42.0,32.6 - 42.4 (640),2012-2014
Russell,KY,42.0,32.6 - 42.4 (640),2012-2014
Stephenson,IL,42.0,32.6 - 42.4 (640),2012-2014
Big Horn,MT,42.0,32.6 - 42.4 (640),2012-2014
Stearns,MN,42.0,32.6 - 42.4 (640),2012-2014
Washington,MN,42.1,32.6 - 42.4 (640),2012-2014
Winona,MN,42.1,32.6 - 42.4 (640),2012-2014
Tensas,LA,42.1,32.6 - 42.4 (640),2012-2014
Clay,NE,42.1,32.6 - 42.4 (640),2012-2014
Morrow,OH,42.1,32.6 - 42.4 (640),2012-2014
Juneau,WI,42.1,32.6 - 42.4 (640),2012-2014
Vilas,WI,42.1,32.6 - 42.4 (640),2012-2014
Loudon,TN,42.1,32.6 - 42.4 (640),2012-2014
Martin,TX,42.1,32.6 - 42.4 (640),2012-2014
Sabine,TX,42.1,32.6 - 42.4 (640),2012-2014
Randall,TX,42.2,32.6 - 42.4 (640),2012-2014
Clay,TX,42.2,32.6 - 42.4 (640),2012-2014
Spartanburg,SC,42.2,32.6 - 42.4 (640),2012-2014
Paulding,OH,42.2,32.6 - 42.4 (640),2012-2014
Mountrail,ND,42.2,32.6 - 42.4 (640),2012-2014
Belknap,NH,42.2,32.6 - 42.4 (640),2012-2014
Emmet,MI,42.2,32.6 - 42.4 (640),2012-2014
Freeborn,MN,42.2,32.6 - 42.4 (640),2012-2014
Caldwell,KY,42.2,32.6 - 42.4 (640),2012-2014
Merced,CA,42.2,32.6 - 42.4 (640),2012-2014
Kings,CA,42.3,32.6 - 42.4 (640),2012-2014
Putnam,GA,42.3,32.6 - 42.4 (640),2012-2014
Peoria,IL,42.3,32.6 - 42.4 (640),2012-2014
Cass,IL,42.3,32.6 - 42.4 (640),2012-2014
Franklin,MA,42.3,32.6 - 42.4 (640),2012-2014
Swain,NC,42.3,32.6 - 42.4 (640),2012-2014
Refugio,TX,42.3,32.6 - 42.4 (640),2012-2014
Guadalupe,TX,42.4,32.6 - 42.4 (640),2012-2014
Webb,TX,42.4,32.6 - 42.4 (640),2012-2014
Garfield,UT,42.4,32.6 - 42.4 (640),2012-2014
Grayson,VA,42.4,32.6 - 42.4 (640),2012-2014
Chittenden,VT,42.4,32.6 - 42.4 (640),2012-2014
Barron,WI,42.4,32.6 - 42.4 (640),2012-2014
Wake,NC,42.4,32.6 - 42.4 (640),2012-2014
Hunterdon,NJ,42.4,32.6 - 42.4 (640),2012-2014
Oklahoma,OK,42.4,32.6 - 42.4 (640),2012-2014
Gentry,MO,42.4,32.6 - 42.4 (640),2012-2014
Lafayette,MO,42.4,32.6 - 42.4 (640),2012-2014
Tippecanoe,IN,42.4,32.6 - 42.4 (640),2012-2014
Jackson,IA,42.4,32.6 - 42.4 (640),2012-2014
New Castle,DE,42.4,32.6 - 42.4 (640),2012-2014
District of Columbia,DC,42.4,32.6 - 42.4 (640),2012-2014
Martin,FL,42.5,42.5 - 49.3 (633),2012-2014
Bethel,AK,42.5,42.5 - 49.3 (633),2012-2014
Randolph,IN,42.5,42.5 - 49.3 (633),2012-2014
Lyon,KS,42.5,42.5 - 49.3 (633),2012-2014
Ford,KS,42.5,42.5 - 49.3 (633),2012-2014
Douglas,MN,42.5,42.5 - 49.3 (633),2012-2014
Hinds,MS,42.5,42.5 - 49.3 (633),2012-2014
Madison,NY,42.5,42.5 - 49.3 (633),2012-2014
Salem,VA,42.5,42.5 - 49.3 (633),2012-2014
York,SC,42.5,42.5 - 49.3 (633),2012-2014
Blount,TN,42.5,42.5 - 49.3 (633),2012-2014
Dewey,SD,42.6,42.5 - 49.3 (633),2012-2014
Erath,TX,42.6,42.5 - 49.3 (633),2012-2014
Mineral,WV,42.6,42.5 - 49.3 (633),2012-2014
Summers,WV,42.6,42.5 - 49.3 (633),2012-2014
Burke,NC,42.6,42.5 - 49.3 (633),2012-2014
Androscoggin,ME,42.6,42.5 - 49.3 (633),2012-2014
Rush,KS,42.6,42.5 - 49.3 (633),2012-2014
Ascension,LA,42.6,42.5 - 49.3 (633),2012-2014
Orange,IN,42.7,42.5 - 49.3 (633),2012-2014
Jackson,IL,42.7,42.5 - 49.3 (633),2012-2014
Kusilvak,AK,42.7,42.5 - 49.3 (633),2012-2014
Hancock,GA,42.7,42.5 - 49.3 (633),2012-2014
DeKalb,MO,42.7,42.5 - 49.3 (633),2012-2014
Columbia,OR,42.7,42.5 - 49.3 (633),2012-2014
Washita,OK,42.7,42.5 - 49.3 (633),2012-2014
Cayey,PR,42.7,42.5 - 49.3 (633),2012-2014
New Kent,VA,42.8,42.5 - 49.3 (633),2012-2014
Hamilton,TN,42.8,42.5 - 49.3 (633),2012-2014
Buffalo,NE,42.8,42.5 - 49.3 (633),2012-2014
Union,IL,42.8,42.5 - 49.3 (633),2012-2014
Jasper,IA,42.8,42.5 - 49.3 (633),2012-2014
Franklin,IN,42.9,42.5 - 49.3 (633),2012-2014
Pulaski,IL,42.9,42.5 - 49.3 (633),2012-2014
Berkshire,MA,42.9,42.5 - 49.3 (633),2012-2014
Goodhue,MN,42.9,42.5 - 49.3 (633),2012-2014
Stanton,NE,42.9,42.5 - 49.3 (633),2012-2014
Pierce,WA,42.9,42.5 - 49.3 (633),2012-2014
Bergen,NJ,43.0,42.5 - 49.3 (633),2012-2014
Eddy,NM,43.0,42.5 - 49.3 (633),2012-2014
Lycoming,PA,43.0,42.5 - 49.3 (633),2012-2014
Frederick,MD,43.0,42.5 - 49.3 (633),2012-2014
Judith Basin,MT,43.0,42.5 - 49.3 (633),2012-2014
Madison,MS,43.0,42.5 - 49.3 (633),2012-2014
Cole,MO,43.0,42.5 - 49.3 (633),2012-2014
Buchanan,IA,43.0,42.5 - 49.3 (633),2012-2014
Doniphan,KS,43.0,42.5 - 49.3 (633),2012-2014
Hancock,IN,43.1,42.5 - 49.3 (633),2012-2014
Jennings,IN,43.1,42.5 - 49.3 (633),2012-2014
Monroe,FL,43.1,42.5 - 49.3 (633),2012-2014
Cobb,GA,43.1,42.5 - 49.3 (633),2012-2014
Washington,ME,43.1,42.5 - 49.3 (633),2012-2014
Nobles,MN,43.1,42.5 - 49.3 (633),2012-2014
Woodward,OK,43.1,42.5 - 49.3 (633),2012-2014
Mitchell,TX,43.1,42.5 - 49.3 (633),2012-2014
Hanover,VA,43.1,42.5 - 49.3 (633),2012-2014
Swisher,TX,43.1,42.5 - 49.3 (633),2012-2014
Rutland,VT,43.2,42.5 - 49.3 (633),2012-2014
Concho,TX,43.2,42.5 - 49.3 (633),2012-2014
Union,SD,43.2,42.5 - 49.3 (633),2012-2014
Newberry,SC,43.2,42.5 - 49.3 (633),2012-2014
Greenwood,SC,43.2,42.5 - 49.3 (633),2012-2014
Prince William,VA,43.2,42.5 - 49.3 (633),2012-2014
York,VA,43.2,42.5 - 49.3 (633),2012-2014
Dodge,WI,43.2,42.5 - 49.3 (633),2012-2014
Quay,NM,43.2,42.5 - 49.3 (633),2012-2014
Ontario,NY,43.2,42.5 - 49.3 (633),2012-2014
Washington,NY,43.2,42.5 - 49.3 (633),2012-2014
Durham,NC,43.2,42.5 - 49.3 (633),2012-2014
Yancey,NC,43.2,42.5 - 49.3 (633),2012-2014
Sagadahoc,ME,43.2,42.5 - 49.3 (633),2012-2014
Conway,AR,43.2,42.5 - 49.3 (633),2012-2014
Worth,GA,43.3,42.5 - 49.3 (633),2012-2014
Macoupin,IL,43.3,42.5 - 49.3 (633),2012-2014
