County,state,value,range,year
Somerset,ME,35.5,31.3 - 40.3 (635),2014-2016
Hyde,NC,35.5,31.3 - 40.3 (635),2014-2016
Maricopa,AZ,35.5,31.3 - 40.3 (635),2014-2016
Russell,KS,35.5,31.3 - 40.3 (635),2014-2016
Jennings,IN,35.5,31.3 - 40.3 (635),2014-2016
Castro,TX,35.5,31.3 - 40.3 (635),2014-2016
Davison,SD,35.5,31.3 - 40.3 (635),2014-2016
Allendale,SC,35.5,31.3 - 40.3 (635),2014-2016
Greenville,SC,35.5,31.3 - 40.3 (635),2014-2016
Uintah,UT,35.6,31.3 - 40.3 (635),2014-2016
Kerr,TX,35.6,31.3 - 40.3 (635),2014-2016
Greenlee,AZ,35.6,31.3 - 40.3 (635),2014-2016
Canyon,ID,35.6,31.3 - 40.3 (635),2014-2016
Marquette,MI,35.6,31.3 - 40.3 (635),2014-2016
Perry,MO,35.6,31.3 - 40.3 (635),2014-2016
Dodge,NE,35.6,31.3 - 40.3 (635),2014-2016
Dakota,NE,35.6,31.3 - 40.3 (635),2014-2016
Lake of the Woods,MN,35.7,31.3 - 40.3 (635),2014-2016
Quay,NM,35.7,31.3 - 40.3 (635),2014-2016
Northwest Arctic,AK,35.7,31.3 - 40.3 (635),2014-2016
Harris,GA,35.8,31.3 - 40.3 (635),2014-2016
Steuben,IN,35.8,31.3 - 40.3 (635),2014-2016
Mercer,MO,35.8,31.3 - 40.3 (635),2014-2016
Cedar,MO,35.8,31.3 - 40.3 (635),2014-2016
Chittenden,VT,35.8,31.3 - 40.3 (635),2014-2016
Burnet,TX,35.8,31.3 - 40.3 (635),2014-2016
Spokane,WA,35.8,31.3 - 40.3 (635),2014-2016
Lincoln,WI,35.8,31.3 - 40.3 (635),2014-2016
Naranjito,PR,35.9,31.3 - 40.3 (635),2014-2016
Guayanilla,PR,35.9,31.3 - 40.3 (635),2014-2016
Turner,SD,35.9,31.3 - 40.3 (635),2014-2016
Orange,VT,35.9,31.3 - 40.3 (635),2014-2016
Nemaha,NE,35.9,31.3 - 40.3 (635),2014-2016
Livingston,NY,35.9,31.3 - 40.3 (635),2014-2016
Reno,KS,35.9,31.3 - 40.3 (635),2014-2016
Humboldt,CA,35.9,31.3 - 40.3 (635),2014-2016
Alexander,IL,36.0,31.3 - 40.3 (635),2014-2016
Colfax,NE,36.0,31.3 - 40.3 (635),2014-2016
Holt,MO,36.1,31.3 - 40.3 (635),2014-2016
Linn,MO,36.1,31.3 - 40.3 (635),2014-2016
Houghton,MI,36.1,31.3 - 40.3 (635),2014-2016
Jackson,OR,36.1,31.3 - 40.3 (635),2014-2016
Hamilton,IN,36.1,31.3 - 40.3 (635),2014-2016
Warren,IN,36.1,31.3 - 40.3 (635),2014-2016
Pawnee,KS,36.1,31.3 - 40.3 (635),2014-2016
Gray,KS,36.1,31.3 - 40.3 (635),2014-2016
Woodbury,IA,36.1,31.3 - 40.3 (635),2014-2016
Fresno,CA,36.1,31.3 - 40.3 (635),2014-2016
Rabun,GA,36.1,31.3 - 40.3 (635),2014-2016
Brookings,SD,36.1,31.3 - 40.3 (635),2014-2016
Camuy,PR,36.1,31.3 - 40.3 (635),2014-2016
Fond du Lac,WI,36.1,31.3 - 40.3 (635),2014-2016
Waushara,WI,36.1,31.3 - 40.3 (635),2014-2016
Manassas,VA,36.1,31.3 - 40.3 (635),2014-2016
Yauco,PR,36.2,31.3 - 40.3 (635),2014-2016
Columbia,GA,36.2,31.3 - 40.3 (635),2014-2016
Columbia,GA,36.2,31.3 - 40.3 (635),2014-2016
Josephine,OR,36.2,31.3 - 40.3 (635),2014-2016
Carson City,NV,36.2,31.3 - 40.3 (635),2014-2016
Fulton,PA,36.3,31.3 - 40.3 (635),2014-2016
Brown,IN,36.3,31.3 - 40.3 (635),2014-2016
Clark,SD,36.3,31.3 - 40.3 (635),2014-2016
Clay,SD,36.3,31.3 - 40.3 (635),2014-2016
Floyd,TX,36.3,31.3 - 40.3 (635),2014-2016
Grayson,VA,36.4,31.3 - 40.3 (635),2014-2016
Shawano,WI,36.4,31.3 - 40.3 (635),2014-2016
Logan,IL,36.4,31.3 - 40.3 (635),2014-2016
Van Buren,IA,36.4,31.3 - 40.3 (635),2014-2016
Barton,KS,36.4,31.3 - 40.3 (635),2014-2016
Harper,KS,36.4,31.3 - 40.3 (635),2014-2016
Mercer,KY,36.4,31.3 - 40.3 (635),2014-2016
Douglas,NE,36.4,31.3 - 40.3 (635),2014-2016
Judith Basin,MT,36.5,31.3 - 40.3 (635),2014-2016
Gilliam,OR,36.5,31.3 - 40.3 (635),2014-2016
Warren,NY,36.5,31.3 - 40.3 (635),2014-2016
McHenry,ND,36.5,31.3 - 40.3 (635),2014-2016
Kiowa,KS,36.5,31.3 - 40.3 (635),2014-2016
McPherson,KS,36.5,31.3 - 40.3 (635),2014-2016
Wayne,IL,36.5,31.3 - 40.3 (635),2014-2016
Hamilton,IA,36.5,31.3 - 40.3 (635),2014-2016
Sarasota,FL,36.5,31.3 - 40.3 (635),2014-2016
Ozaukee,WI,36.5,31.3 - 40.3 (635),2014-2016
Northumberland,VA,36.5,31.3 - 40.3 (635),2014-2016
Williamsburg,VA,36.6,31.3 - 40.3 (635),2014-2016
Moca,PR,36.6,31.3 - 40.3 (635),2014-2016
Giles,VA,36.6,31.3 - 40.3 (635),2014-2016
Mariposa,CA,36.6,31.3 - 40.3 (635),2014-2016
Riverside,CA,36.6,31.3 - 40.3 (635),2014-2016
Franklin,IN,36.6,31.3 - 40.3 (635),2014-2016
Tama,IA,36.6,31.3 - 40.3 (635),2014-2016
Mecklenburg,NC,36.6,31.3 - 40.3 (635),2014-2016
Nodaway,MO,36.6,31.3 - 40.3 (635),2014-2016
Luce,MI,36.6,31.3 - 40.3 (635),2014-2016
Charlevoix,MI,36.7,31.3 - 40.3 (635),2014-2016
Kandiyohi,MN,36.7,31.3 - 40.3 (635),2014-2016
Nance,NE,36.7,31.3 - 40.3 (635),2014-2016
Sacramento,CA,36.7,31.3 - 40.3 (635),2014-2016
Comal,TX,36.7,31.3 - 40.3 (635),2014-2016
Bosque,TX,36.7,31.3 - 40.3 (635),2014-2016
Tooele,UT,36.8,31.3 - 40.3 (635),2014-2016
Collier,FL,36.8,31.3 - 40.3 (635),2014-2016
Hennepin,MN,36.8,31.3 - 40.3 (635),2014-2016
Faribault,MN,36.9,31.3 - 40.3 (635),2014-2016
Dickey,ND,36.9,31.3 - 40.3 (635),2014-2016
Muscogee,GA,36.9,31.3 - 40.3 (635),2014-2016
Madera,CA,36.9,31.3 - 40.3 (635),2014-2016
Apache,AZ,36.9,31.3 - 40.3 (635),2014-2016
Harvey,KS,36.9,31.3 - 40.3 (635),2014-2016
Story,IA,37.0,31.3 - 40.3 (635),2014-2016
Dubuque,IA,37.0,31.3 - 40.3 (635),2014-2016
San Joaquin,CA,37.0,31.3 - 40.3 (635),2014-2016
Mille Lacs,MN,37.0,31.3 - 40.3 (635),2014-2016
Skagit,WA,37.0,31.3 - 40.3 (635),2014-2016
Cidra,PR,37.1,31.3 - 40.3 (635),2014-2016
Minnehaha,SD,37.1,31.3 - 40.3 (635),2014-2016
Onondaga,NY,37.1,31.3 - 40.3 (635),2014-2016
Wasco,OR,37.1,31.3 - 40.3 (635),2014-2016
Candler,GA,37.1,31.3 - 40.3 (635),2014-2016
Webster,IA,37.1,31.3 - 40.3 (635),2014-2016
Pottawatomie,KS,37.2,31.3 - 40.3 (635),2014-2016
Fayette,OH,37.2,31.3 - 40.3 (635),2014-2016
Catawba,NC,37.3,31.3 - 40.3 (635),2014-2016
Catawba,NC,37.3,31.3 - 40.3 (635),2014-2016
Nantucket,MA,37.3,31.3 - 40.3 (635),2014-2016
Glacier,MT,37.3,31.3 - 40.3 (635),2014-2016
Franklin,IA,37.3,31.3 - 40.3 (635),2014-2016
Los Angeles,CA,37.3,31.3 - 40.3 (635),2014-2016
Albemarle,VA,37.3,31.3 - 40.3 (635),2014-2016
Loudoun,VA,37.3,31.3 - 40.3 (635),2014-2016
Shenandoah,VA,37.4,31.3 - 40.3 (635),2014-2016
Abbeville,SC,37.4,31.3 - 40.3 (635),2014-2016
Schuyler,IL,37.4,31.3 - 40.3 (635),2014-2016
Barnstable,MA,37.4,31.3 - 40.3 (635),2014-2016
Washington,MN,37.4,31.3 - 40.3 (635),2014-2016
Ottawa,MI,37.4,31.3 - 40.3 (635),2014-2016
Osceola,MI,37.5,31.3 - 40.3 (635),2014-2016
McLeod,MN,37.5,31.3 - 40.3 (635),2014-2016
Saunders,NE,37.5,31.3 - 40.3 (635),2014-2016
Warren,IL,37.5,31.3 - 40.3 (635),2014-2016
Randolph,IL,37.5,31.3 - 40.3 (635),2014-2016
Faulkner,AR,37.5,31.3 - 40.3 (635),2014-2016
Ochiltree,TX,37.5,31.3 - 40.3 (635),2014-2016
Travis,TX,37.6,31.3 - 40.3 (635),2014-2016
Newberry,SC,37.6,31.3 - 40.3 (635),2014-2016
Bexar,TX,37.6,31.3 - 40.3 (635),2014-2016
Hardin,IL,37.6,31.3 - 40.3 (635),2014-2016
Goodhue,MN,37.6,31.3 - 40.3 (635),2014-2016
Cole,MO,37.6,31.3 - 40.3 (635),2014-2016
Madison,MS,37.7,31.3 - 40.3 (635),2014-2016
Oceana,MI,37.7,31.3 - 40.3 (635),2014-2016
Washington,NY,37.7,31.3 - 40.3 (635),2014-2016
Benson,ND,37.7,31.3 - 40.3 (635),2014-2016
Madison,NC,37.7,31.3 - 40.3 (635),2014-2016
Mountrail,ND,37.7,31.3 - 40.3 (635),2014-2016
Nowata,OK,37.7,31.3 - 40.3 (635),2014-2016
Payne,OK,37.7,31.3 - 40.3 (635),2014-2016
Lincoln,OK,37.7,31.3 - 40.3 (635),2014-2016
Bourbon,KY,37.7,31.3 - 40.3 (635),2014-2016
Osage,KS,37.7,31.3 - 40.3 (635),2014-2016
Adams,CO,37.7,31.3 - 40.3 (635),2014-2016
Brooks,GA,37.7,31.3 - 40.3 (635),2014-2016
Richmond,GA,37.7,31.3 - 40.3 (635),2014-2016
Laramie,WY,37.7,31.3 - 40.3 (635),2014-2016
La Crosse,WI,37.8,31.3 - 40.3 (635),2014-2016
Delta,TX,37.8,31.3 - 40.3 (635),2014-2016
Owen,IN,37.8,31.3 - 40.3 (635),2014-2016
Jefferson,OK,37.8,31.3 - 40.3 (635),2014-2016
Ramsey,MN,37.8,31.3 - 40.3 (635),2014-2016
Gentry,MO,37.8,31.3 - 40.3 (635),2014-2016
Leake,MS,37.9,31.3 - 40.3 (635),2014-2016
Amite,MS,37.9,31.3 - 40.3 (635),2014-2016
Cumberland,ME,37.9,31.3 - 40.3 (635),2014-2016
Lebanon,PA,37.9,31.3 - 40.3 (635),2014-2016
Jay,IN,37.9,31.3 - 40.3 (635),2014-2016
Clinton,IN,37.9,31.3 - 40.3 (635),2014-2016
Labette,KS,37.9,31.3 - 40.3 (635),2014-2016
Dougherty,GA,37.9,31.3 - 40.3 (635),2014-2016
Bacon,GA,37.9,31.3 - 40.3 (635),2014-2016
Wheeler,TX,37.9,31.3 - 40.3 (635),2014-2016
Fluvanna,VA,38.0,31.3 - 40.3 (635),2014-2016
Pennington,SD,38.0,31.3 - 40.3 (635),2014-2016
Brown,WI,38.0,31.3 - 40.3 (635),2014-2016
Maunabo,PR,38.0,31.3 - 40.3 (635),2014-2016
Lee,AL,38.0,31.3 - 40.3 (635),2014-2016
Trigg,KY,38.0,31.3 - 40.3 (635),2014-2016
Kendall,IL,38.0,31.3 - 40.3 (635),2014-2016
Roger Mills,OK,38.0,31.3 - 40.3 (635),2014-2016
Pointe Coupee,LA,38.0,31.3 - 40.3 (635),2014-2016
Rice,MN,38.0,31.3 - 40.3 (635),2014-2016
Chisago,MN,38.0,31.3 - 40.3 (635),2014-2016
Barry,MO,38.0,31.3 - 40.3 (635),2014-2016
Madison,NE,38.1,31.3 - 40.3 (635),2014-2016
Beaver,OK,38.1,31.3 - 40.3 (635),2014-2016
Jasper,IA,38.1,31.3 - 40.3 (635),2014-2016
Allen,KS,38.1,31.3 - 40.3 (635),2014-2016
Perry,AR,38.1,31.3 - 40.3 (635),2014-2016
Hatillo,PR,38.1,31.3 - 40.3 (635),2014-2016
Collin,TX,38.2,31.3 - 40.3 (635),2014-2016
Knox,TX,38.2,31.3 - 40.3 (635),2014-2016
Dallas,TX,38.2,31.3 - 40.3 (635),2014-2016
Effingham,GA,38.2,31.3 - 40.3 (635),2014-2016
East Baton Rouge,LA,38.2,31.3 - 40.3 (635),2014-2016
Putnam,IN,38.2,31.3 - 40.3 (635),2014-2016
Jo Daviess,IL,38.2,31.3 - 40.3 (635),2014-2016
Cheshire,NH,38.2,31.3 - 40.3 (635),2014-2016
Richardson,NE,38.2,31.3 - 40.3 (635),2014-2016
Sullivan,MO,38.3,31.3 - 40.3 (635),2014-2016
Knox,ME,38.3,31.3 - 40.3 (635),2014-2016
San Juan,NM,38.3,31.3 - 40.3 (635),2014-2016
Buchanan,IA,38.3,31.3 - 40.3 (635),2014-2016
Oconee,GA,38.3,31.3 - 40.3 (635),2014-2016
Imperial,CA,38.3,31.3 - 40.3 (635),2014-2016
Shasta,CA,38.3,31.3 - 40.3 (635),2014-2016
Andrews,TX,38.3,31.3 - 40.3 (635),2014-2016
Uinta,WY,38.3,31.3 - 40.3 (635),2014-2016
Gaines,TX,38.4,31.3 - 40.3 (635),2014-2016
Pinal,AZ,38.4,31.3 - 40.3 (635),2014-2016
Fayette,IL,38.4,31.3 - 40.3 (635),2014-2016
Russell,KY,38.4,31.3 - 40.3 (635),2014-2016
Warren,IA,38.4,31.3 - 40.3 (635),2014-2016
Doniphan,KS,38.4,31.3 - 40.3 (635),2014-2016
Hall,NE,38.4,31.3 - 40.3 (635),2014-2016
Cape Girardeau,MO,38.5,31.3 - 40.3 (635),2014-2016
Pontotoc,MS,38.5,31.3 - 40.3 (635),2014-2016
Livingston,MO,38.5,31.3 - 40.3 (635),2014-2016
Lawrence,MO,38.5,31.3 - 40.3 (635),2014-2016
Red River,LA,38.5,31.3 - 40.3 (635),2014-2016
Hancock,OH,38.5,31.3 - 40.3 (635),2014-2016
Marshall,IA,38.5,31.3 - 40.3 (635),2014-2016
Bethel,AK,38.5,31.3 - 40.3 (635),2014-2016
DeKalb,GA,38.5,31.3 - 40.3 (635),2014-2016
Hamblen,TN,38.5,31.3 - 40.3 (635),2014-2016
Yankton,SD,38.5,31.3 - 40.3 (635),2014-2016
Mellette,SD,38.5,31.3 - 40.3 (635),2014-2016
Columbia,WI,38.5,31.3 - 40.3 (635),2014-2016
Anasco,PR,38.6,31.3 - 40.3 (635),2014-2016
Burleigh,ND,38.6,31.3 - 40.3 (635),2014-2016
Kent,MI,38.6,31.3 - 40.3 (635),2014-2016
Copiah,MS,38.7,31.3 - 40.3 (635),2014-2016
Yazoo,MS,38.7,31.3 - 40.3 (635),2014-2016
Garden,NE,38.7,31.3 - 40.3 (635),2014-2016
Schenectady,NY,38.7,31.3 - 40.3 (635),2014-2016
Liberty,GA,38.7,31.3 - 40.3 (635),2014-2016
Cass,IL,38.7,31.3 - 40.3 (635),2014-2016
Grant,KS,38.7,31.3 - 40.3 (635),2014-2016
Potter,TX,38.7,31.3 - 40.3 (635),2014-2016
Sutton,TX,38.8,31.3 - 40.3 (635),2014-2016
Edgefield,SC,38.8,31.3 - 40.3 (635),2014-2016
Charleston,SC,38.8,31.3 - 40.3 (635),2014-2016
Sevier,TN,38.8,31.3 - 40.3 (635),2014-2016
Santa Isabel,PR,38.8,31.3 - 40.3 (635),2014-2016
Tipton,IN,38.8,31.3 - 40.3 (635),2014-2016
Union,GA,38.8,31.3 - 40.3 (635),2014-2016
Elko,NV,38.8,31.3 - 40.3 (635),2014-2016
Grant,OK,38.8,31.3 - 40.3 (635),2014-2016
Stearns,MN,38.8,31.3 - 40.3 (635),2014-2016
Lafayette,MS,38.9,31.3 - 40.3 (635),2014-2016
Putnam,GA,38.9,31.3 - 40.3 (635),2014-2016
Fairfield,CT,38.9,31.3 - 40.3 (635),2014-2016
Hancock,IA,38.9,31.3 - 40.3 (635),2014-2016
Oldham,KY,38.9,31.3 - 40.3 (635),2014-2016
Jefferson,WI,38.9,31.3 - 40.3 (635),2014-2016
Aiken,SC,38.9,31.3 - 40.3 (635),2014-2016
Webb,TX,38.9,31.3 - 40.3 (635),2014-2016
Fort Bend,TX,39.0,31.3 - 40.3 (635),2014-2016
Jefferson,WV,39.0,31.3 - 40.3 (635),2014-2016
Sabana Grande,PR,39.0,31.3 - 40.3 (635),2014-2016
Ascension,LA,39.0,31.3 - 40.3 (635),2014-2016
Ripley,IN,39.0,31.3 - 40.3 (635),2014-2016
Bryan,GA,39.0,31.3 - 40.3 (635),2014-2016
Jeff Davis,GA,39.1,31.3 - 40.3 (635),2014-2016
Conway,AR,39.1,31.3 - 40.3 (635),2014-2016
Cedar,IA,39.1,31.3 - 40.3 (635),2014-2016
DuPage,IL,39.1,31.3 - 40.3 (635),2014-2016
Caldwell,KY,39.1,31.3 - 40.3 (635),2014-2016
Kent,MD,39.1,31.3 - 40.3 (635),2014-2016
Jefferson,NY,39.1,31.3 - 40.3 (635),2014-2016
McKenzie,ND,39.1,31.3 - 40.3 (635),2014-2016
Manitowoc,WI,39.1,31.3 - 40.3 (635),2014-2016
Pickens,SC,39.1,31.3 - 40.3 (635),2014-2016
Brown,TX,39.1,31.3 - 40.3 (635),2014-2016
Polk,TN,39.2,31.3 - 40.3 (635),2014-2016
Maury,TN,39.2,31.3 - 40.3 (635),2014-2016
Upshur,WV,39.2,31.3 - 40.3 (635),2014-2016
Graham,NC,39.2,31.3 - 40.3 (635),2014-2016
Oklahoma,OK,39.2,31.3 - 40.3 (635),2014-2016
Mackinac,MI,39.2,31.3 - 40.3 (635),2014-2016
Howard,AR,39.2,31.3 - 40.3 (635),2014-2016
Indian River,FL,39.2,31.3 - 40.3 (635),2014-2016
Otero,CO,39.3,31.3 - 40.3 (635),2014-2016
Kenai Peninsula,AK,39.3,31.3 - 40.3 (635),2014-2016
Linn,IA,39.3,31.3 - 40.3 (635),2014-2016
Greene,IN,39.3,31.3 - 40.3 (635),2014-2016
Freeborn,MN,39.3,31.3 - 40.3 (635),2014-2016
Eureka,NV,39.3,31.3 - 40.3 (635),2014-2016
Concho,TX,39.3,31.3 - 40.3 (635),2014-2016
Loudon,TN,39.4,31.3 - 40.3 (635),2014-2016
Codington,SD,39.4,31.3 - 40.3 (635),2014-2016
Gonzales,TX,39.4,31.3 - 40.3 (635),2014-2016
Donley,TX,39.4,31.3 - 40.3 (635),2014-2016
Wood,TX,39.4,31.3 - 40.3 (635),2014-2016
San Augustine,TX,39.4,31.3 - 40.3 (635),2014-2016
Leelanau,MI,39.4,31.3 - 40.3 (635),2014-2016
Frederick,MD,39.4,31.3 - 40.3 (635),2014-2016
Gwinnett,GA,39.4,31.3 - 40.3 (635),2014-2016
Screven,GA,39.4,31.3 - 40.3 (635),2014-2016
Wilkes,GA,39.4,31.3 - 40.3 (635),2014-2016
Macon,GA,39.5,31.3 - 40.3 (635),2014-2016
District of Columbia,DC,39.5,31.3 - 40.3 (635),2014-2016
Sumner,KS,39.5,31.3 - 40.3 (635),2014-2016
Randolph,MO,39.5,31.3 - 40.3 (635),2014-2016
Washington,NC,39.5,31.3 - 40.3 (635),2014-2016
Highland,VA,39.5,31.3 - 40.3 (635),2014-2016
Jim Hogg,TX,39.5,31.3 - 40.3 (635),2014-2016
Marshall,TN,39.5,31.3 - 40.3 (635),2014-2016
Hamilton,TN,39.5,31.3 - 40.3 (635),2014-2016
Crosby,TX,39.5,31.3 - 40.3 (635),2014-2016
Mills,TX,39.6,31.3 - 40.3 (635),2014-2016
Mineral,WV,39.6,31.3 - 40.3 (635),2014-2016
Wake,NC,39.6,31.3 - 40.3 (635),2014-2016
Queens,NY,39.6,31.3 - 40.3 (635),2014-2016
Polk,MO,39.6,31.3 - 40.3 (635),2014-2016
Crawford,IL,39.6,31.3 - 40.3 (635),2014-2016
Peoria,IL,39.6,31.3 - 40.3 (635),2014-2016
Worth,IA,39.7,31.3 - 40.3 (635),2014-2016
Cochise,AZ,39.7,31.3 - 40.3 (635),2014-2016
Montgomery,MS,39.7,31.3 - 40.3 (635),2014-2016
Westchester,NY,39.7,31.3 - 40.3 (635),2014-2016
Cass,ND,39.7,31.3 - 40.3 (635),2014-2016
Hunterdon,NJ,39.7,31.3 - 40.3 (635),2014-2016
Essex,NY,39.7,31.3 - 40.3 (635),2014-2016
Custer,OK,39.7,31.3 - 40.3 (635),2014-2016
Bergen,NJ,39.8,31.3 - 40.3 (635),2014-2016
Monroe,FL,39.8,31.3 - 40.3 (635),2014-2016
Floyd,IA,39.8,31.3 - 40.3 (635),2014-2016
Patillas,PR,39.8,31.3 - 40.3 (635),2014-2016
Pierce,WA,39.9,31.3 - 40.3 (635),2014-2016
Lamb,TX,39.9,31.3 - 40.3 (635),2014-2016
York,SC,39.9,31.3 - 40.3 (635),2014-2016
Ford,KS,39.9,31.3 - 40.3 (635),2014-2016
Riley,KS,39.9,31.3 - 40.3 (635),2014-2016
Wilcox,AL,39.9,31.3 - 40.3 (635),2014-2016
Sutter,CA,39.9,31.3 - 40.3 (635),2014-2016
Burke,NC,39.9,31.3 - 40.3 (635),2014-2016
Osage,OK,39.9,31.3 - 40.3 (635),2014-2016
Golden Valley,MT,39.9,31.3 - 40.3 (635),2014-2016
West Feliciana,LA,40.0,31.3 - 40.3 (635),2014-2016
Clay,MN,40.0,31.3 - 40.3 (635),2014-2016
Crow Wing,MN,40.0,31.3 - 40.3 (635),2014-2016
Scotts Bluff,NE,40.0,31.3 - 40.3 (635),2014-2016
Fayette,KY,40.0,31.3 - 40.3 (635),2014-2016
Mason,IL,40.1,31.3 - 40.3 (635),2014-2016
Calhoun,SC,40.1,31.3 - 40.3 (635),2014-2016
Knox,TN,40.2,31.3 - 40.3 (635),2014-2016
Guayama,PR,40.2,31.3 - 40.3 (635),2014-2016
Wells,IN,40.2,31.3 - 40.3 (635),2014-2016
Amador,CA,40.2,31.3 - 40.3 (635),2014-2016
Clark,NV,40.2,31.3 - 40.3 (635),2014-2016
Carver,MN,40.2,31.3 - 40.3 (635),2014-2016
Lee,MS,40.2,31.3 - 40.3 (635),2014-2016
Guilford,NC,40.3,31.3 - 40.3 (635),2014-2016
Pontotoc,OK,40.3,31.3 - 40.3 (635),2014-2016
Scott,AR,40.3,31.3 - 40.3 (635),2014-2016
New Castle,DE,40.3,31.3 - 40.3 (635),2014-2016
Fulton,GA,40.3,31.3 - 40.3 (635),2014-2016
Early,GA,40.3,31.3 - 40.3 (635),2014-2016
Martin,TX,40.3,31.3 - 40.3 (635),2014-2016
Wichita,TX,40.3,31.3 - 40.3 (635),2014-2016
Oconee,SC,40.4,40.4 - 46.9 (626),2014-2016
York,VA,40.4,40.4 - 46.9 (626),2014-2016
Marquette,WI,40.4,40.4 - 46.9 (626),2014-2016
Worth,GA,40.4,40.4 - 46.9 (626),2014-2016
Butler,IA,40.4,40.4 - 46.9 (626),2014-2016
Elkhart,IN,40.4,40.4 - 46.9 (626),2014-2016
Cameron,LA,40.4,40.4 - 46.9 (626),2014-2016
Woodson,KS,40.4,40.4 - 46.9 (626),2014-2016
Johnson,KS,40.4,40.4 - 46.9 (626),2014-2016
Williams,OH,40.4,40.4 - 46.9 (626),2014-2016
Cherokee,NC,40.4,40.4 - 46.9 (626),2014-2016
Cherokee,NC,40.4,40.4 - 46.9 (626),2014-2016
Washington,MD,40.4,40.4 - 46.9 (626),2014-2016
Ozark,MO,40.5,40.4 - 46.9 (626),2014-2016
Adams,NE,40.5,40.4 - 46.9 (626),2014-2016
Ontario,NY,40.5,40.4 - 46.9 (626),2014-2016
Crawford,KS,40.5,40.4 - 46.9 (626),2014-2016
Litchfield,CT,40.5,40.4 - 46.9 (626),2014-2016
Fremont,WY,40.5,40.4 - 46.9 (626),2014-2016
Corozal,PR,40.5,40.4 - 46.9 (626),2014-2016
Spartanburg,SC,40.5,40.4 - 46.9 (626),2014-2016
Bristol,RI,40.5,40.4 - 46.9 (626),2014-2016
Rhea,TN,40.5,40.4 - 46.9 (626),2014-2016
Dallam,TX,40.5,40.4 - 46.9 (626),2014-2016
Menard,TX,40.5,40.4 - 46.9 (626),2014-2016
Hays,TX,40.5,40.4 - 46.9 (626),2014-2016
Calhoun,TX,40.6,40.4 - 46.9 (626),2014-2016
Washington,RI,40.6,40.4 - 46.9 (626),2014-2016
Walworth,WI,40.6,40.4 - 46.9 (626),2014-2016
Clarke,GA,40.6,40.4 - 46.9 (626),2014-2016
Jefferson,AL,40.6,40.4 - 46.9 (626),2014-2016
Breckinridge,KY,40.6,40.4 - 46.9 (626),2014-2016
Albany,NY,40.6,40.4 - 46.9 (626),2014-2016
Thurston,NE,40.7,40.4 - 46.9 (626),2014-2016
Merrimack,NH,40.7,40.4 - 46.9 (626),2014-2016
Grand Forks,ND,40.7,40.4 - 46.9 (626),2014-2016
Dakota,MN,40.7,40.4 - 46.9 (626),2014-2016
Tippecanoe,IN,40.7,40.4 - 46.9 (626),2014-2016
Scott,IL,40.7,40.4 - 46.9 (626),2014-2016
Barron,WI,40.7,40.4 - 46.9 (626),2014-2016
Hardeman,TX,40.7,40.4 - 46.9 (626),2014-2016
Jackson,TX,40.7,40.4 - 46.9 (626),2014-2016
Runnels,TX,40.7,40.4 - 46.9 (626),2014-2016
Jackson,SD,40.8,40.4 - 46.9 (626),2014-2016
Vilas,WI,40.8,40.4 - 46.9 (626),2014-2016
Morgan,GA,40.8,40.4 - 46.9 (626),2014-2016
Muskegon,MI,40.8,40.4 - 46.9 (626),2014-2016
Hinds,MS,40.8,40.4 - 46.9 (626),2014-2016
Itawamba,MS,40.8,40.4 - 46.9 (626),2014-2016
Dutchess,NY,40.8,40.4 - 46.9 (626),2014-2016
Martin,MN,40.9,40.4 - 46.9 (626),2014-2016
Martin,MN,40.9,40.4 - 46.9 (626),2014-2016
Shelby,MO,40.9,40.4 - 46.9 (626),2014-2016
Kemper,MS,40.9,40.4 - 46.9 (626),2014-2016
Lee,GA,40.9,40.4 - 46.9 (626),2014-2016
Fremont,IA,40.9,40.4 - 46.9 (626),2014-2016
Rusk,WI,40.9,40.4 - 46.9 (626),2014-2016
Cayey,PR,40.9,40.4 - 46.9 (626),2014-2016
Baylor,TX,40.9,40.4 - 46.9 (626),2014-2016
Susquehanna,PA,41.0,40.4 - 46.9 (626),2014-2016
McLennan,TX,41.0,40.4 - 46.9 (626),2014-2016
Dodge,WI,41.0,40.4 - 46.9 (626),2014-2016
Hancock,IN,41.0,40.4 - 46.9 (626),2014-2016
McLean,IL,41.0,40.4 - 46.9 (626),2014-2016
Henry,GA,41.0,40.4 - 46.9 (626),2014-2016
Scott,MS,41.0,40.4 - 46.9 (626),2014-2016
Washington,ME,41.0,40.4 - 46.9 (626),2014-2016
Sagadahoc,ME,41.0,40.4 - 46.9 (626),2014-2016
Erie,NY,41.0,40.4 - 46.9 (626),2014-2016
Wyoming,NY,41.0,40.4 - 46.9 (626),2014-2016
Rockland,NY,41.0,40.4 - 46.9 (626),2014-2016
Henry,OH,41.0,40.4 - 46.9 (626),2014-2016
Pierce,ND,41.1,40.4 - 46.9 (626),2014-2016
Washita,OK,41.1,40.4 - 46.9 (626),2014-2016
Noble,IN,41.1,40.4 - 46.9 (626),2014-2016
Ford,IL,41.2,40.4 - 46.9 (626),2014-2016
Tulare,CA,41.2,40.4 - 46.9 (626),2014-2016
Kinney,TX,41.2,40.4 - 46.9 (626),2014-2016
Guadalupe,TX,41.2,40.4 - 46.9 (626),2014-2016
Hamlin,SD,41.3,40.4 - 46.9 (626),2014-2016
Juneau,WI,41.3,40.4 - 46.9 (626),2014-2016
