County,state,value,range,year
Chowan,NC,38.7,34.1 - 44.1 (633),2011-2013
Oceana,MI,38.7,34.1 - 44.1 (633),2011-2013
Palo Alto,IA,38.7,34.1 - 44.1 (633),2011-2013
White,IN,38.8,34.1 - 44.1 (633),2011-2013
Brown,IN,38.8,34.1 - 44.1 (633),2011-2013
Yuma,AZ,38.8,34.1 - 44.1 (633),2011-2013
Mecklenburg,NC,38.8,34.1 - 44.1 (633),2011-2013
New York,NY,38.9,34.1 - 44.1 (633),2011-2013
Barnstable,MA,38.9,34.1 - 44.1 (633),2011-2013
Apache,AZ,38.9,34.1 - 44.1 (633),2011-2013
Washington,UT,38.9,34.1 - 44.1 (633),2011-2013
Pepin,WI,39.0,34.1 - 44.1 (633),2011-2013
Columbia,WI,39.0,34.1 - 44.1 (633),2011-2013
Lake,CA,39.0,34.1 - 44.1 (633),2011-2013
Marion,GA,39.0,34.1 - 44.1 (633),2011-2013
Harris,GA,39.0,34.1 - 44.1 (633),2011-2013
Rabun,GA,39.0,34.1 - 44.1 (633),2011-2013
Morgan,CO,39.0,34.1 - 44.1 (633),2011-2013
Lake,MN,39.0,34.1 - 44.1 (633),2011-2013
Dare,NC,39.0,34.1 - 44.1 (633),2011-2013
Blaine,MT,39.1,34.1 - 44.1 (633),2011-2013
Collier,FL,39.1,34.1 - 44.1 (633),2011-2013
Sarasota,FL,39.1,34.1 - 44.1 (633),2011-2013
Carroll,AR,39.1,34.1 - 44.1 (633),2011-2013
Winnebago,WI,39.1,34.1 - 44.1 (633),2011-2013
Aransas,TX,39.1,34.1 - 44.1 (633),2011-2013
Castro,TX,39.2,34.1 - 44.1 (633),2011-2013
Burnet,TX,39.2,34.1 - 44.1 (633),2011-2013
James City,VA,39.2,34.1 - 44.1 (633),2011-2013
Cidra,PR,39.2,34.1 - 44.1 (633),2011-2013
Shenandoah,VA,39.2,34.1 - 44.1 (633),2011-2013
Newton,MO,39.2,34.1 - 44.1 (633),2011-2013
Mora,NM,39.2,34.1 - 44.1 (633),2011-2013
Cumberland,ME,39.3,34.1 - 44.1 (633),2011-2013
Clinton,MI,39.3,34.1 - 44.1 (633),2011-2013
Marshall,IA,39.3,34.1 - 44.1 (633),2011-2013
Barton,KS,39.3,34.1 - 44.1 (633),2011-2013
Dane,WI,39.3,34.1 - 44.1 (633),2011-2013
Florence,WI,39.3,34.1 - 44.1 (633),2011-2013
Lincoln,WI,39.3,34.1 - 44.1 (633),2011-2013
Morris,TX,39.3,34.1 - 44.1 (633),2011-2013
Cowley,KS,39.4,34.1 - 44.1 (633),2011-2013
Breckinridge,KY,39.4,34.1 - 44.1 (633),2011-2013
Woodford,IL,39.4,34.1 - 44.1 (633),2011-2013
Clark,AR,39.4,34.1 - 44.1 (633),2011-2013
Union,GA,39.4,34.1 - 44.1 (633),2011-2013
Towns,GA,39.5,34.1 - 44.1 (633),2011-2013
Fremont,IA,39.5,34.1 - 44.1 (633),2011-2013
Hennepin,MN,39.5,34.1 - 44.1 (633),2011-2013
Copiah,MS,39.5,34.1 - 44.1 (633),2011-2013
Dewey,OK,39.5,34.1 - 44.1 (633),2011-2013
Washita,OK,39.5,34.1 - 44.1 (633),2011-2013
Potter,PA,39.6,34.1 - 44.1 (633),2011-2013
Webster,NE,39.6,34.1 - 44.1 (633),2011-2013
Yazoo,MS,39.6,34.1 - 44.1 (633),2011-2013
Dodge,NE,39.6,34.1 - 44.1 (633),2011-2013
Hardin,IA,39.6,34.1 - 44.1 (633),2011-2013
Estill,KY,39.6,34.1 - 44.1 (633),2011-2013
Faulkner,AR,39.6,34.1 - 44.1 (633),2011-2013
San Benito,CA,39.6,34.1 - 44.1 (633),2011-2013
Floyd,VA,39.6,34.1 - 44.1 (633),2011-2013
Salinas,PR,39.6,34.1 - 44.1 (633),2011-2013
Skagit,WA,39.7,34.1 - 44.1 (633),2011-2013
Armstrong,TX,39.7,34.1 - 44.1 (633),2011-2013
Otero,CO,39.7,34.1 - 44.1 (633),2011-2013
Iowa,IA,39.7,34.1 - 44.1 (633),2011-2013
LaGrange,IN,39.7,34.1 - 44.1 (633),2011-2013
Dakota,NE,39.7,34.1 - 44.1 (633),2011-2013
Elko,NV,39.7,34.1 - 44.1 (633),2011-2013
Logan,OK,39.8,34.1 - 44.1 (633),2011-2013
Blue Earth,MN,39.8,34.1 - 44.1 (633),2011-2013
Pointe Coupee,LA,39.8,34.1 - 44.1 (633),2011-2013
Iberville,LA,39.8,34.1 - 44.1 (633),2011-2013
San Joaquin,CA,39.8,34.1 - 44.1 (633),2011-2013
Stonewall,TX,39.8,34.1 - 44.1 (633),2011-2013
Corozal,PR,39.8,34.1 - 44.1 (633),2011-2013
Green,WI,39.9,34.1 - 44.1 (633),2011-2013
Lares,PR,39.9,34.1 - 44.1 (633),2011-2013
Culberson,TX,39.9,34.1 - 44.1 (633),2011-2013
Crockett,TX,39.9,34.1 - 44.1 (633),2011-2013
West Feliciana,LA,39.9,34.1 - 44.1 (633),2011-2013
Antelope,NE,40.0,34.1 - 44.1 (633),2011-2013
DeKalb,GA,40.0,34.1 - 44.1 (633),2011-2013
Greene,IN,40.0,34.1 - 44.1 (633),2011-2013
Warren,IL,40.1,34.1 - 44.1 (633),2011-2013
Cedar,MO,40.1,34.1 - 44.1 (633),2011-2013
Cheboygan,MI,40.1,34.1 - 44.1 (633),2011-2013
Cass,ND,40.1,34.1 - 44.1 (633),2011-2013
Dallas,TX,40.1,34.1 - 44.1 (633),2011-2013
Williamson,TN,40.1,34.1 - 44.1 (633),2011-2013
McLennan,TX,40.1,34.1 - 44.1 (633),2011-2013
Clay,SD,40.2,34.1 - 44.1 (633),2011-2013
McKinley,NM,40.2,34.1 - 44.1 (633),2011-2013
Sioux,ND,40.2,34.1 - 44.1 (633),2011-2013
Washington,MD,40.2,34.1 - 44.1 (633),2011-2013
Ottawa,MI,40.2,34.1 - 44.1 (633),2011-2013
Marshall,IN,40.2,34.1 - 44.1 (633),2011-2013
Franklin,AR,40.2,34.1 - 44.1 (633),2011-2013
Mackinac,MI,40.3,34.1 - 44.1 (633),2011-2013
Osage,OK,40.3,34.1 - 44.1 (633),2011-2013
Pennington,SD,40.3,34.1 - 44.1 (633),2011-2013
Comal,TX,40.3,34.1 - 44.1 (633),2011-2013
Jones,SD,40.4,34.1 - 44.1 (633),2011-2013
Douglas,WA,40.4,34.1 - 44.1 (633),2011-2013
Swain,NC,40.4,34.1 - 44.1 (633),2011-2013
Saunders,NE,40.4,34.1 - 44.1 (633),2011-2013
Haines,AK,40.4,34.1 - 44.1 (633),2011-2013
Fayette,GA,40.4,34.1 - 44.1 (633),2011-2013
Lincoln,GA,40.4,34.1 - 44.1 (633),2011-2013
Chatham,GA,40.5,34.1 - 44.1 (633),2011-2013
Putnam,IN,40.5,34.1 - 44.1 (633),2011-2013
Decatur,IN,40.5,34.1 - 44.1 (633),2011-2013
Kendall,IL,40.5,34.1 - 44.1 (633),2011-2013
Franklin,MA,40.5,34.1 - 44.1 (633),2011-2013
Franklin,MA,40.5,34.1 - 44.1 (633),2011-2013
Graham,NC,40.5,34.1 - 44.1 (633),2011-2013
Hamilton,NY,40.5,34.1 - 44.1 (633),2011-2013
Williamsburg,VA,40.5,34.1 - 44.1 (633),2011-2013
Patillas,PR,40.5,34.1 - 44.1 (633),2011-2013
Bailey,TX,40.5,34.1 - 44.1 (633),2011-2013
Sutton,TX,40.5,34.1 - 44.1 (633),2011-2013
Hood,TX,40.5,34.1 - 44.1 (633),2011-2013
Hardy,WV,40.6,34.1 - 44.1 (633),2011-2013
Haskell,OK,40.6,34.1 - 44.1 (633),2011-2013
Knox,ME,40.6,34.1 - 44.1 (633),2011-2013
Colfax,NE,40.6,34.1 - 44.1 (633),2011-2013
Polk,IA,40.6,34.1 - 44.1 (633),2011-2013
Fulton,GA,40.6,34.1 - 44.1 (633),2011-2013
Kusilvak,AK,40.7,34.1 - 44.1 (633),2011-2013
Floyd,IA,40.7,34.1 - 44.1 (633),2011-2013
Manistee,MI,40.7,34.1 - 44.1 (633),2011-2013
Carver,MN,40.7,34.1 - 44.1 (633),2011-2013
Quay,NM,40.7,34.1 - 44.1 (633),2011-2013
Clay,NC,40.7,34.1 - 44.1 (633),2011-2013
Fort Bend,TX,40.7,34.1 - 44.1 (633),2011-2013
Beaver,UT,40.8,34.1 - 44.1 (633),2011-2013
Greenville,SC,40.8,34.1 - 44.1 (633),2011-2013
Woods,OK,40.8,34.1 - 44.1 (633),2011-2013
Charlevoix,MI,40.8,34.1 - 44.1 (633),2011-2013
Hall,NE,40.8,34.1 - 44.1 (633),2011-2013
Fayette,IA,40.8,34.1 - 44.1 (633),2011-2013
Rush,IN,40.8,34.1 - 44.1 (633),2011-2013
Sitka,AK,40.8,34.1 - 44.1 (633),2011-2013
Adams,CO,40.9,34.1 - 44.1 (633),2011-2013
Woodbury,IA,40.9,34.1 - 44.1 (633),2011-2013
Holmes,MS,40.9,34.1 - 44.1 (633),2011-2013
Tyrrell,NC,40.9,34.1 - 44.1 (633),2011-2013
Mountrail,ND,40.9,34.1 - 44.1 (633),2011-2013
Washington,RI,40.9,34.1 - 44.1 (633),2011-2013
Bexar,TX,40.9,34.1 - 44.1 (633),2011-2013
Cottle,TX,40.9,34.1 - 44.1 (633),2011-2013
Loudoun,VA,40.9,34.1 - 44.1 (633),2011-2013
Foard,TX,40.9,34.1 - 44.1 (633),2011-2013
Maunabo,PR,40.9,34.1 - 44.1 (633),2011-2013
Lyman,SD,41.0,34.1 - 44.1 (633),2011-2013
Muskegon,MI,41.0,34.1 - 44.1 (633),2011-2013
Montgomery,MS,41.0,34.1 - 44.1 (633),2011-2013
Wright,IA,41.0,34.1 - 44.1 (633),2011-2013
Shasta,CA,41.0,34.1 - 44.1 (633),2011-2013
El Dorado,CA,41.0,34.1 - 44.1 (633),2011-2013
Kenai Peninsula,AK,41.0,34.1 - 44.1 (633),2011-2013
Jenkins,GA,41.0,34.1 - 44.1 (633),2011-2013
Union,IL,41.1,34.1 - 44.1 (633),2011-2013
Waseca,MN,41.1,34.1 - 44.1 (633),2011-2013
Albemarle,VA,41.1,34.1 - 44.1 (633),2011-2013
Randolph,IL,41.2,34.1 - 44.1 (633),2011-2013
Columbia,GA,41.2,34.1 - 44.1 (633),2011-2013
Bacon,GA,41.2,34.1 - 44.1 (633),2011-2013
Chattahoochee,GA,41.3,34.1 - 44.1 (633),2011-2013
McPherson,KS,41.3,34.1 - 44.1 (633),2011-2013
Emmons,ND,41.3,34.1 - 44.1 (633),2011-2013
Schenectady,NY,41.3,34.1 - 44.1 (633),2011-2013
Ward,ND,41.3,34.1 - 44.1 (633),2011-2013
Grand Isle,VT,41.3,34.1 - 44.1 (633),2011-2013
Vilas,WI,41.3,34.1 - 44.1 (633),2011-2013
Bosque,TX,41.4,34.1 - 44.1 (633),2011-2013
Catawba,NC,41.4,34.1 - 44.1 (633),2011-2013
Clearwater,MN,41.4,34.1 - 44.1 (633),2011-2013
Cape Girardeau,MO,41.4,34.1 - 44.1 (633),2011-2013
Muscogee,GA,41.4,34.1 - 44.1 (633),2011-2013
Sutter,CA,41.4,34.1 - 44.1 (633),2011-2013
Early,GA,41.5,34.1 - 44.1 (633),2011-2013
Story,IA,41.5,34.1 - 44.1 (633),2011-2013
Greenwood,KS,41.5,34.1 - 44.1 (633),2011-2013
Murray,OK,41.5,34.1 - 44.1 (633),2011-2013
Sanborn,SD,41.5,34.1 - 44.1 (633),2011-2013
Giles,VA,41.5,34.1 - 44.1 (633),2011-2013
San Saba,TX,41.5,34.1 - 44.1 (633),2011-2013
Refugio,TX,41.5,34.1 - 44.1 (633),2011-2013
Sabana Grande,PR,41.5,34.1 - 44.1 (633),2011-2013
Manitowoc,WI,41.6,34.1 - 44.1 (633),2011-2013
Adams,WI,41.6,34.1 - 44.1 (633),2011-2013
Pocahontas,WV,41.6,34.1 - 44.1 (633),2011-2013
Winona,MN,41.6,34.1 - 44.1 (633),2011-2013
Red River,LA,41.6,34.1 - 44.1 (633),2011-2013
Jay,IN,41.6,34.1 - 44.1 (633),2011-2013
Brooks,GA,41.6,34.1 - 44.1 (633),2011-2013
Mitchell,GA,41.7,34.1 - 44.1 (633),2011-2013
Morgan,GA,41.7,34.1 - 44.1 (633),2011-2013
Dubuque,IA,41.7,34.1 - 44.1 (633),2011-2013
Brown,IL,41.7,34.1 - 44.1 (633),2011-2013
Russell,KY,41.7,34.1 - 44.1 (633),2011-2013
Otter Tail,MN,41.7,34.1 - 44.1 (633),2011-2013
Belknap,NH,41.7,34.1 - 44.1 (633),2011-2013
Nye,NV,41.7,34.1 - 44.1 (633),2011-2013
Linn,IA,41.8,34.1 - 44.1 (633),2011-2013
Collin,TX,41.8,34.1 - 44.1 (633),2011-2013
Schleicher,TX,41.9,34.1 - 44.1 (633),2011-2013
Uinta,WY,41.9,34.1 - 44.1 (633),2011-2013
Miami,IN,41.9,34.1 - 44.1 (633),2011-2013
Lycoming,PA,41.9,34.1 - 44.1 (633),2011-2013
Itasca,MN,41.9,34.1 - 44.1 (633),2011-2013
Ramsey,MN,41.9,34.1 - 44.1 (633),2011-2013
Douglas,MN,42.0,34.1 - 44.1 (633),2011-2013
Sagadahoc,ME,42.0,34.1 - 44.1 (633),2011-2013
Kent,MI,42.0,34.1 - 44.1 (633),2011-2013
Madison,NE,42.0,34.1 - 44.1 (633),2011-2013
Los Angeles,CA,42.0,34.1 - 44.1 (633),2011-2013
Bethel,AK,42.0,34.1 - 44.1 (633),2011-2013
Scott,AR,42.1,34.1 - 44.1 (633),2011-2013
Ford,IL,42.1,34.1 - 44.1 (633),2011-2013
Ford,KS,42.1,34.1 - 44.1 (633),2011-2013
Faribault,MN,42.1,34.1 - 44.1 (633),2011-2013
Guilford,NC,42.1,34.1 - 44.1 (633),2011-2013
Knox,TN,42.1,34.1 - 44.1 (633),2011-2013
Sevier,TN,42.2,34.1 - 44.1 (633),2011-2013
Union,SD,42.2,34.1 - 44.1 (633),2011-2013
Henrico,VA,42.2,34.1 - 44.1 (633),2011-2013
Vega Baja,PR,42.2,34.1 - 44.1 (633),2011-2013
Albany,NY,42.2,34.1 - 44.1 (633),2011-2013
Nantucket,MA,42.2,34.1 - 44.1 (633),2011-2013
Berkshire,MA,42.2,34.1 - 44.1 (633),2011-2013
Pike,MO,42.2,34.1 - 44.1 (633),2011-2013
Jackson,IA,42.3,34.1 - 44.1 (633),2011-2013
Haskell,TX,42.3,34.1 - 44.1 (633),2011-2013
Fluvanna,VA,42.4,34.1 - 44.1 (633),2011-2013
Charles City,VA,42.4,34.1 - 44.1 (633),2011-2013
Wichita,TX,42.4,34.1 - 44.1 (633),2011-2013
Minnehaha,SD,42.4,34.1 - 44.1 (633),2011-2013
Charleston,SC,42.4,34.1 - 44.1 (633),2011-2013
Orange,IN,42.4,34.1 - 44.1 (633),2011-2013
Christian,IL,42.4,34.1 - 44.1 (633),2011-2013
Rush,KS,42.4,34.1 - 44.1 (633),2011-2013
Fresno,CA,42.4,34.1 - 44.1 (633),2011-2013
Bryan,GA,42.4,34.1 - 44.1 (633),2011-2013
Boone,MO,42.4,34.1 - 44.1 (633),2011-2013
Platte,NE,42.5,34.1 - 44.1 (633),2011-2013
Lincoln,ME,42.5,34.1 - 44.1 (633),2011-2013
Tompkins,NY,42.5,34.1 - 44.1 (633),2011-2013
Susquehanna,PA,42.5,34.1 - 44.1 (633),2011-2013
Decatur,GA,42.5,34.1 - 44.1 (633),2011-2013
Calhoun,SC,42.5,34.1 - 44.1 (633),2011-2013
Hall,TX,42.5,34.1 - 44.1 (633),2011-2013
Swisher,TX,42.5,34.1 - 44.1 (633),2011-2013
East Baton Rouge,LA,42.6,34.1 - 44.1 (633),2011-2013
Henry,IL,42.6,34.1 - 44.1 (633),2011-2013
Dickinson,MI,42.6,34.1 - 44.1 (633),2011-2013
Douglas,NE,42.6,34.1 - 44.1 (633),2011-2013
Livingston,MO,42.6,34.1 - 44.1 (633),2011-2013
Otero,NM,42.7,34.1 - 44.1 (633),2011-2013
Calhoun,IA,42.7,34.1 - 44.1 (633),2011-2013
Jackson,KS,42.7,34.1 - 44.1 (633),2011-2013
Candler,GA,42.7,34.1 - 44.1 (633),2011-2013
Yankton,SD,42.7,34.1 - 44.1 (633),2011-2013
Manassas,VA,42.7,34.1 - 44.1 (633),2011-2013
Natrona,WY,42.8,34.1 - 44.1 (633),2011-2013
Aiken,SC,42.8,34.1 - 44.1 (633),2011-2013
Camp,TX,42.8,34.1 - 44.1 (633),2011-2013
Forsyth,GA,42.8,34.1 - 44.1 (633),2011-2013
Howard,AR,42.8,34.1 - 44.1 (633),2011-2013
Jackson,CO,42.8,34.1 - 44.1 (633),2011-2013
Wabaunsee,KS,42.8,34.1 - 44.1 (633),2011-2013
Luna,NM,42.8,34.1 - 44.1 (633),2011-2013
Douglas,MO,42.8,34.1 - 44.1 (633),2011-2013
Greene,MO,42.9,34.1 - 44.1 (633),2011-2013
Renville,ND,42.9,34.1 - 44.1 (633),2011-2013
Gwinnett,GA,42.9,34.1 - 44.1 (633),2011-2013
Fairfield,CT,42.9,34.1 - 44.1 (633),2011-2013
Richland,OH,43.0,34.1 - 44.1 (633),2011-2013
Hampshire,MA,43.0,34.1 - 44.1 (633),2011-2013
Washington,MN,43.0,34.1 - 44.1 (633),2011-2013
Kemper,MS,43.0,34.1 - 44.1 (633),2011-2013
Fannin,TX,43.0,34.1 - 44.1 (633),2011-2013
Chittenden,VT,43.0,34.1 - 44.1 (633),2011-2013
Rutland,VT,43.1,34.1 - 44.1 (633),2011-2013
Orocovis,PR,43.1,34.1 - 44.1 (633),2011-2013
Hughes,OK,43.1,34.1 - 44.1 (633),2011-2013
Delaware,NY,43.1,34.1 - 44.1 (633),2011-2013
Dutchess,NY,43.1,34.1 - 44.1 (633),2011-2013
Putnam,GA,43.1,34.1 - 44.1 (633),2011-2013
Madera,CA,43.1,34.1 - 44.1 (633),2011-2013
Riley,KS,43.1,34.1 - 44.1 (633),2011-2013
Harvey,KS,43.2,34.1 - 44.1 (633),2011-2013
Madison,KY,43.2,34.1 - 44.1 (633),2011-2013
Ripley,IN,43.2,34.1 - 44.1 (633),2011-2013
Maricopa,AZ,43.2,34.1 - 44.1 (633),2011-2013
New Castle,DE,43.2,34.1 - 44.1 (633),2011-2013
Emmet,MI,43.2,34.1 - 44.1 (633),2011-2013
Howell,MO,43.2,34.1 - 44.1 (633),2011-2013
Nodaway,MO,43.2,34.1 - 44.1 (633),2011-2013
Hudspeth,TX,43.2,34.1 - 44.1 (633),2011-2013
New Kent,VA,43.3,34.1 - 44.1 (633),2011-2013
Scotts Bluff,NE,43.3,34.1 - 44.1 (633),2011-2013
Androscoggin,ME,43.3,34.1 - 44.1 (633),2011-2013
Fillmore,MN,43.3,34.1 - 44.1 (633),2011-2013
Hillsborough,NH,43.3,34.1 - 44.1 (633),2011-2013
Warren,IA,43.3,34.1 - 44.1 (633),2011-2013
Woodford,KY,43.4,34.1 - 44.1 (633),2011-2013
Henderson,NC,43.4,34.1 - 44.1 (633),2011-2013
Canadian,OK,43.4,34.1 - 44.1 (633),2011-2013
Blaine,OK,43.4,34.1 - 44.1 (633),2011-2013
Tensas,LA,43.4,34.1 - 44.1 (633),2011-2013
Shannon,MO,43.4,34.1 - 44.1 (633),2011-2013
Maury,TN,43.4,34.1 - 44.1 (633),2011-2013
Juneau,WI,43.4,34.1 - 44.1 (633),2011-2013
Jefferson,WI,43.5,34.1 - 44.1 (633),2011-2013
Ellis,TX,43.5,34.1 - 44.1 (633),2011-2013
Fairfield,SC,43.5,34.1 - 44.1 (633),2011-2013
Highland,OH,43.5,34.1 - 44.1 (633),2011-2013
Saratoga,NY,43.5,34.1 - 44.1 (633),2011-2013
Jackson,IL,43.5,34.1 - 44.1 (633),2011-2013
Clinton,IN,43.6,34.1 - 44.1 (633),2011-2013
Johnson,IN,43.6,34.1 - 44.1 (633),2011-2013
Screven,GA,43.6,34.1 - 44.1 (633),2011-2013
Napa,CA,43.6,34.1 - 44.1 (633),2011-2013
Nevada,CA,43.6,34.1 - 44.1 (633),2011-2013
Clinton,PA,43.6,34.1 - 44.1 (633),2011-2013
Freeborn,MN,43.6,34.1 - 44.1 (633),2011-2013
Hanover,VA,43.6,34.1 - 44.1 (633),2011-2013
Travis,TX,43.6,34.1 - 44.1 (633),2011-2013
Guadalupe,TX,43.6,34.1 - 44.1 (633),2011-2013
Hardeman,TX,43.6,34.1 - 44.1 (633),2011-2013
Douglas,WI,43.6,34.1 - 44.1 (633),2011-2013
Barron,WI,43.7,34.1 - 44.1 (633),2011-2013
Clay,MN,43.7,34.1 - 44.1 (633),2011-2013
Lowndes,MS,43.7,34.1 - 44.1 (633),2011-2013
Stearns,MN,43.7,34.1 - 44.1 (633),2011-2013
Williams,OH,43.7,34.1 - 44.1 (633),2011-2013
Oconee,GA,43.7,34.1 - 44.1 (633),2011-2013
Hart,GA,43.7,34.1 - 44.1 (633),2011-2013
Putnam,IL,43.8,34.1 - 44.1 (633),2011-2013
Fayette,KY,43.8,34.1 - 44.1 (633),2011-2013
Columbia,OR,43.8,34.1 - 44.1 (633),2011-2013
Brown,WI,43.8,34.1 - 44.1 (633),2011-2013
Rock,WI,43.8,34.1 - 44.1 (633),2011-2013
Bath,VA,43.8,34.1 - 44.1 (633),2011-2013
Wheeler,TX,43.9,34.1 - 44.1 (633),2011-2013
Hanson,SD,43.9,34.1 - 44.1 (633),2011-2013
Concho,TX,43.9,34.1 - 44.1 (633),2011-2013
Morgan,WV,43.9,34.1 - 44.1 (633),2011-2013
Alfalfa,OK,43.9,34.1 - 44.1 (633),2011-2013
Paulding,OH,43.9,34.1 - 44.1 (633),2011-2013
Tama,IA,43.9,34.1 - 44.1 (633),2011-2013
Schuyler,IL,43.9,34.1 - 44.1 (633),2011-2013
Macoupin,IL,43.9,34.1 - 44.1 (633),2011-2013
Schuyler,NY,44.0,34.1 - 44.1 (633),2011-2013
McLeod,MN,44.0,34.1 - 44.1 (633),2011-2013
Mason,MI,44.0,34.1 - 44.1 (633),2011-2013
Collingsworth,TX,44.0,34.1 - 44.1 (633),2011-2013
Spartanburg,SC,44.1,34.1 - 44.1 (633),2011-2013
York,VA,44.1,34.1 - 44.1 (633),2011-2013
Taylor,WV,44.1,34.1 - 44.1 (633),2011-2013
Adams,NE,44.1,34.1 - 44.1 (633),2011-2013
Onondaga,NY,44.1,34.1 - 44.1 (633),2011-2013
Clark,NV,44.1,34.1 - 44.1 (633),2011-2013
Durham,NC,44.1,34.1 - 44.1 (633),2011-2013
Peoria,IL,44.1,34.1 - 44.1 (633),2011-2013
Stephenson,IL,44.1,34.1 - 44.1 (633),2011-2013
Pulaski,IL,44.1,34.1 - 44.1 (633),2011-2013
Cameron,LA,44.1,34.1 - 44.1 (633),2011-2013
District of Columbia,DC,44.1,34.1 - 44.1 (633),2011-2013
Merced,CA,44.1,34.1 - 44.1 (633),2011-2013
Hancock,IN,44.2,44.2 - 51.5 (630),2011-2013
Jackson,NC,44.2,44.2 - 51.5 (630),2011-2013
Walworth,WI,44.2,44.2 - 51.5 (630),2011-2013
Braxton,WV,44.2,44.2 - 51.5 (630),2011-2013
Fauquier,VA,44.2,44.2 - 51.5 (630),2011-2013
Goochland,VA,44.2,44.2 - 51.5 (630),2011-2013
Davison,SD,44.3,44.2 - 51.5 (630),2011-2013
Chambers,TX,44.3,44.2 - 51.5 (630),2011-2013
Warren,NY,44.3,44.2 - 51.5 (630),2011-2013
Chatham,NC,44.3,44.2 - 51.5 (630),2011-2013
Erie,NY,44.3,44.2 - 51.5 (630),2011-2013
Cimarron,OK,44.3,44.2 - 51.5 (630),2011-2013
Klamath,OR,44.3,44.2 - 51.5 (630),2011-2013
Tippecanoe,IN,44.3,44.2 - 51.5 (630),2011-2013
Randolph,IN,44.3,44.2 - 51.5 (630),2011-2013
Chase,KS,44.3,44.2 - 51.5 (630),2011-2013
Weld,CO,44.3,44.2 - 51.5 (630),2011-2013
Leon,FL,44.3,44.2 - 51.5 (630),2011-2013
Dougherty,GA,44.3,44.2 - 51.5 (630),2011-2013
Litchfield,CT,44.4,44.2 - 51.5 (630),2011-2013
Buchanan,IA,44.4,44.2 - 51.5 (630),2011-2013
Custer,OK,44.4,44.2 - 51.5 (630),2011-2013
Clay,TX,44.4,44.2 - 51.5 (630),2011-2013
Sweetwater,WY,44.4,44.2 - 51.5 (630),2011-2013
Yauco,PR,44.5,44.2 - 51.5 (630),2011-2013
Hunterdon,NJ,44.5,44.2 - 51.5 (630),2011-2013
Macon,MO,44.5,44.2 - 51.5 (630),2011-2013
DuPage,IL,44.5,44.2 - 51.5 (630),2011-2013
Clarke,GA,44.6,44.2 - 51.5 (630),2011-2013
Washington,ME,44.6,44.2 - 51.5 (630),2011-2013
Otsego,MI,44.6,44.2 - 51.5 (630),2011-2013
Henry,OH,44.6,44.2 - 51.5 (630),2011-2013
Roanoke,VA,44.6,44.2 - 51.5 (630),2011-2013
Wood,TX,44.6,44.2 - 51.5 (630),2011-2013
Stanton,NE,44.7,44.2 - 51.5 (630),2011-2013
Choctaw,MS,44.7,44.2 - 51.5 (630),2011-2013
Tulare,CA,44.7,44.2 - 51.5 (630),2011-2013
Edwards,IL,44.8,44.2 - 51.5 (630),2011-2013
Rankin,MS,44.8,44.2 - 51.5 (630),2011-2013
Big Horn,MT,44.8,44.2 - 51.5 (630),2011-2013
Wake,NC,44.8,44.2 - 51.5 (630),2011-2013
Lebanon,PA,44.8,44.2 - 51.5 (630),2011-2013
Prince William,VA,44.8,44.2 - 51.5 (630),2011-2013
York,SC,44.9,44.2 - 51.5 (630),2011-2013
Morrow,OH,44.9,44.2 - 51.5 (630),2011-2013
Christian,MO,44.9,44.2 - 51.5 (630),2011-2013
De Witt,IL,44.9,44.2 - 51.5 (630),2011-2013
Perry,IL,44.9,44.2 - 51.5 (630),2011-2013
Martin,FL,44.9,44.2 - 51.5 (630),2011-2013
Madison,FL,44.9,44.2 - 51.5 (630),2011-2013
Lee,GA,44.9,44.2 - 51.5 (630),2011-2013
Nassau,FL,45.0,44.2 - 51.5 (630),2011-2013
Cobb,GA,45.0,44.2 - 51.5 (630),2011-2013
Hamilton,IN,45.0,44.2 - 51.5 (630),2011-2013
Nicholas,KY,45.0,44.2 - 51.5 (630),2011-2013
Newton,MS,45.0,44.2 - 51.5 (630),2011-2013
Hinds,MS,45.0,44.2 - 51.5 (630),2011-2013
Comanche,OK,45.0,44.2 - 51.5 (630),2011-2013
Saluda,SC,45.0,44.2 - 51.5 (630),2011-2013
Deaf Smith,TX,45.0,44.2 - 51.5 (630),2011-2013
Harris,TX,45.0,44.2 - 51.5 (630),2011-2013
Lewis,WA,45.0,44.2 - 51.5 (630),2011-2013
Marquette,WI,45.0,44.2 - 51.5 (630),2011-2013
Salem,VA,45.1,44.2 - 51.5 (630),2011-2013
Bedford,VA,45.1,44.2 - 51.5 (630),2011-2013
Andrews,TX,45.1,44.2 - 51.5 (630),2011-2013
Newaygo,MI,45.1,44.2 - 51.5 (630),2011-2013
Lafayette,MO,45.1,44.2 - 51.5 (630),2011-2013
Howard,MO,45.1,44.2 - 51.5 (630),2011-2013
Jessamine,KY,45.1,44.2 - 51.5 (630),2011-2013
Labette,KS,45.1,44.2 - 51.5 (630),2011-2013
Tazewell,IL,45.1,44.2 - 51.5 (630),2011-2013
Monroe,FL,45.1,44.2 - 51.5 (630),2011-2013
Monroe,FL,45.1,44.2 - 51.5 (630),2011-2013
Cross,AR,45.1,44.2 - 51.5 (630),2011-2013
Russell,AL,45.1,44.2 - 51.5 (630),2011-2013
Jefferson,AL,45.1,44.2 - 51.5 (630),2011-2013
Indian River,FL,45.2,44.2 - 51.5 (630),2011-2013
