County,state,value,range,year
Fayette,GA,35.9,31.4 - 40.6 (630),2015-2017
Malheur,OR,35.9,31.4 - 40.6 (630),2015-2017
Caddo,OK,35.9,31.4 - 40.6 (630),2015-2017
Shawano,WI,35.9,31.4 - 40.6 (630),2015-2017
Tooele,UT,35.9,31.4 - 40.6 (630),2015-2017
Crosby,TX,35.9,31.4 - 40.6 (630),2015-2017
Vega Alta,PR,36.0,31.4 - 40.6 (630),2015-2017
Blaine,OK,36.0,31.4 - 40.6 (630),2015-2017
Adams,CO,36.0,31.4 - 40.6 (630),2015-2017
Carroll,AR,36.0,31.4 - 40.6 (630),2015-2017
Pulaski,IN,36.0,31.4 - 40.6 (630),2015-2017
Rush,IN,36.0,31.4 - 40.6 (630),2015-2017
Canadian,OK,36.1,31.4 - 40.6 (630),2015-2017
Mecklenburg,NC,36.1,31.4 - 40.6 (630),2015-2017
Avery,NC,36.1,31.4 - 40.6 (630),2015-2017
Carroll,MO,36.1,31.4 - 40.6 (630),2015-2017
Emmons,ND,36.2,31.4 - 40.6 (630),2015-2017
Webster,IA,36.2,31.4 - 40.6 (630),2015-2017
Napa,CA,36.2,31.4 - 40.6 (630),2015-2017
Putnam,GA,36.2,31.4 - 40.6 (630),2015-2017
Thurston,WA,36.2,31.4 - 40.6 (630),2015-2017
Manassas,VA,36.2,31.4 - 40.6 (630),2015-2017
Orange,VT,36.3,31.4 - 40.6 (630),2015-2017
Chittenden,VT,36.3,31.4 - 40.6 (630),2015-2017
Chatham,GA,36.3,31.4 - 40.6 (630),2015-2017
Alexander,IL,36.3,31.4 - 40.6 (630),2015-2017
Elko,NV,36.3,31.4 - 40.6 (630),2015-2017
San Miguel,NM,36.4,31.4 - 40.6 (630),2015-2017
Cape Girardeau,MO,36.4,31.4 - 40.6 (630),2015-2017
Hennepin,MN,36.4,31.4 - 40.6 (630),2015-2017
Wabash,IN,36.4,31.4 - 40.6 (630),2015-2017
Rabun,GA,36.4,31.4 - 40.6 (630),2015-2017
Glenn,CA,36.4,31.4 - 40.6 (630),2015-2017
Hanson,SD,36.4,31.4 - 40.6 (630),2015-2017
Potter,SD,36.5,31.4 - 40.6 (630),2015-2017
Humboldt,CA,36.5,31.4 - 40.6 (630),2015-2017
Madera,CA,36.5,31.4 - 40.6 (630),2015-2017
Benton,IA,36.5,31.4 - 40.6 (630),2015-2017
Decatur,IN,36.5,31.4 - 40.6 (630),2015-2017
Labette,KS,36.5,31.4 - 40.6 (630),2015-2017
Barnstable,MA,36.5,31.4 - 40.6 (630),2015-2017
Lyon,NV,36.6,31.4 - 40.6 (630),2015-2017
Polk,IA,36.6,31.4 - 40.6 (630),2015-2017
Oldham,KY,36.6,31.4 - 40.6 (630),2015-2017
Hamilton,IN,36.6,31.4 - 40.6 (630),2015-2017
Allen,KS,36.7,31.4 - 40.6 (630),2015-2017
Imperial,CA,36.7,31.4 - 40.6 (630),2015-2017
Yellowstone,MT,36.7,31.4 - 40.6 (630),2015-2017
Camp,TX,36.7,31.4 - 40.6 (630),2015-2017
Patrick,VA,36.7,31.4 - 40.6 (630),2015-2017
Brown,WI,36.7,31.4 - 40.6 (630),2015-2017
Camuy,PR,36.7,31.4 - 40.6 (630),2015-2017
Walla Walla,WA,36.8,31.4 - 40.6 (630),2015-2017
Douglas,NE,36.8,31.4 - 40.6 (630),2015-2017
West Feliciana,LA,36.8,31.4 - 40.6 (630),2015-2017
White,IN,36.8,31.4 - 40.6 (630),2015-2017
Tehama,CA,36.9,31.4 - 40.6 (630),2015-2017
Harris,GA,36.9,31.4 - 40.6 (630),2015-2017
Copiah,MS,36.9,31.4 - 40.6 (630),2015-2017
Nicollet,MN,36.9,31.4 - 40.6 (630),2015-2017
Hall,NE,36.9,31.4 - 40.6 (630),2015-2017
Washita,OK,36.9,31.4 - 40.6 (630),2015-2017
Windham,VT,36.9,31.4 - 40.6 (630),2015-2017
Mills,TX,37.0,31.4 - 40.6 (630),2015-2017
Grant,WV,37.0,31.4 - 40.6 (630),2015-2017
Wasco,OR,37.0,31.4 - 40.6 (630),2015-2017
Lebanon,PA,37.0,31.4 - 40.6 (630),2015-2017
Granite,MT,37.0,31.4 - 40.6 (630),2015-2017
Leake,MS,37.0,31.4 - 40.6 (630),2015-2017
Southeast Fairbanks,AK,37.0,31.4 - 40.6 (630),2015-2017
Lee,AL,37.0,31.4 - 40.6 (630),2015-2017
Glascock,GA,37.1,31.4 - 40.6 (630),2015-2017
Calhoun,GA,37.1,31.4 - 40.6 (630),2015-2017
Jones,IA,37.1,31.4 - 40.6 (630),2015-2017
Brown,IN,37.1,31.4 - 40.6 (630),2015-2017
Woodbury,IA,37.1,31.4 - 40.6 (630),2015-2017
Pointe Coupee,LA,37.1,31.4 - 40.6 (630),2015-2017
Linn,MO,37.1,31.4 - 40.6 (630),2015-2017
Major,OK,37.1,31.4 - 40.6 (630),2015-2017
Nye,NV,37.1,31.4 - 40.6 (630),2015-2017
Dickey,ND,37.1,31.4 - 40.6 (630),2015-2017
Travis,TX,37.1,31.4 - 40.6 (630),2015-2017
Pennington,SD,37.1,31.4 - 40.6 (630),2015-2017
Codington,SD,37.1,31.4 - 40.6 (630),2015-2017
Josephine,OR,37.2,31.4 - 40.6 (630),2015-2017
Hill,MT,37.2,31.4 - 40.6 (630),2015-2017
Madison,KY,37.2,31.4 - 40.6 (630),2015-2017
Mercer,KY,37.2,31.4 - 40.6 (630),2015-2017
Tama,IA,37.2,31.4 - 40.6 (630),2015-2017
Lane,KS,37.2,31.4 - 40.6 (630),2015-2017
Howard,IA,37.2,31.4 - 40.6 (630),2015-2017
Otero,CO,37.2,31.4 - 40.6 (630),2015-2017
El Dorado,CA,37.3,31.4 - 40.6 (630),2015-2017
Franklin,IA,37.3,31.4 - 40.6 (630),2015-2017
Wheeler,OR,37.3,31.4 - 40.6 (630),2015-2017
McKinley,NM,37.3,31.4 - 40.6 (630),2015-2017
Lamb,TX,37.3,31.4 - 40.6 (630),2015-2017
Rockwall,TX,37.3,31.4 - 40.6 (630),2015-2017
Goochland,VA,37.4,31.4 - 40.6 (630),2015-2017
Corson,SD,37.4,31.4 - 40.6 (630),2015-2017
Burnet,TX,37.4,31.4 - 40.6 (630),2015-2017
Waushara,WI,37.4,31.4 - 40.6 (630),2015-2017
Fayette,OH,37.4,31.4 - 40.6 (630),2015-2017
Wibaux,MT,37.4,31.4 - 40.6 (630),2015-2017
Goodhue,MN,37.4,31.4 - 40.6 (630),2015-2017
Houghton,MI,37.4,31.4 - 40.6 (630),2015-2017
Elkhart,IN,37.4,31.4 - 40.6 (630),2015-2017
Bourbon,KY,37.4,31.4 - 40.6 (630),2015-2017
Finney,KS,37.4,31.4 - 40.6 (630),2015-2017
Riverside,CA,37.4,31.4 - 40.6 (630),2015-2017
Clark,AR,37.4,31.4 - 40.6 (630),2015-2017
San Joaquin,CA,37.5,31.4 - 40.6 (630),2015-2017
Doniphan,KS,37.5,31.4 - 40.6 (630),2015-2017
Warren,IL,37.5,31.4 - 40.6 (630),2015-2017
Payne,OK,37.5,31.4 - 40.6 (630),2015-2017
Lincoln,NV,37.5,31.4 - 40.6 (630),2015-2017
Grayson,VA,37.5,31.4 - 40.6 (630),2015-2017
Schleicher,TX,37.6,31.4 - 40.6 (630),2015-2017
Gaines,TX,37.6,31.4 - 40.6 (630),2015-2017
Minnehaha,SD,37.6,31.4 - 40.6 (630),2015-2017
Sabana Grande,PR,37.6,31.4 - 40.6 (630),2015-2017
Cumberland,ME,37.6,31.4 - 40.6 (630),2015-2017
Richardson,NE,37.6,31.4 - 40.6 (630),2015-2017
Lowndes,MS,37.6,31.4 - 40.6 (630),2015-2017
Wells,IN,37.6,31.4 - 40.6 (630),2015-2017
Harvey,KS,37.6,31.4 - 40.6 (630),2015-2017
Pottawatomie,KS,37.6,31.4 - 40.6 (630),2015-2017
Collier,FL,37.6,31.4 - 40.6 (630),2015-2017
Madison,MS,37.7,31.4 - 40.6 (630),2015-2017
Sagadahoc,ME,37.7,31.4 - 40.6 (630),2015-2017
Charlevoix,MI,37.7,31.4 - 40.6 (630),2015-2017
Charlevoix,MI,37.7,31.4 - 40.6 (630),2015-2017
Essex,NY,37.7,31.4 - 40.6 (630),2015-2017
Lewis,TN,37.7,31.4 - 40.6 (630),2015-2017
Hood,TX,37.7,31.4 - 40.6 (630),2015-2017
Pecos,TX,37.7,31.4 - 40.6 (630),2015-2017
Wood,TX,37.7,31.4 - 40.6 (630),2015-2017
Warren,NY,37.8,31.4 - 40.6 (630),2015-2017
Washington,MN,37.8,31.4 - 40.6 (630),2015-2017
Clay,MS,37.8,31.4 - 40.6 (630),2015-2017
McLeod,MN,37.8,31.4 - 40.6 (630),2015-2017
Osceola,MI,37.8,31.4 - 40.6 (630),2015-2017
Madison,NE,37.8,31.4 - 40.6 (630),2015-2017
Sacramento,CA,37.8,31.4 - 40.6 (630),2015-2017
Floyd,IA,37.8,31.4 - 40.6 (630),2015-2017
Tipton,IN,37.8,31.4 - 40.6 (630),2015-2017
Gwinnett,GA,37.9,31.4 - 40.6 (630),2015-2017
Jenkins,GA,37.9,31.4 - 40.6 (630),2015-2017
Muscogee,GA,37.9,31.4 - 40.6 (630),2015-2017
Onondaga,NY,37.9,31.4 - 40.6 (630),2015-2017
Fond du Lac,WI,37.9,31.4 - 40.6 (630),2015-2017
Marquette,WI,37.9,31.4 - 40.6 (630),2015-2017
Skagit,WA,37.9,31.4 - 40.6 (630),2015-2017
Dodge,WI,38.0,31.4 - 40.6 (630),2015-2017
Hamblen,TN,38.0,31.4 - 40.6 (630),2015-2017
Collin,TX,38.0,31.4 - 40.6 (630),2015-2017
Edmunds,SD,38.0,31.4 - 40.6 (630),2015-2017
Brooks,GA,38.0,31.4 - 40.6 (630),2015-2017
Liberty,GA,38.1,31.4 - 40.6 (630),2015-2017
Cedar,IA,38.1,31.4 - 40.6 (630),2015-2017
Jasper,IA,38.1,31.4 - 40.6 (630),2015-2017
Gonzales,TX,38.1,31.4 - 40.6 (630),2015-2017
Bexar,TX,38.2,31.4 - 40.6 (630),2015-2017
Reno,KS,38.2,31.4 - 40.6 (630),2015-2017
Macon,GA,38.2,31.4 - 40.6 (630),2015-2017
Lafayette,MS,38.2,31.4 - 40.6 (630),2015-2017
Cole,MO,38.3,31.4 - 40.6 (630),2015-2017
Indian River,FL,38.3,31.4 - 40.6 (630),2015-2017
Hancock,IA,38.3,31.4 - 40.6 (630),2015-2017
Buchanan,IA,38.3,31.4 - 40.6 (630),2015-2017
Sevier,TN,38.3,31.4 - 40.6 (630),2015-2017
Cherokee,TX,38.4,31.4 - 40.6 (630),2015-2017
Brookings,SD,38.4,31.4 - 40.6 (630),2015-2017
Jasper,SC,38.4,31.4 - 40.6 (630),2015-2017
La Crosse,WI,38.4,31.4 - 40.6 (630),2015-2017
Jay,IN,38.4,31.4 - 40.6 (630),2015-2017
Randolph,IL,38.4,31.4 - 40.6 (630),2015-2017
Hardin,IL,38.4,31.4 - 40.6 (630),2015-2017
Shannon,MO,38.4,31.4 - 40.6 (630),2015-2017
Ramsey,MN,38.4,31.4 - 40.6 (630),2015-2017
Catawba,NC,38.4,31.4 - 40.6 (630),2015-2017
Jackson,IN,38.5,31.4 - 40.6 (630),2015-2017
Rooks,KS,38.5,31.4 - 40.6 (630),2015-2017
Fairfield,CT,38.5,31.4 - 40.6 (630),2015-2017
Oconee,GA,38.5,31.4 - 40.6 (630),2015-2017
Richmond,GA,38.5,31.4 - 40.6 (630),2015-2017
Los Angeles,CA,38.5,31.4 - 40.6 (630),2015-2017
Uinta,WY,38.5,31.4 - 40.6 (630),2015-2017
Loudoun,VA,38.5,31.4 - 40.6 (630),2015-2017
Giles,VA,38.5,31.4 - 40.6 (630),2015-2017
Cheshire,NH,38.6,31.4 - 40.6 (630),2015-2017
Washington,NY,38.7,31.4 - 40.6 (630),2015-2017
Grand Forks,ND,38.7,31.4 - 40.6 (630),2015-2017
Custer,OK,38.7,31.4 - 40.6 (630),2015-2017
Stearns,MN,38.7,31.4 - 40.6 (630),2015-2017
Talbot,MD,38.7,31.4 - 40.6 (630),2015-2017
Talbot,MD,38.7,31.4 - 40.6 (630),2015-2017
Shelby,MO,38.7,31.4 - 40.6 (630),2015-2017
Crowley,CO,38.7,31.4 - 40.6 (630),2015-2017
Screven,GA,38.7,31.4 - 40.6 (630),2015-2017
Pawnee,KS,38.7,31.4 - 40.6 (630),2015-2017
Ascension,LA,38.7,31.4 - 40.6 (630),2015-2017
Webb,TX,38.7,31.4 - 40.6 (630),2015-2017
Floyd,TX,38.7,31.4 - 40.6 (630),2015-2017
Dallas,TX,38.7,31.4 - 40.6 (630),2015-2017
Upshur,WV,38.7,31.4 - 40.6 (630),2015-2017
Jefferson,WI,38.8,31.4 - 40.6 (630),2015-2017
Charleston,SC,38.8,31.4 - 40.6 (630),2015-2017
Greene,IN,38.8,31.4 - 40.6 (630),2015-2017
Owen,IN,38.8,31.4 - 40.6 (630),2015-2017
Candler,GA,38.8,31.4 - 40.6 (630),2015-2017
Pinal,AZ,38.8,31.4 - 40.6 (630),2015-2017
Saunders,NE,38.8,31.4 - 40.6 (630),2015-2017
Barry,MO,38.8,31.4 - 40.6 (630),2015-2017
Marquette,MI,38.8,31.4 - 40.6 (630),2015-2017
Ottawa,MI,38.8,31.4 - 40.6 (630),2015-2017
Crow Wing,MN,38.8,31.4 - 40.6 (630),2015-2017
Crow Wing,MN,38.8,31.4 - 40.6 (630),2015-2017
Monroe,FL,38.9,31.4 - 40.6 (630),2015-2017
Russell,KY,38.9,31.4 - 40.6 (630),2015-2017
Sumner,KS,39.0,31.4 - 40.6 (630),2015-2017
Crawford,KS,39.0,31.4 - 40.6 (630),2015-2017
Story,IA,39.0,31.4 - 40.6 (630),2015-2017
Carroll,IN,39.0,31.4 - 40.6 (630),2015-2017
DeKalb,GA,39.0,31.4 - 40.6 (630),2015-2017
Shasta,CA,39.0,31.4 - 40.6 (630),2015-2017
Nantucket,MA,39.0,31.4 - 40.6 (630),2015-2017
Comanche,TX,39.0,31.4 - 40.6 (630),2015-2017
Shenandoah,VA,39.0,31.4 - 40.6 (630),2015-2017
Williamsburg,VA,39.0,31.4 - 40.6 (630),2015-2017
Brown,TX,39.1,31.4 - 40.6 (630),2015-2017
Hardeman,TX,39.1,31.4 - 40.6 (630),2015-2017
Kent,MD,39.1,31.4 - 40.6 (630),2015-2017
Montgomery,MS,39.1,31.4 - 40.6 (630),2015-2017
Lawrence,MO,39.1,31.4 - 40.6 (630),2015-2017
Burke,NC,39.1,31.4 - 40.6 (630),2015-2017
Cochise,AZ,39.1,31.4 - 40.6 (630),2015-2017
Brown,IL,39.1,31.4 - 40.6 (630),2015-2017
Woodson,KS,39.1,31.4 - 40.6 (630),2015-2017
Breckinridge,KY,39.1,31.4 - 40.6 (630),2015-2017
East Baton Rouge,LA,39.1,31.4 - 40.6 (630),2015-2017
Crawford,IL,39.2,31.4 - 40.6 (630),2015-2017
Pope,IL,39.2,31.4 - 40.6 (630),2015-2017
Mountrail,ND,39.2,31.4 - 40.6 (630),2015-2017
Bergen,NJ,39.2,31.4 - 40.6 (630),2015-2017
Rockland,NY,39.2,31.4 - 40.6 (630),2015-2017
Frederick,MD,39.2,31.4 - 40.6 (630),2015-2017
Uintah,UT,39.2,31.4 - 40.6 (630),2015-2017
Comal,TX,39.2,31.4 - 40.6 (630),2015-2017
Columbia,WI,39.2,31.4 - 40.6 (630),2015-2017
Yauco,PR,39.2,31.4 - 40.6 (630),2015-2017
Orocovis,PR,39.3,31.4 - 40.6 (630),2015-2017
Winkler,TX,39.3,31.4 - 40.6 (630),2015-2017
Jackson,TX,39.3,31.4 - 40.6 (630),2015-2017
Kendall,IL,39.3,31.4 - 40.6 (630),2015-2017
Estill,KY,39.3,31.4 - 40.6 (630),2015-2017
Greenwood,KS,39.3,31.4 - 40.6 (630),2015-2017
Logan,CO,39.3,31.4 - 40.6 (630),2015-2017
Jackson,CO,39.3,31.4 - 40.6 (630),2015-2017
New Castle,DE,39.3,31.4 - 40.6 (630),2015-2017
Litchfield,CT,39.4,31.4 - 40.6 (630),2015-2017
Cherokee,GA,39.4,31.4 - 40.6 (630),2015-2017
Wayne,IL,39.4,31.4 - 40.6 (630),2015-2017
Barton,MO,39.4,31.4 - 40.6 (630),2015-2017
James City,VA,39.4,31.4 - 40.6 (630),2015-2017
Pickens,SC,39.4,31.4 - 40.6 (630),2015-2017
Guadalupe,TX,39.5,31.4 - 40.6 (630),2015-2017
Runnels,TX,39.5,31.4 - 40.6 (630),2015-2017
Sullivan,MO,39.5,31.4 - 40.6 (630),2015-2017
Kandiyohi,MN,39.5,31.4 - 40.6 (630),2015-2017
Itasca,MN,39.5,31.4 - 40.6 (630),2015-2017
Hunterdon,NJ,39.5,31.4 - 40.6 (630),2015-2017
Oklahoma,OK,39.5,31.4 - 40.6 (630),2015-2017
Nowata,OK,39.5,31.4 - 40.6 (630),2015-2017
Worth,IA,39.5,31.4 - 40.6 (630),2015-2017
District of Columbia,DC,39.5,31.4 - 40.6 (630),2015-2017
Wilcox,AL,39.5,31.4 - 40.6 (630),2015-2017
Apache,AZ,39.6,31.4 - 40.6 (630),2015-2017
Faulkner,AR,39.6,31.4 - 40.6 (630),2015-2017
Clinton,IN,39.6,31.4 - 40.6 (630),2015-2017
Orange,IN,39.6,31.4 - 40.6 (630),2015-2017
Marshall,IA,39.6,31.4 - 40.6 (630),2015-2017
Thurston,NE,39.6,31.4 - 40.6 (630),2015-2017
Kent,MI,39.6,31.4 - 40.6 (630),2015-2017
Albemarle,VA,39.6,31.4 - 40.6 (630),2015-2017
York,SC,39.6,31.4 - 40.6 (630),2015-2017
Calhoun,SC,39.6,31.4 - 40.6 (630),2015-2017
Laramie,WY,39.6,31.4 - 40.6 (630),2015-2017
York,VA,39.7,31.4 - 40.6 (630),2015-2017
Toa Alta,PR,39.7,31.4 - 40.6 (630),2015-2017
Spartanburg,SC,39.7,31.4 - 40.6 (630),2015-2017
Jackson,SD,39.7,31.4 - 40.6 (630),2015-2017
Potter,TX,39.7,31.4 - 40.6 (630),2015-2017
Winona,MN,39.7,31.4 - 40.6 (630),2015-2017
Glacier,MT,39.7,31.4 - 40.6 (630),2015-2017
Dallas,MO,39.7,31.4 - 40.6 (630),2015-2017
Burleigh,ND,39.7,31.4 - 40.6 (630),2015-2017
Guilford,NC,39.7,31.4 - 40.6 (630),2015-2017
Peoria,IL,39.7,31.4 - 40.6 (630),2015-2017
Elk,KS,39.7,31.4 - 40.6 (630),2015-2017
Union,GA,39.8,31.4 - 40.6 (630),2015-2017
Webster,MS,39.8,31.4 - 40.6 (630),2015-2017
Adams,NE,39.8,31.4 - 40.6 (630),2015-2017
Blue Earth,MN,39.8,31.4 - 40.6 (630),2015-2017
Washington,MD,39.8,31.4 - 40.6 (630),2015-2017
Harford,MD,39.8,31.4 - 40.6 (630),2015-2017
Worcester,MD,39.9,31.4 - 40.6 (630),2015-2017
Cotton,OK,39.9,31.4 - 40.6 (630),2015-2017
Wilkes,GA,39.9,31.4 - 40.6 (630),2015-2017
Forsyth,GA,39.9,31.4 - 40.6 (630),2015-2017
Montgomery,KS,39.9,31.4 - 40.6 (630),2015-2017
Fayette,KY,39.9,31.4 - 40.6 (630),2015-2017
Sutton,TX,39.9,31.4 - 40.6 (630),2015-2017
Maury,TN,40.0,31.4 - 40.6 (630),2015-2017
Macon,AL,40.0,31.4 - 40.6 (630),2015-2017
Wake,NC,40.0,31.4 - 40.6 (630),2015-2017
Wright,MN,40.0,31.4 - 40.6 (630),2015-2017
Dade,MO,40.0,31.4 - 40.6 (630),2015-2017
Mackinac,MI,40.1,31.4 - 40.6 (630),2015-2017
Osage,OK,40.1,31.4 - 40.6 (630),2015-2017
Jefferson,AL,40.1,31.4 - 40.6 (630),2015-2017
Clark,SD,40.1,31.4 - 40.6 (630),2015-2017
San Augustine,TX,40.1,31.4 - 40.6 (630),2015-2017
Delta,TX,40.2,31.4 - 40.6 (630),2015-2017
Pierce,WA,40.2,31.4 - 40.6 (630),2015-2017
Pierce,WA,40.2,31.4 - 40.6 (630),2015-2017
Vilas,WI,40.2,31.4 - 40.6 (630),2015-2017
Summers,WV,40.2,31.4 - 40.6 (630),2015-2017
Stafford,KS,40.2,31.4 - 40.6 (630),2015-2017
Jo Daviess,IL,40.2,31.4 - 40.6 (630),2015-2017
Kidder,ND,40.2,31.4 - 40.6 (630),2015-2017
Westchester,NY,40.2,31.4 - 40.6 (630),2015-2017
Chisago,MN,40.2,31.4 - 40.6 (630),2015-2017
Curry,NM,40.3,31.4 - 40.6 (630),2015-2017
Queens,NY,40.3,31.4 - 40.6 (630),2015-2017
Jefferson,OK,40.3,31.4 - 40.6 (630),2015-2017
Kingfisher,OK,40.3,31.4 - 40.6 (630),2015-2017
Dubuque,IA,40.3,31.4 - 40.6 (630),2015-2017
Ellis,KS,40.3,31.4 - 40.6 (630),2015-2017
Fulton,GA,40.3,31.4 - 40.6 (630),2015-2017
Dougherty,GA,40.3,31.4 - 40.6 (630),2015-2017
Washington,RI,40.3,31.4 - 40.6 (630),2015-2017
Concho,TX,40.4,31.4 - 40.6 (630),2015-2017
Fort Bend,TX,40.4,31.4 - 40.6 (630),2015-2017
Caldwell,KY,40.4,31.4 - 40.6 (630),2015-2017
Tippecanoe,IN,40.4,31.4 - 40.6 (630),2015-2017
DuPage,IL,40.4,31.4 - 40.6 (630),2015-2017
Schenectady,NY,40.4,31.4 - 40.6 (630),2015-2017
Carroll,MD,40.4,31.4 - 40.6 (630),2015-2017
Lee,MS,40.4,31.4 - 40.6 (630),2015-2017
Macon,MO,40.4,31.4 - 40.6 (630),2015-2017
Macon,MO,40.4,31.4 - 40.6 (630),2015-2017
Nobles,MN,40.5,31.4 - 40.6 (630),2015-2017
McLennan,TX,40.5,31.4 - 40.6 (630),2015-2017
Hamilton,TN,40.5,31.4 - 40.6 (630),2015-2017
Yankton,SD,40.5,31.4 - 40.6 (630),2015-2017
Natrona,WY,40.5,31.4 - 40.6 (630),2015-2017
Barron,WI,40.6,31.4 - 40.6 (630),2015-2017
Juneau,WI,40.6,31.4 - 40.6 (630),2015-2017
Rhea,TN,40.6,31.4 - 40.6 (630),2015-2017
Scotts Bluff,NE,40.6,31.4 - 40.6 (630),2015-2017
Ontario,NY,40.6,31.4 - 40.6 (630),2015-2017
Fayette,IL,40.6,31.4 - 40.6 (630),2015-2017
Tazewell,IL,40.6,31.4 - 40.6 (630),2015-2017
White,GA,40.7,40.7 - 47.4 (633),2015-2017
Colusa,CA,40.7,40.7 - 47.4 (633),2015-2017
Dutchess,NY,40.7,40.7 - 47.4 (633),2015-2017
Carver,MN,40.7,40.7 - 47.4 (633),2015-2017
Red River,LA,40.7,40.7 - 47.4 (633),2015-2017
Franklin,TX,40.7,40.7 - 47.4 (633),2015-2017
Hays,TX,40.7,40.7 - 47.4 (633),2015-2017
Fremont,WY,40.7,40.7 - 47.4 (633),2015-2017
Yakima,WA,40.7,40.7 - 47.4 (633),2015-2017
Lynchburg,VA,40.7,40.7 - 47.4 (633),2015-2017
Rice,MN,40.8,40.7 - 47.4 (633),2015-2017
Adams,MS,40.8,40.7 - 47.4 (633),2015-2017
Nemaha,NE,40.8,40.7 - 47.4 (633),2015-2017
Cedar,MO,40.8,40.7 - 47.4 (633),2015-2017
Durham,NC,40.8,40.7 - 47.4 (633),2015-2017
Habersham,GA,40.8,40.7 - 47.4 (633),2015-2017
Cobb,GA,40.8,40.7 - 47.4 (633),2015-2017
Hancock,IL,40.8,40.7 - 47.4 (633),2015-2017
Butler,IA,40.8,40.7 - 47.4 (633),2015-2017
Ford,IL,40.9,40.7 - 47.4 (633),2015-2017
Mason,IL,40.9,40.7 - 47.4 (633),2015-2017
Lyon,KY,40.9,40.7 - 47.4 (633),2015-2017
Middlesex,CT,40.9,40.7 - 47.4 (633),2015-2017
Cass,ND,40.9,40.7 - 47.4 (633),2015-2017
Benson,ND,40.9,40.7 - 47.4 (633),2015-2017
Freeborn,MN,40.9,40.7 - 47.4 (633),2015-2017
Leelanau,MI,40.9,40.7 - 47.4 (633),2015-2017
Jefferson,WV,40.9,40.7 - 47.4 (633),2015-2017
Ponce,PR,40.9,40.7 - 47.4 (633),2015-2017
Uvalde,TX,40.9,40.7 - 47.4 (633),2015-2017
Hamlin,SD,40.9,40.7 - 47.4 (633),2015-2017
Bristol,RI,40.9,40.7 - 47.4 (633),2015-2017
Allendale,SC,40.9,40.7 - 47.4 (633),2015-2017
Fluvanna,VA,41.0,40.7 - 47.4 (633),2015-2017
Scurry,TX,41.0,40.7 - 47.4 (633),2015-2017
Elk,PA,41.0,40.7 - 47.4 (633),2015-2017
Perry,AR,41.0,40.7 - 47.4 (633),2015-2017
Lincoln,GA,41.1,40.7 - 47.4 (633),2015-2017
Grant,KS,41.1,40.7 - 47.4 (633),2015-2017
Benton,IN,41.1,40.7 - 47.4 (633),2015-2017
Henderson,NC,41.1,40.7 - 47.4 (633),2015-2017
Emmet,MI,41.1,40.7 - 47.4 (633),2015-2017
Wicomico,MD,41.1,40.7 - 47.4 (633),2015-2017
Oceana,MI,41.1,40.7 - 47.4 (633),2015-2017
Monroe,MS,41.1,40.7 - 47.4 (633),2015-2017
Gasconade,MO,41.1,40.7 - 47.4 (633),2015-2017
Newberry,SC,41.1,40.7 - 47.4 (633),2015-2017
Manitowoc,WI,41.1,40.7 - 47.4 (633),2015-2017
Aiken,SC,41.2,40.7 - 47.4 (633),2015-2017
Kingsbury,SD,41.2,40.7 - 47.4 (633),2015-2017
Harrison,MO,41.2,40.7 - 47.4 (633),2015-2017
Morton,ND,41.2,40.7 - 47.4 (633),2015-2017
Jefferson,NY,41.2,40.7 - 47.4 (633),2015-2017
Johnson,KS,41.2,40.7 - 47.4 (633),2015-2017
Osage,KS,41.2,40.7 - 47.4 (633),2015-2017
Effingham,GA,41.2,40.7 - 47.4 (633),2015-2017
Fannin,GA,41.2,40.7 - 47.4 (633),2015-2017
Gila,AZ,41.2,40.7 - 47.4 (633),2015-2017
Coffey,KS,41.3,40.7 - 47.4 (633),2015-2017
Marion,KY,41.3,40.7 - 47.4 (633),2015-2017
Noble,IN,41.3,40.7 - 47.4 (633),2015-2017
Franklin,IN,41.3,40.7 - 47.4 (633),2015-2017
Albany,NY,41.3,40.7 - 47.4 (633),2015-2017
Lancaster,PA,41.3,40.7 - 47.4 (633),2015-2017
Woodward,OK,41.3,40.7 - 47.4 (633),2015-2017
Holt,MO,41.3,40.7 - 47.4 (633),2015-2017
Dakota,MN,41.3,40.7 - 47.4 (633),2015-2017
Hinds,MS,41.3,40.7 - 47.4 (633),2015-2017
Washington,ME,41.3,40.7 - 47.4 (633),2015-2017
Walworth,WI,41.3,40.7 - 47.4 (633),2015-2017
Juana Diaz,PR,41.4,40.7 - 47.4 (633),2015-2017
Wilson,TN,41.4,40.7 - 47.4 (633),2015-2017
Refugio,TX,41.4,40.7 - 47.4 (633),2015-2017
Fulton,OH,41.4,40.7 - 47.4 (633),2015-2017
Washington,NC,41.4,40.7 - 47.4 (633),2015-2017
Casey,KY,41.4,40.7 - 47.4 (633),2015-2017
Rush,KS,41.4,40.7 - 47.4 (633),2015-2017
Mills,IA,41.5,40.7 - 47.4 (633),2015-2017
McDonough,IL,41.5,40.7 - 47.4 (633),2015-2017
Yuma,AZ,41.5,40.7 - 47.4 (633),2015-2017
Kay,OK,41.5,40.7 - 47.4 (633),2015-2017
Holmes,MS,41.5,40.7 - 47.4 (633),2015-2017
Mercer,MO,41.5,40.7 - 47.4 (633),2015-2017
Karnes,TX,41.5,40.7 - 47.4 (633),2015-2017
Calhoun,TX,41.5,40.7 - 47.4 (633),2015-2017
