,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"San Patricio County, Texas: Summary level: 050, state:48> county:409",9842,6978,1436,38649,51012,20.1,8.9,2907,2902,1600,1425,1008,66498,13836,9484,1484,100.6,4516,5326,25.8,7.3,14.8,38.1,8.8,13.5,1384,889,4058,23075,9484,52
"Smith County, Texas: Summary level: 050, state:48> county:423",36919,32314,11083,44458,54339,28.6,7.7,11188,9284,8518,4150,3779,222107,36929,35987,3414,92.9,16187,20732,17.6,3.7,7.1,22.1,5.6,13.6,2518,2689,9202,77292,35987,244
"Tarrant County, Texas: Summary level: 050, state:48> county:439",226575,189806,68081,50725,65052,29.3,7.7,79872,59179,35715,25720,26089,2028097,235323,219571,17680,96.1,99079,127496,14.5,6.3,8.9,22.6,6.9,13.9,24160,18936,67193,703106,219571,2460
"Taylor County, Texas: Summary level: 050, state:48> county:441",19656,16840,5685,42758,51894,31.6,6.1,5448,5201,3714,3189,2104,130195,19986,18760,1824,97.3,8337,11319,15.8,10.8,8.4,27.9,6.6,15.2,1736,1899,7448,50470,18760,43
"Tom Green County, Texas: Summary level: 050, state:48> county:451",17907,14742,2907,40186,51114,27.7,7.2,4911,5050,3458,2259,2229,112485,12589,17564,1526,96.8,8097,9810,18.3,7.6,8.8,30.1,10.2,16.6,2009,1830,4203,42061,17564,95
"Travis County, Texas: Summary level: 050, state:48> county:453",117088,102082,52405,59554,72884,31.6,6.2,42436,32771,17618,12048,12215,1204133,140724,114416,11582,102.1,53054,64034,10.4,4.6,9.6,18.7,6.3,13.9,10258,9553,33167,462632,114416,2035
"Victoria County, Texas: Summary level: 050, state:48> county:469",14495,11203,2879,36974,51892,22.6,4.2,4355,4085,2488,1621,1946,90641,14998,13948,1085,98.1,6441,8054,12.4,7.0,6.1,23.6,7.2,10.0,1648,1390,3884,32778,13948,76
"Walker County, Texas: Summary level: 050, state:48> county:471",8842,7739,2668,44444,40936,-999999999.0,-999999999.0,3139,2304,1550,914,935,54677,13366,7484,397,148.9,4347,4495,13.6,3.6,6.1,27.2,8.1,11.5,1332,947,746,22040,7484,0
"Webb County, Texas: Summary level: 050, state:48> county:479",25482,12189,3044,28792,43408,27.3,13.8,9498,5897,3555,3158,3374,271839,76185,25134,7111,95.7,10621,14861,21.9,15.3,14.1,33.5,20.4,24.0,1815,1172,20737,74045,25134,1613
"Wichita County, Texas: Summary level: 050, state:48> county:485",19151,16906,3616,35180,43295,20.2,9.7,5013,5737,3480,2683,2238,116589,19958,18019,2408,106.9,8141,11010,24.4,7.5,17.6,32.2,14.0,20.3,2126,1698,6482,48382,18019,84
"Williamson County, Texas: Summary level: 050, state:48> county:491",65977,60457,25399,54114,81719,23.9,6.3,22215,19188,10635,7220,6719,541890,34730,65406,3620,95.9,29393,36584,10.5,5.0,8.1,20.4,6.3,11.5,8355,4728,7743,180142,65406,343
"Wise County, Texas: Summary level: 050, state:48> county:497",9963,7567,1188,40246,58839,23.6,9.6,3044,3232,1912,684,1091,65004,7724,9758,626,100.2,4746,5217,19.5,7.8,11.1,33.4,8.8,18.3,1007,1102,2397,21651,9758,0
"Cache County, Utah: Summary level: 050, state:49> county:005",11083,10443,4185,49009,52828,31.4,4.8,3722,2728,1989,1479,1165,121408,20197,10858,633,101.3,5157,5926,14.8,6.2,12.5,19.9,6.5,13.7,748,810,2313,38453,10858,34
"Davis County, Utah: Summary level: 050, state:49> county:011",35260,33382,12216,58736,80301,24.3,6.2,12001,9002,5953,4638,3666,344999,16509,34981,1098,102.0,15985,19275,19.9,8.3,8.0,17.8,6.1,13.5,4316,4264,5482,104788,34981,108
"Salt Lake County, Utah: Summary level: 050, state:49> county:035",119765,109535,41700,55582,71471,32.4,9.3,43392,29656,20028,12465,14224,1119482,101339,117682,8474,100.9,53975,65790,13.6,5.5,7.2,18.1,5.9,12.2,10170,9535,24046,376314,117682,988
"Tooele County, Utah: Summary level: 050, state:49> county:045",5956,5577,1196,48894,72386,20.9,6.2,2412,1351,1372,461,360,66688,3749,5919,38,102.6,2867,3089,12.5,7.2,5.0,20.8,5.2,12.7,1244,368,1963,20555,5919,56
"Utah County, Utah: Summary level: 050, state:49> county:049",45666,42674,17066,54706,70417,28.2,5.5,15462,11754,8923,5627,3900,591778,62576,45193,2792,102.3,20860,24806,15.2,5.6,6.6,18.5,7.4,11.3,3786,4442,10320,164698,45193,801
"Washington County, Utah: Summary level: 050, state:49> county:053",34823,32061,10850,45777,54842,17.5,6.9,9669,9720,6704,3715,5015,164001,19679,34456,2551,98.9,16696,18127,19.5,2.8,8.4,17.9,8.4,15.9,4483,3913,4428,56139,34456,542
"Weber County, Utah: Summary level: 050, state:49> county:057",28360,25144,6539,54416,62917,24.6,2.2,10562,7142,4013,3505,3138,248858,27947,27841,2104,100.5,13176,15184,19.5,9.1,9.6,17.4,5.0,10.8,2858,2512,6974,83503,27841,285
"Chittenden County, Vermont: Summary level: 050, state:50> county:007",23486,21588,9697,52683,64444,34.7,5.4,8282,5585,2886,3208,3525,153087,20015,22743,1048,96.3,10064,13422,11.5,3.1,5.9,17.3,3.7,13.2,2226,1920,4818,65703,22743,38
"Albemarle County, Virginia: Summary level: 050, state:51> county:003",18415,15818,8455,65795,77181,39.2,3.9,6556,4040,3207,2156,2456,101130,8726,17929,705,91.6,8438,9977,14.3,7.1,6.6,19.0,9.7,12.7,1390,1702,1857,41191,17929,54
"Arlington County, Virginia: Summary level: 050, state:51> county:013",23886,22228,13983,85582,117237,32.4,8.5,8759,6820,3887,2528,1892,231955,12137,23355,2346,98.2,10635,13251,11.2,2.5,2.6,13.3,3.7,6.3,2767,2061,2323,104750,23355,137
"Augusta County, Virginia: Summary level: 050, state:51> county:015",15573,13133,3077,44273,57017,22.5,13.2,5479,3435,2948,2127,1584,71101,6843,15292,882,105.7,7452,8121,13.7,2.8,9.4,16.9,7.8,10.6,2045,1851,2358,30053,15292,16
"Bedford County, Virginia: Summary level: 050, state:51> county:019",17075,14505,4264,46291,66327,18.3,8.1,4538,5287,3027,2268,1955,77395,6578,16845,963,98.0,7945,9130,17.9,8.1,5.8,16.1,7.8,11.7,2311,2112,1765,31088,16845,0
"Chesterfield County, Virginia: Summary level: 050, state:51> county:041",49305,43791,16964,65254,80800,24.7,8.0,19520,11931,7585,4837,5432,339249,21655,48916,2142,92.4,21964,27341,11.7,3.5,5.9,17.7,5.6,11.3,7279,4394,6765,124142,48916,571
"Fairfax County, Virginia: Summary level: 050, state:51> county:059",150277,138104,86643,93545,118279,38.6,10.3,54988,37696,26220,14452,16921,1139465,77177,148796,8309,98.2,68856,81421,9.1,3.4,4.9,14.0,5.3,10.5,15043,11337,16579,396662,148796,3328
"Fauquier County, Virginia: Summary level: 050, state:51> county:061",11013,10055,4087,72367,98585,32.4,6.4,4166,2633,2063,1197,954,69117,3023,10796,617,97.5,5084,5929,16.2,7.9,9.6,19.9,8.0,12.2,1612,1071,466,23272,10796,0
"Frederick County, Virginia: Summary level: 050, state:51> county:069",14503,11767,3530,51214,72405,-999999999.0,-999999999.0,5083,3319,1931,2148,2022,84916,4654,14382,1022,97.7,6813,7690,18.1,6.7,6.9,15.3,5.5,11.0,2385,1544,1119,32251,14382,173
"Hanover County, Virginia: Summary level: 050, state:51> county:085",18262,16102,4610,50938,90066,28.4,6.5,7275,3891,3521,1927,1648,104222,5811,18006,834,98.8,8240,10022,8.4,5.7,7.4,15.1,3.2,13.8,1825,1200,1801,37969,18006,0
"Henrico County, Virginia: Summary level: 050, state:51> county:087",49081,43897,17822,49038,67185,32.2,3.6,17581,11140,6674,6832,6854,324311,31929,48058,2319,89.7,20096,28985,7.9,4.8,8.5,19.6,8.5,13.6,4326,3950,9079,127899,48058,616
"James City County, Virginia: Summary level: 050, state:51> county:095",18168,17166,10122,79510,87910,26.0,4.8,5042,4953,4364,1249,2560,74624,5606,17862,493,91.7,8213,9955,16.2,4.4,5.3,15.5,5.6,8.0,1836,2015,929,28085,17862,0
"Loudoun County, Virginia: Summary level: 050, state:51> county:107",35655,32574,17317,85967,135842,31.2,9.7,11824,9980,5221,5697,2933,396113,11086,35252,1766,98.1,15784,19871,10.9,4.3,5.2,14.3,6.4,11.5,3340,3629,3731,129769,35252,751
"Baldwin County, Alabama: Summary level: 050, state:01> county:003",42502,36837,12173,43819,55342,21.7,4.8,14115,11436,8170,4749,4032,208868,19537,41946,2531,97.0,20176,22326,17.1,3.6,5.4,23.7,7.0,12.3,4799,4417,5670,79120,41946,23
"Calhoun County, Alabama: Summary level: 050, state:01> county:015",19975,16689,4068,38838,46763,20.3,3.7,5820,6134,3239,2300,2482,111724,19767,19454,2184,93.2,8552,11423,17.2,7.0,9.7,35.5,10.5,19.5,3272,1478,7240,44507,19454,50
"Cullman County, Alabama: Summary level: 050, state:01> county:043",14876,11578,1610,32743,45044,13.9,8.9,3984,4858,2927,2052,1055,81055,10649,14448,1582,98.1,6601,8275,17.8,9.3,17.6,29.8,15.3,22.3,1398,632,3885,30740,14448,0
"DeKalb County, Alabama: Summary level: 050, state:01> county:049",11964,8699,1648,29478,39373,18.0,7.4,4454,2890,2533,1440,647,70727,14600,11518,1500,93.5,5499,6465,14.5,5.2,13.9,25.4,7.4,17.2,1371,575,4379,25848,11518,60
"Elmore County, Alabama: Summary level: 050, state:01> county:051",12123,10472,3113,49193,60558,19.9,3.9,3925,3218,2309,1658,1013,76708,8806,11805,552,94.3,5499,6624,15.5,8.5,13.1,26.0,5.5,15.3,1732,1364,3273,29176,11805,0
"Etowah County, Alabama: Summary level: 050, state:01> county:055",19207,14953,3313,34061,41576,9.9,4.6,6188,5136,3373,2818,1692,101679,18456,18642,1671,92.0,8182,11025,14.5,7.3,11.0,28.3,9.2,16.4,2532,1722,5662,37091,18642,0
"Houston County, Alabama: Summary level: 050, state:01> county:069",17982,14806,3622,38577,44529,25.1,7.6,5948,4600,2790,2384,2260,103411,17233,17858,1730,92.4,7723,10259,18.4,7.4,11.6,26.5,9.5,16.5,2006,1434,4825,39106,17858,60
"Jefferson County, Alabama: Summary level: 050, state:01> county:073",101082,85544,28839,41405,50709,26.1,6.2,34760,24309,17047,11718,13248,644575,108413,98040,9966,89.4,41813,59269,14.8,10.2,13.3,32.5,10.4,19.2,8768,7885,35507,259324,98040,377
"Lauderdale County, Alabama: Summary level: 050, state:01> county:077",18314,16077,4141,38132,45352,17.5,5.5,5637,4683,3312,2591,2091,90424,11432,17792,1541,88.5,8063,10251,15.7,1.8,7.7,19.2,8.3,15.2,1829,1200,4882,38215,17792,113
"Lee County, Alabama: Summary level: 050, state:01> county:081",18816,15891,7304,51216,52943,18.9,1.0,7205,5155,2621,2157,1678,155472,30258,18537,1440,94.7,8426,10390,19.8,3.9,8.3,23.8,9.0,11.5,2019,1983,5045,58555,18537,0
"Limestone County, Alabama: Summary level: 050, state:01> county:083",14513,10898,3069,42198,55817,17.9,4.4,3813,5107,2761,1781,1051,91340,11096,14090,1571,103.1,6292,8221,12.4,3.5,10.8,26.2,6.2,12.7,1057,1426,3935,32816,14090,0
"Madison County, Alabama: Summary level: 050, state:01> county:089",53250,45515,18537,50156,62312,28.3,7.7,17791,13632,9342,6915,5570,351404,47227,52558,3687,95.9,22993,30257,15.4,7.9,10.0,26.8,10.5,17.2,6185,5236,16729,147892,52558,293
"Marshall County, Alabama: Summary level: 050, state:01> county:095",15862,12877,3983,33513,41476,18.3,6.9,5752,3637,3092,2219,1162,94437,20695,15309,1570,93.6,6737,9125,14.6,6.3,7.8,24.7,7.3,13.0,1872,1093,5180,34083,15309,0
"Mobile County, Alabama: Summary level: 050, state:01> county:097",65448,53134,13282,39349,46023,23.1,3.6,23469,16649,10929,7685,6716,407816,79801,64019,6085,90.3,27966,37482,14.5,7.8,9.9,26.6,10.5,16.2,8287,4111,25343,154683,64019,613
"Montgomery County, Alabama: Summary level: 050, state:01> county:101",33065,27061,11009,42669,45724,23.7,5.5,11686,7705,6348,3458,3868,219295,47303,32115,3739,88.9,13979,19086,12.3,7.4,12.6,30.0,12.5,20.0,3406,2438,17780,88554,32115,152
"Morgan County, Alabama: Summary level: 050, state:01> county:103",20839,18103,3539,41997,48563,16.4,0.5,7558,4933,4107,2167,2074,116298,17821,20219,2801,101.6,9444,11395,11.4,9.5,12.0,25.1,10.3,17.0,1647,1753,7028,45360,20219,0
"St. Clair County, Alabama: Summary level: 050, state:01> county:115",14595,11888,1203,43603,50934,-999999999.0,-999999999.0,4516,4689,1455,3015,920,86113,13038,14407,1518,99.2,6405,8190,16.7,12.5,10.5,34.6,7.5,20.1,1522,1341,3868,33241,14407,0
"Shelby County, Alabama: Summary level: 050, state:01> county:117",32155,28613,10638,52947,73031,26.3,10.6,11414,8169,6135,3640,2797,210793,15630,31714,1940,95.4,14108,18047,13.6,4.9,7.6,19.9,7.2,13.2,2728,2877,4028,78666,31714,152
"Talladega County, Alabama: Summary level: 050, state:01> county:121",13935,10582,2357,31460,39731,16.0,2.9,4509,3847,2711,1464,1404,76498,13722,13425,1695,95.1,6184,7751,19.2,6.3,13.0,29.5,9.9,16.0,953,1342,6012,31759,13425,0
"Tuscaloosa County, Alabama: Summary level: 050, state:01> county:125",26727,21522,5879,46995,52313,20.4,13.1,9341,7573,4368,2925,2520,197923,30588,26306,1689,94.3,11309,15418,11.0,5.1,9.1,27.6,9.8,14.6,3230,1394,8105,72243,26306,94
"Walker County, Alabama: Summary level: 050, state:01> county:127",12058,9351,1364,35500,41973,15.8,7.0,3519,3765,1731,1398,1645,62798,10613,11706,1152,92.9,5298,6760,19.0,13.5,13.5,34.0,7.3,19.8,1607,968,3773,25231,11706,46
"Anchorage Municipality, Alaska: Summary level: 050, state:02> county:020",30961,27364,11417,66000,79166,27.4,5.6,12584,8324,4495,2798,2760,285980,28300,29914,1966,103.0,14976,15985,18.5,6.9,9.9,22.1,7.8,12.5,5942,2145,9585,107373,29914,309
"Fairbanks North Star Borough, Alaska: Summary level: 050, state:02> county:090",9529,8744,3508,86314,76747,23.8,14.0,4508,2287,1311,974,449,95018,5715,9495,428,112.1,4930,4599,27.6,5.9,4.5,14.3,3.1,5.4,2238,508,2279,35046,9495,0
"Matanuska-Susitna Borough, Alaska: Summary level: 050, state:02> county:170",12161,11063,3262,50919,69121,23.5,8.2,4734,3656,1756,1098,917,104733,12498,12075,1329,108.9,5958,6203,16.3,4.4,4.6,21.7,4.6,13.4,2459,1221,2621,29443,12075,145
"Apache County, Arizona: Summary level: 050, state:04> county:001",10753,6682,1316,25301,31671,13.6,4.2,4470,2282,1477,1724,800,70470,23664,10699,2436,99.4,4901,5852,24.9,15.7,14.6,29.0,11.0,20.1,1035,585,5242,20550,10699,297
"Cochise County, Arizona: Summary level: 050, state:04> county:003",26816,23132,7487,48529,51816,19.3,5.0,7982,7304,5180,3623,2727,116856,16525,26559,2260,104.5,13164,13652,18.4,5.4,8.7,26.1,8.6,14.7,4673,4265,7089,48939,26559,2
"Coconino County, Arizona: Summary level: 050, state:04> county:005",16672,14737,7653,55560,54893,28.4,8.9,6506,4251,3352,1242,1321,128286,24377,16520,1562,99.5,7729,8943,16.1,5.4,8.5,21.0,6.0,12.5,1990,1165,4964,47977,16520,121
"Maricopa County, Arizona: Summary level: 050, state:04> county:013",638636,569117,198467,48955,62223,23.9,6.2,208528,165349,117962,72542,74255,4247306,569464,632798,53538,97.9,287849,350787,15.1,6.6,7.8,20.2,7.2,12.3,63617,61420,136114,1536579,632798,6173
"Mohave County, Arizona: Summary level: 050, state:04> county:015",61550,55130,8874,37246,42311,12.0,2.5,20576,14732,12093,8967,5182,203442,34053,61178,4915,100.7,30483,31067,18.1,7.0,6.8,21.7,5.9,11.0,7369,7030,13009,87565,61178,353
"Navajo County, Arizona: Summary level: 050, state:04> county:017",18408,14935,4825,41766,41295,20.1,4.5,6772,4441,3377,1896,1922,105351,28191,18183,2315,102.5,8676,9732,22.8,8.0,13.2,25.9,8.2,16.7,2484,1676,7075,36094,18183,241
"Pima County, Arizona: Summary level: 050, state:04> county:019",196523,174890,73048,47509,51425,20.1,6.4,62502,50096,40144,20073,23708,992023,165595,193950,17244,96.6,89207,107316,16.3,6.6,9.6,21.9,7.1,14.5,23980,21160,53639,403574,193950,762
"Pinal County, Arizona: Summary level: 050, state:04> county:021",86066,73294,18948,45578,52788,14.4,5.1,31334,21460,17892,9663,5717,405133,51114,85116,6646,108.7,41671,44395,15.3,5.1,5.4,17.3,5.1,11.1,10003,8092,16693,139097,85116,802
"Yavapai County, Arizona: Summary level: 050, state:04> county:025",70278,65865,20542,43870,50041,16.4,5.3,22673,19102,12488,8148,7867,223575,31624,69751,6294,96.2,33337,36941,14.1,3.2,7.1,18.7,5.0,10.7,8905,7407,8346,98369,69751,0
"Yuma County, Arizona: Summary level: 050, state:04> county:027",37750,26061,3849,34956,46798,13.8,3.1,10492,8674,9756,4956,3872,202343,37118,37314,5422,105.1,18239,19511,16.3,6.1,8.1,17.2,3.8,12.0,2940,4260,14122,74620,37314,590
"Benton County, Arkansas: Summary level: 050, state:05> county:007",34885,31264,10305,44614,63746,22.5,6.0,11682,8776,6889,4102,3436,263413,24739,33983,2262,98.5,15364,19521,14.2,4.0,7.5,21.2,8.0,12.6,3710,3594,4862,97134,33983,20
"Craighead County, Arkansas: Summary level: 050, state:05> county:031",15020,10943,3165,41514,50422,24.1,16.9,4851,3933,2982,1986,1268,102588,14466,14649,1218,97.3,6696,8324,17.6,10.0,12.8,34.1,10.5,19.1,1634,946,3788,42115,14649,0
"Faulkner County, Arkansas: Summary level: 050, state:05> county:045",15272,13770,3745,44089,47964,18.9,9.7,4583,5002,2334,1362,1991,119147,16659,15056,1408,95.4,6622,8650,24.0,10.8,7.6,26.0,10.0,14.4,1463,1182,3685,44870,15056,151
"Garland County, Arkansas: Summary level: 050, state:05> county:051",23599,20778,5393,43839,46101,17.8,7.1,6535,6629,4799,3223,2413,96727,14580,22955,1353,92.6,10589,13010,16.6,6.8,9.0,24.8,6.2,14.2,2555,1945,5054,38594,22955,165
"Jefferson County, Arkansas: Summary level: 050, state:05> county:069",11676,9626,1901,32490,37678,17.5,4.9,3865,3166,1810,1182,1653,62476,14078,11343,1530,101.9,5106,6570,14.4,8.0,8.0,27.4,11.9,13.5,1288,558,4553,26537,11343,26
"Lonoke County, Arkansas: Summary level: 050, state:05> county:085",9616,8311,1785,32773,51835,25.0,2.9,3326,2633,2007,885,765,72329,8452,9259,701,92.2,4294,5322,20.1,5.8,12.1,25.5,10.7,19.8,967,774,2635,27121,9259,0
"Pulaski County, Arkansas: Summary level: 050, state:05> county:119",59055,52551,16431,43526,52450,29.3,8.2,22256,13600,10233,5316,7650,386953,57191,57179,7229,91.3,25214,33841,12.9,6.1,12.3,24.6,8.9,14.6,6029,4917,14100,156546,57179,18
"Saline County, Arkansas: Summary level: 050, state:05> county:125",20457,18395,4360,38639,59633,16.4,3.2,5946,6476,3572,2512,1951,118174,7831,19822,1364,100.3,9772,10685,20.1,5.6,8.8,27.6,10.1,17.0,2901,1916,2279,44420,19822,191
"Sebastian County, Arkansas: Summary level: 050, state:05> county:131",19346,16110,3514,32545,41917,22.6,3.6,6424,5092,4011,1864,1955,126299,25612,18583,2210,93.8,8264,11082,15.9,6.2,8.0,27.0,6.7,13.0,2659,1548,7101,50734,18583,132
"Washington County, Arkansas: Summary level: 050, state:05> county:143",26347,22996,9174,47214,50169,31.2,10.7,8900,6961,4701,2466,3319,223854,31755,25398,1779,101.0,11616,14731,13.6,6.1,8.9,18.3,6.5,9.5,3051,2979,6141,85290,25398,364
"White County, Arkansas: Summary level: 050, state:05> county:145",12543,9934,2804,32232,42443,10.8,0.6,4106,3356,2085,1493,1503,75194,10829,12215,1403,95.1,5601,6942,18.9,5.0,11.7,29.2,9.0,22.2,1337,1279,3258,29067,12215,44
"Alameda County, California: Summary level: 050, state:06> county:001",224171,184016,81212,59046,96296,27.2,7.1,78037,54737,36769,25826,28802,1636780,150895,219776,19413,96.8,98238,125933,13.0,5.5,8.1,19.6,9.5,14.9,12799,13038,35990,573589,219776,2416
"Butte County, California: Summary level: 050, state:06> county:007",41423,37201,13335,46204,49061,23.6,3.9,13790,10431,8076,3590,5536,222834,40770,40356,3299,97.8,18576,22847,20.9,5.8,8.2,23.6,7.9,15.2,5220,4358,10902,88797,40356,81
"Contra Costa County, California: Summary level: 050, state:06> county:013",175664,155358,72413,68811,95339,28.9,6.0,61311,42532,29773,20327,21721,1138850,105495,173127,12051,95.6,77541,98123,12.4,4.8,9.1,19.5,7.3,14.7,12108,14353,26520,392046,173127,760
"El Dorado County, California: Summary level: 050, state:06> county:017",38457,36744,12643,56781,79414,20.9,3.3,14521,9558,6580,4234,3564,186880,15300,38284,1984,100.0,18477,19980,12.8,2.4,7.8,16.9,7.9,13.4,4466,3269,3873,69368,38284,0
"Fresno County, California: Summary level: 050, state:06> county:019",118520,86693,26002,40963,51800,23.6,5.8,38474,31083,18826,13399,16738,972580,205291,115749,13858,99.4,53071,65449,21.7,11.6,13.6,29.9,12.3,20.8,10167,9300,61715,305819,115749,1699
"Humboldt County, California: Summary level: 050, state:06> county:023",23095,22000,8461,48466,46494,24.2,9.9,8243,6384,4047,1865,2556,133795,27400,22795,2033,97.7,10644,12451,17.0,6.6,7.0,20.8,7.8,12.8,3128,2059,5802,53446,22795,122
"Imperial County, California: Summary level: 050, state:06> county:025",23604,11653,2197,30554,47211,12.8,5.0,7823,5406,5024,2531,2820,172839,35831,23379,3856,103.6,9947,13657,18.2,7.5,18.2,33.7,18.1,27.2,1277,1704,10014,44478,23379,358
"Kern County, California: Summary level: 050, state:06> county:029",94975,66331,18458,37739,49854,19.5,4.9,31311,26878,16181,11010,9595,860951,184619,93285,11725,104.8,43578,51397,12.8,7.7,8.9,24.2,10.0,16.6,7277,7263,43000,269147,93285,339
"Kings County, California: Summary level: 050, state:06> county:031",14910,10230,2028,55833,57555,18.3,6.1,4906,3854,2834,1915,1401,137266,24935,14639,1677,123.3,6958,7952,20.9,8.1,8.0,24.5,8.1,15.3,2016,1253,6984,43029,14639,294
"Lake County, California: Summary level: 050, state:06> county:033",14239,12672,2508,48053,48930,23.2,9.3,5952,2669,2609,1753,1256,62921,13093,14029,1605,100.6,7002,7237,28.7,12.2,14.3,32.9,16.6,20.9,2226,1237,2808,27399,14029,71
"Los Angeles County, California: Summary level: 050, state:06> county:037",1343961,975901,379267,46376,65006,26.7,6.6,442710,323273,218855,167061,192062,10015695,1489045,1317958,174352,97.2,581198,762763,12.7,7.1,11.2,24.0,11.7,19.2,65924,74764,275887,3311231,1317958,20336
"Madera County, California: Summary level: 050, state:06> county:039",21213,15314,3370,47142,51283,21.3,3.1,7352,6287,3065,2335,2174,147949,33482,20815,2003,94.2,9975,11238,21.3,7.4,8.9,28.9,11.7,18.9,1911,2048,8167,46282,20815,344
"Marin County, California: Summary level: 050, state:06> county:041",56800,53677,29499,82397,113908,42.1,10.5,17484,15336,10786,6036,7158,254666,20802,55929,3378,95.6,25346,31454,11.1,4.4,6.0,12.2,4.3,7.8,3338,3932,4060,104219,55929,0
"Mendocino County, California: Summary level: 050, state:06> county:045",19007,17421,7211,49727,53024,33.6,10.4,6879,5160,2605,2159,2204,86625,13683,18860,2047,98.7,8930,10077,20.5,8.8,5.6,17.6,5.7,12.3,1825,1888,3058,32599,18860,168
"Merced County, California: Summary level: 050, state:06> county:047",29894,18335,4120,38396,47735,15.9,3.7,9174,7437,6294,3966,3023,266782,63485,29616,3649,102.8,13818,16076,17.9,12.6,11.4,31.2,11.3,22.4,2438,3053,16077,80969,29616,757
"Monterey County, California: Summary level: 050, state:06> county:053",57822,44557,19754,61031,71274,29.4,7.1,20999,12891,9994,6429,7509,421645,48146,56876,4322,103.6,26098,31724,11.4,3.1,8.2,17.6,8.5,11.5,4721,4037,8567,125518,56876,584
"Napa County, California: Summary level: 050, state:06> county:055",26060,22398,9992,63955,86562,27.7,8.5,8042,7523,4180,3648,2667,137998,7744,24978,1593,98.5,12028,14032,17.1,5.2,9.5,21.0,5.1,13.7,1587,2415,1583,47848,24978,66
"Nevada County, California: Summary level: 050, state:06> county:057",26455,24435,10076,53067,65385,31.2,8.3,8538,7869,4626,2351,3071,98227,11671,26039,2214,99.3,12742,13713,12.6,3.5,6.3,12.6,4.6,9.2,3025,3125,2174,41638,26039,168
"Orange County, California: Summary level: 050, state:06> county:059",457031,384253,173178,62701,86217,28.6,7.5,146197,113840,75492,58895,62607,3154479,361796,451088,39793,97.5,202786,254245,13.1,4.9,8.6,18.7,8.3,14.1,28523,33738,68572,1037312,451088,4503
"Placer County, California: Summary level: 050, state:06> county:061",73917,68507,24460,54949,80728,22.4,4.4,21632,20382,14015,9137,8751,383228,32533,73121,7361,94.9,32820,41097,13.3,4.5,7.9,17.3,6.4,11.7,6676,8091,6096,143659,73121,277
"Riverside County, California: Summary level: 050, state:06> county:065",340372,278094,87682,44725,63944,20.6,6.6,107255,87222,64208,42809,38878,2385745,307845,337625,37239,99.1,155273,185099,14.1,7.0,8.9,23.1,8.6,15.8,28715,30519,64485,718733,337625,4343
"Sacramento County, California: Summary level: 050, state:06> county:067",209286,178157,61067,51249,63045,21.7,4.7,74574,48720,34520,25034,26438,1509927,212792,206170,20276,95.6,90302,118984,13.4,6.6,10.8,23.6,10.8,19.6,21818,16862,60459,543250,206170,1338
"San Bernardino County, California: Summary level: 050, state:06> county:071",242712,179810,46607,39768,60420,19.6,4.0,89962,58087,39585,28175,26903,2093857,338341,236541,28470,99.1,108862,133850,16.3,8.2,12.1,28.2,11.9,20.1,23260,17035,92995,626223,236541,3045
"San Diego County, California: Summary level: 050, state:06> county:073",454528,380721,167481,56087,76207,24.7,5.8,151046,112553,75048,53152,62729,3256674,384542,446508,38206,101.3,201808,252720,13.2,5.9,8.4,19.3,7.9,14.6,43214,41446,82106,1126419,446508,5212
"San Francisco County, California: Summary level: 050, state:06> county:075",136225,100478,51522,46567,110816,29.1,8.9,43109,31852,21424,17549,22291,870556,86695,133665,17967,103.8,61392,74833,11.7,5.5,11.4,22.6,12.7,19.0,5059,6538,16977,360323,133665,936
"San Joaquin County, California: Summary level: 050, state:06> county:077",93442,69878,16992,44183,61164,23.1,3.9,32643,22783,16562,10542,10912,730261,113136,90556,9183,98.8,40672,52770,16.2,7.7,10.5,28.5,8.8,17.5,7583,6114,28428,226624,90556,1552
"San Luis Obispo County, California: Summary level: 050, state:06> county:079",55106,52402,21539,64138,71880,30.1,9.6,20272,12982,9308,6442,6102,266572,32186,54336,2750,102.3,25479,29627,13.7,3.9,6.0,15.7,5.0,8.6,6442,4441,3803,104544,54336,260
"San Mateo County, California: Summary level: 050, state:06> county:081",122207,104837,51866,78494,116653,32.2,8.6,40875,28965,19184,13814,19369,764859,47613,120238,6414,97.4,53241,68966,11.5,4.9,8.6,18.7,9.2,15.4,6560,7944,6201,264185,120238,643
"Santa Barbara County, California: Summary level: 050, state:06> county:083",66410,56103,26343,56572,71106,33.4,8.6,20267,16386,12045,7124,10588,428449,61985,65199,5570,100.3,29752,36658,14.2,5.8,8.5,16.8,6.1,12.7,4859,6298,12023,147466,65199,353
