,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Passaic County, New Jersey: Summary level: 050, state:34> county:031",61370.0,81723.0,188.0,3249.0,144.0,1858.0,4563.0,153095.0,13960.0,7935.0,1834.0,4010.0,2211.0,1452.0,1516.0,666.0,309.0,3585.0,1937.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5259.0,2189.0,714.0,6278.0,2944.0,1296.0
"Somerset County, New Jersey: Summary level: 050, state:34> county:035",49991.0,20136.0,0.0,1108.0,1161.0,352.0,4548.0,77296.0,10271.0,4689.0,2407.0,2102.0,1170.0,390.0,741.0,739.0,103.0,804.0,186.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,871.0,199.0,176.0,890.0,536.0,245.0
"Union County, New Jersey: Summary level: 050, state:34> county:039",86164.0,22574.0,1960.0,312.0,0.0,3753.0,3358.0,118121.0,13454.0,6448.0,3501.0,4497.0,2561.0,602.0,3984.0,1908.0,335.0,657.0,595.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3917.0,1376.0,895.0,4657.0,2499.0,949.0
"Bernalillo County, New Mexico: Summary level: 050, state:35> county:001",61292.0,2750.0,887.0,905.0,0.0,0.0,1586.0,67420.0,26613.0,12076.0,3767.0,3608.0,2416.0,506.0,792.0,445.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,10111.0,4082.0,1761.0,12466.0,5818.0,3104.0
"Albany County, New York: Summary level: 050, state:36> county:001",151743.0,113883.0,634.0,7493.0,1688.0,3631.0,10123.0,289195.0,12153.0,5488.0,2099.0,9145.0,4550.0,2415.0,1080.0,392.0,180.0,4869.0,2179.0,1054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,459.0,98.0,51.0,437.0,319.0,0.0
"Bronx County, New York: Summary level: 050, state:36> county:005",217980.0,16274.0,826.0,4850.0,618.0,6407.0,7194.0,254149.0,13361.0,9402.0,2860.0,11916.0,6009.0,658.0,14704.0,7108.0,1475.0,378.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,20339.0,10445.0,2012.0,28533.0,17270.0,5575.0
"Dutchess County, New York: Summary level: 050, state:36> county:027",80444.0,35535.0,311.0,4947.0,166.0,2254.0,3673.0,127330.0,12085.0,6140.0,2287.0,3258.0,1686.0,1055.0,1202.0,495.0,0.0,1360.0,569.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,586.0,460.0,0.0,719.0,330.0,316.0
"Erie County, New York: Summary level: 050, state:36> county:029",44414.0,202746.0,308.0,14865.0,368.0,17176.0,9738.0,289615.0,37716.0,17929.0,7100.0,2765.0,1657.0,386.0,3389.0,1386.0,563.0,6450.0,1796.0,749.0,,,,,,,745.0,154.0,70.0,288.0,450.0,330.0,,,,,,,322.0,0.0,0.0,249.0,74.0,0.0,0.0,0.0,0.0,258.0,164.0,106.0,795.0,372.0,336.0,713.0,1107.0,0.0
"Kings County, New York: Summary level: 050, state:36> county:047",437149.0,208527.0,1875.0,43013.0,1444.0,40060.0,24797.0,756865.0,41846.0,21591.0,8413.0,23888.0,12334.0,4661.0,28828.0,13476.0,3746.0,5931.0,1705.0,957.0,,,,,,,1043.0,309.0,162.0,1350.0,302.0,320.0,,,,,,,977.0,60.0,0.0,500.0,0.0,0.0,238.0,62.0,0.0,95.0,72.0,450.0,13001.0,6687.0,1256.0,18429.0,10492.0,3158.0
"Monroe County, New York: Summary level: 050, state:36> county:055",112921.0,26416.0,0.0,7116.0,0.0,1987.0,5851.0,154291.0,29095.0,13775.0,5802.0,5403.0,2409.0,1344.0,2996.0,1431.0,267.0,1491.0,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1302.0,389.0,220.0,1565.0,762.0,224.0
"Nassau County, New York: Summary level: 050, state:36> county:059",111427.0,25081.0,1428.0,3242.0,0.0,1563.0,3123.0,145864.0,49297.0,23431.0,11396.0,5498.0,3071.0,800.0,5294.0,2389.0,652.0,1343.0,246.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,5005.0,1543.0,1195.0,6213.0,2941.0,1566.0
"New York County, New York: Summary level: 050, state:36> county:061",265235.0,403014.0,6959.0,47716.0,2868.0,7938.0,22828.0,756558.0,40146.0,18980.0,10646.0,12185.0,6751.0,4343.0,7515.0,4975.0,869.0,19223.0,6264.0,3057.0,,,,,,,1519.0,268.0,66.0,2211.0,135.0,179.0,,,,,,,109.0,0.0,0.0,402.0,0.0,105.0,743.0,61.0,0.0,225.0,129.0,139.0,13628.0,6807.0,3261.0,20069.0,13293.0,5982.0
"Onondaga County, New York: Summary level: 050, state:36> county:067",22804.0,63283.0,494.0,372.0,128.0,1757.0,2405.0,91243.0,18716.0,8398.0,3924.0,1828.0,1372.0,439.0,1203.0,466.0,203.0,2820.0,899.0,841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,363.0,0.0,0.0,473.0,219.0,267.0
"Orange County, New York: Summary level: 050, state:36> county:071",65772.0,69703.0,0.0,2431.0,0.0,2811.0,4614.0,145331.0,12515.0,5820.0,2177.0,3857.0,1574.0,991.0,1389.0,344.0,10.0,1958.0,471.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1473.0,645.0,144.0,1920.0,800.0,456.0
"Queens County, New York: Summary level: 050, state:36> county:081",74889.0,27242.0,315.0,5382.0,0.0,2912.0,2719.0,113459.0,40885.0,23556.0,9450.0,5113.0,2417.0,1171.0,15055.0,6553.0,1854.0,1403.0,548.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,17628.0,7848.0,2325.0,23067.0,12121.0,4958.0
"Rensselaer County, New York: Summary level: 050, state:36> county:083",78436.0,13648.0,299.0,1807.0,0.0,1338.0,2399.0,97927.0,7290.0,3193.0,966.0,4298.0,2877.0,857.0,377.0,0.0,0.0,752.0,499.0,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,118.0,23.0,0.0,97.0,17.0,0.0
"Richmond County, New York: Summary level: 050, state:36> county:085",183956.0,9944.0,52.0,34047.0,279.0,3321.0,5013.0,236612.0,17116.0,8027.0,2298.0,8678.0,4981.0,589.0,1421.0,393.0,156.0,377.0,190.0,0.0,,,,,,,673.0,93.0,0.0,687.0,247.0,58.0,,,,,,,,,,,,,,,,,,51.0,2348.0,323.0,45.0,2251.0,1172.0,398.0
"Rockland County, New York: Summary level: 050, state:36> county:087",467999.0,457063.0,2647.0,78713.0,478.0,19988.0,23226.0,1050114.0,10117.0,5269.0,2169.0,19518.0,10102.0,5516.0,1333.0,771.0,155.0,19659.0,9588.0,3223.0,,,,,,,778.0,1160.0,119.0,554.0,1799.0,312.0,,,,,,,961.0,0.0,0.0,121.0,0.0,98.0,266.0,67.0,0.0,601.0,29.0,0.0,1327.0,137.0,152.0,1439.0,619.0,349.0
"Suffolk County, New York: Summary level: 050, state:36> county:103",431934.0,259173.0,6573.0,111728.0,45.0,89869.0,28459.0,927781.0,58356.0,30049.0,10014.0,21009.0,8987.0,4510.0,3139.0,1625.0,446.0,6608.0,2284.0,620.0,,,,,,,3935.0,1447.0,442.0,4398.0,1577.0,762.0,,,,,,,650.0,431.0,104.0,791.0,0.0,376.0,89.0,44.0,80.0,325.0,0.0,133.0,5489.0,2813.0,39.0,6306.0,2269.0,2038.0
"Ulster County, New York: Summary level: 050, state:36> county:111",174232.0,13415.0,576.0,3392.0,0.0,5217.0,5316.0,202148.0,9067.0,4131.0,1686.0,8502.0,4647.0,2002.0,445.0,95.0,0.0,620.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,339.0,58.0,401.0,154.0,424.0,242.0
"Westchester County, New York: Summary level: 050, state:36> county:119",105190.0,104658.0,170.0,7868.0,0.0,3307.0,9027.0,230220.0,30792.0,15778.0,8172.0,5554.0,2707.0,990.0,4733.0,1938.0,950.0,3450.0,514.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,4940.0,2420.0,424.0,6219.0,3329.0,1196.0
"Cumberland County, North Carolina: Summary level: 050, state:37> county:051",91416.0,51094.0,640.0,5559.0,70.0,2932.0,3758.0,155469.0,6556.0,3117.0,416.0,4336.0,2353.0,1266.0,3804.0,1779.0,229.0,1857.0,375.0,349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,773.0,0.0,61.0,683.0,269.0,49.0
"Durham County, North Carolina: Summary level: 050, state:37> county:063",61209.0,4893.0,19.0,1062.0,21.0,1415.0,1803.0,70422.0,6766.0,3006.0,1212.0,2958.0,1462.0,601.0,3392.0,1252.0,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,59.0,544.0,0.0,468.0,300.0,70.0
"Forsyth County, North Carolina: Summary level: 050, state:37> county:067",65868.0,42377.0,292.0,1882.0,0.0,2526.0,3376.0,116321.0,12087.0,5865.0,2087.0,3123.0,1758.0,800.0,3387.0,997.0,328.0,1508.0,694.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,609.0,181.0,0.0,557.0,0.0,0.0
"Guilford County, North Carolina: Summary level: 050, state:37> county:081",83257.0,91077.0,107.0,4211.0,224.0,3745.0,11539.0,194160.0,15082.0,7071.0,3235.0,4156.0,2746.0,1455.0,5253.0,1966.0,397.0,3741.0,1710.0,801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,326.0,80.0,249.0,546.0,217.0,129.0
"Mecklenburg County, North Carolina: Summary level: 050, state:37> county:119",53664.0,50221.0,0.0,1478.0,0.0,1788.0,2390.0,109541.0,22225.0,10042.0,3214.0,3074.0,1645.0,710.0,8534.0,2416.0,1060.0,1715.0,734.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,1717.0,155.0,445.0,2151.0,651.0,525.0
"Wake County, North Carolina: Summary level: 050, state:37> county:183",73586.0,113773.0,595.0,4377.0,118.0,2687.0,6418.0,201554.0,27667.0,12149.0,3309.0,4089.0,2704.0,989.0,5612.0,2191.0,355.0,4872.0,1919.0,887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,1459.0,204.0,0.0,1692.0,313.0,199.0
"Butler County, Ohio: Summary level: 050, state:39> county:017",33589.0,52466.0,41.0,1667.0,0.0,1273.0,1558.0,90594.0,14302.0,6872.0,1753.0,2549.0,1182.0,565.0,700.0,183.0,186.0,1814.0,749.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,204.0,56.0,0.0,114.0,209.0,34.0
"Cuyahoga County, Ohio: Summary level: 050, state:39> county:035",40759.0,22394.0,213.0,719.0,0.0,690.0,1325.0,66100.0,41868.0,20665.0,8026.0,3024.0,1572.0,587.0,12997.0,5629.0,2332.0,789.0,687.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,1457.0,488.0,293.0,1727.0,664.0,579.0
"Franklin County, Ohio: Summary level: 050, state:39> county:049",40980.0,26220.0,0.0,1622.0,0.0,817.0,395.0,70034.0,33738.0,14173.0,4902.0,2304.0,1423.0,621.0,7178.0,2988.0,817.0,997.0,559.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,823.0,159.0,92.0,873.0,188.0,270.0
"Hamilton County, Ohio: Summary level: 050, state:39> county:061",71248.0,17381.0,53.0,1276.0,0.0,2038.0,1507.0,93503.0,25439.0,11475.0,4833.0,3761.0,2046.0,918.0,6467.0,3242.0,361.0,280.0,334.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,156.0,68.0,0.0,458.0,178.0,0.0
"Lorain County, Ohio: Summary level: 050, state:39> county:093",65322.0,1487.0,917.0,45875.0,22582.0,6288.0,58512.0,200983.0,14102.0,6798.0,2331.0,6584.0,2381.0,793.0,938.0,233.0,141.0,,,,,,,,,,3497.0,1473.0,585.0,3552.0,2375.0,1207.0,1105.0,692.0,26.0,1176.0,762.0,37.0,,,,,,,1100.0,487.0,528.0,2259.0,495.0,0.0,737.0,404.0,113.0,1200.0,243.0,0.0
"Lucas County, Ohio: Summary level: 050, state:39> county:095",200434.0,25504.0,1772.0,413848.0,96501.0,8592.0,233429.0,980080.0,15648.0,7738.0,1728.0,8982.0,3660.0,3050.0,2688.0,886.0,458.0,374.0,186.0,0.0,,,,,,,24557.0,13538.0,7646.0,30449.0,18770.0,15044.0,2885.0,1469.0,290.0,3597.0,1590.0,929.0,352.0,126.0,0.0,334.0,71.0,55.0,5957.0,1970.0,718.0,6033.0,2671.0,0.0,741.0,96.0,43.0,831.0,185.0,10.0
"Mahoning County, Ohio: Summary level: 050, state:39> county:099",22378.0,127.0,242.0,24320.0,6462.0,400.0,18204.0,72133.0,11072.0,4858.0,2454.0,2176.0,793.0,236.0,1280.0,588.0,204.0,,,,,,,,,,1602.0,740.0,347.0,1500.0,1304.0,634.0,61.0,116.0,137.0,213.0,183.0,60.0,,,,,,,707.0,192.0,0.0,458.0,288.0,0.0,414.0,103.0,0.0,203.0,393.0,38.0
"Montgomery County, Ohio: Summary level: 050, state:39> county:113",57482.0,1195.0,297.0,50433.0,19426.0,2772.0,35613.0,167218.0,19622.0,9900.0,3934.0,4357.0,1575.0,763.0,3880.0,1872.0,527.0,,,,,,,,,,3162.0,1513.0,496.0,3311.0,1496.0,1729.0,721.0,332.0,0.0,580.0,479.0,54.0,,,,,,,552.0,217.0,207.0,970.0,476.0,0.0,370.0,243.0,37.0,436.0,140.0,0.0
"Stark County, Ohio: Summary level: 050, state:39> county:151",423193.0,7344.0,2031.0,14535.0,1277.0,7465.0,14121.0,469966.0,17636.0,8908.0,2875.0,20563.0,9660.0,4509.0,1249.0,378.0,0.0,,,,,,,,,,364.0,208.0,9.0,646.0,215.0,118.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
"Summit County, Ohio: Summary level: 050, state:39> county:153",78243.0,659.0,2662.0,1987.0,110.0,870.0,2607.0,87138.0,22707.0,10317.0,4115.0,3551.0,1869.0,779.0,2774.0,1395.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170.0,102.0,51.0,0.0,113.0,0.0
"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",104226.0,387.0,534.0,1256.0,0.0,6378.0,4073.0,116854.0,4767.0,1992.0,832.0,4449.0,1889.0,1565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,55.0,0.0,48.0,30.0,110.0,116.0
"Cleveland County, Oklahoma: Summary level: 050, state:40> county:027",183631.0,897.0,2419.0,1992.0,452.0,24114.0,9994.0,223499.0,9352.0,4199.0,1310.0,9233.0,4230.0,2104.0,669.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,796.0,60.0,0.0,216.0,93.0,0.0,,,,,,115.0,361.0,97.0,0.0,176.0,70.0,0.0
"Comanche County, Oklahoma: Summary level: 050, state:40> county:031",151779.0,445.0,2159.0,1766.0,501.0,903.0,3952.0,161505.0,3141.0,1730.0,474.0,9369.0,4605.0,1830.0,509.0,154.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,326.0,63.0,0.0,59.0,184.0,0.0
"Creek County, Oklahoma: Summary level: 050, state:40> county:037",78253.0,190.0,383.0,2121.0,0.0,3635.0,1499.0,86081.0,2965.0,1261.0,738.0,3971.0,2224.0,858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34.0,0.0,0.0,21.0,0.0,0.0
"Muskogee County, Oklahoma: Summary level: 050, state:40> county:101",61152.0,3054.0,248.0,426.0,0.0,31.0,780.0,65691.0,2250.0,1002.0,392.0,3488.0,2425.0,1192.0,218.0,146.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,
"Oklahoma County, Oklahoma: Summary level: 050, state:40> county:109",149873.0,27968.0,164.0,23646.0,0.0,2376.0,5956.0,209983.0,23439.0,10893.0,3576.0,6894.0,3774.0,2193.0,3766.0,1206.0,459.0,450.0,274.0,59.0,,,,,,,440.0,0.0,0.0,205.0,273.0,0.0,,,,,,,,,,,,,,,,,,47.0,1660.0,614.0,143.0,1659.0,832.0,147.0
"Payne County, Oklahoma: Summary level: 050, state:40> county:119",2964037.0,1204613.0,14604.0,389530.0,2270.0,467641.0,137798.0,5180493.0,2607.0,1294.0,498.0,145090.0,83101.0,49036.0,,,,60627.0,34511.0,13922.0,320.0,36.0,69.0,313.0,502.0,167.0,14993.0,6475.0,2077.0,17712.0,9199.0,3284.0,,,,,,,8969.0,2420.0,1350.0,9849.0,4540.0,1263.0,1837.0,751.0,158.0,3322.0,987.0,0.0,,,,,,
"Pottawatomie County, Oklahoma: Summary level: 050, state:40> county:125",88945.0,8124.0,31.0,2767.0,0.0,1029.0,3247.0,104143.0,2697.0,1181.0,732.0,3741.0,2444.0,870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,32.0,0.0,143.0,0.0,0.0
"Rogers County, Oklahoma: Summary level: 050, state:40> county:131",705636.0,42117.0,3856.0,113181.0,1197.0,34485.0,28117.0,928589.0,3486.0,1853.0,677.0,37330.0,19154.0,11698.0,,,,1049.0,855.0,183.0,,,,,,,4706.0,2329.0,124.0,5228.0,2539.0,414.0,,,,,,,885.0,0.0,131.0,518.0,411.0,195.0,511.0,97.0,157.0,321.0,158.0,23.0,0.0,0.0,0.0,69.0,0.0,0.0
"Tulsa County, Oklahoma: Summary level: 050, state:40> county:143",403393.0,29350.0,1539.0,21759.0,244.0,62855.0,15076.0,534216.0,21046.0,9569.0,3598.0,19985.0,11195.0,4071.0,1739.0,452.0,172.0,1497.0,245.0,0.0,,,,,,,1225.0,65.0,0.0,967.0,408.0,244.0,,,,,,,898.0,154.0,219.0,926.0,68.0,90.0,40.0,211.0,0.0,200.0,137.0,122.0,1206.0,142.0,0.0,1146.0,285.0,98.0
"Wagoner County, Oklahoma: Summary level: 050, state:40> county:145",87469.0,15976.0,78.0,1016.0,0.0,2820.0,2665.0,110024.0,3245.0,1606.0,491.0,4755.0,2718.0,1327.0,,,,652.0,204.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,39.0,0.0,0.0,0.0,27.0
"Clackamas County, Oregon: Summary level: 050, state:41> county:005",109374.0,8605.0,77.0,4649.0,0.0,1629.0,3581.0,127915.0,20329.0,9787.0,2518.0,3812.0,1510.0,1219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,445.0,384.0,282.0,282.0,309.0,186.0
"Lane County, Oregon: Summary level: 050, state:41> county:039",519328.0,46360.0,3441.0,56758.0,310.0,54419.0,20216.0,700832.0,19951.0,9227.0,2787.0,26281.0,13185.0,7491.0,,,,1627.0,772.0,190.0,,,,,,,1617.0,1031.0,0.0,2178.0,842.0,559.0,,,,,,,595.0,336.0,62.0,675.0,319.0,0.0,319.0,0.0,55.0,56.0,24.0,0.0,960.0,304.0,22.0,273.0,300.0,0.0
"Linn County, Oregon: Summary level: 050, state:41> county:043",100371.0,3547.0,64.0,938.0,0.0,2142.0,2368.0,109430.0,6477.0,2884.0,953.0,5780.0,3905.0,1487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,344.0,0.0,477.0,241.0,90.0
"Marion County, Oregon: Summary level: 050, state:41> county:047",283946.0,5846.0,345.0,8795.0,0.0,3264.0,6374.0,308570.0,13496.0,6873.0,2042.0,14025.0,6469.0,3145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,516.0,993.0,229.0,1122.0,661.0,58.0
"Multnomah County, Oregon: Summary level: 050, state:41> county:051",143769.0,14547.0,290.0,8986.0,0.0,1506.0,3730.0,172828.0,27958.0,10878.0,3019.0,6731.0,3259.0,2163.0,1393.0,571.0,87.0,111.0,92.0,157.0,,,,,,,133.0,45.0,0.0,60.0,132.0,0.0,,,,,,,,,,,,,,,,,,52.0,1071.0,480.0,0.0,1107.0,779.0,57.0
"Washington County, Oregon: Summary level: 050, state:41> county:067",81660.0,17609.0,149.0,1226.0,0.0,468.0,3600.0,104712.0,19849.0,7725.0,3525.0,5282.0,3519.0,1548.0,443.0,117.0,0.0,611.0,533.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1347.0,279.0,69.0,1427.0,623.0,257.0
"Allegheny County, Pennsylvania: Summary level: 050, state:42> county:003",229879.0,22876.0,668.0,2508.0,27.0,2607.0,5896.0,264461.0,51304.0,24206.0,11081.0,12758.0,7609.0,3768.0,5231.0,2106.0,884.0,702.0,503.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,118.0,219.0,41.0,727.0,327.0,0.0
"Berks County, Pennsylvania: Summary level: 050, state:42> county:011",131960.0,30995.0,637.0,7844.0,0.0,1988.0,7197.0,180621.0,17835.0,8152.0,4204.0,7966.0,4386.0,2711.0,707.0,116.0,0.0,1501.0,28.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1467.0,472.0,167.0,1597.0,913.0,49.0
"Bucks County, Pennsylvania: Summary level: 050, state:42> county:017",113735.0,14038.0,462.0,4141.0,132.0,4420.0,6549.0,143477.0,29437.0,14849.0,4666.0,7503.0,4600.0,2092.0,490.0,385.0,208.0,519.0,254.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,620.0,303.0,20.0,849.0,206.0,97.0
"Chester County, Pennsylvania: Summary level: 050, state:42> county:029",166252.0,78982.0,300.0,3973.0,0.0,4406.0,7146.0,261059.0,21644.0,9828.0,3928.0,8819.0,5687.0,2469.0,769.0,758.0,90.0,3432.0,1819.0,531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,559.0,312.0,0.0,682.0,231.0,0.0
"Delaware County, Pennsylvania: Summary level: 050, state:42> county:045",159781.0,24375.0,589.0,4191.0,19.0,1010.0,5383.0,195348.0,19452.0,9240.0,4094.0,10013.0,5506.0,2726.0,2506.0,1228.0,323.0,829.0,75.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,340.0,41.0,178.0,363.0,180.0,117.0
"Lackawanna County, Pennsylvania: Summary level: 050, state:42> county:069",125963.0,1978.0,317.0,1482.0,53.0,961.0,1574.0,132328.0,10518.0,5248.0,1681.0,7314.0,3534.0,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,210.0,33.0,0.0,218.0,17.0,0.0
"Lancaster County, Pennsylvania: Summary level: 050, state:42> county:071",62290.0,10903.0,111.0,797.0,152.0,730.0,1823.0,76806.0,23755.0,13173.0,4552.0,3959.0,2398.0,1096.0,525.0,285.0,52.0,434.0,106.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1314.0,349.0,53.0,1045.0,487.0,201.0
"Lehigh County, Pennsylvania: Summary level: 050, state:42> county:077",508964.0,76324.0,3843.0,35847.0,455.0,39786.0,27091.0,692310.0,14650.0,6475.0,3782.0,23759.0,12052.0,5855.0,742.0,0.0,0.0,2837.0,1037.0,483.0,,,,,,,1467.0,243.0,297.0,1254.0,766.0,117.0,,,,,,,275.0,19.0,338.0,533.0,0.0,565.0,293.0,0.0,0.0,640.0,0.0,0.0,1433.0,504.0,233.0,1713.0,718.0,323.0
"Montgomery County, Pennsylvania: Summary level: 050, state:42> county:091",60144.0,2656.0,386.0,928.0,0.0,1551.0,1391.0,67056.0,32421.0,16629.0,6588.0,3703.0,2476.0,605.0,2566.0,1446.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,499.0,269.0,174.0,680.0,358.0,136.0
"Northampton County, Pennsylvania: Summary level: 050, state:42> county:095",225163.0,36736.0,323.0,8487.0,66.0,3878.0,9428.0,284081.0,14205.0,7369.0,2670.0,13471.0,7545.0,3863.0,357.0,232.0,0.0,1307.0,519.0,337.0,,,,,,,237.0,148.0,0.0,272.0,213.0,0.0,,,,,,,,,,,,,89.0,49.0,0.0,68.0,0.0,0.0,705.0,393.0,66.0,910.0,654.0,38.0
"Philadelphia County, Pennsylvania: Summary level: 050, state:42> county:101",290814.0,43203.0,750.0,15205.0,517.0,9495.0,15367.0,375351.0,26860.0,12868.0,4703.0,15237.0,8421.0,3585.0,20088.0,9574.0,2456.0,1600.0,848.0,149.0,,,,,,,296.0,195.0,0.0,256.0,36.0,50.0,,,,,,,53.0,0.0,40.0,141.0,82.0,0.0,59.0,21.0,0.0,22.0,0.0,68.0,4237.0,1565.0,488.0,5425.0,2366.0,894.0
"York County, Pennsylvania: Summary level: 050, state:42> county:133",70856.0,1319.0,0.0,6556.0,0.0,1321.0,2701.0,82753.0,20610.0,10184.0,2876.0,3933.0,2512.0,753.0,500.0,521.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,630.0,120.0,0.0,490.0,315.0,0.0
"Providence County, Rhode Island: Summary level: 050, state:44> county:007",61585.0,1305.0,183.0,1227.0,0.0,872.0,1827.0,66999.0,21654.0,10451.0,4034.0,2688.0,969.0,1100.0,1864.0,494.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2487.0,1090.0,196.0,2998.0,1203.0,799.0
"Berkeley County, South Carolina: Summary level: 050, state:45> county:015",102369.0,8287.0,0.0,695.0,95.0,1322.0,4592.0,117360.0,6829.0,3365.0,504.0,5761.0,3268.0,837.0,1819.0,792.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,145.0,245.0,0.0,423.0,123.0,0.0
"Lexington County, South Carolina: Summary level: 050, state:45> county:063",101710.0,7989.0,110.0,1718.0,163.0,114.0,2968.0,114772.0,11800.0,5213.0,1732.0,5568.0,3105.0,1830.0,1287.0,228.0,47.0,525.0,156.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,279.0,193.0,0.0,689.0,90.0,0.0
"Richland County, South Carolina: Summary level: 050, state:45> county:079",175515.0,9586.0,690.0,1849.0,358.0,8836.0,8726.0,205560.0,8497.0,3567.0,1422.0,8415.0,4719.0,2936.0,5397.0,2222.0,279.0,264.0,85.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,428.0,138.0,0.0,601.0,158.0,147.0
"Davidson County, Tennessee: Summary level: 050, state:47> county:037",70351.0,4075.0,174.0,871.0,0.0,396.0,1914.0,77781.0,17326.0,6831.0,2923.0,3910.0,1703.0,1127.0,5145.0,1811.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,756.0,86.0,158.0,844.0,186.0,168.0
