,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Bonneville County, Idaho: Summary level: 050, state:16> county:019",351439.0,281191.0,1197.0,10345.0,186.0,9027.0,6624.0,660009.0,3098,1495,653,16977,11704,6878,,,,9011.0,5888.0,2123.0,,,,,,,398.0,56.0,0.0,159.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,82.0,159.0,87.0,,70.0,0.0,0.0,49.0,151.0,0.0
"Canyon County, Idaho: Summary level: 050, state:16> county:027",80685.0,9214.0,530.0,236.0,0.0,64.0,1813.0,92542.0,6116,3056,780,4480,2854,1245,,,,502.0,91.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0,250.0,0.0,812.0,21.0,0.0
"Twin Falls County, Idaho: Summary level: 050, state:16> county:083",103408.0,33585.0,479.0,4008.0,310.0,3385.0,2082.0,147257.0,2923,1606,409,3481,1922,671,,,,964.0,505.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,27.0,0.0,49.0,73.0,0.0
"Champaign County, Illinois: Summary level: 050, state:17> county:019",70756.0,10919.0,591.0,1087.0,0.0,2780.0,1521.0,87654.0,4661,2916,707,3226,1539,834,536.0,19.0,67.0,734.0,111.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,0.0,9.0,132.0,0.0
"Cook County, Illinois: Summary level: 050, state:17> county:031",237507.0,84100.0,2583.0,7601.0,253.0,1894.0,9142.0,343080.0,102460,54783,24101,10937,6375,3139,35300.0,17770.0,4514.0,2286.0,1064.0,436.0,,,,,,,,,,,,,,,,,,,,,,,,,214.0,0.0,0.0,188.0,0.0,111.0,18895.0,7692.0,2718.0,22088.0,10933.0,3494.0
"DeKalb County, Illinois: Summary level: 050, state:17> county:037",85900.0,1981.0,388.0,571.0,0.0,4669.0,1267.0,94776.0,2870,1595,278,4414,2428,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,0.0,0.0,0.0,0.0,0.0
"DuPage County, Illinois: Summary level: 050, state:17> county:043",250701.0,145353.0,3490.0,8242.0,44.0,972.0,5134.0,413936.0,26080,11764,5309,12789,7702,2782,669.0,160.0,0.0,4934.0,3112.0,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1803.0,390.0,0.0,1657.0,731.0,329.0
"Kane County, Illinois: Summary level: 050, state:17> county:089",91036.0,127199.0,148.0,5170.0,96.0,3228.0,3272.0,230149.0,13395,6758,2075,5009,3393,1733,669.0,177.0,0.0,3466.0,1879.0,1027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,1516.0,1055.0,44.0,1911.0,693.0,329.0
"Kankakee County, Illinois: Summary level: 050, state:17> county:091",99002.0,14227.0,1216.0,596.0,0.0,2130.0,3224.0,120395.0,3614,1631,1029,5202,2744,1411,445.0,88.0,0.0,214.0,48.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,61.0,0.0,24.0,0.0,0.0
"Kendall County, Illinois: Summary level: 050, state:17> county:093",74768.0,7808.0,704.0,543.0,0.0,859.0,555.0,85237.0,2502,976,323,3658,1703,870,,,,544.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,150.0,0.0,0.0,149.0,0.0
"Lake County, Illinois: Summary level: 050, state:17> county:097",163056.0,22456.0,672.0,4458.0,74.0,7474.0,2751.0,200941.0,19186,8206,3805,7068,3439,1500,966.0,453.0,53.0,379.0,204.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1681.0,324.0,78.0,1575.0,550.0,398.0
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",52484.0,27837.0,289.0,135.0,0.0,253.0,764.0,81762.0,4436,2925,761,2959,1593,873,,,,801.0,329.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,86.0,0.0,177.0,101.0,0.0
"McHenry County, Illinois: Summary level: 050, state:17> county:111",133122.0,60393.0,368.0,2952.0,52.0,261.0,1448.0,198596.0,9910,4445,723,5029,3482,1259,,,,1558.0,854.0,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.0,110.0,0.0,506.0,319.0,8.0
"McLean County, Illinois: Summary level: 050, state:17> county:113",196090.0,18866.0,19165.0,27691.0,5977.0,4087.0,26734.0,298610.0,4462,2292,837,5879,2705,874,59.0,89.0,0.0,299.0,109.0,29.0,289.0,16.0,79.0,448.0,338.0,103.0,133.0,236.0,509.0,902.0,330.0,146.0,,,,,,,,,,,,,54.0,33.0,0.0,329.0,420.0,,33.0,58.0,0.0,133.0,0.0,0.0
"Madison County, Illinois: Summary level: 050, state:17> county:119",77771.0,4865.0,6443.0,2454.0,476.0,487.0,7776.0,100272.0,9679,5233,1553,1800,866,486,472.0,159.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,0.0,0.0,379.0,16.0,14.0
"Peoria County, Illinois: Summary level: 050, state:17> county:143",80020.0,932.0,5224.0,1314.0,137.0,250.0,6048.0,93925.0,5915,3218,1312,2319,895,400,812.0,160.0,0.0,,,,91.0,19.0,0.0,100.0,79.0,42.0,,,,,,,,,,,,,,,,,,,72.0,0.0,0.0,40.0,0.0,,34.0,72.0,125.0,132.0,0.0,0.0
"Rock Island County, Illinois: Summary level: 050, state:17> county:161",16846.0,245.0,53160.0,394.0,105.0,1081.0,1364.0,73195.0,5745,2858,1555,1103,329,151,469.0,65.0,0.0,,,,1349.0,829.0,109.0,1638.0,1058.0,310.0,,,,,,,,,,,,,,,,,,,,,,,,,321.0,92.0,278.0,203.0,254.0,124.0
"St. Clair County, Illinois: Summary level: 050, state:17> county:163",101432.0,6352.0,1273.0,1922.0,49.0,13568.0,7492.0,132088.0,6301,3659,1306,6228,3333,1336,1895.0,893.0,214.0,,,,,,,,,,,,,,,,,,,,,,388.0,133.0,0.0,515.0,273.0,46.0,63.0,188.0,0.0,107.0,86.0,,152.0,0.0,0.0,226.0,98.0,40.0
"Will County, Illinois: Summary level: 050, state:17> county:197",86250.0,2439.0,36848.0,2057.0,220.0,3753.0,4444.0,136011.0,16515,7553,2474,3114,1462,374,1556.0,566.0,69.0,,,,669.0,445.0,26.0,852.0,640.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1171.0,647.0,0.0,1303.0,366.0,518.0
"Winnebago County, Illinois: Summary level: 050, state:17> county:201",3172111.0,210034.0,73790.0,145155.0,7655.0,224339.0,109085.0,3942169.0,9875,4954,2109,139892,82277,36768,630.0,428.0,67.0,4909.0,2326.0,824.0,941.0,593.0,125.0,1405.0,283.0,384.0,2929.0,1274.0,493.0,4339.0,2033.0,494.0,0.0,42.0,0.0,260.0,95.0,0.0,1904.0,1182.0,334.0,2696.0,1607.0,517.0,1580.0,395.0,149.0,1450.0,423.0,0.0,391.0,195.0,0.0,356.0,100.0,150.0
"Allen County, Indiana: Summary level: 050, state:18> county:003",174551.0,2385.0,2228.0,2244.0,364.0,11769.0,9793.0,203334.0,10142,5409,1810,14464,6821,3023,923.0,363.0,78.0,,,,,,,,,,,,,,,,,,,,,,174.0,255.0,0.0,277.0,0.0,0.0,50.0,160.0,89.0,399.0,9.0,0.0,269.0,166.0,0.0,183.0,44.0,161.0
"Elkhart County, Indiana: Summary level: 050, state:18> county:039",50237.0,847.0,46952.0,174.0,216.0,6149.0,2519.0,107094.0,6092,2606,1696,3345,1231,749,96.0,154.0,276.0,,,,1093.0,595.0,152.0,1404.0,932.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,176.0,50.0,0.0,170.0,84.0,0.0
"Lake County, Indiana: Summary level: 050, state:18> county:089",770541.0,38493.0,30129.0,26525.0,1189.0,90043.0,35474.0,992394.0,12364,6504,3023,43066,24761,13457,3634.0,1585.0,578.0,1118.0,558.0,34.0,487.0,175.0,131.0,956.0,75.0,199.0,697.0,429.0,71.0,1093.0,553.0,195.0,,,,,,,2084.0,343.0,500.0,1991.0,844.0,517.0,219.0,194.0,0.0,782.0,180.0,0.0,1473.0,827.0,343.0,1644.0,1125.0,287.0
"LaPorte County, Indiana: Summary level: 050, state:18> county:091",309024.0,18388.0,23437.0,6859.0,588.0,21445.0,7624.0,387365.0,4097,1889,693,18242,7749,2731,472.0,43.0,0.0,162.0,114.0,49.0,400.0,0.0,0.0,402.0,151.0,0.0,,,,,,,,,,,,,334.0,58.0,0.0,527.0,268.0,27.0,,,,,,,0.0,99.0,37.0,39.0,181.0,37.0
"Marion County, Indiana: Summary level: 050, state:18> county:097",194738.0,1425.0,4319.0,1974.0,0.0,6278.0,3903.0,212637.0,18497,9770,3565,15904,7691,4381,5018.0,2356.0,642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,537.0,245.0,38.0,436.0,513.0,21.0
"Porter County, Indiana: Summary level: 050, state:18> county:127",152891.0,4053.0,2003.0,2506.0,1443.0,33089.0,4037.0,200022.0,6144,2800,696,8625,5562,1226,92.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,191.0,181.0,42.0,627.0,264.0,31.0,,,,,,,369.0,123.0,0.0,175.0,108.0,189.0
"St. Joseph County, Indiana: Summary level: 050, state:18> county:141",206022.0,2820.0,3222.0,7381.0,195.0,5271.0,7357.0,232268.0,7816,4399,1829,8358,4819,2156,717.0,352.0,0.0,,,,,,,,,,61.0,0.0,0.0,142.0,0.0,0.0,,,,,,,,,,,,,,,,,,19.0,208.0,122.0,0.0,214.0,123.0,0.0
"Tippecanoe County, Indiana: Summary level: 050, state:18> county:157",82263.0,13844.0,191.0,1337.0,0.0,884.0,1216.0,99735.0,4176,2010,983,3659,1900,1262,,,,88.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,74.0,107.0,0.0
"Linn County, Iowa: Summary level: 050, state:19> county:113",100880.0,13067.0,587.0,1872.0,46.0,637.0,1615.0,118704.0,7166,4249,996,3647,2056,857,31.0,29.0,47.0,147.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,0.0,39.0,61.0,145.0,0.0
"Polk County, Iowa: Summary level: 050, state:19> county:153",81647.0,8270.0,556.0,835.0,0.0,4085.0,1510.0,96903.0,11788,5977,1869,5672,3379,1632,280.0,353.0,59.0,128.0,87.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,219.0,82.0,0.0,382.0,138.0,67.0
"Pottawattamie County, Iowa: Summary level: 050, state:19> county:155",31047.0,41544.0,34.0,594.0,0.0,199.0,1305.0,74723.0,3416,1692,779,1888,1023,719,,,,1286.0,812.0,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,33.0,27.0,88.0,0.0,0.0
"Scott County, Iowa: Summary level: 050, state:19> county:163",231887.0,138962.0,1509.0,8787.0,0.0,1459.0,6349.0,388953.0,5717,2833,940,11249,7349,3527,283.0,153.0,0.0,3317.0,1578.0,935.0,,,,,,,336.0,0.0,0.0,408.0,46.0,0.0,,,,,,,,,,,,,,,,,,,328.0,32.0,0.0,163.0,0.0,0.0
"Woodbury County, Iowa: Summary level: 050, state:19> county:193",101653.0,6237.0,187.0,985.0,0.0,1055.0,1728.0,111845.0,3112,1487,847,5384,2832,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,0.0,0.0,0.0,0.0
"Douglas County, Kansas: Summary level: 050, state:20> county:045",104655.0,7712.0,2175.0,5710.0,238.0,1875.0,4939.0,127304.0,2651,1276,497,4721,3029,1242,,,,271.0,165.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,0.0
"Johnson County, Kansas: Summary level: 050, state:20> county:091",164100.0,7639.0,1770.0,5314.0,4638.0,23132.0,4818.0,211411.0,15817,7197,3856,6284,3252,2127,387.0,82.0,21.0,,,,,,,,,,,,,,,,,,,,,,122.0,0.0,0.0,115.0,0.0,0.0,,,,,,98.0,353.0,149.0,105.0,520.0,68.0,213.0
"Leavenworth County, Kansas: Summary level: 050, state:20> county:103",708878.0,184261.0,10634.0,415463.0,14201.0,122901.0,98382.0,1554720.0,2397,1101,274,30153,17928,10304,,,,7233.0,3483.0,2382.0,400.0,58.0,32.0,562.0,33.0,64.0,11736.0,6584.0,2119.0,14341.0,9181.0,2861.0,146.0,117.0,0.0,304.0,0.0,0.0,1563.0,648.0,62.0,1304.0,731.0,250.0,790.0,546.0,84.0,1158.0,919.0,,55.0,0.0,0.0,148.0,0.0,56.0
"Sedgwick County, Kansas: Summary level: 050, state:20> county:173",188102.0,3425.0,1892.0,10111.0,153.0,4273.0,13583.0,221539.0,13439,6957,3064,9280,6067,3422,781.0,581.0,20.0,,,,,,,,,,72.0,73.0,0.0,69.0,67.0,0.0,,,,,,,,,,,,,49.0,183.0,0.0,134.0,0.0,105.0,944.0,119.0,0.0,882.0,186.0,238.0
"Shawnee County, Kansas: Summary level: 050, state:20> county:177",678464.0,97624.0,6624.0,159292.0,5336.0,70178.0,62079.0,1079597.0,6094,3249,1336,31779,17160,10814,179.0,231.0,31.0,3628.0,1548.0,1022.0,,,,,,,5278.0,2668.0,391.0,6486.0,3397.0,1248.0,,,,,,,1130.0,209.0,29.0,702.0,465.0,900.0,524.0,207.0,0.0,717.0,725.0,38.0,262.0,139.0,44.0,130.0,201.0,135.0
"Wyandotte County, Kansas: Summary level: 050, state:20> county:209",155511.0,1370.0,991.0,8152.0,0.0,8359.0,6178.0,180561.0,2929,1387,636,8384,4295,1752,1161.0,554.0,113.0,,,,,,,,,,,,,,,,,,,,,,180.0,0.0,0.0,71.0,0.0,0.0,,,,,,,677.0,0.0,0.0,492.0,102.0,55.0
"Fayette County, Kentucky: Summary level: 050, state:21> county:067",527535.0,49545.0,10638.0,93292.0,1304.0,226954.0,38627.0,947895.0,7380,3674,1115,21498,12813,7716,957.0,383.0,52.0,1262.0,711.0,224.0,332.0,21.0,0.0,166.0,72.0,18.0,2255.0,795.0,827.0,2601.0,1294.0,1067.0,,,,,,,3031.0,1811.0,367.0,2919.0,1556.0,840.0,605.0,377.0,41.0,523.0,357.0,0.0,226.0,31.0,23.0,0.0,147.0,34.0
"Jefferson County, Kentucky: Summary level: 050, state:21> county:111",111133.0,2240.0,6935.0,3904.0,412.0,2737.0,7466.0,134827.0,21001,11811,3700,5274,3434,1081,3280.0,1649.0,317.0,,,,31.0,22.0,17.0,245.0,52.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,29.0,427.0,75.0,99.0,395.0,223.0,34.0
"Bossier Parish, Louisiana: Summary level: 050, state:22> county:015",142527.0,5365.0,1100.0,2268.0,467.0,18783.0,6438.0,176948.0,3125,1433,889,4945,2953,1158,688.0,104.0,96.0,,,,,,,,,,,,,,,,,,,,,,279.0,275.0,0.0,429.0,411.0,250.0,99.0,156.0,0.0,157.0,25.0,,0.0,45.0,0.0,16.0,27.0,0.0
"East Baton Rouge Parish, Louisiana: Summary level: 050, state:22> county:033",612061.0,47122.0,12047.0,40221.0,1679.0,116262.0,26766.0,856158.0,8492,4663,1278,19305,11730,4325,3923.0,1770.0,267.0,1157.0,667.0,269.0,536.0,226.0,69.0,222.0,117.0,0.0,1058.0,513.0,73.0,1331.0,874.0,122.0,,,,,,,1873.0,648.0,386.0,2113.0,727.0,283.0,337.0,218.0,0.0,294.0,0.0,,156.0,354.0,0.0,171.0,144.0,240.0
"Jefferson Parish, Louisiana: Summary level: 050, state:22> county:051",105685.0,9792.0,1330.0,6110.0,44.0,21873.0,6530.0,151364.0,12359,6163,2655,3022,1974,665,2471.0,796.0,397.0,82.0,278.0,0.0,,,,,,,,,,,,,,,,,,,399.0,216.0,60.0,223.0,34.0,169.0,240.0,0.0,0.0,58.0,0.0,0.0,1224.0,637.0,166.0,1482.0,1071.0,254.0
"Lafayette Parish, Louisiana: Summary level: 050, state:22> county:055",51772.0,1683.0,1570.0,838.0,514.0,5394.0,2212.0,63983.0,5004,2650,907,3148,1506,862,1326.0,301.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,114.0,0.0,50.0,135.0,4.0
"Orleans Parish, Louisiana: Summary level: 050, state:22> county:071",5321307.0,832875.0,44987.0,1384775.0,24486.0,1960300.0,394059.0,9962789.0,4513,1684,1183,202239,124921,73487,5966.0,2471.0,859.0,33807.0,19540.0,9007.0,1315.0,628.0,284.0,1829.0,940.0,211.0,48940.0,26722.0,9446.0,60580.0,38231.0,16090.0,648.0,439.0,14.0,525.0,563.0,6.0,25204.0,11523.0,2750.0,32698.0,19367.0,5332.0,6495.0,3866.0,564.0,8339.0,4455.0,,515.0,134.0,20.0,410.0,331.0,109.0
"St. Tammany Parish, Louisiana: Summary level: 050, state:22> county:103",122012.0,6016.0,2936.0,3247.0,165.0,12876.0,4966.0,152218.0,8415,3790,1055,4641,2323,1378,938.0,146.0,208.0,,,,,,,,,,,,,,,,,,,,,,388.0,314.0,0.0,383.0,141.0,36.0,,,,,,,154.0,65.0,0.0,201.0,238.0,0.0
"Anne Arundel County, Maryland: Summary level: 050, state:24> county:003",205171.0,5897.0,1044.0,15555.0,261.0,17383.0,10758.0,256069.0,17212,7583,2281,13042,7719,3198,1948.0,803.0,268.0,,,,,,,,,,523.0,139.0,45.0,619.0,403.0,160.0,,,,,,,0.0,100.0,135.0,113.0,54.0,107.0,112.0,184.0,0.0,142.0,87.0,0.0,305.0,210.0,0.0,419.0,183.0,73.0
"Baltimore County, Maryland: Summary level: 050, state:24> county:005",72850.0,446.0,2976.0,1839.0,322.0,5130.0,3865.0,87428.0,22011,12425,7222,4235,2043,1258,4766.0,1848.0,602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,486.0,83.0,46.0,592.0,197.0,80.0
"Frederick County, Maryland: Summary level: 050, state:24> county:021",157661.0,9337.0,2839.0,20014.0,1016.0,60222.0,11216.0,262305.0,7154,3316,1058,5569,3758,1272,450.0,195.0,0.0,546.0,37.0,83.0,,,,,,,536.0,217.0,26.0,666.0,191.0,210.0,,,,,,,716.0,530.0,263.0,1141.0,682.0,103.0,0.0,34.0,0.0,272.0,75.0,,240.0,112.0,0.0,114.0,75.0,0.0
"Harford County, Maryland: Summary level: 050, state:24> county:025",313397.0,12120.0,2304.0,27707.0,1967.0,53409.0,15858.0,426762.0,8176,3817,1178,11128,5892,5029,724.0,334.0,0.0,118.0,412.0,0.0,,,,,,,894.0,284.0,338.0,1333.0,939.0,554.0,,,,,,,583.0,342.0,104.0,530.0,217.0,0.0,200.0,222.0,0.0,105.0,49.0,,115.0,126.0,0.0,284.0,0.0,0.0
"Howard County, Maryland: Summary level: 050, state:24> county:027",105822.0,2988.0,776.0,10625.0,170.0,14631.0,4033.0,139045.0,7079,2999,844,5539,3523,1990,1295.0,361.0,143.0,,,,,,,,,,111.0,399.0,0.0,232.0,420.0,128.0,,,,,,,93.0,236.0,0.0,10.0,96.0,0.0,,,,,,0.0,0.0,78.0,0.0,269.0,117.0,101.0
"Montgomery County, Maryland: Summary level: 050, state:24> county:031",91658.0,279.0,1056.0,1316.0,50.0,565.0,3368.0,98292.0,22101,11940,5904,5875,3277,1638,3633.0,1703.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,2244.0,784.0,366.0,3428.0,1931.0,458.0
"Prince George's County, Maryland: Summary level: 050, state:24> county:033",1974285.0,46639.0,10899.0,575713.0,9490.0,357608.0,115498.0,3090132.0,6851,3985,1599,81669,48750,31687,15593.0,5430.0,1354.0,1401.0,708.0,163.0,317.0,193.0,0.0,493.0,208.0,0.0,19005.0,9896.0,2291.0,22198.0,11638.0,4452.0,271.0,179.0,0.0,125.0,105.0,0.0,3369.0,1389.0,567.0,5194.0,2785.0,653.0,1812.0,675.0,353.0,1182.0,1074.0,86.0,809.0,449.0,318.0,1345.0,568.0,211.0
"Baltimore city, Maryland: Summary level: 050, state:24> county:510",304087.0,3967.0,1887.0,23918.0,199.0,12037.0,15587.0,361682.0,6584,3509,1381,16368,10079,4432,10203.0,4757.0,1906.0,,,,,,,,,,678.0,181.0,223.0,908.0,486.0,273.0,,,,,,,163.0,0.0,0.0,0.0,0.0,0.0,366.0,141.0,0.0,409.0,145.0,142.0,150.0,22.0,137.0,318.0,546.0,0.0
"Bristol County, Massachusetts: Summary level: 050, state:25> county:005",1489846.0,140875.0,22967.0,133076.0,7005.0,381561.0,93453.0,2268783.0,19261,9855,3757,64897,40787,19938,327.0,0.0,86.0,4368.0,2229.0,688.0,267.0,186.0,76.0,409.0,204.0,133.0,4172.0,1820.0,430.0,5227.0,2546.0,1015.0,121.0,0.0,0.0,205.0,47.0,0.0,4439.0,1921.0,443.0,6049.0,2227.0,383.0,1398.0,440.0,226.0,1841.0,682.0,55.0,800.0,41.0,0.0,523.0,230.0,115.0
"Essex County, Massachusetts: Summary level: 050, state:25> county:009",862619.0,145843.0,12869.0,217477.0,15183.0,103502.0,92628.0,1450121.0,24865,13344,5524,36806,21518,14116,480.0,89.0,37.0,3949.0,2260.0,996.0,457.0,102.0,0.0,270.0,167.0,177.0,5669.0,3252.0,1199.0,7340.0,4946.0,1738.0,271.0,48.0,58.0,561.0,0.0,41.0,859.0,531.0,514.0,1437.0,753.0,198.0,844.0,401.0,199.0,1464.0,372.0,67.0,1774.0,459.0,437.0,2518.0,927.0,514.0
"Hampden County, Massachusetts: Summary level: 050, state:25> county:013",1302587.0,185086.0,22260.0,136597.0,7259.0,342936.0,84588.0,2081313.0,14382,8106,3175,44385,25074,12045,835.0,497.0,112.0,4982.0,2538.0,554.0,381.0,58.0,116.0,668.0,151.0,326.0,4521.0,1518.0,448.0,5331.0,2564.0,861.0,,,,,,,3692.0,1693.0,718.0,4742.0,2696.0,1183.0,857.0,396.0,0.0,1375.0,684.0,0.0,1431.0,551.0,159.0,1948.0,530.0,455.0
"Hampshire County, Massachusetts: Summary level: 050, state:25> county:015",2237694.0,163368.0,26541.0,364545.0,15737.0,224477.0,144701.0,3177063.0,5288,2871,777,85353,52837,32940,,,,3999.0,2356.0,812.0,645.0,63.0,102.0,405.0,274.0,192.0,10011.0,5359.0,1493.0,13519.0,8330.0,2831.0,383.0,138.0,0.0,304.0,143.0,0.0,3014.0,1180.0,345.0,3576.0,1561.0,796.0,1320.0,611.0,256.0,2102.0,741.0,,0.0,24.0,0.0,25.0,62.0,0.0
"Middlesex County, Massachusetts: Summary level: 050, state:25> county:017",409803.0,46406.0,2640.0,274340.0,3381.0,50114.0,39179.0,825863.0,45263,24866,10143,14217,8693,6239,1218.0,459.0,415.0,2054.0,1619.0,596.0,,,,,,,9676.0,8112.0,2130.0,12882.0,10344.0,5453.0,,,,,,,317.0,375.0,3.0,750.0,267.0,62.0,715.0,439.0,229.0,571.0,444.0,83.0,1570.0,281.0,52.0,1727.0,677.0,454.0
"Norfolk County, Massachusetts: Summary level: 050, state:25> county:021",395346.0,50103.0,5158.0,100563.0,4031.0,91540.0,55871.0,702612.0,21957,11813,5438,15222,9803,5158,1159.0,123.0,35.0,1462.0,551.0,313.0,,,,,,,2576.0,1586.0,113.0,3555.0,1373.0,976.0,,,,,,,1241.0,454.0,105.0,1571.0,1021.0,278.0,919.0,429.0,164.0,1148.0,829.0,14.0,488.0,90.0,0.0,370.0,221.0,0.0
"Plymouth County, Massachusetts: Summary level: 050, state:25> county:023",229174.0,4894.0,2495.0,11025.0,76.0,16406.0,10734.0,274804.0,18538,8161,3643,11703,6776,4036,648.0,418.0,88.0,,,,,,,,,,183.0,312.0,388.0,310.0,269.0,240.0,,,,,,,142.0,250.0,36.0,233.0,195.0,216.0,181.0,53.0,0.0,84.0,67.0,170.0,174.0,86.0,67.0,178.0,210.0,0.0
"Suffolk County, Massachusetts: Summary level: 050, state:25> county:025",422116.0,19849.0,2542.0,192094.0,10044.0,61989.0,30677.0,739311.0,12650,6770,2564,19360,12491,8431,4121.0,1676.0,573.0,968.0,529.0,284.0,,,,,,,6111.0,3297.0,795.0,7817.0,4208.0,1850.0,,,,,,,841.0,95.0,159.0,887.0,448.0,127.0,193.0,100.0,0.0,728.0,288.0,78.0,2015.0,486.0,528.0,2793.0,1434.0,412.0
"Worcester County, Massachusetts: Summary level: 050, state:25> county:027",320505.0,9676.0,4612.0,22024.0,1055.0,56710.0,16667.0,431249.0,26068,13226,5165,13592,8952,6073,509.0,196.0,0.0,162.0,165.0,63.0,,,,,,,670.0,320.0,15.0,801.0,543.0,230.0,,,,,,,662.0,244.0,91.0,628.0,411.0,44.0,0.0,91.0,0.0,282.0,100.0,0.0,1218.0,237.0,0.0,1239.0,537.0,233.0
"Allegan County, Michigan: Summary level: 050, state:26> county:005",922367.0,49013.0,9597.0,608358.0,7015.0,162851.0,78303.0,1837504.0,4377,2220,490,38553,24663,13157,,,,1451.0,571.0,287.0,201.0,0.0,66.0,206.0,0.0,106.0,15946.0,8197.0,2884.0,19372.0,10773.0,4357.0,133.0,91.0,0.0,154.0,0.0,22.0,1506.0,506.0,297.0,2683.0,1163.0,346.0,1144.0,346.0,45.0,695.0,796.0,,75.0,85.0,0.0,0.0,50.0,0.0
"Berrien County, Michigan: Summary level: 050, state:26> county:021",221730.0,3020.0,1952.0,10991.0,521.0,16308.0,12254.0,266776.0,5916,3108,1190,8729,4667,3038,562.0,405.0,0.0,,,,,,,,,,192.0,165.0,172.0,467.0,216.0,33.0,,,,,,,255.0,109.0,0.0,211.0,109.0,0.0,193.0,128.0,0.0,217.0,78.0,,49.0,123.0,0.0,167.0,85.0,0.0
"Calhoun County, Michigan: Summary level: 050, state:26> county:025",155477.0,2059.0,6495.0,4891.0,0.0,3397.0,6267.0,178586.0,4604,2596,995,8859,4899,2862,472.0,170.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,55.0,75.0,81.0,31.0,0.0
"Clinton County, Michigan: Summary level: 050, state:26> county:037",227816.0,55648.0,2055.0,64570.0,3944.0,36095.0,30629.0,420757.0,3066,1297,570,10038,5386,3128,,,,2084.0,1086.0,207.0,,,,,,,2367.0,1263.0,107.0,3202.0,1558.0,1047.0,,,,,,,130.0,176.0,0.0,237.0,121.0,66.0,358.0,143.0,157.0,130.0,355.0,,74.0,32.0,0.0,138.0,0.0,0.0
"Eaton County, Michigan: Summary level: 050, state:26> county:045",376599.0,8402.0,5481.0,19808.0,1763.0,60431.0,19345.0,491829.0,4180,2064,633,20404,11129,7283,,,,364.0,40.0,0.0,,,,,,,588.0,399.0,13.0,738.0,512.0,115.0,,,,,,,153.0,357.0,201.0,469.0,326.0,52.0,62.0,196.0,82.0,245.0,233.0,,118.0,0.0,0.0,22.0,0.0,75.0
