,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Comal County, Texas: Summary level: 050, state:48> county:091",165790.0,24091.0,653.0,3345.0,0.0,1091.0,3874.0,198844.0,5137,1895,1031,7402,4386,3403,,,,770.0,92.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.0,124.0,0.0,164.0,255.0,255.0
"Coryell County, Texas: Summary level: 050, state:48> county:099",130392.0,1947.0,63.0,955.0,0.0,456.0,1848.0,135661.0,1195,1022,133,5689,4623,1654,207.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,84.0,0.0,50.0,0.0,0.0
"Dallas County, Texas: Summary level: 050, state:48> county:113",67591.0,11061.0,338.0,668.0,0.0,782.0,1069.0,81509.0,38491,20526,7428,3354,2179,1428,10395.0,4042.0,995.0,209.0,194.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,9321.0,3612.0,762.0,10640.0,4573.0,1541.0
"Denton County, Texas: Summary level: 050, state:48> county:121",524014.0,73613.0,1567.0,30237.0,48.0,33357.0,18709.0,681545.0,13198,4815,1438,17261,9756,5731,485.0,198.0,0.0,1721.0,732.0,290.0,,,,,,,652.0,633.0,143.0,532.0,653.0,0.0,,,,,,,58.0,0.0,0.0,0.0,79.0,0.0,48.0,0.0,0.0,146.0,0.0,0.0,1329.0,180.0,0.0,1205.0,764.0,0.0
"Ector County, Texas: Summary level: 050, state:48> county:135",61006.0,3678.0,179.0,672.0,0.0,273.0,814.0,66622.0,3332,1740,473,3146,1895,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.0,358.0,162.0,1291.0,593.0,312.0
"Ellis County, Texas: Summary level: 050, state:48> county:139",236209.0,37835.0,369.0,7077.0,145.0,7114.0,5244.0,293993.0,4041,1912,242,10361,7255,4010,255.0,253.0,0.0,928.0,575.0,68.0,,,,,,,0.0,30.0,0.0,322.0,162.0,99.0,,,,,,,192.0,28.0,44.0,330.0,0.0,0.0,,,,,,,323.0,190.0,0.0,422.0,48.0,0.0
"El Paso County, Texas: Summary level: 050, state:48> county:141",288223.0,42592.0,1404.0,9668.0,69.0,6737.0,9634.0,358327.0,17007,10172,2809,10846,6764,4881,209.0,463.0,134.0,1176.0,663.0,139.0,,,,,,,164.0,0.0,0.0,242.0,75.0,59.0,,,,,,,,,,,,,0.0,0.0,0.0,32.0,93.0,112.0,14579.0,8177.0,2708.0,19974.0,12017.0,5872.0
"Fort Bend County, Texas: Summary level: 050, state:48> county:157",69143.0,1547.0,0.0,2811.0,0.0,2850.0,1519.0,77870.0,8973,3289,1621,3193,2009,890,2532.0,301.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0,708.0,252.0,2447.0,1165.0,394.0
"Galveston County, Texas: Summary level: 050, state:48> county:167",98407.0,7905.0,50.0,823.0,0.0,2073.0,2312.0,111570.0,8146,3826,881,4161,2850,791,997.0,529.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.0,462.0,0.0,1253.0,643.0,276.0
"Grayson County, Texas: Summary level: 050, state:48> county:181",104210.0,5922.0,17.0,1356.0,0.0,779.0,5376.0,117660.0,4711,2494,620,4752,3197,1547,,,,161.0,124.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,19.0,68.0,0.0,0.0,144.0,,101.0,0.0,0.0,0.0,0.0,54.0
"Gregg County, Texas: Summary level: 050, state:48> county:183",167082.0,12154.0,373.0,2164.0,0.0,13433.0,3735.0,198941.0,3133,1572,1168,6400,4368,2475,527.0,191.0,90.0,169.0,266.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,26.0,92.0,81.0,226.0,53.0
"Guadalupe County, Texas: Summary level: 050, state:48> county:187",61710.0,4063.0,0.0,468.0,0.0,955.0,2597.0,69793.0,3891,2127,355,3060,2173,909,110.0,342.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.0,510.0,0.0,874.0,705.0,305.0
"Harris County, Texas: Summary level: 050, state:48> county:201",248978.0,10333.0,500.0,13406.0,0.0,2059.0,7534.0,282810.0,68689,31240,10328,7343,3081,2857,15300.0,6961.0,1384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,20092.0,8467.0,1401.0,23524.0,11717.0,3246.0
"Harrison County, Texas: Summary level: 050, state:48> county:203",133072.0,7630.0,2.0,3444.0,207.0,1700.0,1924.0,147979.0,1876,960,200,4745,2689,1367,98.0,569.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
"Hays County, Texas: Summary level: 050, state:48> county:209",73602.0,6216.0,0.0,944.0,35.0,529.0,1474.0,82800.0,3491,1725,390,3810,2323,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,187.0,71.0,951.0,182.0,60.0
"Henderson County, Texas: Summary level: 050, state:48> county:213",131758.0,3508.0,144.0,1838.0,0.0,1419.0,2989.0,141656.0,4000,2054,603,5120,3193,1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,41.0,0.0,228.0,63.0,0.0
"Hidalgo County, Texas: Summary level: 050, state:48> county:215",70896.0,574.0,251.0,893.0,0.0,3873.0,849.0,77336.0,17843,11381,2169,3030,1753,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13592.0,7372.0,1761.0,16630.0,9148.0,4035.0
"Hunt County, Texas: Summary level: 050, state:48> county:231",305508.0,125800.0,2014.0,5988.0,177.0,42091.0,13980.0,495558.0,3063,1225,662,14038,10480,4251,,,,4477.0,2794.0,1065.0,,,,,,,,,,,,,,,,,,,469.0,281.0,128.0,311.0,217.0,247.0,119.0,29.0,26.0,525.0,56.0,,20.0,0.0,0.0,0.0,0.0,0.0
"Jefferson County, Texas: Summary level: 050, state:48> county:245",95409.0,11819.0,124.0,475.0,0.0,1152.0,2395.0,111374.0,4681,3303,1007,4273,3272,872,2080.0,1207.0,239.0,81.0,478.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,94.0,54.0,611.0,251.0,143.0
"Johnson County, Texas: Summary level: 050, state:48> county:251",116243.0,8315.0,202.0,326.0,0.0,1450.0,4699.0,131235.0,5136,2169,671,5368,3444,2184,,,,103.0,329.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,83.0,0.0,367.0,51.0,49.0
"Kaufman County, Texas: Summary level: 050, state:48> county:257",586192.0,240037.0,1358.0,16280.0,126.0,41490.0,25813.0,911296.0,2729,1031,445,21302,14615,8195,,,,6810.0,3696.0,2012.0,,,,,,,288.0,309.0,0.0,668.0,127.0,0.0,,,,,,,174.0,0.0,0.0,78.0,210.0,111.0,89.0,114.0,69.0,184.0,67.0,,116.0,0.0,0.0,163.0,81.0,61.0
"Liberty County, Texas: Summary level: 050, state:48> county:291",121772.0,3493.0,171.0,8063.0,0.0,2016.0,4284.0,139799.0,2155,951,224,3925,2316,1716,43.0,30.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,85.0,0.0,398.0,200.0,0.0
"Lubbock County, Texas: Summary level: 050, state:48> county:303",154427.0,6379.0,492.0,996.0,0.0,1168.0,2075.0,165537.0,6987,3641,1329,5860,3548,2105,351.0,350.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.0,608.0,134.0,1682.0,546.0,595.0
"McLennan County, Texas: Summary level: 050, state:48> county:309",211686.0,34179.0,696.0,4519.0,0.0,6666.0,8954.0,266700.0,6267,3619,1139,8311,6237,4165,1073.0,120.0,117.0,772.0,698.0,66.0,,,,,,,,,,,,,,,,,,,152.0,0.0,0.0,59.0,0.0,0.0,87.0,0.0,0.0,88.0,55.0,,774.0,338.0,78.0,854.0,477.0,157.0
"Midland County, Texas: Summary level: 050, state:48> county:329",149818.0,7042.0,238.0,11142.0,0.0,2009.0,4475.0,174724.0,3028,2052,869,4524,3240,1439,521.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0,466.0,105.0,597.0,721.0,115.0
"Montgomery County, Texas: Summary level: 050, state:48> county:339",155444.0,16027.0,116.0,1623.0,0.0,2088.0,5007.0,180305.0,14164,5322,1884,6577,4420,3331,613.0,196.0,0.0,396.0,240.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.0,318.0,0.0,1303.0,493.0,0.0
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",94942.0,7984.0,190.0,1732.0,0.0,970.0,2364.0,108182.0,1591,941,217,3953,2586,1782,0.0,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,32.0,0.0,0.0
"Nueces County, Texas: Summary level: 050, state:48> county:355",112860.0,12886.0,224.0,2039.0,0.0,960.0,2580.0,131549.0,9760,4890,1379,4439,3494,1740,250.0,468.0,0.0,216.0,223.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5051.0,2518.0,676.0,6259.0,3880.0,1557.0
"Parker County, Texas: Summary level: 050, state:48> county:367",89431.0,1197.0,113.0,1224.0,136.0,10.0,2537.0,94648.0,4367,2196,202,3749,2588,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,0.0,0.0,241.0,0.0,100.0
"Potter County, Texas: Summary level: 050, state:48> county:375",112709.0,5458.0,403.0,7412.0,0.0,3162.0,3894.0,133038.0,2708,1784,403,3182,2238,920,301.0,64.0,19.0,,,,,,,,,,202.0,17.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,515.0,312.0,17.0,612.0,374.0,39.0
"Randall County, Texas: Summary level: 050, state:48> county:381",193420.0,8222.0,599.0,3673.0,0.0,1859.0,6102.0,213875.0,3891,2446,227,7602,5664,2348,,,,151.0,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,0.0,0.0,389.0,0.0,0.0
"San Patricio County, Texas: Summary level: 050, state:48> county:409",373643.0,26460.0,1127.0,17007.0,121.0,9107.0,9934.0,437399.0,2373,1209,162,13115,8621,4436,,,,662.0,230.0,64.0,,,,,,,196.0,239.0,46.0,121.0,240.0,6.0,,,,,,,,,,,,,,,,,,,1117.0,328.0,18.0,1318.0,472.0,107.0
"Smith County, Texas: Summary level: 050, state:48> county:423",89291.0,844.0,658.0,711.0,0.0,441.0,1573.0,93518.0,6361,3444,1447,3713,2734,1262,846.0,470.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,0.0,0.0,172.0,193.0,57.0
"Tarrant County, Texas: Summary level: 050, state:48> county:439",145645.0,12776.0,438.0,3727.0,0.0,1158.0,3351.0,167095.0,36987,18212,5939,6097,3783,2293,4218.0,1854.0,308.0,190.0,190.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,5178.0,1952.0,457.0,5938.0,2824.0,850.0
"Taylor County, Texas: Summary level: 050, state:48> county:441",79790.0,2750.0,65.0,5928.0,0.0,198.0,932.0,89663.0,3657,2367,792,2321,1704,974,39.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0,215.0,81.0,577.0,330.0,34.0
"Tom Green County, Texas: Summary level: 050, state:48> county:451",83782.0,2509.0,2003.0,1972.0,0.0,7694.0,4549.0,102509.0,3115,2340,485,3319,2427,1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.0,283.0,151.0,930.0,598.0,118.0
"Travis County, Texas: Summary level: 050, state:48> county:453",61225.0,699.0,512.0,293.0,64.0,516.0,2508.0,65817.0,17466,8442,2874,2100,1291,1154,1619.0,711.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3598.0,1773.0,151.0,4582.0,2184.0,809.0
"Victoria County, Texas: Summary level: 050, state:48> county:469",96070.0,4802.0,2112.0,4360.0,0.0,304.0,4563.0,112211.0,2599,1664,371,2633,1921,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.0,290.0,187.0,1045.0,487.0,219.0
"Webb County, Texas: Summary level: 050, state:48> county:479",483279.0,23787.0,1890.0,22220.0,0.0,6112.0,15703.0,552991.0,4832,2283,1032,16403,10471,6523,,,,456.0,70.0,48.0,,,,,,,597.0,0.0,0.0,494.0,186.0,87.0,,,,,,,,,,,,,162.0,0.0,92.0,321.0,73.0,,4614.0,2100.0,1072.0,6170.0,3606.0,1667.0
"Wichita County, Texas: Summary level: 050, state:48> county:485",64932.0,5131.0,570.0,1375.0,188.0,1339.0,1992.0,75527.0,3449,2154,795,2491,1093,1084,104.0,284.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,24.0,49.0,483.0,141.0,0.0
"Williamson County, Texas: Summary level: 050, state:48> county:491",61806.0,5040.0,194.0,2940.0,162.0,854.0,2001.0,72997.0,10711,4986,1101,1265,971,594,533.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.0,267.0,219.0,1363.0,582.0,268.0
"Cache County, Utah: Summary level: 050, state:49> county:005",393436.0,42545.0,4392.0,18976.0,237.0,16717.0,24773.0,501076.0,2266,1184,553,14316,9773,5392,,,,1065.0,963.0,79.0,,,,,,,479.0,451.0,0.0,490.0,366.0,0.0,,,,,,,201.0,0.0,0.0,79.0,0.0,0.0,154.0,0.0,0.0,515.0,0.0,,51.0,0.0,0.0,96.0,0.0,0.0
"Davis County, Utah: Summary level: 050, state:49> county:011",146986.0,16503.0,1634.0,2352.0,0.0,3571.0,7895.0,178941.0,6478,3764,1114,6391,4806,2433,,,,338.0,371.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,141.0,0.0,251.0,156.0,79.0
"Salt Lake County, Utah: Summary level: 050, state:49> county:035",94349.0,39287.0,1490.0,4414.0,32.0,14470.0,4182.0,158224.0,22389,11575,4138,2971,2452,1344,0.0,94.0,0.0,1514.0,827.0,336.0,,,,,,,195.0,0.0,0.0,0.0,0.0,29.0,,,,,,,19.0,33.0,0.0,17.0,28.0,55.0,,,,,,0.0,1730.0,650.0,254.0,1963.0,1062.0,190.0
"Utah County, Utah: Summary level: 050, state:49> county:049",110680.0,4338.0,618.0,2823.0,0.0,2226.0,1052.0,121737.0,8716,4798,1969,3682,1969,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,268.0,319.0,62.0,715.0,97.0,44.0
"Weber County, Utah: Summary level: 050, state:49> county:057",85518.0,2534.0,0.0,871.0,0.0,702.0,1315.0,90940.0,5603,2855,1626,3356,2194,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,160.0,102.0,179.0,0.0,289.0
"Arlington County, Virginia: Summary level: 050, state:51> county:013",54401.0,15003.0,238.0,1012.0,13.0,810.0,2114.0,73591.0,4142,1984,540,2027,1190,623,508.0,163.0,24.0,366.0,277.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,105.0,304.0,468.0,514.0,0.0
"Chesterfield County, Virginia: Summary level: 050, state:51> county:041",89032.0,4682.0,209.0,849.0,0.0,742.0,1720.0,97234.0,8171,3668,1111,3919,2984,1102,784.0,808.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,53.0,0.0,100.0,318.0,0.0
"Fairfax County, Virginia: Summary level: 050, state:51> county:059",229703.0,44513.0,620.0,10662.0,44.0,8690.0,7337.0,301569.0,24080,11609,3191,8261,5010,3090,2360.0,464.0,0.0,1165.0,679.0,235.0,,,,,,,316.0,27.0,46.0,332.0,50.0,0.0,,,,,,,,,,,,,,,,,,141.0,1977.0,539.0,306.0,2696.0,1147.0,353.0
"Henrico County, Virginia: Summary level: 050, state:51> county:087",86406.0,13663.0,414.0,2558.0,262.0,422.0,3731.0,107456.0,6277,4027,1480,3162,1881,1023,1972.0,878.0,161.0,379.0,144.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,40.0,0.0,765.0,81.0,0.0
"Loudoun County, Virginia: Summary level: 050, state:51> county:107",546372.0,153102.0,1658.0,16771.0,88.0,9329.0,19586.0,746906.0,4681,2872,54,23745,17904,8906,315.0,190.0,0.0,4424.0,2609.0,1319.0,,,,,,,366.0,331.0,0.0,312.0,307.0,71.0,,,,,,,,,,,,,121.0,0.0,0.0,19.0,0.0,87.0,187.0,42.0,0.0,266.0,410.0,0.0
"Prince William County, Virginia: Summary level: 050, state:51> county:153",145281.0,8476.0,987.0,1654.0,0.0,2123.0,1885.0,160406.0,6836,2190,1006,5145,3393,1783,1038.0,429.0,32.0,324.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,581.0,223.0,0.0,297.0,496.0,303.0
"Stafford County, Virginia: Summary level: 050, state:51> county:179",56204.0,6171.0,112.0,731.0,0.0,447.0,2199.0,65864.0,2587,941,377,2944,2261,880,458.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,0.0,0.0,123.0,0.0,0.0
"Alexandria city, Virginia: Summary level: 050, state:51> county:510",94946.0,10915.0,848.0,2624.0,85.0,3297.0,2802.0,115517.0,2634,1374,354,3501,1988,1294,247.0,429.0,237.0,326.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,283.0,0.0,0.0,102.0,0.0
"Chesapeake city, Virginia: Summary level: 050, state:51> county:550",82509.0,24094.0,550.0,311.0,0.0,1317.0,1204.0,109985.0,4480,2150,562,2644,1627,456,1605.0,890.0,114.0,738.0,195.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,332.0,0.0,0.0,67.0,45.0,0.0
"Newport News city, Virginia: Summary level: 050, state:51> county:700",84574.0,25498.0,945.0,1237.0,51.0,4887.0,2540.0,119732.0,2982,1661,564,3657,2270,926,1786.0,401.0,143.0,526.0,424.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,0.0,0.0,119.0,77.0,0.0
"Norfolk city, Virginia: Summary level: 050, state:51> county:710",124914.0,120637.0,1417.0,2307.0,0.0,3201.0,4575.0,257051.0,2977,1696,889,6127,5314,1792,1777.0,1110.0,188.0,3721.0,2315.0,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,130.0,0.0,18.0,98.0,65.0,20.0
"Richmond city, Virginia: Summary level: 050, state:51> county:760",137180.0,49039.0,1136.0,2427.0,0.0,922.0,3388.0,194092.0,2422,1368,679,5966,3423,1912,2465.0,1371.0,352.0,1494.0,696.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,43.0,0.0,204.0,0.0,0.0
"Virginia Beach city, Virginia: Summary level: 050, state:51> county:810",220712.0,197772.0,177.0,13648.0,750.0,1064.0,7315.0,441438.0,9482,5424,1519,9228,6146,3987,1508.0,626.0,111.0,5418.0,2648.0,1229.0,,,,,,,443.0,50.0,0.0,288.0,127.0,0.0,,,,,,,,,,,,,,,,,,0.0,145.0,100.0,88.0,357.0,355.0,58.0
"Benton County, Washington: Summary level: 050, state:53> county:005",46144.0,23596.0,1066.0,1528.0,0.0,0.0,1066.0,73400.0,5379,2553,1008,1905,1338,491,,,,924.0,334.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,0.0,0.0,405.0,150.0,0.0
"Chelan County, Washington: Summary level: 050, state:53> county:007",273719.0,114726.0,1945.0,17802.0,206.0,15461.0,8781.0,432640.0,2908,1596,639,13858,9360,5097,,,,2864.0,1217.0,695.0,,,,,,,287.0,519.0,0.0,349.0,316.0,50.0,,,,,,,309.0,0.0,0.0,326.0,199.0,212.0,109.0,58.0,0.0,96.0,46.0,,241.0,0.0,0.0,0.0,0.0,0.0
"Clark County, Washington: Summary level: 050, state:53> county:011",157135.0,58601.0,289.0,3309.0,0.0,1316.0,3740.0,224390.0,13697,5754,2526,5643,3723,1674,202.0,43.0,0.0,1311.0,720.0,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,314.0,94.0,35.0,649.0,66.0,0.0
"Franklin County, Washington: Summary level: 050, state:53> county:021",77155.0,13584.0,2795.0,532.0,0.0,1627.0,973.0,96666.0,1454,680,208,3236,2462,570,,,,446.0,33.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,0.0,0.0,297.0,123.0,0.0
"Grant County, Washington: Summary level: 050, state:53> county:025",123436.0,216539.0,761.0,10649.0,147.0,5071.0,4137.0,360740.0,3106,1401,422,4239,3103,1567,,,,7680.0,4655.0,1634.0,,,,,,,414.0,0.0,0.0,165.0,151.0,158.0,,,,,,,,,,,,,69.0,0.0,42.0,124.0,106.0,,734.0,0.0,0.0,648.0,290.0,0.0
"King County, Washington: Summary level: 050, state:53> county:033",93402.0,56623.0,310.0,1141.0,0.0,679.0,2764.0,154919.0,45242,22372,10560,4437,3027,1301,2877.0,961.0,339.0,1340.0,906.0,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,1824.0,177.0,348.0,1798.0,421.0,708.0
"Kitsap County, Washington: Summary level: 050, state:53> county:035",84895.0,42761.0,752.0,1735.0,0.0,482.0,1749.0,132374.0,9119,4289,1322,4094,2885,1003,,,,1325.0,706.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,108.0,86.0,0.0,124.0,77.0,101.0
"Lewis County, Washington: Summary level: 050, state:53> county:041",198197.0,27650.0,812.0,3549.0,48.0,2296.0,4233.0,236785.0,3590,1605,879,8428,5553,1700,,,,898.0,308.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,0.0,7.0,0.0,39.0
"Pierce County, Washington: Summary level: 050, state:53> county:053",81963.0,37881.0,214.0,151.0,0.0,857.0,1505.0,122571.0,21185,10410,3698,3441,2396,675,1174.0,630.0,24.0,1222.0,135.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,877.0,0.0,61.0,597.0,327.0,183.0
"Skagit County, Washington: Summary level: 050, state:53> county:057",79129.0,20293.0,6275.0,1235.0,945.0,1288.0,2752.0,111917.0,5083,2682,869,3369,1744,879,,,,614.0,149.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,203.0,0.0,295.0,65.0,0.0
"Snohomish County, Washington: Summary level: 050, state:53> county:061",99790.0,1360.0,81.0,820.0,0.0,411.0,4936.0,107398.0,17835,8725,3268,4102,2831,1589,182.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183.0,0.0,0.0,158.0,242.0,95.0
"Spokane County, Washington: Summary level: 050, state:53> county:063",68434.0,540.0,848.0,371.0,0.0,13.0,1276.0,71482.0,15190,7185,4016,3791,2665,1153,0.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,200.0,120.0,61.0,204.0,312.0,0.0
"Thurston County, Washington: Summary level: 050, state:53> county:067",262612.0,7536.0,500.0,5178.0,103.0,688.0,5784.0,282401.0,8480,4375,1250,11351,7697,4497,,,,45.0,131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,233.0,0.0,0.0,354.0,0.0,0.0
"Whatcom County, Washington: Summary level: 050, state:53> county:073",117213.0,590.0,1249.0,421.0,0.0,630.0,1832.0,121935.0,7161,3336,1561,5303,3984,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,0.0,0.0,408.0,0.0,0.0
"Yakima County, Washington: Summary level: 050, state:53> county:077",146599.0,1292.0,1888.0,1159.0,0.0,466.0,2382.0,153786.0,6668,3175,1927,6191,4166,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.0,653.0,0.0,1301.0,699.0,139.0
"Brown County, Wisconsin: Summary level: 050, state:55> county:009",190389.0,924.0,704.0,2681.0,31.0,334.0,3136.0,198199.0,7002,4251,1131,8788,6007,2498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,126.0,0.0,0.0,127.0,0.0
"Dane County, Wisconsin: Summary level: 050, state:55> county:025",66295.0,5790.0,292.0,783.0,0.0,210.0,1322.0,74692.0,12559,6212,2755,3634,2329,1582,347.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,109.0,19.0,0.0,360.0,310.0,0.0
"Kenosha County, Wisconsin: Summary level: 050, state:55> county:059",413188.0,87887.0,565.0,17780.0,88.0,8462.0,16433.0,544403.0,4426,2474,855,17304,10093,4235,154.0,97.0,0.0,2291.0,1076.0,533.0,,,,,,,773.0,0.0,0.0,430.0,480.0,97.0,,,,,,,,,,,,,0.0,0.0,0.0,407.0,48.0,,76.0,128.0,52.0,65.0,128.0,0.0
"Milwaukee County, Wisconsin: Summary level: 050, state:55> county:079",521070.0,216513.0,1697.0,42413.0,469.0,11304.0,16475.0,809941.0,18108,12931,4419,24132,20650,11956,4235.0,1824.0,630.0,6283.0,3209.0,1460.0,,,,,,,1195.0,325.0,93.0,1216.0,459.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,99.0,141.0,71.0,0.0,113.0,222.0,272.0,1248.0,670.0,45.0,1441.0,914.0,127.0
"Racine County, Wisconsin: Summary level: 050, state:55> county:101",72602.0,12197.0,159.0,992.0,0.0,831.0,2475.0,89256.0,5950,3620,941,2572,1502,676,466.0,79.0,0.0,429.0,334.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0,89.0,0.0,346.0,70.0,30.0
"Rock County, Wisconsin: Summary level: 050, state:55> county:105",155112.0,5256.0,213.0,2962.0,0.0,665.0,3080.0,167288.0,5190,2667,1244,6240,4256,1852,0.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
"Walworth County, Wisconsin: Summary level: 050, state:55> county:127",89984.0,6931.0,169.0,1442.0,0.0,1957.0,1211.0,101694.0,3497,1889,739,3408,1955,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,60.0,0.0,0.0,62.0,0.0
"Waukesha County, Wisconsin: Summary level: 050, state:55> county:133",74123.0,61035.0,1241.0,5161.0,90.0,1946.0,5534.0,149130.0,13519,8037,2683,3116,1540,968,,,,1650.0,442.0,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,126.0,0.0,36.0,226.0,361.0
