,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E
"Orange County, North Carolina: Summary level: 050, state:37> county:135",14091,89.3,46.0,42822,51095,34.0,10.1,3.2,2.9,2.2,1.2,0.7,127995,22245,13962,718,90.5,9.6,10.8,12.0,6.6,5.5,17.9,7.8,13.8,27.9,22.3,5338,52139,13962,52
"Pitt County, North Carolina: Summary level: 050, state:37> county:147",18415,76.6,24.4,34807,38589,24.5,4.2,3.7,2.4,2.0,1.2,1.5,165870,39922,17837,2306,90.0,9.4,11.9,15.5,3.6,8.7,27.2,7.5,17.0,22.2,17.9,12049,69741,17837,98
"Randolph County, North Carolina: Summary level: 050, state:37> county:151",21676,71.2,13.2,28641,41550,23.2,4.2,5.5,3.6,2.8,2.1,1.3,140760,25921,21033,2587,93.6,13.9,16.5,13.1,5.7,8.3,25.0,9.9,16.6,29.5,24.7,7486,55050,21033,138
"Robeson County, North Carolina: Summary level: 050, state:37> county:155",16418,59.1,11.8,24015,28293,19.6,7.9,4.4,3.2,2.4,1.0,1.2,131560,45395,15841,3689,94.0,10.6,13.6,14.2,9.5,13.9,32.4,14.2,20.1,20.4,12.4,14415,46555,15841,245
"Rockingham County, North Carolina: Summary level: 050, state:37> county:157",16172,73.2,9.9,32529,35863,22.6,2.2,6.1,3.9,3.7,1.5,2.1,90977,17595,15801,2257,91.9,15.3,19.4,14.0,8.5,8.8,26.7,6.8,16.9,26.0,23.0,7400,38261,15801,0
"Rowan County, North Carolina: Summary level: 050, state:37> county:159",21112,75.4,11.6,29282,40089,24.4,3.6,5.2,3.4,2.4,2.7,1.7,133655,25972,20472,2298,97.3,13.2,17.3,14.8,7.3,9.0,29.3,9.6,15.8,18.1,19.1,7941,51406,20472,0
"Rutherford County, North Carolina: Summary level: 050, state:37> county:161",12345,74.6,18.5,23123,32836,9.1,6.9,5.3,5.3,2.6,2.3,2.8,66382,9133,11832,902,92.8,16.5,20.1,24.8,6.8,14.1,23.1,9.2,15.9,30.3,23.8,6700,27506,11832,0
"Surry County, North Carolina: Summary level: 050, state:37> county:171",13152,69.4,12.2,27302,36131,19.0,5.8,5.3,5.0,3.6,2.0,2.0,72486,12797,12618,1712,94.7,15.6,20.0,17.2,7.3,11.7,28.0,13.0,17.3,26.0,30.1,4752,29063,12618,57
"Union County, North Carolina: Summary level: 050, state:37> county:179",22194,82.0,16.2,38956,59957,24.0,6.4,3.9,2.7,1.9,1.1,1.1,205322,24330,21620,1413,97.5,9.5,11.7,15.5,9.6,12.1,24.3,6.9,15.6,20.7,17.1,8113,68592,21620,329
"Wake County, North Carolina: Summary level: 050, state:37> county:183",87984,87.4,35.9,47286,63791,25.8,7.2,3.4,2.2,1.5,1.1,1.1,929108,107942,85373,5712,94.8,8.1,10.3,11.4,5.2,7.1,18.9,7.4,13.4,18.7,14.8,26548,357684,85373,806
"Wayne County, North Carolina: Summary level: 050, state:37> county:191",16592,77.4,14.9,37267,37905,20.1,4.5,4.2,3.4,2.5,1.7,1.5,121372,30174,16015,1991,98.8,11.1,15.5,16.1,7.6,10.5,31.1,9.5,16.6,19.1,13.4,10189,47554,16015,13
"Wilkes County, North Carolina: Summary level: 050, state:37> county:193",12780,57.9,4.7,24076,33022,15.8,4.0,6.3,4.1,3.4,1.9,2.7,68089,13421,12291,1814,97.5,16.3,20.5,17.7,6.5,13.5,30.2,13.1,20.1,30.4,20.1,5674,28646,12291,0
"Wilson County, North Carolina: Summary level: 050, state:37> county:195",12506,64.3,16.8,29019,37020,25.9,1.9,4.8,3.9,2.3,1.9,2.4,80336,19634,11737,1333,87.6,13.5,16.9,13.3,7.6,6.4,30.3,12.8,20.2,23.7,18.1,5979,31762,11737,255
"Burleigh County, North Dakota: Summary level: 050, state:38> county:015",11931,74.3,18.1,41659,63258,38.6,11.3,3.7,3.5,2.7,2.0,2.0,82939,3630,11435,601,96.2,12.1,15.6,15.6,4.6,8.5,19.4,8.4,15.0,23.0,22.9,2071,35200,11435,0
"Cass County, North Dakota: Summary level: 050, state:38> county:017",16410,86.6,27.9,38147,51033,36.3,6.2,3.0,2.5,1.8,1.7,1.5,151871,16681,15782,1179,103.0,8.9,12.2,13.2,4.0,4.3,12.7,4.8,8.1,19.9,19.7,5765,66335,15782,173
"Grand Forks County, North Dakota: Summary level: 050, state:38> county:035",7343,87.7,20.9,40512,42176,39.5,9.8,3.0,2.8,1.9,1.8,1.4,62828,12383,6927,752,109.4,9.1,12.9,10.3,4.5,8.0,20.5,8.5,16.1,16.6,15.3,1869,28198,6927,36
"Allen County, Ohio: Summary level: 050, state:39> county:003",16361,82.8,13.1,34384,41729,15.7,6.0,4.5,3.7,2.5,2.6,2.3,101238,20634,15570,1098,100.9,13.0,18.1,16.5,9.5,8.7,23.5,6.2,14.3,15.4,26.3,6797,40366,15570,0
"Ashtabula County, Ohio: Summary level: 050, state:39> county:007",16589,78.9,11.3,26928,36015,18.3,3.5,5.4,3.6,2.4,2.1,3.0,96157,20055,15901,1612,99.5,14.6,18.4,22.2,8.3,9.9,22.3,9.1,15.4,22.5,18.9,7585,39008,15901,0
"Belmont County, Ohio: Summary level: 050, state:39> county:013",12510,82.1,7.3,29538,44245,21.8,7.1,5.8,3.6,2.9,2.5,3.1,65631,9837,11699,1036,105.4,14.8,21.3,15.5,7.4,13.2,28.2,11.3,16.5,23.6,24.4,3362,28549,11699,53
"Butler County, Ohio: Summary level: 050, state:39> county:017",45130,80.5,20.3,38369,55687,23.6,3.0,3.9,3.0,2.5,1.5,1.3,359474,50459,43749,2845,96.2,10.9,13.4,13.2,4.7,8.0,23.2,7.6,14.2,19.5,18.5,14302,132861,43749,107
"Cullman County, Alabama: Summary level: 050, state:01> county:043",13818,73.5,16.8,30149,37287,31.2,6.5,6.0,4.1,2.9,1.8,2.4,79045,15607,13483,2047,99.8,15.3,19.0,18.5,6.9,10.6,25.7,9.6,16.5,29.0,20.9,4624,31450,13483,79
"Clark County, Ohio: Summary level: 050, state:39> county:023",23184,81.1,15.4,33949,39178,15.8,2.9,4.8,4.4,3.0,2.2,2.5,134297,27462,22255,1536,94.3,15.0,18.6,15.8,7.0,10.2,24.6,8.8,15.8,21.3,19.2,11649,54288,22255,50
"Clermont County, Ohio: Summary level: 050, state:39> county:025",26259,74.2,18.7,39125,53087,20.0,5.1,4.1,3.8,2.4,1.7,1.3,196385,23091,25506,1617,96.3,11.9,14.5,20.7,10.0,8.8,22.3,10.1,15.9,25.7,16.9,6913,75465,25506,56
"Columbiana County, Ohio: Summary level: 050, state:39> county:029",18259,79.9,12.4,31216,44210,23.4,15.8,6.3,3.0,3.0,2.6,2.2,102199,15482,17344,1466,100.0,14.9,19.3,12.6,4.1,6.5,21.1,8.3,16.4,26.6,22.7,8364,42499,17344,28
"Baldwin County, Alabama: Summary level: 050, state:01> county:003",33835,90.1,29.4,40863,48378,19.4,5.0,6.9,3.7,3.1,2.2,1.8,188165,26448,33233,1562,96.3,17.0,18.4,17.4,9.1,12.2,30.1,12.4,20.5,29.4,21.9,7982,77978,33233,0
"Calhoun County, Alabama: Summary level: 050, state:01> county:015",17536,75.2,19.3,33616,39169,16.2,5.1,4.3,4.2,2.8,1.7,1.9,114001,25270,17029,1959,91.8,13.1,16.7,16.9,6.9,13.7,36.5,12.9,20.3,19.9,17.2,10247,45986,17029,36
"DeKalb County, Alabama: Summary level: 050, state:01> county:049",10523,61.8,7.4,25270,38445,11.7,3.7,3.8,4.8,2.0,2.8,1.4,70395,9334,10146,1115,96.8,13.3,16.3,21.2,6.0,8.6,22.2,7.2,22.7,20.8,22.6,2903,23776,10146,0
"Elmore County, Alabama: Summary level: 050, state:01> county:051",10367,84.3,13.5,38500,53328,24.0,4.2,5.0,3.2,2.4,0.8,1.5,76361,9922,10164,1085,93.6,12.0,13.7,18.9,7.4,13.2,29.1,9.6,16.9,24.1,13.0,3537,28246,10164,0
"Etowah County, Alabama: Summary level: 050, state:01> county:055",17592,71.2,12.2,24687,34264,10.0,5.9,5.3,4.7,2.7,1.6,2.6,102682,21819,17076,2424,92.0,14.3,19.2,15.1,8.3,16.0,38.0,19.2,23.5,26.1,22.5,6992,39031,17076,0
"Houston County, Alabama: Summary level: 050, state:01> county:069",15958,77.0,16.4,32147,40409,21.6,8.3,4.9,3.8,3.0,2.1,1.6,102266,19607,15758,1621,91.1,14.0,16.7,16.2,5.3,15.5,29.6,9.5,15.6,20.1,20.1,5704,38571,15758,49
"Jefferson County, Alabama: Summary level: 050, state:01> county:073",89352,81.5,23.8,33189,43959,22.7,5.6,4.3,2.9,2.3,2.0,2.0,646961,120297,86968,9438,89.5,11.6,15.3,14.1,7.2,10.3,28.2,11.7,18.9,19.9,22.2,40848,258192,86968,397
"Lauderdale County, Alabama: Summary level: 050, state:01> county:077",16032,77.9,22.8,34232,41908,16.0,8.1,4.9,4.9,3.9,1.7,1.8,90870,19884,15569,1887,91.4,15.5,19.0,15.8,6.0,11.8,28.9,10.9,17.6,26.6,24.9,5585,36791,15569,162
"Lee County, Alabama: Summary level: 050, state:01> county:081",13924,76.4,22.4,43175,45043,26.7,15.8,3.2,2.6,1.8,1.0,0.9,141938,34970,13647,1395,96.2,8.4,10.5,13.2,3.8,12.8,23.5,10.7,12.2,19.1,13.8,5504,55520,13647,30
"Limestone County, Alabama: Summary level: 050, state:01> county:083",11392,67.7,16.9,31974,47999,19.3,7.8,4.5,3.5,2.6,0.9,1.4,84538,8683,11150,1296,99.7,11.1,14.9,22.9,7.4,8.7,26.9,6.5,13.6,22.6,18.2,5221,32106,11150,0
"Madison County, Alabama: Summary level: 050, state:01> county:089",44600,88.4,32.9,44665,56839,23.2,7.3,4.5,2.9,2.4,1.7,1.5,335383,41369,43535,2656,96.8,11.6,14.4,16.9,6.7,10.7,22.0,9.3,17.2,18.2,17.1,16851,135450,43535,71
"Marshall County, Alabama: Summary level: 050, state:01> county:095",14775,68.1,15.7,27328,36197,18.2,2.8,5.7,3.3,3.0,1.8,1.8,93369,21653,14204,1304,94.6,13.7,17.3,18.1,10.1,10.8,32.2,10.1,18.9,28.9,19.4,6054,33802,14204,144
"Mobile County, Alabama: Summary level: 050, state:01> county:097",57182,77.2,16.6,32874,39691,18.3,4.5,5.0,3.1,2.8,1.7,1.3,403118,84891,55869,7076,91.9,12.1,15.3,18.4,10.4,12.9,30.8,11.0,21.6,20.7,17.4,33865,156755,55869,138
"Montgomery County, Alabama: Summary level: 050, state:01> county:101",28157,81.2,28.0,37115,41807,27.5,7.3,4.2,2.5,2.3,1.6,1.7,222819,47624,27233,2572,90.1,10.6,13.7,15.8,9.1,12.4,28.8,9.1,22.4,19.4,16.9,18992,90244,27233,38
"Morgan County, Alabama: Summary level: 050, state:01> county:103",17631,78.6,17.8,38813,45051,29.0,7.2,5.3,3.4,2.5,1.6,1.8,118780,19358,17024,1093,96.0,13.5,15.8,15.1,5.4,9.3,26.1,8.7,16.7,17.4,19.9,7933,46221,17024,82
"St. Clair County, Alabama: Summary level: 050, state:01> county:115",12396,72.6,8.1,37033,51859,24.4,1.4,5.2,3.9,2.1,2.0,1.2,82814,13880,12114,801,101.8,12.8,16.3,19.6,3.1,10.7,25.1,3.5,13.9,23.8,16.7,4727,32143,12114,0
"Shelby County, Alabama: Summary level: 050, state:01> county:117",23597,85.0,28.9,46073,65728,30.6,4.5,4.5,2.7,2.1,1.2,1.2,197999,16943,23172,848,95.4,10.8,12.7,16.3,8.6,10.9,25.0,11.1,18.3,24.2,21.6,5855,75058,23172,0
"Talladega County, Alabama: Summary level: 050, state:01> county:121",12401,69.4,10.2,25679,31547,18.9,3.3,5.0,4.1,2.7,1.4,2.1,77873,19123,11925,1779,94.9,13.5,16.8,16.0,10.5,8.5,26.7,11.9,17.6,24.0,16.8,7358,31923,11925,0
"Tuscaloosa County, Alabama: Summary level: 050, state:01> county:125",22136,74.3,21.1,35695,41139,18.2,11.4,3.5,2.7,2.1,1.6,1.3,187921,36962,21806,1866,94.1,9.7,12.5,12.6,6.8,9.1,28.8,11.4,16.6,22.5,16.4,8292,67721,21806,0
"Walker County, Alabama: Summary level: 050, state:01> county:127",11328,68.5,9.9,30643,35330,20.4,3.2,4.8,5.5,3.3,2.1,1.4,65420,14185,11175,994,93.7,15.0,19.1,17.0,14.7,13.1,31.3,13.5,22.6,22.5,19.1,6179,26108,11175,0
"Anchorage Municipality, Alaska: Summary level: 050, state:02> county:020",23944,85.3,30.0,50998,72575,33.1,7.9,3.0,2.0,1.2,1.1,0.7,292472,24481,23238,730,103.3,7.0,9.0,19.6,10.2,12.5,20.8,13.1,17.1,14.6,8.4,10495,105569,23238,139
"Fairbanks North Star Borough, Alaska: Summary level: 050, state:02> county:090",7243,83.7,31.3,47594,66539,23.2,7.3,2.0,2.5,0.7,1.0,1.0,96529,6646,7202,418,112.2,6.4,8.2,19.2,11.1,11.7,29.7,7.5,17.5,9.0,6.4,2476,35944,7202,0
"Matanuska-Susitna Borough, Alaska: Summary level: 050, state:02> county:170",8015,86.5,16.3,35466,67486,14.2,3.0,3.5,2.2,1.3,0.7,0.7,92277,8872,7965,408,106.7,8.3,8.8,13.8,6.7,14.8,25.6,8.1,15.0,17.7,7.9,3722,31483,7965,21
"Apache County, Arizona: Summary level: 050, state:04> county:001",9136,57.1,9.7,32555,33867,15.8,1.9,5.2,2.9,2.1,1.3,0.9,71828,23811,9084,1816,98.6,11.4,13.5,32.1,19.7,21.2,25.8,11.4,21.5,29.5,13.9,5462,19634,9084,488
"Cochise County, Arizona: Summary level: 050, state:04> county:003",24722,81.8,25.8,32193,43252,16.2,7.7,6.4,4.9,2.6,2.6,2.2,120359,22503,24431,3013,105.5,17.1,20.4,16.7,4.4,8.0,27.1,7.3,13.4,22.3,17.4,8148,49983,24431,243
"Coconino County, Arizona: Summary level: 050, state:04> county:005",13048,82.0,30.7,44647,45640,31.3,4.0,3.9,2.1,1.5,1.3,0.8,127795,33191,12929,1486,97.6,9.2,10.0,20.7,9.1,10.2,21.8,5.9,13.4,23.0,18.8,6529,46366,12929,340
"Maricopa County, Arizona: Summary level: 050, state:04> county:013",511801,85.8,27.8,40615,51432,21.6,4.7,4.2,3.1,2.3,1.8,1.6,3889500,678741,506287,38781,97.9,11.7,14.2,14.2,5.3,7.8,20.3,7.1,13.1,22.2,22.8,181155,1424393,506287,7186
"Mohave County, Arizona: Summary level: 050, state:04> county:015",50632,82.6,13.1,34215,34445,11.8,4.8,7.7,7.3,4.3,2.7,2.9,188318,40839,50072,4062,100.9,24.3,25.5,14.3,6.1,9.6,22.9,6.8,11.2,29.7,31.8,15877,79239,50072,70
"Navajo County, Arizona: Summary level: 050, state:04> county:017",15392,71.9,20.2,29598,34298,15.6,2.7,4.7,4.1,2.4,1.7,1.5,104486,32067,15319,2398,101.8,13.3,15.5,22.2,12.2,13.4,27.3,8.8,16.7,22.7,21.2,9917,35488,15319,247
"Pima County, Arizona: Summary level: 050, state:04> county:019",164240,85.1,34.0,39726,44762,18.1,3.0,5.4,3.8,2.8,2.3,2.2,968447,193466,161664,14165,97.1,15.1,17.9,15.6,6.7,7.8,21.3,8.2,14.5,23.7,23.6,61794,386104,161664,1297
"Benton County, Arkansas: Summary level: 050, state:05> county:007",28647,87.0,25.4,40776,52294,25.2,7.3,3.9,3.1,2.2,1.6,1.6,229219,32501,27849,1416,97.3,11.3,13.3,12.7,5.4,7.1,19.5,5.8,12.7,19.1,27.7,7019,84026,27849,121
"Pinal County, Arizona: Summary level: 050, state:04> county:021",60906,82.8,22.8,42408,50515,14.3,4.6,5.8,4.3,2.8,1.5,1.3,367478,62581,60116,4205,110.6,14.7,16.8,13.8,4.6,5.9,18.1,5.0,11.3,24.7,17.1,15830,126874,60116,1030
"Yavapai County, Arizona: Summary level: 050, state:04> county:025",55586,91.2,28.2,40241,44035,17.3,3.7,7.2,7.9,4.4,2.9,3.7,210176,30085,54704,2150,95.8,25.2,27.1,16.4,6.4,6.5,20.5,5.6,12.4,32.9,29.6,13320,93697,54704,55
"Yuma County, Arizona: Summary level: 050, state:04> county:027",32731,68.6,11.5,33163,39485,9.4,2.9,4.5,4.4,4.1,2.2,1.1,191534,41313,32422,3434,102.5,15.5,17.3,17.0,6.2,5.9,21.5,4.6,9.2,24.3,30.3,15548,70895,32422,366
"Craighead County, Arkansas: Summary level: 050, state:05> county:031",12123,80.4,15.7,45334,44111,18.4,4.3,3.9,3.0,2.3,1.1,1.8,94878,16270,11496,825,95.6,10.6,13.6,25.4,12.2,11.0,23.0,11.0,15.8,20.4,25.6,6184,38421,11496,0
"Faulkner County, Arkansas: Summary level: 050, state:05> county:045",12233,85.1,23.3,37060,49752,29.2,8.1,3.2,2.9,1.7,1.5,1.0,114023,16240,11897,962,99.3,9.3,11.3,15.6,7.6,9.8,16.7,6.7,12.9,20.8,14.3,4354,43709,11897,0
"Garland County, Arkansas: Summary level: 050, state:05> county:051",20500,86.3,22.8,39858,40893,22.5,4.1,6.1,5.6,4.1,2.2,3.1,95147,18951,20018,1407,92.7,19.3,22.9,17.0,7.0,10.2,25.1,9.9,14.5,26.2,25.5,5039,40656,20018,59
"Jefferson County, Arkansas: Summary level: 050, state:05> county:069",10654,68.5,17.5,36575,36275,24.5,6.4,5.1,3.0,2.3,1.9,1.9,68723,15794,10167,942,95.9,12.5,15.9,14.4,5.6,11.5,32.6,11.3,17.6,21.7,15.6,5722,28013,10167,54
"Lonoke County, Arkansas: Summary level: 050, state:05> county:085",8288,83.4,11.0,40720,51098,28.6,1.2,4.3,3.0,2.8,1.1,0.7,69263,7652,8006,905,97.4,10.4,13.3,13.1,10.1,11.4,23.0,6.4,11.1,15.1,9.9,3300,25384,8006,0
"Pulaski County, Arkansas: Summary level: 050, state:05> county:119",49395,82.1,29.0,38898,44437,22.9,6.3,4.1,3.1,2.2,1.6,1.6,383757,71526,47762,3924,92.3,10.8,14.4,14.3,8.2,10.2,27.0,8.7,18.2,18.4,18.0,24422,155125,47762,116
"Saline County, Arkansas: Summary level: 050, state:05> county:125",17854,86.1,13.3,40782,58009,17.7,3.5,5.2,4.5,2.9,1.9,1.4,110327,8672,17431,1117,98.1,15.2,16.7,17.7,3.7,10.9,21.0,6.7,13.6,30.3,17.0,4708,42534,17431,0
"Sebastian County, Arkansas: Summary level: 050, state:05> county:131",17331,79.9,19.8,28464,37330,18.6,4.1,4.3,3.4,2.5,1.9,1.5,124820,25848,16616,1626,97.6,11.7,15.4,18.5,8.7,9.9,27.6,8.6,18.7,19.7,24.6,7972,51394,16616,0
"Washington County, Arkansas: Summary level: 050, state:05> county:143",21216,79.3,22.1,36616,41225,34.1,8.5,3.0,2.7,1.8,1.1,1.4,203740,40158,20679,2277,98.2,8.6,11.4,14.4,7.3,9.2,24.1,7.3,15.1,19.9,16.3,9241,81423,20679,84
"White County, Arkansas: Summary level: 050, state:05> county:145",11279,76.9,14.9,32237,38853,30.0,5.8,6.1,2.0,3.0,1.8,1.4,75025,15673,10896,912,93.7,13.1,15.5,18.9,7.3,11.8,26.7,7.1,11.8,21.6,20.7,4150,29089,10896,43
"Alameda County, California: Summary level: 050, state:06> county:001",182821,79.6,32.2,46154,70500,26.6,3.6,3.9,2.7,1.9,1.6,1.6,1525055,199402,178585,15687,96.3,10.4,13.1,12.5,6.5,9.3,23.4,10.5,19.2,22.4,26.1,41188,548274,178585,2655
"Butte County, California: Summary level: 050, state:06> county:007",35293,86.9,22.6,40237,40960,15.8,4.7,5.4,2.9,2.5,2.8,2.2,216391,47693,34401,2177,99.7,14.1,17.8,17.0,3.8,7.9,24.8,8.3,16.1,27.4,28.2,9571,85388,34401,179
"Contra Costa County, California: Summary level: 050, state:06> county:013",144041,87.8,37.0,50145,74177,25.9,6.5,4.3,3.2,2.3,1.8,1.8,1070057,119608,141458,9254,95.5,11.9,14.7,11.4,4.9,8.1,19.9,7.6,15.0,26.0,26.6,22847,380397,141458,1446
"El Dorado County, California: Summary level: 050, state:06> county:017",30123,94.6,34.9,57197,69973,27.7,3.6,6.2,3.7,2.3,2.4,2.0,179042,15326,29857,1273,100.6,15.8,17.6,12.5,3.6,5.5,17.2,4.8,9.2,29.1,24.7,3946,65558,29857,13
"Fresno County, California: Summary level: 050, state:06> county:019",100330,69.1,17.0,34990,41627,21.0,6.4,3.3,2.5,1.8,1.4,1.6,930872,264738,97540,11241,99.7,9.4,11.8,16.6,8.7,11.8,27.8,10.7,19.0,24.9,23.1,59037,292280,97540,1603
"Humboldt County, California: Summary level: 050, state:06> county:023",19315,87.1,23.9,34981,40682,16.7,5.9,5.2,3.0,2.1,2.2,1.8,131708,29814,19086,1668,100.6,12.8,15.8,16.9,5.3,13.7,29.1,14.4,19.6,26.0,19.8,4682,52241,19086,48
"Imperial County, California: Summary level: 050, state:06> county:025",19071,36.1,8.2,22495,40200,14.1,2.2,3.3,2.5,2.2,1.3,1.4,164473,37332,18822,2611,108.2,9.3,12.3,21.7,14.4,21.3,39.7,20.4,34.3,16.0,24.7,9764,46747,18822,328
"Kern County, California: Summary level: 050, state:06> county:029",80429,69.4,14.9,32051,45910,17.8,5.1,3.3,2.2,1.6,1.1,1.1,825020,196625,79013,10595,105.6,8.4,10.5,16.6,8.1,11.4,27.6,11.2,17.8,21.1,17.6,39175,255967,79013,998
"Kings County, California: Summary level: 050, state:06> county:031",12892,66.7,9.7,32880,45935,19.1,3.7,3.1,1.7,1.4,1.3,0.9,131214,27819,11946,1576,125.1,6.9,10.6,15.2,5.5,6.9,27.5,6.1,17.4,16.5,10.8,6752,40376,11946,381
"Lake County, California: Summary level: 050, state:06> county:033",11695,86.2,29.2,40432,33219,28.0,5.8,7.5,3.2,3.0,2.3,2.3,63142,16825,11447,1581,106.7,17.1,19.6,13.5,4.6,15.4,26.6,11.0,20.1,29.5,26.5,3321,26228,11447,192
"Los Angeles County, California: Summary level: 050, state:06> county:037",1144581,71.4,25.9,38149,53001,25.0,5.8,3.6,2.6,2.0,1.6,1.6,9808116,1870813,1116425,150750,97.3,10.0,13.0,13.3,7.2,12.2,25.8,12.7,21.2,23.3,27.6,278658,3231660,1116477,28138
"Madera County, California: Summary level: 050, state:06> county:039",18201,71.9,12.1,34519,42039,16.7,4.4,4.2,2.8,2.4,1.3,1.3,144053,33936,17474,1424,92.4,11.5,12.4,27.8,13.7,11.7,28.2,12.3,20.9,18.4,31.3,6704,41035,17474,0
"Marin County, California: Summary level: 050, state:06> county:041",46726,95.3,52.8,63612,90535,39.3,7.5,6.0,4.3,3.0,2.5,2.4,249524,19686,45942,3081,94.4,16.6,19.8,11.2,2.9,6.7,14.6,5.7,11.0,30.1,31.5,4019,102427,45942,91
"Mendocino County, California: Summary level: 050, state:06> county:045",15051,82.8,26.2,33688,41369,23.2,1.8,6.3,3.8,2.6,2.0,2.5,86198,19154,14726,1267,99.8,15.6,18.8,17.4,8.4,9.8,27.3,8.9,15.7,25.6,24.7,4351,35203,14726,71
"Merced County, California: Summary level: 050, state:06> county:047",26222,61.7,12.7,33850,43597,18.6,6.5,3.6,2.2,1.9,1.3,1.0,256771,62448,25770,3025,102.7,8.7,11.3,16.7,14.4,12.4,22.5,9.6,17.3,24.6,19.3,14950,76451,25770,542
"Monterey County, California: Summary level: 050, state:06> county:053",47693,75.9,32.4,49116,58109,27.1,7.2,3.3,2.7,1.8,1.4,2.0,407594,74981,46342,3836,106.1,9.6,12.8,18.2,7.2,13.1,22.5,12.5,18.5,23.1,28.9,10876,124171,46342,488
"Napa County, California: Summary level: 050, state:06> county:055",22177,88.7,32.3,48504,68553,26.9,2.5,4.4,3.7,2.3,2.7,2.8,135439,11996,21170,1320,98.1,14.6,17.2,15.2,6.1,10.0,20.8,9.5,15.3,27.6,40.2,2837,48224,21170,49
"Nevada County, California: Summary level: 050, state:06> county:057",20823,93.1,29.3,41991,53768,16.8,5.9,7.1,5.2,3.1,2.9,2.9,97454,11259,20507,2069,99.9,19.9,22.4,18.3,2.7,8.4,14.0,5.2,8.8,32.3,27.1,2464,41632,20507,28
"Orange County, California: Summary level: 050, state:06> county:059",381355,82.5,33.1,50822,71983,28.2,6.9,3.9,2.9,2.0,1.7,1.8,3054106,395380,375865,31204,97.8,10.9,13.7,13.3,5.9,10.2,19.8,9.7,15.9,26.0,28.9,60335,995368,375865,5954
"Placer County, California: Summary level: 050, state:06> county:061",60509,93.1,31.0,46921,69086,16.4,3.6,5.5,3.9,3.2,2.0,2.1,358577,34701,59616,3333,96.5,15.2,18.2,15.0,4.9,8.0,21.4,7.6,13.5,27.5,27.3,7698,133093,59616,128
"Riverside County, California: Summary level: 050, state:06> county:065",281413,78.2,23.0,39083,52621,20.1,5.2,4.0,2.9,2.3,1.7,1.5,2234117,398102,278137,26877,99.2,11.3,13.5,16.0,6.1,8.9,21.7,8.6,15.5,24.0,23.3,71886,685260,278137,5669
"Sacramento County, California: Summary level: 050, state:06> county:067",172785,81.8,26.0,41971,52667,20.5,4.3,3.9,2.6,2.1,1.5,1.8,1431110,280771,169212,17180,95.9,10.4,13.4,17.0,7.4,11.8,26.9,12.7,21.2,22.5,20.9,61404,516645,169212,2032
"San Bernardino County, California: Summary level: 050, state:06> county:071",198794,72.6,17.2,37951,50770,18.3,3.4,3.2,2.4,1.6,1.2,1.2,2035052,415149,194487,22441,99.0,8.5,10.6,17.5,9.4,13.2,29.6,12.4,22.0,21.3,17.9,88445,600688,194487,4393
"San Diego County, California: Summary level: 050, state:06> county:073",379836,82.4,33.1,44975,60330,24.9,4.7,3.7,2.7,1.9,1.8,1.9,3098088,465295,371712,35424,101.0,10.4,13.5,15.0,5.9,11.5,23.2,9.9,19.6,18.6,19.8,69420,1079653,371712,5913
"San Francisco County, California: Summary level: 050, state:06> county:075",115530,72.1,34.3,33475,73012,23.6,4.9,4.3,2.8,2.6,2.0,2.2,812148,121792,113659,18165,103.4,12.1,15.9,13.1,9.7,12.3,24.1,14.2,21.6,23.4,28.5,17519,346842,113659,1987
"San Joaquin County, California: Summary level: 050, state:06> county:077",77468,74.3,16.8,40556,50722,19.4,3.9,3.5,2.7,2.1,1.4,1.4,688873,126610,74979,7183,98.7,9.7,12.3,17.2,8.5,11.3,28.4,10.1,19.6,22.7,22.4,29212,215761,74979,1738
"San Luis Obispo County, California: Summary level: 050, state:06> county:079",44919,91.9,35.9,47102,60264,27.0,3.8,5.1,3.7,2.6,2.2,2.9,258424,35434,43885,3045,102.3,14.8,17.9,18.0,8.5,10.4,22.0,7.8,16.6,24.8,33.0,5622,101897,43885,281
"San Mateo County, California: Summary level: 050, state:06> county:081",103061,85.4,37.4,61562,81609,29.0,5.7,4.3,3.1,2.5,1.9,2.1,733455,61741,100920,6200,97.0,12.1,15.7,11.7,3.8,7.2,17.8,8.3,15.0,21.3,30.3,9948,258888,100920,1511
"Santa Barbara County, California: Summary level: 050, state:06> county:083",57515,83.7,33.7,49246,61890,29.9,7.1,4.0,2.8,2.3,1.8,2.4,412871,67359,56157,4845,101.0,11.7,15.0,14.6,5.5,9.4,20.3,8.6,16.6,17.4,28.7,9696,141639,56157,1239
