,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_011E,S2701_C04_011E
"Stark County, Ohio: Summary level: 050, state:39> county:151",69336,59457,13193,41036,50994,25.5,4.8,6.5,4.0,2.8,2.3,3.0,363927,47594,66416,4954,94.1,16.7,20.3,12.6,3.5,7.0,19.0,7.5,13.3,8155,7080,20263,152129,66416,141
"Summit County, Ohio: Summary level: 050, state:39> county:153",92422,79606,22564,40401,52036,23.0,5.5,6.0,3.7,2.7,2.0,2.7,530101,71951,89592,5342,94.3,15.3,18.9,14.1,7.3,11.8,23.0,11.5,16.9,10810,8493,29985,222202,89592,327
"Trumbull County, Ohio: Summary level: 050, state:39> county:155",41168,35279,6153,37151,45552,16.8,3.0,6.7,5.1,3.2,2.1,3.4,197989,36379,39593,2406,93.4,18.7,22.0,12.1,4.2,6.1,20.4,6.5,11.2,6149,4051,11001,85799,39593,19
"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",17072,14093,2628,32850,50440,26.2,3.0,7.1,3.0,2.8,2.7,2.8,91468,12388,16299,1506,95.9,16.4,20.4,15.0,6.4,7.7,26.0,9.2,15.1,2060,1441,4954,34968,16299,199
"Warren County, Ohio: Summary level: 050, state:39> county:165",31048,26734,8187,47140,80207,25.7,7.3,4.7,3.5,2.0,1.9,1.6,219628,10777,29903,1307,101.5,12.1,15.2,14.5,5.6,9.7,16.5,8.0,11.6,3779,2222,3766,82404,29903,91
"Wayne County, Ohio: Summary level: 050, state:39> county:169",19586,16993,3554,43820,53434,25.0,7.4,5.7,3.8,3.5,2.1,1.9,112358,13883,18720,1240,100.0,14.6,19.0,14.8,4.8,5.7,20.4,5.5,10.2,1808,1456,6477,43277,18720,192
"Wood County, Ohio: Summary level: 050, state:39> county:173",19269,16811,5332,50208,60166,28.8,9.2,5.4,3.3,2.1,1.9,2.2,123199,15181,18443,879,100.5,13.3,16.3,8.6,6.2,6.1,18.3,6.3,12.0,1810,1463,2997,50175,18443,92
"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",17343,15258,2601,46906,67177,26.6,8.1,4.6,3.4,1.8,1.9,1.0,134063,11644,16778,985,96.6,11.7,13.7,19.0,10.3,7.4,29.5,8.8,14.0,2343,1226,3595,44235,16778,168
"Cleveland County, Oklahoma: Summary level: 050, state:40> county:027",35184,30817,9908,52210,61288,29.2,5.6,4.4,3.3,2.1,1.4,1.5,265643,34173,33930,2558,100.8,11.0,14.3,20.1,10.2,9.8,27.1,7.9,13.9,4868,3777,9577,105102,33930,365
"Comanche County, Oklahoma: Summary level: 050, state:40> county:031",14176,12282,2988,46684,51164,17.4,5.4,4.5,2.5,1.7,1.6,1.4,112173,16655,13397,1165,109.3,10.2,13.1,22.2,12.5,12.3,31.7,10.5,20.1,2857,1929,6803,42986,13397,0
"Creek County, Oklahoma: Summary level: 050, state:40> county:037",12293,10370,1833,29876,43609,19.3,3.7,5.4,4.6,3.6,2.4,1.3,69968,10936,11765,1224,98.0,15.7,18.8,14.3,3.4,7.8,22.8,8.3,13.8,1797,1081,3636,25658,11765,0
"Muskogee County, Oklahoma: Summary level: 050, state:40> county:101",11396,9270,2419,33398,40860,21.6,2.6,6.1,3.5,2.8,1.7,2.4,65556,14280,10766,1679,95.0,14.5,18.2,17.8,6.1,7.3,29.0,9.2,13.4,1372,925,5528,26000,10766,90
"Oklahoma County, Oklahoma: Summary level: 050, state:40> county:109",101069,87988,27568,42409,51078,27.5,8.8,4.3,3.2,2.1,1.7,1.5,766221,125913,99064,7078,95.8,11.4,14.4,16.7,7.2,7.9,24.4,7.2,14.3,13232,9769,41842,300690,99064,660
"Payne County, Oklahoma: Summary level: 050, state:40> county:119",9918,8549,3032,39903,35927,31.6,10.0,4.1,2.8,2.2,1.6,1.4,73352,20462,9698,1184,104.4,10.2,14.3,20.6,9.8,12.3,29.4,11.6,18.3,1129,825,3050,30657,9698,68
"Pottawatomie County, Oklahoma: Summary level: 050, state:40> county:125",11572,9953,2055,38210,41716,18.1,4.2,5.8,3.8,3.0,2.2,1.3,69202,12639,11113,844,94.3,14.7,17.2,16.2,5.1,6.4,25.0,8.4,13.2,1493,1162,5051,25547,11113,90
"Rogers County, Oklahoma: Summary level: 050, state:40> county:131",15163,12671,2648,47554,62434,19.0,3.0,5.7,4.3,3.2,1.5,1.8,90306,7558,14335,828,97.8,15.6,17.4,24.0,10.1,7.0,23.9,6.8,12.3,2274,1793,2874,34130,14335,131
"Tulsa County, Oklahoma: Summary level: 050, state:40> county:143",86905,77067,25251,40220,51325,31.3,9.3,4.7,3.1,2.4,1.8,1.5,633092,101057,84516,6268,95.1,11.8,15.1,15.1,7.5,8.4,23.2,7.2,13.8,9469,7613,31416,254473,84516,536
"Wagoner County, Oklahoma: Summary level: 050, state:40> county:145",11866,10179,2507,46998,62041,23.1,5.5,5.3,4.4,2.3,1.9,1.5,77148,9540,11712,975,96.0,14.5,16.0,16.9,6.8,9.0,24.4,4.3,14.2,1962,1201,3451,28289,11712,66
"Benton County, Oregon: Summary level: 050, state:41> county:003",13618,12847,7571,51161,55459,22.4,5.3,6.1,3.0,3.1,1.9,1.2,83681,17134,13516,747,100.1,14.6,15.9,18.3,4.4,5.6,15.2,5.4,9.6,1415,1601,4062,34543,13516,114
"Clackamas County, Oregon: Summary level: 050, state:41> county:005",69619,63994,23765,52230,74891,24.2,4.9,6.4,4.1,2.9,1.8,2.0,403989,35647,68805,3758,96.9,15.6,18.4,16.9,6.4,7.8,16.9,5.6,11.1,7997,5631,16044,154070,68805,358
"Deschutes County, Oregon: Summary level: 050, state:41> county:017",35383,32346,11879,43494,61870,18.6,9.8,7.1,5.5,2.8,1.9,2.2,180329,19270,35231,2186,98.5,18.5,20.5,21.9,8.9,8.7,19.9,9.4,12.9,4777,4121,10970,71262,35231,762
"Douglas County, Oregon: Summary level: 050, state:41> county:019",26422,22519,4292,32202,42889,17.0,1.5,7.9,6.1,4.4,2.7,3.2,107019,15885,26095,2371,99.4,23.0,25.7,19.6,4.7,9.0,22.1,5.1,10.1,3838,3628,9291,43818,26095,370
"Jackson County, Oregon: Summary level: 050, state:41> county:029",45403,40248,12864,41626,48563,20.1,5.7,7.6,4.7,3.3,2.4,3.0,214580,30792,44874,2665,95.4,19.7,22.1,17.6,4.3,8.4,22.7,8.1,14.7,5488,5729,17390,86745,44874,78
"Linn County, Oregon: Summary level: 050, state:41> county:043",22518,20152,4262,37794,51310,17.4,6.8,6.5,4.5,3.6,1.3,2.5,121995,15167,22212,1654,99.2,16.7,20.0,21.8,7.4,16.9,27.2,8.5,15.1,2588,2593,8500,46645,22212,216
"Josephine County, Oregon: Summary level: 050, state:41> county:033",22165,20655,5350,29746,36472,18.3,3.1,9.4,5.5,5.9,2.7,2.3,84426,14826,21973,2609,91.4,25.2,26.3,15.3,5.4,8.9,21.0,7.6,11.0,3167,1994,8908,35439,21973,0
"Klamath County, Oregon: Summary level: 050, state:41> county:035",13394,11728,2307,40144,45604,16.9,2.6,7.6,4.5,2.2,2.7,3.2,65509,12438,13266,625,102.4,19.5,20.8,24.9,6.5,9.7,20.4,8.1,12.8,2223,1742,5784,26359,13266,47
"Lane County, Oregon: Summary level: 050, state:41> county:039",68041,62378,21529,42148,47777,21.5,5.4,6.8,4.2,2.8,2.0,2.5,361357,68691,67384,5613,96.8,17.0,19.8,17.4,6.0,10.7,22.4,8.4,14.4,8074,7054,32118,147712,67384,562
"Marion County, Oregon: Summary level: 050, state:41> county:047",51256,45890,13055,46006,56550,20.8,5.2,5.4,3.6,3.0,1.5,1.8,326419,43023,49781,3117,97.2,13.7,16.7,19.2,5.2,13.5,23.2,9.6,15.5,5393,5219,20414,116787,49781,314
"Multnomah County, Oregon: Summary level: 050, state:41> county:051",100989,89702,37484,44696,62629,26.0,6.7,4.7,3.2,2.0,1.2,1.6,785692,113489,99059,10421,98.5,11.2,14.1,16.1,7.1,11.9,23.3,8.3,16.0,11199,8323,54901,320476,99059,1101
"Polk County, Oregon: Summary level: 050, state:41> county:053",14463,13514,5523,42196,52485,18.5,8.3,6.5,3.7,2.1,2.0,3.3,80393,9782,14255,883,88.7,18.1,17.3,15.3,5.5,8.7,22.1,8.8,12.5,2104,1914,4945,29291,14255,0
"Umatilla County, Oregon: Summary level: 050, state:41> county:059",11327,9531,2478,40976,50171,23.5,6.9,5.0,3.8,3.0,1.2,1.8,71491,12240,10890,1407,108.1,13.3,16.4,22.5,12.2,7.2,29.6,10.0,13.8,1524,1205,5503,25900,10890,218
"Washington County, Oregon: Summary level: 050, state:41> county:067",73663,67658,27375,48907,75634,29.5,3.5,4.6,3.1,1.6,1.3,2.1,578160,52590,72740,3838,96.7,11.1,14.2,13.7,6.1,10.7,22.3,8.9,16.9,7636,6139,22139,213820,72740,784
"Yamhill County, Oregon: Summary level: 050, state:41> county:071",17157,15557,4576,45765,61596,23.3,5.2,5.5,4.0,2.8,1.5,2.6,100099,11150,16891,1237,102.5,14.6,18.1,16.3,5.8,11.5,22.3,11.4,17.0,2301,2046,6291,35832,16891,94
"Adams County, Pennsylvania: Summary level: 050, state:42> county:001",20171,16101,4061,39575,59300,27.1,7.4,6.5,4.9,2.7,2.5,3.3,97719,9338,19298,1305,97.2,18.2,21.3,17.3,5.6,9.0,23.1,7.0,15.4,2450,1617,3588,38125,19298,0
"Allegheny County, Pennsylvania: Summary level: 050, state:42> county:003",220838,197710,60262,37246,56140,26.2,6.4,5.9,3.8,2.8,2.4,3.0,1192434,138887,213781,17110,93.6,15.6,20.3,13.6,5.5,7.7,22.4,6.9,15.0,21933,23496,63934,528892,213781,552
"Armstrong County, Pennsylvania: Summary level: 050, state:42> county:005",14168,11640,1549,36492,47398,22.6,5.5,6.9,5.1,3.8,2.4,3.2,65781,9309,13941,1363,98.8,19.3,23.3,16.9,8.5,11.2,29.5,7.9,17.4,1692,1445,4027,26105,13941,15
"Beaver County, Pennsylvania: Summary level: 050, state:42> county:007",34306,30072,6166,37617,55221,31.1,7.4,6.3,4.7,3.6,2.5,3.4,164521,13561,33371,2224,95.1,18.0,22.8,14.5,4.8,7.6,20.9,5.7,13.2,3425,3999,8641,68811,33371,0
"Berks County, Pennsylvania: Summary level: 050, state:42> county:011",68270,55127,11848,40519,59286,27.0,9.8,5.3,3.9,2.9,2.2,2.1,401618,54476,65858,5310,97.1,14.7,18.1,13.6,4.8,7.5,22.6,7.8,14.0,7372,6145,20478,150402,65858,530
"Blair County, Pennsylvania: Summary level: 050, state:42> county:013",25230,22196,2476,33585,43443,19.4,5.0,6.7,4.4,3.1,2.9,3.2,121835,15689,23830,2310,96.1,17.7,22.7,17.3,6.2,9.6,24.6,7.3,15.3,2791,2486,8352,51154,23830,115
"Bucks County, Pennsylvania: Summary level: 050, state:42> county:017",110304,98171,34064,53650,79936,30.1,6.6,5.8,4.2,2.7,2.3,2.6,617837,40818,107330,6739,96.3,15.9,19.2,13.4,5.2,8.7,18.5,7.0,14.1,10720,10769,14557,234126,107330,800
"Butler County, Pennsylvania: Summary level: 050, state:42> county:019",33618,30688,7199,41697,66426,25.6,4.3,6.1,4.0,2.9,2.1,2.8,180988,11214,32565,1769,98.7,16.3,19.7,12.8,3.8,7.2,18.6,6.6,12.0,3742,3924,6632,75472,32565,0
"Cambria County, Pennsylvania: Summary level: 050, state:42> county:021",29004,24979,5022,33978,44100,18.3,3.9,6.6,5.1,3.7,2.9,3.2,127652,20303,27988,2537,96.4,18.8,24.1,17.5,8.5,10.7,19.3,8.5,14.9,2998,2956,8456,56443,27988,51
"Carbon County, Pennsylvania: Summary level: 050, state:42> county:025",12812,10680,1746,35434,51676,14.8,4.9,7.2,4.7,2.3,3.0,3.0,62408,9152,12393,828,102.1,18.2,22.2,13.3,4.3,7.9,20.7,6.6,10.8,1921,993,3046,25986,12393,0
"Centre County, Pennsylvania: Summary level: 050, state:42> county:027",21175,19644,7744,49566,60266,24.2,5.8,3.6,3.8,2.3,1.7,1.7,142595,25619,20544,1314,111.7,11.4,15.1,16.1,5.6,4.4,16.2,3.9,11.7,2094,2512,3834,57410,20544,97
"Chester County, Pennsylvania: Summary level: 050, state:42> county:029",79377,72544,33098,58422,92407,33.2,8.3,5.6,3.4,2.4,1.7,2.2,503420,36998,76586,3515,96.9,13.9,16.8,11.6,4.4,5.7,14.5,5.4,10.8,7046,8033,10450,187188,76586,453
"Clearfield County, Pennsylvania: Summary level: 050, state:42> county:033",15875,12539,1937,31935,47352,16.2,2.8,5.7,5.0,3.8,2.8,2.4,75146,9887,15220,722,110.1,16.7,23.0,19.5,7.5,5.5,24.4,3.7,10.5,1437,1493,5278,29061,15220,75
"Columbia County, Pennsylvania: Summary level: 050, state:42> county:037",12094,9726,2064,29738,49186,20.4,2.6,5.4,4.9,2.7,2.2,3.0,61095,7755,11592,1251,91.3,16.7,19.6,16.4,3.4,5.9,16.2,4.0,8.2,1198,1505,2480,26531,11592,13
"Crawford County, Pennsylvania: Summary level: 050, state:42> county:039",16568,13899,2905,31533,45410,19.4,9.0,6.5,4.9,3.3,2.4,2.1,82331,11286,16369,1391,95.4,18.2,20.1,15.5,5.6,8.4,20.3,5.7,11.6,2097,1534,4917,33955,16369,141
"Cumberland County, Pennsylvania: Summary level: 050, state:42> county:041",43693,37831,11766,43245,63530,24.7,8.2,5.2,4.7,3.0,2.3,2.5,234763,18153,41829,2302,98.1,15.4,19.7,11.5,5.4,8.2,18.8,7.0,12.5,4846,4698,6530,96906,41829,385
"Dauphin County, Pennsylvania: Summary level: 050, state:42> county:043",43154,36809,10513,45370,60331,24.8,5.9,5.9,3.1,2.4,2.1,2.3,268800,29872,41890,2534,93.0,14.1,17.3,11.6,5.9,6.2,18.3,5.5,10.8,5040,4002,13790,111260,41890,11
"Delaware County, Pennsylvania: Summary level: 050, state:42> county:045",88182,78562,26659,51322,67950,31.6,9.0,5.0,3.5,2.7,2.0,2.5,542743,59097,85396,4747,92.5,13.7,17.5,11.3,4.8,8.2,19.5,7.5,13.4,7727,7916,22024,205188,85396,446
"Erie County, Pennsylvania: Summary level: 050, state:42> county:049",45507,41050,9416,39567,48964,22.3,4.7,5.3,4.1,2.9,1.5,2.6,263197,41799,43557,3409,97.5,14.6,18.3,17.6,6.2,9.2,24.8,10.6,16.0,5746,5170,19135,109705,43557,30
"Fayette County, Pennsylvania: Summary level: 050, state:42> county:051",26291,21416,2945,29892,43140,17.3,5.2,7.0,4.3,3.6,2.5,2.5,128923,22414,25565,2331,97.3,17.6,21.9,14.0,4.5,7.1,21.7,5.1,12.1,2916,2451,11232,53662,25565,41
"Franklin County, Pennsylvania: Summary level: 050, state:42> county:055",29216,24247,6866,46590,60559,23.4,5.5,5.9,4.7,3.2,2.3,3.0,151719,12115,28662,1377,99.2,16.7,21.3,13.8,8.0,6.7,19.2,5.7,13.5,3101,3582,5518,60492,28662,543
"Indiana County, Pennsylvania: Summary level: 050, state:42> county:063",15857,13086,2771,39810,42962,20.4,9.1,5.4,4.8,3.3,2.7,2.0,80760,17239,15400,1269,102.1,16.8,19.9,16.4,6.3,9.2,21.1,5.8,10.5,1472,1588,6368,34786,15400,115
"Lackawanna County, Pennsylvania: Summary level: 050, state:42> county:069",41498,35923,7407,33936,47475,28.9,8.2,6.3,4.4,3.4,2.0,3.5,203627,28922,39608,4069,93.1,17.5,21.6,14.0,8.1,5.3,22.4,8.0,15.2,4104,4490,14635,86203,39608,42
"Lancaster County, Pennsylvania: Summary level: 050, state:42> county:071",91687,72684,18132,43410,61335,31.9,7.2,5.0,4.1,2.9,2.3,2.7,525628,58032,87559,5476,96.2,15.3,18.7,14.3,6.3,5.3,19.1,5.6,12.3,8536,8893,17599,196807,87559,970
"Lawrence County, Pennsylvania: Summary level: 050, state:42> county:073",18037,15370,3236,36040,46918,26.2,5.2,7.0,4.0,4.2,2.1,3.3,85144,10867,17381,1247,95.9,18.1,23.1,18.0,5.3,8.4,19.1,7.3,14.3,1916,1916,7055,35861,17381,24
"Lebanon County, Pennsylvania: Summary level: 050, state:42> county:075",25766,21586,3980,39986,57248,28.7,4.6,5.1,5.1,3.0,2.7,2.6,134998,12589,24659,1119,95.1,17.0,20.1,17.3,3.6,7.0,19.6,5.9,10.4,2671,2793,5795,51143,24659,89
"Lehigh County, Pennsylvania: Summary level: 050, state:42> county:077",59590,48549,14543,42463,60498,26.9,4.2,5.2,3.8,2.5,2.4,2.5,353947,51444,56657,3929,95.6,14.6,18.2,14.4,7.8,8.8,18.9,7.6,14.6,5399,5666,20721,139199,56657,0
"Luzerne County, Pennsylvania: Summary level: 050, state:42> county:079",61184,51513,9868,31197,46580,24.4,6.6,6.4,4.2,2.9,2.5,3.4,304813,44974,57837,4921,96.6,16.7,21.9,16.9,7.4,8.5,23.4,8.2,14.5,6703,6743,21821,124118,57837,165
"Lycoming County, Pennsylvania: Summary level: 050, state:42> county:081",21316,18500,3730,38084,49052,27.8,5.5,5.8,4.6,3.1,1.9,3.1,109152,16487,20169,1416,95.2,16.5,20.4,14.7,5.1,8.4,22.0,7.1,13.8,2452,2258,7884,45525,20169,7
"Mercer County, Pennsylvania: Summary level: 050, state:42> county:085",23329,20372,4181,39747,49890,22.6,6.2,6.3,4.6,3.8,2.5,3.5,105586,17715,22056,1412,97.1,18.1,23.1,17.5,7.7,7.5,20.6,6.8,13.5,2898,2763,7784,45630,22056,47
"Monroe County, Pennsylvania: Summary level: 050, state:42> county:089",26749,23246,6638,41160,60095,24.1,2.8,6.8,3.6,2.2,1.8,1.7,163291,18575,26213,1798,98.2,14.7,17.5,18.0,8.3,8.6,24.7,7.3,14.1,3418,2295,6384,57284,26213,131
"Montgomery County, Pennsylvania: Summary level: 050, state:42> county:091",141296,126676,52554,53338,84113,32.2,9.0,5.4,3.9,2.8,2.4,2.8,799565,49570,134791,6394,94.6,15.2,19.1,11.2,3.6,7.0,18.0,6.4,11.6,12223,13123,19526,312447,134791,178
"Northampton County, Pennsylvania: Summary level: 050, state:42> county:095",54428,45167,11345,46052,66438,23.7,6.9,5.7,4.3,3.0,2.0,3.0,290635,24583,52695,3071,97.5,16.0,20.0,13.6,6.4,6.1,19.0,6.2,14.7,5746,5534,11440,111760,52695,372
"Northumberland County, Pennsylvania: Summary level: 050, state:42> county:097",18626,14986,2508,30960,47736,24.7,4.3,6.3,4.6,3.7,2.2,3.3,88485,13035,17647,1443,104.6,17.3,23.1,15.8,6.5,7.2,22.0,7.4,13.3,2050,1750,4753,38098,17647,27
"Philadelphia County, Pennsylvania: Summary level: 050, state:42> county:101",201605,146355,39192,30197,41449,21.1,4.5,4.4,2.9,2.1,1.6,1.8,1523651,391653,194107,33796,90.2,10.8,14.7,12.6,10.2,11.4,29.2,11.3,21.5,16108,14400,149466,580205,194107,1798
"Schuylkill County, Pennsylvania: Summary level: 050, state:42> county:107",28534,24874,2459,33932,50684,18.2,4.1,6.4,4.7,3.2,2.7,2.9,136225,17316,27081,2129,104.9,17.2,22.7,16.3,7.5,7.8,25.8,7.9,12.9,3492,3140,9175,58149,27081,151
"Somerset County, Pennsylvania: Summary level: 050, state:42> county:111",15895,12616,2229,30676,43871,18.0,4.7,6.6,4.9,3.9,3.2,2.6,70041,9368,15258,945,106.8,18.7,23.8,16.2,5.0,10.7,23.6,11.1,14.8,1671,1386,4880,29189,15258,199
"Washington County, Pennsylvania: Summary level: 050, state:42> county:125",40313,35737,8766,39109,57998,24.8,8.1,6.6,4.3,3.1,2.8,2.6,202913,18836,39329,2805,95.6,17.3,21.4,16.0,5.0,6.1,19.4,6.0,11.5,4217,4449,10594,83117,39329,158
"Westmoreland County, Pennsylvania: Summary level: 050, state:42> county:129",77341,69124,16037,39350,56722,20.5,4.7,6.5,5.5,3.7,2.6,3.4,348796,33545,75444,5039,95.5,19.3,24.1,15.9,5.8,7.7,22.3,8.3,14.9,7525,7896,16932,148238,75444,199
"York County, Pennsylvania: Summary level: 050, state:42> county:133",74220,60883,12863,42378,62462,22.5,4.9,5.6,4.0,3.0,2.0,2.2,434108,43053,71916,5017,97.2,15.0,18.4,16.5,5.9,8.9,21.8,7.8,13.8,8581,7607,20346,169885,71916,195
"Kent County, Rhode Island: Summary level: 050, state:44> county:003",29582,24927,6212,39425,63101,21.4,8.5,6.2,4.0,3.0,2.0,2.8,163114,15376,28591,2890,93.1,15.8,20.0,12.4,6.6,7.8,24.5,8.9,14.9,3524,3273,9073,67747,28591,0
"Newport County, Rhode Island: Summary level: 050, state:44> county:005",17226,15476,7429,59240,73596,31.2,7.2,6.6,5.4,3.7,2.6,2.5,79114,5595,16733,878,94.4,18.8,22.7,8.8,2.1,6.5,14.2,4.9,10.2,1441,1638,3123,35078,16733,0
"Providence County, Rhode Island: Summary level: 050, state:44> county:007",93173,70744,22660,36240,52369,24.8,6.9,4.6,3.4,2.2,1.9,2.6,608297,93332,88395,9678,94.4,12.8,16.5,13.5,5.3,9.4,21.7,10.9,16.4,7291,8377,46837,235728,88395,291
"Washington County, Rhode Island: Summary level: 050, state:44> county:009",24666,22938,10707,60549,77813,28.2,6.4,6.2,5.2,3.0,2.4,2.7,120185,12477,23939,1261,92.0,18.1,20.8,15.7,6.5,5.4,15.5,5.4,11.0,2842,2672,4052,50368,23939,36
"Aiken County, South Carolina: Summary level: 050, state:45> county:003",30529,25554,9030,39234,45945,14.4,6.3,5.8,5.2,3.0,2.3,1.9,164649,29696,29680,1961,95.2,16.9,19.5,13.5,6.9,10.0,21.7,8.8,13.5,4300,3076,10995,66751,29680,69
"Anderson County, South Carolina: Summary level: 050, state:45> county:007",34504,26740,6925,34875,45090,24.5,6.5,5.8,4.5,3.1,2.3,1.8,193577,31011,33617,3085,93.2,15.8,19.2,13.7,8.1,9.6,24.5,8.4,17.5,3904,2833,11556,75432,33617,174
"Beaufort County, South Carolina: Summary level: 050, state:45> county:013",47442,45023,26870,72805,65919,23.1,5.7,8.7,7.6,4.6,1.9,3.1,177979,16522,47055,2424,95.3,24.9,26.9,12.0,4.6,5.5,19.0,4.1,7.5,6199,5037,4089,67932,47055,281
"Berkeley County, South Carolina: Summary level: 050, state:45> county:015",27468,22705,6094,45673,59153,18.5,5.3,5.5,3.0,2.1,1.1,1.2,207389,25606,27326,2166,98.3,11.8,14.3,13.5,4.1,11.3,26.2,4.0,10.2,4705,2881,9429,75202,27326,402
"Charleston County, South Carolina: Summary level: 050, state:45> county:019",60559,53196,21645,47077,56827,25.8,8.3,5.7,3.8,2.4,1.6,1.8,383982,58935,59537,6540,92.5,13.7,16.7,12.5,7.0,10.3,20.5,9.0,13.6,6212,5307,15871,156836,59537,165
"Darlington County, South Carolina: Summary level: 050, state:45> county:031",11948,8415,1411,30863,36841,19.0,4.6,6.6,4.9,2.6,1.8,1.9,65663,13028,11604,1788,86.1,16.5,18.8,14.4,7.3,11.3,27.8,7.7,14.7,1510,703,6518,25924,11604,59
"Dorchester County, South Carolina: Summary level: 050, state:45> county:035",19903,16967,5132,44980,57637,22.2,11.2,5.5,3.2,1.7,1.2,1.3,151577,12032,19745,1041,96.1,11.6,14.2,17.0,7.3,6.5,27.4,6.5,16.4,3280,1620,6981,55324,19745,83
"Florence County, South Carolina: Summary level: 050, state:45> county:041",22350,15838,3622,39664,46524,26.1,6.3,5.5,4.4,3.3,1.6,1.3,135177,24362,21521,1638,86.9,14.4,17.6,10.0,7.8,9.1,28.8,7.3,19.6,2646,1238,9635,50193,21521,0
"Lancaster County, South Carolina: Summary level: 050, state:45> county:057",17802,15182,4914,41776,56216,5.5,4.4,5.3,6.9,3.4,2.3,1.9,87422,11154,17335,1147,99.0,17.9,21.8,11.8,3.7,8.0,14.1,5.6,8.8,1883,1463,2907,32630,17335,0
"Greenville County, South Carolina: Summary level: 050, state:45> county:045",75148,61942,20979,42959,55342,23.0,5.7,5.3,3.9,2.7,1.8,1.5,486802,52236,73562,5453,94.3,13.5,16.6,13.5,5.3,8.4,23.6,7.9,16.1,7727,7031,20217,187957,73562,464
"Greenwood County, South Carolina: Summary level: 050, state:45> county:047",12256,9470,2775,34689,38200,18.6,6.2,5.7,3.8,4.3,1.7,1.9,67046,17166,11859,1050,84.5,16.2,18.5,17.1,5.3,7.5,22.7,10.0,15.3,1187,1465,5451,27533,11859,32
"Horry County, South Carolina: Summary level: 050, state:45> county:051",71652,66125,18106,42400,45621,20.6,6.3,8.9,5.7,3.4,2.2,2.0,317564,49075,71050,4636,92.9,21.5,22.9,14.0,5.5,8.1,20.3,6.3,11.8,9403,7122,16276,125562,71050,88
"Laurens County, South Carolina: Summary level: 050, state:45> county:059",11664,8145,1387,34758,44038,16.5,11.6,6.2,4.2,2.9,1.4,2.7,64311,11536,10807,1100,95.0,15.7,19.1,18.0,6.2,8.2,26.2,9.1,13.8,1341,949,3499,24805,10807,0
"Lexington County, South Carolina: Summary level: 050, state:45> county:063",43092,37347,11235,45911,57382,24.9,7.2,5.5,3.9,2.3,1.6,1.7,282714,34038,42209,2639,94.7,13.9,16.2,15.0,5.6,8.6,21.2,7.7,14.5,5711,3867,13985,110146,42209,135
"Oconee County, South Carolina: Summary level: 050, state:45> county:073",17209,14534,4054,36838,43743,19.7,10.3,8.0,5.8,4.2,2.0,2.5,75420,11691,17020,809,93.0,22.2,22.9,21.0,11.6,12.6,25.3,9.9,15.4,2897,1370,3638,31498,17020,281
"Kenton County, Kentucky: Summary level: 050, state:21> county:117",21972,17967,4599,36131,62182,24.8,6.6,4.4,3.6,2.5,1.3,1.5,162289,20482,21154,1359,96.9,11.7,14.9,16.1,6.2,9.8,24.4,9.2,15.1,2225,1422,7406,63609,21154,0
"McCracken County, Kentucky: Summary level: 050, state:21> county:145",12352,10058,2116,31297,39048,25.9,7.1,7.0,3.6,3.9,2.1,2.4,63365,12791,11853,1082,93.0,16.7,21.0,11.9,9.6,6.8,30.3,10.3,13.6,1753,1018,4238,28416,11853,0
"Madison County, Kentucky: Summary level: 050, state:21> county:151",11561,8609,1871,34607,43840,17.4,6.9,4.9,2.9,2.4,1.0,1.6,82102,18998,11148,1344,91.1,12.0,13.8,21.8,8.7,17.5,28.7,10.0,18.7,1581,899,5251,33633,11148,0
"Oldham County, Kentucky: Summary level: 050, state:21> county:185",8024,7527,2273,62470,90341,29.2,11.2,4.6,3.6,1.7,1.3,1.1,61561,3917,7490,149,105.5,11.0,13.5,8.6,3.5,3.7,11.2,2.2,8.0,1597,766,777,21180,7490,0
"Warren County, Kentucky: Summary level: 050, state:21> county:227",15625,13134,4775,39224,46686,24.5,11.2,4.2,3.4,1.9,1.3,1.7,117629,22748,15209,1670,97.1,11.3,13.6,12.7,3.4,7.6,25.9,6.9,13.2,2188,1289,5853,47444,15209,149
"Ascension Parish, Louisiana: Summary level: 050, state:22> county:005",13449,10185,1809,39497,76581,20.5,8.9,4.2,2.7,2.0,1.3,0.9,120715,11764,13227,1093,100.5,9.9,12.2,15.2,6.6,10.9,22.2,9.4,15.8,939,1022,5135,40950,13227,0
"Bossier Parish, Louisiana: Summary level: 050, state:22> county:015",16823,14129,3114,40954,48163,17.8,3.7,4.1,3.8,2.9,1.3,1.3,121475,23032,16037,1392,101.2,11.3,15.5,6.6,4.0,4.2,20.9,5.2,11.7,2312,1620,6468,47458,16037,0
