,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Rapides Parish, Louisiana: Summary level: 050, state:22> county:079",21615,18076,4949,36458,50490,27.0,6.7,7300,5522,4469,2534,1790,126369,22678,20738,2060,93.8,9030,12585,10.8,6.6,11.6,32.8,16.6,23.6,2402,1395,9074,48975,20738,264
"Tangipahoa Parish, Louisiana: Summary level: 050, state:22> county:105",20096,15754,5453,34747,47825,23.1,8.8,6314,6102,4035,2110,1535,131388,30095,19474,2558,94.5,8924,11172,19.7,14.4,11.9,25.0,10.8,15.4,1487,1268,8178,46526,19474,28
"Penobscot County, Maine: Summary level: 050, state:23> county:019",29426,25669,7424,36568,50449,21.5,6.1,9535,7881,5715,3414,2881,144971,17591,28410,2296,98.6,13292,16134,17.9,4.0,12.1,23.3,7.5,15.3,3826,2363,9595,64096,28410,0
"Androscoggin County, Maine: Summary level: 050, state:23> county:001",19521,16311,4090,41918,63813,37.2,4.2,5648,5554,3347,2940,2032,104940,9266,18608,865,96.6,8655,10866,16.0,1.4,7.0,20.5,7.1,15.3,2094,1769,6160,45924,18608,0
"Cumberland County, Maine: Summary level: 050, state:23> county:005",56357,51512,23683,52901,76059,31.3,10.7,19006,13973,9693,6116,7569,286076,21862,54967,3729,93.1,24589,31768,14.3,3.2,7.7,16.8,6.7,11.5,3631,4674,8784,124925,54967,33
"York County, Maine: Summary level: 050, state:23> county:031",43845,39661,16163,46389,66648,28.5,5.5,14602,11658,6771,4282,6532,204512,15557,42921,2801,94.0,19473,24372,15.3,4.0,6.9,19.4,4.9,11.5,4778,3130,9326,86227,42921,0
"Barnstable County, Massachusetts: Summary level: 050, state:25> county:001",67161,65271,33796,71206,85042,35.3,11.7,21746,16466,12084,8122,8743,210469,10948,65979,2349,93.3,29823,37338,14.7,2.9,4.3,12.7,3.0,7.3,4977,6713,5052,96509,65979,199
"Berkshire County, Massachusetts: Summary level: 050, state:25> county:003",30073,27464,9993,45145,58895,29.3,14.5,9296,7897,4995,3476,4409,118600,12830,29393,2632,95.3,13476,16597,8.1,3.7,5.8,16.6,5.1,10.5,1739,2633,7220,53792,29393,16
"Plymouth County, Massachusetts: Summary level: 050, state:25> county:023",97281,88778,32997,63819,90880,32.7,8.4,29268,28326,19822,8301,11564,509964,36635,93840,6702,95.1,43312,53969,13.1,3.4,5.6,17.1,7.4,11.2,7041,9091,17560,191041,93840,82
"Norfolk County, Massachusetts: Summary level: 050, state:25> county:021",121964,109784,48691,61535,107361,37.0,10.3,37550,29835,23597,13828,17154,688639,39252,118209,10186,92.0,51933,70031,13.4,3.6,6.6,15.6,7.1,11.5,6505,9297,20727,269717,118209,523
"Robeson County, North Carolina: Summary level: 050, state:37> county:155",20493,14902,3503,26376,35035,15.8,3.4,6791,5986,3420,2792,1504,127275,40606,20129,4453,93.6,8791,11702,17.5,12.8,13.0,31.7,8.9,13.7,2054,1070,13376,46272,20129,135
"Wake County, North Carolina: Summary level: 050, state:37> county:183",133664,121468,55013,58243,84215,26.5,6.9,46924,35414,23511,14115,13700,1087829,86713,131558,6787,94.6,58039,75625,10.4,5.3,6.5,19.7,5.2,13.0,10145,10979,25784,419361,131558,1320
"Franklin County, North Carolina: Summary level: 050, state:37> county:069",11796,10503,2297,48637,57099,25.8,12.2,4356,2548,1977,1798,1117,68309,6025,11474,539,98.6,5231,6565,9.7,8.1,7.0,16.5,4.1,12.2,844,1095,3177,26720,11474,0
"Brunswick County, North Carolina: Summary level: 050, state:37> county:019",46735,44793,18363,64729,63668,18.9,5.4,16215,15193,8457,4118,2752,141927,13326,46358,2266,95.0,22422,24313,11.3,3.0,3.0,12.8,3.2,6.9,5080,4114,6390,58385,46358,209
"Lincoln County, North Carolina: Summary level: 050, state:37> county:109",15067,14021,3681,47663,71514,19.0,6.8,5169,4176,2292,1958,1472,85299,6309,14840,1374,98.0,6815,8252,12.8,3.6,4.9,19.7,5.3,15.4,2021,1154,3862,34418,14840,0
"Orange County, North Carolina: Summary level: 050, state:37> county:135",21927,20490,12430,72428,74299,33.0,7.2,7222,7362,3012,1999,2332,135943,19200,21706,1571,90.0,10096,11831,13.0,2.6,4.9,12.5,5.8,9.4,1641,1179,3004,55259,21706,458
"Surry County, North Carolina: Summary level: 050, state:37> county:171",15302,11725,2315,33693,49250,24.7,6.8,5359,3588,3295,1349,1711,70892,11802,14753,2252,96.8,6913,8389,14.4,6.8,7.6,25.5,5.2,15.6,843,1093,4540,28408,14753,452
"Buncombe County, North Carolina: Summary level: 050, state:37> county:021",54116,49126,20274,42567,54970,21.9,5.5,16470,15522,8390,5109,8625,254547,30942,51978,5502,92.1,23618,30498,11.3,6.7,9.3,21.3,7.1,15.3,4578,5163,7477,106741,51978,0
"Cabarrus County, North Carolina: Summary level: 050, state:37> county:025",30519,26173,5500,47015,72333,22.3,6.5,8692,9803,4770,3232,4022,214542,15760,29765,2896,96.7,13324,17195,11.1,6.6,7.0,16.5,6.1,11.9,2098,1787,5254,68798,29765,117
"Davidson County, North Carolina: Summary level: 050, state:37> county:057",31367,24811,4835,39375,53473,17.6,4.6,9907,8481,5743,4384,2852,165276,28959,30738,2615,93.2,13866,17501,10.8,7.2,11.0,24.0,5.0,11.4,3172,2581,11309,69938,30738,0
"Durham County, North Carolina: Summary level: 050, state:37> county:063",44730,39772,18449,56052,65317,28.4,8.5,16006,12179,7451,4486,4608,307028,43336,43512,3586,92.4,18987,25743,9.8,5.8,7.6,19.7,5.9,14.1,3791,2930,13444,131140,43512,1219
"New Hanover County, North Carolina: Summary level: 050, state:37> county:129",42432,38223,16406,51544,56382,28.8,10.4,13872,11685,7525,4586,4764,227348,29539,41574,3235,87.9,18389,24043,13.8,5.9,7.0,15.5,6.0,13.3,4042,3930,7945,100189,41574,258
"Wayne County, North Carolina: Summary level: 050, state:37> county:191",20799,18319,3939,34514,44596,22.3,12.5,6206,6040,4082,2592,1879,120848,23488,20343,2563,92.6,8806,11993,13.5,9.0,11.9,28.4,8.9,15.1,2103,1316,7291,48482,20343,193
"Alamance County, North Carolina: Summary level: 050, state:37> county:001",29060,25049,6416,42508,58490,25.1,7.4,8645,7862,5248,4598,2707,165387,25249,28461,3054,89.3,12231,16829,13.8,4.2,9.8,23.6,8.9,15.6,2314,2412,8103,64316,28461,63
"Ponce Municipio, Puerto Rico: Summary level: 050, state:72> county:113",30074,19485,6927,15478,15130,14.4,5.4,9059,7224,6748,3644,3399,129026,68627,29700,13124,92.2,12825,17249,9.3,12.4,12.2,38.8,15.0,23.2,645,917,27861,52837,29700,59
"Toa Alta Municipio, Puerto Rico: Summary level: 050, state:72> county:135",10780,5658,1249,13357,28440,-999999999.0,-999999999.0,3137,3218,1486,1032,1907,71897,22348,10701,5327,92.0,4851,5929,9.2,6.1,9.8,17.7,7.2,9.3,93,284,4871,22650,10701,62
"Toa Baja Municipio, Puerto Rico: Summary level: 050, state:72> county:137",15086,9245,2351,16904,23368,11.4,1.2,4193,4035,3141,1746,1971,73953,28367,15036,5681,87.2,6343,8743,13.6,8.3,23.6,36.6,25.0,23.7,769,862,11122,28291,15036,0
"Caguas Municipio, Puerto Rico: Summary level: 050, state:72> county:025",26097,17936,5172,18380,24507,8.7,2.0,7823,5822,5502,4589,2361,124148,47851,25954,9968,86.5,10661,15436,12.1,15.9,18.7,35.6,11.4,23.7,423,1388,19337,47669,25954,319
"San Juan Municipio, Puerto Rico: Summary level: 050, state:72> county:127",74783,55166,23356,19473,23005,18.0,5.1,21241,15980,12777,10310,14475,312498,124927,73263,25620,84.2,30138,44645,15.4,13.8,17.8,34.5,18.5,30.0,1937,3377,42268,138800,73263,1641
"Johnston County, North Carolina: Summary level: 050, state:37> county:101",27663,23927,4180,40248,60951,21.0,5.8,7414,9774,5669,2633,2173,207359,28284,27164,2901,96.3,11839,15824,18.0,9.8,5.9,25.4,5.8,14.3,3581,1784,9065,73567,27164,104
"Onslow County, North Carolina: Summary level: 050, state:37> county:133",18736,16515,3846,39274,49544,20.8,9.6,6376,4944,2748,1815,2853,178429,19741,18486,1344,125.5,8223,10513,15.8,7.5,7.4,29.2,10.3,15.1,3721,2334,8241,63604,18486,16
"Rutherford County, North Carolina: Summary level: 050, state:37> county:161",15454,13275,3135,39490,44361,17.0,7.0,5054,3423,3073,1855,2049,65941,13390,15133,1490,90.9,6852,8602,27.7,8.3,7.1,29.1,4.9,17.3,1869,1225,5662,27970,15133,329
"Burke County, North Carolina: Summary level: 050, state:37> county:023",18709,16111,3630,47540,47361,17.2,8.7,5599,4721,4069,2019,2301,88308,18560,18385,1145,98.7,8133,10576,20.5,11.5,11.5,29.7,10.0,15.4,1976,1382,5352,36634,18385,25
"Ward County, North Dakota: Summary level: 050, state:38> county:101",8642,8319,1752,44488,71415,37.9,11.0,2581,2110,1967,912,1072,65765,5703,8258,477,107.3,3948,4694,10.5,1.5,8.7,15.5,4.3,10.4,1267,804,1606,28908,8258,0
"Cass County, North Dakota: Summary level: 050, state:38> county:017",22724,21355,7631,53450,62218,37.2,9.9,8043,5273,3770,1768,3870,177765,22453,21893,784,103.4,10016,12708,13.7,5.6,7.1,21.0,8.4,12.2,3055,1876,6397,78736,21893,90
"Greene County, Ohio: Summary level: 050, state:39> county:057",29955,27486,10061,52047,67394,27.0,2.8,10247,7635,4595,4532,2946,159862,16519,28896,1310,96.5,13639,16316,14.4,5.9,6.8,19.7,5.7,12.3,3970,2222,5535,66154,28896,55
"Erie County, Ohio: Summary level: 050, state:39> county:043",16038,14697,3357,47217,60653,25.2,8.7,5309,3940,3846,1492,1451,73403,8712,15591,702,94.9,7544,8494,10.2,3.1,5.5,17.0,4.2,12.4,813,1505,4134,30308,15591,0
"Summit County, Ohio: Summary level: 050, state:39> county:153",99907,90690,28716,44851,57364,28.2,6.9,30787,27446,16662,11746,13266,530656,76061,97465,7956,94.7,43489,56418,11.8,4.0,6.6,18.5,6.5,13.0,7913,7306,28597,224629,97465,350
"Columbiana County, Ohio: Summary level: 050, state:39> county:029",21750,19108,2608,40602,53542,27.9,10.1,6884,5574,4547,2786,1959,97901,12179,20715,1927,102.4,10009,11741,11.5,4.2,5.8,19.8,3.4,10.9,2035,1602,5928,40560,20715,202
"Mahoning County, Ohio: Summary level: 050, state:39> county:099",48757,43213,10587,39484,47170,26.7,6.3,16329,11019,8399,5977,7033,222263,40949,46551,4170,97.6,21274,27483,11.8,6.4,9.8,21.6,8.6,15.9,4188,4154,16277,100057,46551,317
"Scioto County, Ohio: Summary level: 050, state:39> county:145",13846,10623,2361,37848,45571,13.4,2.5,4751,3186,3054,1408,1447,71851,16623,13064,2132,96.3,6101,7745,20.5,7.3,13.1,36.4,8.6,17.6,1042,1015,8152,29319,13064,0
"Allen County, Ohio: Summary level: 050, state:39> county:003",18364,16598,3498,47160,60429,23.0,5.2,5640,4739,3782,2371,1832,97864,11716,17567,1155,103.3,8136,10228,14.4,7.5,6.1,18.4,4.6,10.1,1744,1525,4397,40460,17567,0
"Clark County, Ohio: Summary level: 050, state:39> county:023",26077,23408,4568,41886,50128,21.3,7.0,7915,7168,5407,2615,2972,131135,19119,25154,2191,93.7,11459,14618,13.5,7.0,8.9,22.4,6.4,13.8,2995,2201,8972,54406,25154,0
"Lorain County, Ohio: Summary level: 050, state:39> county:093",59221,51300,14311,43523,58686,18.8,8.0,19068,16055,10163,7397,6538,300670,43023,58030,5132,97.3,25875,33346,12.1,3.7,5.5,18.1,6.5,10.3,5118,4126,13922,120299,58030,117
"Montgomery County, Ohio: Summary level: 050, state:39> county:113",97622,85011,26346,44432,54537,25.0,7.3,30934,23974,17463,13896,11355,512997,79388,93643,7544,93.1,41480,56142,12.0,6.2,10.2,26.0,8.0,14.8,7858,8011,29139,224831,93643,279
"Warren County, Ohio: Summary level: 050, state:39> county:165",34643,31360,12696,60287,90837,30.6,7.3,11707,8690,6805,3891,3550,226269,8986,33653,1372,102.2,15576,19067,15.0,2.2,7.4,16.5,5.2,9.9,2964,2457,3128,84460,33653,137
"Ashtabula County, Ohio: Summary level: 050, state:39> county:007",19234,15852,1896,33687,44580,16.8,7.0,6895,4388,4283,1644,2024,94133,20299,18242,2447,104.0,9019,10215,17.7,5.3,8.9,20.5,4.9,11.7,2542,1657,8007,39490,18242,0
"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",19738,17184,4565,50758,73635,29.6,12.5,5719,6526,2919,2113,2461,145474,12658,19427,1229,98.0,9006,10732,19.2,8.1,6.0,28.4,4.8,17.7,2858,1829,2750,46005,19427,0
"Tazewell County, Illinois: Summary level: 050, state:17> county:179",26052,24624,6285,54061,65848,17.3,6.7,8332,6503,5453,2588,3176,128884,10049,25110,1245,98.1,11530,14522,12.4,6.3,6.4,18.4,5.5,11.4,2954,1774,5721,53127,25110,272
"LaPorte County, Indiana: Summary level: 050, state:18> county:091",19688,17536,3774,42439,56019,30.2,5.9,6022,5655,3878,2476,1657,101804,13903,19011,854,110.2,8816,10872,11.0,5.5,5.3,19.4,4.6,10.9,1958,1303,5545,43100,19011,116
"Porter County, Indiana: Summary level: 050, state:18> county:127",28481,26207,6349,56893,72483,21.1,2.4,9177,8335,5336,2702,2931,166619,13438,27394,1698,98.3,12952,15529,8.9,3.7,3.8,17.4,5.8,10.6,3172,2136,2739,65305,27394,67
"Vigo County, Indiana: Summary level: 050, state:18> county:167",17913,16502,5012,40943,48013,24.1,7.9,6109,4147,3594,1913,2150,98462,21169,17237,1799,102.4,7413,10500,12.3,10.7,6.7,19.6,4.6,11.2,1554,1371,4737,42193,17237,0
"Boone County, Indiana: Summary level: 050, state:18> county:011",9416,8958,3549,54928,70813,-999999999.0,-999999999.0,3063,2380,1635,1318,1020,66683,6713,9065,544,97.7,4123,5293,14.0,4.0,4.5,19.8,6.5,10.4,746,782,1219,26803,9065,0
"Lake County, Indiana: Summary level: 050, state:18> county:089",82394,70377,16341,43078,57081,24.9,6.4,26998,21285,13480,11277,9354,479832,67807,80422,7384,93.5,35858,46536,13.1,4.6,9.1,22.7,7.4,15.5,6432,6455,21881,190135,80422,220
"Hancock County, Indiana: Summary level: 050, state:18> county:059",13327,10554,1732,39435,69392,-999999999.0,-999999999.0,4091,3349,2487,1823,1577,77218,3978,12896,1649,96.0,6109,7218,9.7,1.9,4.7,18.9,11.4,12.4,931,856,586,28985,12896,101
"Howard County, Indiana: Summary level: 050, state:18> county:067",15697,14500,3635,40914,53440,21.2,7.6,4568,4250,3308,1514,2057,80726,9604,15431,1061,95.5,6848,8849,15.1,3.4,7.9,20.9,5.2,10.9,1648,1728,2974,34151,15431,0
"Madison County, Indiana: Summary level: 050, state:18> county:095",24609,21650,4047,43496,55142,24.9,8.6,7090,6879,4798,2741,3101,122962,15501,23854,1884,101.2,10579,14030,14.2,6.0,11.4,28.0,5.8,16.6,2353,1709,5498,51164,23854,0
"Scott County, Iowa: Summary level: 050, state:19> county:163",28405,24837,7685,48520,65122,25.6,3.1,8716,7928,5235,2781,3745,169534,19256,27457,2215,97.1,12721,15684,10.1,3.3,6.1,18.4,5.7,13.2,3415,2555,7571,68534,27457,161
"Grand Forks County, North Dakota: Summary level: 050, state:38> county:035",9384,8959,3143,46636,56622,31.9,0.4,4018,1528,1852,789,1197,65405,10249,8907,757,107.0,4216,5168,14.3,5.0,8.2,16.3,6.3,11.2,1023,488,2065,31506,8907,0
"Burleigh County, North Dakota: Summary level: 050, state:38> county:015",16156,13651,4858,49707,72494,26.5,7.4,5083,3951,3135,2020,1967,92698,5658,15535,1141,98.7,7332,8824,17.6,2.6,9.4,16.1,6.9,9.0,1596,837,1961,38438,15535,141
"Hamilton County, Ohio: Summary level: 050, state:39> county:061",129048,112929,42219,48572,60198,30.3,8.2,44532,30474,22722,13833,17487,799030,116008,123710,10396,93.5,55295,73753,10.1,5.6,5.4,17.6,6.2,12.0,10689,9599,34831,347235,123710,468
"Franklin County, Ohio: Summary level: 050, state:39> county:049",162726,141000,53667,48866,64713,28.6,8.7,58800,41190,25781,18044,18911,1286381,172331,158780,14619,95.4,69022,93704,12.9,6.3,7.8,20.2,6.9,14.3,16067,11619,52602,522383,158780,1972
"Marion County, Ohio: Summary level: 050, state:39> county:101",11710,9799,1297,40687,50608,25.8,11.2,4049,2738,2529,1444,950,59151,8782,11101,728,111.7,5293,6417,17.6,6.2,10.3,23.4,9.1,17.9,1125,911,4374,25013,11101,25
"Tuscarawas County, Ohio: Summary level: 050, state:39> county:157",18656,15773,3032,37181,53616,27.1,2.2,6187,4307,2677,2890,2595,90515,10551,17959,1791,100.5,8464,10192,11.7,6.5,4.7,19.3,4.7,10.1,1549,1596,4142,36788,17959,80
"Wayne County, Ohio: Summary level: 050, state:39> county:169",21296,17868,4043,41299,57458,31.4,12.0,6813,5131,3633,2707,3012,111588,10882,20551,2033,100.2,9422,11874,12.7,2.5,6.2,15.0,6.4,14.8,1971,1135,4074,44589,20551,723
"Butler County, Ohio: Summary level: 050, state:39> county:017",57139,49336,13478,51417,68584,23.5,5.4,19931,14355,9738,6790,6325,370723,44538,55367,4065,95.8,25604,31535,14.0,6.2,7.3,21.3,7.6,14.1,5148,3876,12306,140141,55367,200
"Licking County, Ohio: Summary level: 050, state:39> county:089",29209,26102,6074,48641,66013,20.3,6.7,9885,7372,5114,3136,3702,171988,15909,28634,2484,94.9,12998,16211,22.1,5.5,10.7,26.3,11.3,14.5,2823,2629,7709,66604,28634,0
"Richland County, Ohio: Summary level: 050, state:39> county:139",23529,20168,4561,36921,51783,20.5,6.6,7486,5623,3871,2898,3651,113846,14874,22337,1597,104.0,10001,13528,12.1,6.5,4.4,19.6,8.4,13.4,2602,1945,6970,49812,22337,16
"Hancock County, Ohio: Summary level: 050, state:39> county:063",13430,12238,2337,49281,60944,28.0,8.5,4018,3333,3334,1029,1716,73361,7354,12855,566,99.9,5797,7633,15.8,2.4,9.0,14.8,4.9,8.7,1889,1059,2500,32490,12855,101
"Clermont County, Ohio: Summary level: 050, state:39> county:025",34473,28712,7251,47291,67744,25.4,10.3,10908,10053,6080,4062,3370,204175,16131,33863,2661,95.8,15430,19043,14.3,7.7,7.2,20.1,6.1,12.8,3131,2379,5170,80041,33863,0
"Fairfield County, Ohio: Summary level: 050, state:39> county:045",25343,22514,5006,44965,71469,26.1,4.1,8832,6136,3923,4207,2245,154194,12491,24622,1404,98.4,11084,14259,13.8,5.8,10.9,24.3,7.2,14.6,2133,1872,5598,59031,24622,273
"Jefferson County, Ohio: Summary level: 050, state:39> county:081",14541,12988,1972,39744,47445,21.2,7.5,5076,3500,3104,1874,987,63162,10894,14080,892,94.5,6374,8167,12.7,6.1,11.3,19.4,7.2,12.5,1347,925,4384,27515,14080,33
"Portage County, Ohio: Summary level: 050, state:39> county:133",27914,25315,6933,48523,56679,24.9,4.7,8968,7486,4873,3425,3162,154441,19305,27389,2087,96.6,12751,15163,13.5,7.0,9.5,22.7,5.3,11.9,2587,2615,7941,61018,27389,292
"Alexandria city, Virginia: Summary level: 050, state:51> county:510",18318,17262,11351,90623,103284,46.2,11.4,6660,4945,2548,1667,2498,157636,13479,18106,560,93.3,7524,10794,10.4,2.2,7.1,15.3,6.5,13.6,1967,1443,2498,71005,18106,100
"Hampton city, Virginia: Summary level: 050, state:51> county:650",21284,18374,4816,55447,56930,27.7,5.5,6228,6202,3866,2552,2436,129153,17829,21167,1339,93.6,8859,12425,14.8,7.3,8.2,23.4,7.7,11.2,3358,2114,6098,55633,21167,132
"Arlington County, Virginia: Summary level: 050, state:51> county:013",26022,23564,15649,88289,119755,35.0,5.9,7719,8058,4373,3328,2544,233464,20084,25504,2382,98.2,11506,14516,10.2,2.3,4.4,14.9,6.3,12.6,1894,1870,2464,111887,25504,339
"Stafford County, Virginia: Summary level: 050, state:51> county:179",16315,14746,6170,73855,110446,25.4,4.5,5217,5124,3309,1640,1025,148352,8820,16204,753,101.3,7443,8872,14.1,5.6,11.2,22.5,9.1,17.2,1988,1583,2458,48092,16204,0
"Richmond city, Virginia: Summary level: 050, state:51> county:760",31656,24238,10235,42640,51285,33.0,15.5,10262,8898,5629,2893,3974,219742,41516,31028,4227,91.4,13042,18614,9.2,7.5,9.4,21.7,8.2,14.7,2564,1747,12489,89878,31028,359
"Thurston County, Washington: Summary level: 050, state:53> county:067",51251,47662,18358,61546,78512,22.6,7.2,17672,13860,10236,5358,4125,286442,26414,50550,2162,95.4,23048,28203,11.1,4.4,5.4,19.6,5.2,10.3,6468,6111,13627,112909,50550,73
"Grays Harbor County, Washington: Summary level: 050, state:53> county:027",16860,15213,3480,44924,61026,21.3,4.6,4959,5643,2950,1917,1391,71874,7023,16472,1093,101.9,7952,8908,15.1,6.8,11.0,22.5,9.7,15.0,2549,1644,4766,29920,16472,0
"Grant County, Washington: Summary level: 050, state:53> county:025",13428,10762,2447,37830,56997,21.7,13.4,3581,4159,2580,1269,1839,96396,14285,13182,750,99.7,6651,6777,19.2,8.1,8.1,22.3,5.1,16.0,2009,1195,5160,30866,13182,315
"Snohomish County, Washington: Summary level: 050, state:53> county:061",114567,105134,31860,58209,89260,25.0,7.5,41712,29460,19496,11479,12420,809934,55319,112073,7335,100.6,51250,63317,12.8,5.6,8.5,22.5,9.3,16.8,12087,9206,29015,299827,112073,93
"Monongalia County, West Virginia: Summary level: 050, state:54> county:061",14253,11787,5057,53944,55940,20.5,4.1,5518,3373,2545,1171,1646,99536,22149,13886,774,104.3,6335,7918,11.8,3.5,6.7,22.3,12.7,16.5,1401,1228,3281,40401,13886,463
"Kanawha County, West Virginia: Summary level: 050, state:54> county:039",37757,31973,8627,39397,47759,19.8,6.6,11102,10964,6447,4023,5221,175212,29843,36915,4628,92.8,16643,21114,19.7,6.1,8.6,24.0,6.5,15.4,3494,2147,12622,78384,36915,218
"Sheboygan County, Wisconsin: Summary level: 050, state:55> county:117",21032,19346,4716,42811,60706,21.1,8.2,6991,5197,3318,3008,2518,112503,8991,20381,1200,100.9,9591,11441,13.1,4.2,6.6,14.5,6.3,10.0,1738,1922,4123,48691,20381,46
"La Crosse County, Wisconsin: Summary level: 050, state:55> county:063",20304,18672,5968,44792,58921,26.2,4.8,6477,5244,2778,2122,3683,113216,13772,19617,1041,95.1,9169,11135,17.9,5.4,6.1,16.0,4.8,9.7,1585,2221,3443,48175,19617,0
"Marathon County, Wisconsin: Summary level: 050, state:55> county:073",24805,21993,5074,44512,65851,27.8,8.0,8399,5637,3507,3566,3696,134455,10590,24186,1065,102.4,11548,13257,17.6,5.9,5.5,18.0,8.1,14.5,2160,1969,3556,54765,24186,473
"Dodge County, Wisconsin: Summary level: 050, state:55> county:027",16324,13957,2353,43234,61300,28.1,7.5,5145,4088,2503,2248,2340,84519,6192,15256,1064,102.9,7456,8868,10.6,5.0,8.9,18.8,6.1,13.2,1852,1805,3311,35104,15256,10
"Manitowoc County, Wisconsin: Summary level: 050, state:55> county:071",16970,15438,3295,37035,60785,18.1,4.6,5675,4197,3640,1622,1836,78244,6790,16678,1550,102.5,7702,9268,13.5,2.4,6.3,19.5,7.2,11.7,1671,1306,2770,33831,16678,0
"Garland County, Arkansas: Summary level: 050, state:05> county:051",23799,21317,6848,41330,45265,26.9,5.1,6320,7002,4945,2907,2625,97858,17020,23483,2075,90.0,10833,12966,10.3,6.7,5.5,20.9,4.8,12.9,1912,2311,6116,41743,23483,0
"Washington County, Arkansas: Summary level: 050, state:05> county:143",29158,24241,7208,44764,50798,27.6,6.8,8547,8930,4835,3811,3035,230244,38318,28317,2185,100.7,12949,16209,16.5,6.9,4.5,18.5,6.8,11.7,3505,2521,5775,89249,28317,51
"Craighead County, Arkansas: Summary level: 050, state:05> county:031",14881,13184,3274,40285,45610,14.3,3.1,4124,3960,2844,2606,1347,106414,18846,14129,1074,95.1,6179,8702,14.7,7.3,10.0,29.5,13.7,12.1,952,1156,4610,41409,14129,122
"Catoosa County, Georgia: Summary level: 050, state:13> county:047",11894,10437,2047,43563,61487,-999999999.0,-999999999.0,3325,3504,2785,1039,1241,67053,5108,11717,1021,91.8,5136,6758,25.6,10.1,8.3,29.2,7.6,19.5,1433,1390,1848,24130,11717,0
"Columbia County, Georgia: Summary level: 050, state:13> county:073",22070,19794,8179,59026,88761,28.1,2.7,8975,4754,4954,1601,1786,155650,6402,21845,356,99.2,9951,12119,15.4,8.3,7.9,18.3,3.6,11.6,3786,1656,1487,46890,21845,269
"Floyd County, Georgia: Summary level: 050, state:13> county:115",17013,14948,4505,46367,50880,16.0,2.5,5371,4741,3127,1729,2045,93975,15562,16422,1550,94.4,7607,9406,11.1,4.1,11.2,28.9,8.4,16.7,1708,1731,3182,35443,16422,111
"Forsyth County, Georgia: Summary level: 050, state:13> county:117",30475,28537,12869,65370,112108,23.5,7.8,10708,7571,6607,3552,2037,243387,10570,30291,2027,98.6,13256,17219,11.5,2.1,5.8,16.8,3.9,10.1,2712,2827,2411,81765,30291,428
"Lowndes County, Georgia: Summary level: 050, state:13> county:185",14677,12538,3214,35530,45683,33.5,3.1,4763,3756,1992,2390,1776,112752,23916,14374,1079,94.1,6140,8537,13.1,9.4,5.9,17.5,2.1,10.2,991,1287,7437,42639,14374,10
"Coweta County, Georgia: Summary level: 050, state:13> county:077",21566,18993,4514,55723,78423,19.2,11.5,6839,6603,3914,2818,1392,147970,14648,21470,1676,97.4,9823,11743,19.3,7.0,10.9,24.1,7.9,12.8,2787,1802,4833,53640,21470,203
"Walton County, Georgia: Summary level: 050, state:13> county:297",15110,11823,2481,44692,66176,19.9,7.6,5597,4031,1934,1398,2150,93319,10349,14716,1111,95.0,6852,8258,25.4,10.6,17.9,33.0,10.6,15.4,1208,1263,4942,33350,14716,82
"Cherokee County, Georgia: Summary level: 050, state:13> county:057",38347,33244,10383,62243,86404,22.3,5.2,12149,12934,7582,3694,1988,256722,17421,37961,2418,95.1,16718,21629,11.1,5.8,8.0,19.0,4.8,12.9,3287,2982,3672,93441,37961,252
"Fayette County, Georgia: Summary level: 050, state:13> county:113",21913,21031,7665,63803,92172,22.5,5.8,6805,6270,3834,2632,2372,113009,6520,21613,1217,91.5,9587,12326,12.7,5.2,7.7,14.1,5.0,8.6,3003,1952,1926,41253,21613,0
"Fulton County, Georgia: Summary level: 050, state:13> county:121",127756,115065,59235,55960,80013,32.4,6.4,46168,32696,20164,13160,15568,1030412,139317,125000,14497,93.8,53755,74001,9.5,5.8,8.9,21.0,7.5,15.4,9575,7392,47280,439578,125000,1169
"Hawaii County, Hawaii: Summary level: 050, state:15> county:001",44025,39631,15270,63119,67075,30.6,10.4,18564,9381,7739,4285,4056,198625,26250,43645,5109,98.6,21413,22612,19.5,8.1,8.0,18.0,7.0,13.7,5047,3027,13281,71193,43645,438
"Honolulu County, Hawaii: Summary level: 050, state:15> county:003",177856,152660,54656,74441,87470,32.9,8.7,50237,46059,32840,20552,28168,943455,76644,174983,14047,101.2,78491,99365,14.1,4.6,9.4,21.7,6.4,15.8,14018,16006,28625,316456,174983,410
"Kauai County, Hawaii: Summary level: 050, state:15> county:007",15267,13542,4380,74704,81971,30.9,8.4,5277,3781,2695,1413,2101,71467,6112,14996,882,93.8,6745,8522,14.1,6.3,10.2,13.6,6.3,10.9,1149,1638,2262,22898,14996,110
