,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E
"Grays Harbor County, Washington: Summary level: 050, state:53> county:027",16312,14435,2940,40270,48255,16.1,9.2,5734,4356,3466,1207,1549,70822,12188,15947,1205,100.7,7624,8688,18.3,6.4,9.1,24.0,8.0,10.6,2496,1139,5365,27674,15947,111
"Trujillo Alto Municipio, Puerto Rico: Summary level: 050, state:72> county:139",12318,7751,2363,20637,31078,-999999999.0,-999999999.0,3593,3375,2176,1612,1562,63407,18978,12207,3775,91.0,5130,7188,16.6,7.6,13.3,28.3,12.2,17.4,536,199,6160,23195,12207,0
"Craighead County, Arkansas: Summary level: 050, state:05> county:031",15167,11734,3118,38386,44810,21.9,2.0,4589,4271,3365,1840,1102,104628,20171,14560,1031,96.0,6449,8718,24.0,12.6,7.1,34.5,8.3,22.0,969,1183,4885,42631,14560,0
"San Bernardino County, California: Summary level: 050, state:06> county:071",251168,188990,51733,45396,63857,21.9,5.0,88335,65019,44272,27789,25753,2121692,315356,246620,27887,99.2,113024,138144,15.8,8.3,11.9,24.9,9.9,17.0,22610,18270,81338,638647,246620,4827
"Palm Beach County, Florida: Summary level: 050, state:12> county:099",354838,319647,140918,49628,61691,26.5,7.6,83740,88221,73448,48493,60936,1464632,179276,350892,36322,93.9,157303,197535,11.9,5.0,7.2,19.0,6.5,11.3,18748,33812,55989,552286,350892,4839
"Putnam County, Florida: Summary level: 050, state:12> county:107",17314,14621,2486,34967,41608,12.3,9.9,4668,5935,3921,2073,717,73072,11003,17104,2183,97.5,8380,8934,9.7,2.7,6.5,16.6,3.6,10.5,2491,1692,5356,27927,17104,99
"Forsyth County, Georgia: Summary level: 050, state:13> county:117",28398,25894,9579,59687,104687,28.7,6.6,9601,8275,5057,3867,1598,235749,12051,28172,1200,98.4,12455,15943,12.8,7.7,3.7,15.5,4.2,10.3,2454,2456,2207,81353,28172,473
"Fulton County, Georgia: Summary level: 050, state:13> county:121",122675,110544,53636,47505,70930,29.1,7.8,41425,31412,22457,14103,13278,1017969,131569,120437,14037,94.0,51482,71193,11.5,7.0,7.4,20.9,8.3,12.4,7701,8029,43315,417157,120437,1230
"Lake County, Illinois: Summary level: 050, state:17> county:097",99801,88459,38238,59919,87133,30.4,9.7,32334,26976,17048,10655,12788,682760,53080,96853,6468,100.0,45217,54584,10.6,5.3,6.8,18.5,6.3,12.9,6766,7230,20162,246620,96853,1019
"Sedgwick County, Kansas: Summary level: 050, state:20> county:173",74308,66300,19851,41754,55882,25.0,5.4,25071,18851,11802,8841,9743,506817,66107,72550,5241,98.3,33409,40899,15.8,5.8,9.9,24.2,8.3,15.6,6905,6060,21626,198024,72550,301
"Allegan County, Michigan: Summary level: 050, state:26> county:005",19808,17146,3750,41390,61353,20.9,4.8,6636,5388,3772,2018,1994,115591,13451,19103,2129,98.3,9022,10786,12.9,4.9,4.3,13.7,5.0,6.5,1670,1465,2422,43992,19103,0
"Kent County, Michigan: Summary level: 050, state:26> county:081",89751,80462,25076,42680,61537,27.1,9.3,30131,23118,14939,10784,10779,643308,72445,87333,7453,97.0,39337,50414,14.0,4.4,6.7,17.3,6.5,13.1,9815,7155,22477,244046,87333,175
"Cass County, Missouri: Summary level: 050, state:29> county:037",17994,16228,2967,44677,71114,24.1,4.6,5375,4978,3094,2598,1949,103702,8874,17524,1447,93.0,7726,10268,15.2,3.7,8.1,20.3,6.1,10.8,2081,1815,2476,40197,17524,34
"St. Louis County, Missouri: Summary level: 050, state:29> county:189",180521,162187,66500,50736,66778,29.3,6.9,58766,42953,31697,22651,24454,976829,103351,173608,12230,90.0,75705,104816,11.5,5.1,6.8,20.3,6.8,13.9,13532,15756,34239,408117,173608,1317
"Burlington County, New Jersey: Summary level: 050, state:34> county:005",75275,66460,22532,56670,84889,29.0,6.6,23629,19305,12819,9792,9730,433361,25266,73108,3007,96.3,32653,42622,12.8,5.2,7.3,20.4,6.6,12.3,6672,6952,7370,166698,73108,282
"Camden County, New Jersey: Summary level: 050, state:34> county:007",79240,66089,20751,48470,67523,27.5,7.4,25876,20262,14540,9426,9136,500064,66672,76640,6003,92.0,33625,45615,15.3,6.9,9.8,24.2,8.4,14.7,6130,6024,21662,188840,76640,327
"Otero County, New Mexico: Summary level: 050, state:35> county:035",10722,9213,2484,39711,42591,12.9,11.4,4047,2459,2484,903,829,62765,13456,10430,1763,109.4,5497,5225,19.1,3.6,12.3,21.8,7.4,14.3,1648,1532,4417,23747,10430,73
"Gaston County, North Carolina: Summary level: 050, state:37> county:071",35389,27298,4527,33894,52741,20.6,5.4,11810,9595,5669,4670,3645,219271,31181,34388,3312,92.7,14823,20566,17.5,8.6,7.7,22.8,6.9,16.3,3271,2940,10736,84999,34388,109
"Surry County, North Carolina: Summary level: 050, state:37> county:171",15066,11289,2347,28772,48398,23.8,6.6,5101,3243,3032,1726,1964,71168,11394,14513,1767,95.9,6816,8250,18.1,9.8,9.3,28.5,8.2,18.3,1182,934,3348,29230,14513,0
"Montgomery County, Pennsylvania: Summary level: 050, state:42> county:091",147157,132604,53717,56113,90122,34.1,9.4,47170,33512,26061,18456,21958,807165,46645,140949,8065,94.8,63475,83682,11.8,4.7,6.5,16.7,6.9,12.5,11353,13272,17127,313336,140949,226
"Minnehaha County, South Dakota: Summary level: 050, state:46> county:099",25354,23208,7728,43220,58742,37.5,10.5,8880,6848,4003,1861,3762,185983,17600,24642,2389,103.5,11336,14018,10.0,5.6,7.2,16.2,4.9,10.7,2745,2744,7265,76630,24642,319
"Rutherford County, Tennessee: Summary level: 050, state:47> county:149",33545,28930,7521,45941,63739,25.7,5.5,11805,9552,5805,3749,2634,319280,35217,32976,1970,96.8,14456,19089,12.9,5.1,7.9,21.7,7.1,14.9,4164,2044,9544,115376,32976,311
"Williamson County, Tennessee: Summary level: 050, state:47> county:187",30783,28232,14820,69919,110700,29.4,12.8,10741,8489,5462,4105,1986,231153,7132,30425,1169,97.0,14358,16425,12.7,2.5,2.9,10.6,3.2,6.3,2482,2464,1663,80601,30425,0
"Gregg County, Texas: Summary level: 050, state:48> county:183",18974,16575,4540,45314,51361,29.9,2.6,6009,4939,2158,3041,2827,119545,16959,18116,1795,91.3,8204,10770,12.2,5.3,10.0,25.2,5.7,16.3,1796,1986,5321,45513,18116,43
"Nacogdoches County, Texas: Summary level: 050, state:48> county:347",9550,8577,2323,37518,46459,25.1,9.0,2745,2959,2042,937,867,60163,12890,9065,947,95.7,4396,5154,27.9,10.4,17.2,31.0,8.8,17.2,1279,564,3901,23442,9065,53
"Tarrant County, Texas: Summary level: 050, state:48> county:439",235476,196485,69008,49391,66063,28.4,7.2,82063,62127,37722,26564,27000,2059740,249068,230166,20384,95.8,103006,132470,13.8,6.2,8.7,22.9,7.9,13.4,24331,20560,75188,722473,230166,3893
"Frederick County, Virginia: Summary level: 050, state:51> county:069",15161,13374,4566,60863,80953,26.1,4.6,5056,3748,2936,1688,1733,86853,5220,15035,496,102.6,7122,8039,15.5,9.0,12.5,21.3,13.8,15.8,1698,2095,1269,31551,15035,263
"Ozaukee County, Wisconsin: Summary level: 050, state:55> county:089",17689,17013,6354,45719,81104,30.2,11.3,6160,3963,3515,2217,1834,86875,2993,17418,787,97.2,8100,9589,11.1,1.8,2.7,8.9,2.7,6.6,1455,1198,753,36261,17418,0
"Waukesha County, Wisconsin: Summary level: 050, state:55> county:133",75079,71215,25555,52299,86968,25.1,7.0,23395,19343,12903,9450,9988,397531,20177,73947,3784,96.7,33236,41843,13.3,4.0,5.7,18.9,6.9,11.3,6031,7358,5710,158368,73947,84
"Riverside County, California: Summary level: 050, state:06> county:065",353025,285308,86597,47839,66964,19.6,5.9,112616,88063,67972,41484,42890,2411413,306452,349585,37581,99.4,161202,191823,14.8,6.1,8.7,23.1,9.0,14.9,27365,31276,59370,728103,349585,4645
"Santa Clara County, California: Summary level: 050, state:06> county:085",261252,219358,111044,69974,126606,29.1,6.4,83113,62533,45446,32643,37517,1907047,137772,256920,21372,102.9,116329,144923,12.5,5.3,8.2,20.0,8.7,15.5,10905,17196,26570,645108,256920,2224
"Stanislaus County, California: Summary level: 050, state:06> county:099",72507,52310,12849,43614,60321,21.0,5.6,26191,16946,13055,7758,8557,546057,85073,71062,7517,98.1,31958,40549,17.2,10.9,11.5,27.4,12.5,20.2,5298,4399,24010,175171,71062,566
"Pueblo County, Colorado: Summary level: 050, state:08> county:101",30832,27190,7135,35054,48468,14.0,2.6,9437,8475,5066,3954,3900,163507,28339,29978,4225,95.4,13778,17054,21.6,9.0,7.9,24.4,6.2,13.6,3496,2597,11946,64954,29978,342
"Hernando County, Florida: Summary level: 050, state:12> county:053",52643,43802,9007,34568,45977,11.7,2.7,14039,14000,11623,6232,6749,188642,27016,52033,6249,91.9,24206,28437,19.3,5.8,9.3,23.7,7.6,14.2,4477,6290,13603,76163,52033,262
"Pasco County, Florida: Summary level: 050, state:12> county:101",122134,107860,25689,39287,54208,17.6,4.8,36559,30824,25702,15529,13520,529431,67404,120233,12313,94.3,55835,66299,14.4,5.4,7.3,21.2,6.2,11.6,13943,15128,27390,205128,120233,763
"Sarasota County, Florida: Summary level: 050, state:12> county:115",157066,146432,63122,55150,61683,24.8,6.1,40682,38653,31030,24028,22673,421163,43478,154555,9920,91.5,71759,85307,12.6,3.1,4.9,15.4,5.1,9.2,11392,20219,10241,183721,154555,359
"Sumter County, Florida: Summary level: 050, state:12> county:119",73154,68599,27578,54324,53895,10.8,7.3,21064,21081,17945,8216,4848,119252,9760,72439,2291,99.2,35207,37947,13.9,5.2,3.7,11.3,2.5,5.5,8807,7079,2941,62854,72439,0
"Boone County, Indiana: Summary level: 050, state:18> county:011",8752,8245,2020,49917,81145,-999999999.0,-999999999.0,2759,2454,1444,623,1472,66249,3052,8432,423,98.6,3902,4850,14.1,6.2,7.7,16.4,4.9,7.9,656,326,1050,24808,8432,50
"Lenawee County, Michigan: Summary level: 050, state:26> county:091",18092,16751,3884,37496,55378,22.3,5.4,7002,3877,3323,1760,2130,93503,8763,17543,605,101.5,8068,10024,15.2,7.3,6.6,21.8,6.3,13.1,1518,1274,4214,38388,17543,39
"St. Charles County, Missouri: Summary level: 050, state:29> county:183",59689,54490,14807,51593,81663,23.7,4.8,18556,16556,10101,7764,6712,391214,22650,58425,2284,97.0,26146,33543,13.0,4.5,6.4,20.1,4.8,11.2,6297,5420,7593,149951,58425,54
"St. Francois County, Missouri: Summary level: 050, state:29> county:187",11343,9249,2022,39961,46796,16.5,4.2,2142,4441,2069,1130,1561,59266,12190,10274,1003,108.0,4968,6375,21.5,4.3,4.3,25.2,6.8,16.4,1380,949,4078,25670,10274,0
"Nassau County, New York: Summary level: 050, state:36> county:059",241330,213615,86748,72205,116304,32.5,7.9,72238,60725,41309,27875,39183,1339196,74423,235450,12525,95.0,104848,136482,8.8,2.9,6.0,16.8,7.0,12.0,10966,17490,18044,447123,235450,1413
"Orange County, New York: Summary level: 050, state:36> county:071",53391,45623,12794,49589,75825,31.8,10.7,18443,13470,8084,6337,7057,370730,42237,51898,3338,101.1,23532,29859,11.7,4.1,7.3,17.5,7.0,12.4,3751,4143,13065,128259,51898,155
"Onslow County, North Carolina: Summary level: 050, state:37> county:133",18036,15013,3097,43431,50639,19.4,6.7,5831,4596,3443,2556,1610,177272,27575,17824,1482,121.9,8173,9863,24.2,7.7,10.7,27.5,5.2,14.1,3123,2346,8752,66834,17824,0
"Montgomery County, Ohio: Summary level: 050, state:39> county:113",95644,83916,25084,41719,50838,26.6,6.5,29067,24754,17514,10663,13646,512594,87699,91427,7971,93.5,40636,55008,11.8,5.8,8.4,23.6,6.8,13.8,9036,9351,30688,224225,91427,395
"Greenville County, South Carolina: Summary level: 050, state:45> county:045",80987,69630,23740,44163,61183,25.6,7.5,27815,20591,13933,9894,8754,502729,54199,79610,6066,94.9,35559,45428,12.5,5.4,9.8,21.6,6.5,13.7,7307,6686,14609,192556,79610,420
"Greene County, Tennessee: Summary level: 050, state:47> county:059",14809,11210,1543,33269,47383,18.2,6.6,3988,4586,3539,1536,1160,67042,9140,14228,981,96.6,6584,8225,25.1,10.2,19.5,28.4,15.6,21.1,1702,1277,2662,27316,14228,0
"Brazos County, Texas: Summary level: 050, state:48> county:041",20996,19044,8912,48007,50110,27.8,10.8,7475,5330,4508,2374,1309,211145,52128,20661,2106,103.7,9792,11204,13.0,3.8,8.2,17.9,6.9,9.7,2293,1311,5271,81030,20661,447
"Hays County, Texas: Summary level: 050, state:48> county:209",24844,22950,11758,57079,65943,28.0,4.0,8988,6978,4458,2477,1943,216347,34640,24576,1636,99.6,11234,13610,15.6,5.6,7.5,16.5,7.0,10.1,2589,1749,4024,75164,24576,0
"Fairfax County, Virginia: Summary level: 050, state:51> county:059",154639,142523,89384,95777,122227,36.8,10.7,55255,38826,26752,17743,16063,1140460,67258,153138,8487,98.4,70761,83878,9.6,4.1,5.3,14.9,5.6,10.2,14458,12509,15167,396628,153138,2706
"Manatee County, Florida: Summary level: 050, state:12> county:081",107787,98804,35769,47595,59956,19.2,5.8,29956,28158,22438,13436,13799,390298,39027,106514,7169,94.0,50086,57701,13.4,4.2,5.7,18.5,4.5,9.6,9445,13547,13861,150814,106514,1855
"Cherokee County, Georgia: Summary level: 050, state:13> county:057",36209,32776,12062,50913,82069,27.0,3.8,11628,11783,6653,3889,2256,252281,19834,35884,3442,97.2,16542,19667,12.7,6.2,6.3,18.5,7.5,11.3,3427,3119,4399,89974,35884,298
"Muscogee County, Georgia: Summary level: 050, state:13> county:215",26086,21426,7133,40542,47288,20.1,3.2,8738,6396,4086,3168,3698,187584,37726,25614,3101,95.2,10468,15618,15.5,7.6,15.9,24.6,6.5,19.5,3644,2201,14646,72862,25614,316
"Hawaii County, Hawaii: Summary level: 050, state:15> county:001",42643,38474,13178,47733,57571,28.2,8.8,15338,12065,7260,3743,4237,198192,32181,42425,4180,97.0,20740,21903,15.5,6.1,11.6,20.8,7.9,16.3,5722,3741,13688,71565,42425,179
"Porter County, Indiana: Summary level: 050, state:18> county:127",27395,24736,6786,49622,66476,19.6,6.9,8571,7845,5168,2732,3079,165570,14960,26332,925,98.6,12501,14894,13.3,4.5,6.4,15.2,6.4,12.7,2624,2649,4034,66144,26332,0
"Lafourche Parish, Louisiana: Summary level: 050, state:22> county:057",15537,10874,3234,29754,50296,23.8,5.0,5768,2660,3619,1672,1818,96289,16057,15161,1304,92.7,6531,9006,18.3,6.5,8.8,24.4,10.2,17.7,1316,1011,4774,35838,15161,0
"Baltimore city, Maryland: Summary level: 050, state:24> county:510",84069,63822,20758,35242,51000,24.3,6.6,29103,21038,14964,8823,10141,580628,107073,81609,11869,88.4,33869,50200,8.8,7.9,10.2,28.2,9.9,18.1,7595,5914,50619,237204,81609,600
"Rensselaer County, New York: Summary level: 050, state:36> county:083",26557,23996,7026,59098,71648,19.9,7.7,9229,6778,4248,2570,3732,153954,17185,25563,1340,97.6,11847,14710,14.3,5.6,5.5,20.9,5.2,10.7,2658,2769,7021,64614,25563,0
"Davidson County, North Carolina: Summary level: 050, state:37> county:057",30038,23000,3658,34303,45320,17.8,6.6,9372,8637,5432,3961,2636,164548,26571,29236,2701,94.9,13576,16462,13.1,4.4,13.3,27.4,10.1,15.0,2605,1547,10760,68761,29236,239
"Licking County, Ohio: Summary level: 050, state:39> county:089",28733,25485,6195,44946,67784,21.9,3.2,8723,8055,5046,3389,3520,170948,14632,28279,1605,94.7,12717,16016,19.4,7.4,8.0,25.1,10.3,16.8,3423,2839,5638,62237,28279,0
"Jackson County, Oregon: Summary level: 050, state:41> county:029",48689,43860,16523,46127,56546,20.6,5.7,16197,12840,9183,4387,6082,217151,32755,48078,4006,94.4,21920,26769,14.8,4.0,7.5,17.8,6.8,13.6,5163,4994,14279,89787,48078,365
"Indiana County, Pennsylvania: Summary level: 050, state:42> county:063",16623,14210,3499,37627,49448,16.7,5.1,4747,4472,2835,2164,2405,78088,11669,16417,1391,101.3,7505,9118,18.1,10.2,10.1,21.1,8.0,16.3,1660,1905,4336,33098,16417,102
"Anderson County, South Carolina: Summary level: 050, state:45> county:007",35930,27761,6457,31773,51699,20.4,5.0,12714,8717,6641,4840,3018,197883,29115,34967,3697,94.4,16015,19915,16.8,7.4,9.8,27.3,10.6,15.7,3842,2604,8591,78500,34967,0
"Ector County, Texas: Summary level: 050, state:48> county:135",15171,10832,2272,39185,64165,33.6,2.9,3746,5328,2064,2772,1261,160001,17657,14870,1972,104.2,6732,8439,20.0,13.4,8.6,27.9,7.9,14.1,1230,966,4957,54326,14870,550
"Smith County, Texas: Summary level: 050, state:48> county:423",37588,32613,10785,44119,58226,23.0,10.2,12213,9483,8194,4527,3171,225242,34741,36791,4556,94.2,16443,21145,14.7,4.8,9.5,21.7,5.3,10.6,3521,3306,8682,77330,36791,256
"Victoria County, Texas: Summary level: 050, state:48> county:469",14935,11419,2363,33779,50210,24.1,7.8,5154,3216,2838,1916,1811,90649,14267,14413,1911,92.7,6465,8470,18.6,10.6,8.8,28.8,9.6,18.4,1016,1508,5004,31918,14413,0
"Walworth County, Wisconsin: Summary level: 050, state:55> county:127",18146,16592,4638,47179,63800,25.2,10.5,6526,4235,2932,2013,2440,100900,9943,17677,1388,100.9,8421,9725,14.6,4.2,5.2,14.4,6.1,8.7,1654,1130,3921,40864,17677,0
"Walker County, Alabama: Summary level: 050, state:01> county:127",12061,9162,1214,32382,47602,27.9,6.3,3112,4030,2725,1035,1159,62727,10812,11829,800,95.2,5158,6903,16.6,10.4,14.4,38.0,16.3,26.0,1679,595,3376,24870,11829,11
"Benton County, Arkansas: Summary level: 050, state:05> county:007",36290,31570,9218,42240,67164,22.1,5.0,12843,7438,7426,3910,4673,268354,22983,35530,1882,98.3,16330,19960,11.9,5.0,6.7,24.8,7.3,15.3,3374,3997,4287,100128,35530,410
"Sutter County, California: Summary level: 050, state:06> county:101",14863,10801,3766,44529,59121,27.4,6.2,4407,3340,3193,1654,2269,95346,12447,14513,1473,96.9,6562,8301,17.7,4.2,9.4,26.1,7.1,16.4,1069,1208,3458,31989,14513,208
"Adams County, Colorado: Summary level: 050, state:08> county:001",53109,44936,12623,49110,70743,27.1,9.0,18592,14735,8045,6998,4739,507674,44749,52220,2663,101.9,23590,29519,17.6,6.1,7.6,19.0,5.4,11.0,7559,4311,12283,168361,52220,1248
"Monroe County, Florida: Summary level: 050, state:12> county:087",16972,15022,5921,73185,71973,31.3,16.3,6644,4218,3183,2081,846,73690,9238,16819,1238,105.4,8788,8184,9.3,4.8,2.5,12.2,4.7,6.5,1630,1599,2829,31362,16819,128
"Orange County, Florida: Summary level: 050, state:12> county:095",164884,129085,43689,41055,58588,27.0,5.8,58036,42060,27215,18729,18844,1345264,214795,161850,18870,96.5,72375,92509,13.2,6.7,9.5,24.5,8.0,15.6,15563,11223,72796,458157,161850,2755
"Coweta County, Georgia: Summary level: 050, state:13> county:077",20747,18003,6178,57001,69240,23.1,4.3,7694,5587,4161,1761,1544,144690,16992,20610,791,100.3,9423,11324,15.3,4.0,8.0,20.8,3.8,16.2,2309,1767,5303,52114,20610,67
"LaSalle County, Illinois: Summary level: 050, state:17> county:099",20841,17701,2873,36282,51838,21.8,10.8,6730,4912,3723,2936,2540,106189,15802,19752,1018,101.9,9446,11395,17.9,5.3,7.5,22.4,6.5,13.6,1846,1499,6786,44714,19752,70
"Linn County, Iowa: Summary level: 050, state:19> county:113",36397,32802,8868,45427,64103,27.9,7.9,11172,9491,5687,5366,4681,220675,20421,35811,1854,97.6,15932,20465,16.0,5.4,5.7,17.0,5.4,11.9,4556,3438,7715,91747,35811,42
"Blue Earth County, Minnesota: Summary level: 050, state:27> county:013",9447,8058,2563,49474,58616,23.1,2.8,2751,2442,1616,1049,1589,64231,10589,8929,735,98.3,4162,5285,15.4,4.5,7.8,18.9,10.1,9.5,1137,908,1550,26362,8929,0
"Harrison County, Mississippi: Summary level: 050, state:28> county:047",30988,26842,7491,43061,45042,20.6,6.2,9910,8742,6312,3179,2845,201203,41359,30294,3128,96.8,14288,16700,15.9,9.2,11.2,27.6,9.5,15.1,3781,3206,17220,82375,30294,86
"Hinds County, Mississippi: Summary level: 050, state:28> county:049",33279,26890,10667,45901,45459,23.0,9.3,11880,8021,5918,3610,3850,227876,41589,32728,2899,87.3,13683,19596,8.4,7.3,10.8,27.5,12.5,20.6,1717,2298,13351,85483,32728,0
"Jefferson County, Missouri: Summary level: 050, state:29> county:099",33824,29692,5325,46369,65246,20.1,7.1,11894,8925,6601,3390,3014,221639,18760,32772,2238,98.9,15500,18324,21.0,5.9,7.3,24.4,9.3,13.0,4147,3469,8484,85892,32772,177
"Grafton County, New Hampshire: Summary level: 050, state:33> county:009",18635,16626,7101,55311,66358,36.2,13.3,5808,5198,3348,2055,2226,83453,6569,17951,830,95.0,8771,9864,16.6,4.6,4.5,13.9,4.5,7.8,2055,1860,1611,35394,17951,0
"Chautauqua County, New York: Summary level: 050, state:36> county:013",25587,22422,4454,34639,45479,23.9,4.0,8148,6120,4837,2574,3908,122676,23128,24717,2417,99.5,11598,13989,14.3,6.2,7.6,21.7,8.8,14.7,2137,1947,11122,53429,24717,0
"Forsyth County, North Carolina: Summary level: 050, state:37> county:067",60385,53836,16580,39644,49166,24.5,5.2,20158,15596,9632,7888,7111,368351,62398,59581,5262,90.8,25780,34605,10.7,4.7,6.0,18.3,5.4,10.6,5999,5546,16902,150437,59581,292
"Clermont County, Ohio: Summary level: 050, state:39> county:025",32976,28546,6783,45628,64526,22.5,9.4,10957,9077,5725,4030,3187,203539,15866,32286,3109,96.3,14825,18151,17.2,6.0,5.3,16.7,7.0,10.6,3978,2403,5785,77920,32286,41
"Delaware County, Ohio: Summary level: 050, state:39> county:041",27578,25907,10621,64446,99881,26.2,5.7,10074,6863,4179,3557,2905,202056,8241,27208,921,97.3,12298,15280,13.1,5.2,8.2,18.1,7.9,12.9,2355,2123,1851,70501,27208,187
"Franklin County, Ohio: Summary level: 050, state:39> county:049",157541,139598,52082,49550,60373,28.8,6.6,55163,40304,25851,18043,18180,1281150,198457,154426,14054,95.3,67010,90531,11.9,5.0,7.5,20.1,6.3,11.6,14242,11973,55689,519468,154426,1649
"Medina County, Ohio: Summary level: 050, state:39> county:103",32074,29835,9030,48575,75786,22.9,8.9,9948,8974,6495,3657,3000,177354,12016,31127,1965,99.2,14584,17490,13.8,4.9,5.5,15.1,5.2,11.2,3502,2482,3620,70609,31127,394
"Bradley County, Tennessee: Summary level: 050, state:47> county:011",18022,14427,3278,39637,50560,28.1,11.5,6033,4475,2855,2445,2214,102934,15816,17505,1678,96.5,7807,10215,15.7,6.8,11.4,27.6,8.9,16.1,1543,1226,5894,39104,17505,33
"Bastrop County, Texas: Summary level: 050, state:48> county:021",12308,10849,3026,41606,69067,21.3,6.7,4535,3610,1971,1596,596,84840,11048,11780,1379,103.1,5931,6377,21.1,5.7,8.0,20.9,12.8,10.7,1685,877,1344,25334,11780,0
"Nueces County, Texas: Summary level: 050, state:48> county:355",52731,37601,12421,38365,54560,23.3,9.1,19345,12395,9212,5898,5881,354405,56241,51361,6342,98.4,23794,28937,12.9,6.0,11.9,25.3,9.7,17.4,5480,4245,24503,129987,51361,272
"Benton County, Washington: Summary level: 050, state:53> county:005",30082,27239,9274,53977,68115,16.5,5.2,9590,8599,4977,3226,3690,200141,18859,29770,1095,98.1,14106,15976,19.4,5.6,9.4,22.0,4.1,14.0,3475,2626,7953,71921,29770,324
"Whatcom County, Washington: Summary level: 050, state:53> county:073",39347,37027,14286,56088,62268,20.1,7.5,13130,11061,6736,3816,4604,221147,34888,38703,2505,97.6,18302,21045,18.8,6.6,7.8,18.1,7.3,12.2,4599,2837,9364,87080,38703,95
"Apache County, Arizona: Summary level: 050, state:04> county:001",10932,6855,1974,29064,30207,13.8,2.1,3938,2528,1951,1212,1303,70749,27125,10860,2471,98.4,4938,5994,30.7,16.8,17.2,31.7,12.4,18.5,998,649,5992,21936,10860,426
"Mohave County, Arizona: Summary level: 050, state:04> county:015",63794,56443,9587,41844,46060,16.8,2.6,19799,17333,13867,7152,5643,205705,33183,63216,5294,101.6,31652,32142,12.8,5.8,8.4,25.7,7.1,13.2,8933,7494,12258,90270,63216,279
"Pima County, Arizona: Summary level: 050, state:04> county:019",205547,182042,74043,48961,53464,20.8,4.5,65119,52154,41296,25669,21309,1010866,164204,203475,17843,96.5,93110,112437,16.0,6.1,8.9,19.3,5.5,12.5,22960,20238,50304,402323,203475,1111
"Washington County, Arkansas: Summary level: 050, state:05> county:143",26922,23709,8875,44084,50342,28.4,7.4,9588,6376,4851,2864,3243,228416,36644,25918,2334,99.3,11881,15041,14.0,6.5,7.5,22.9,6.3,12.3,2380,2664,5520,90001,25918,162
"Solano County, California: Summary level: 050, state:06> county:095",70597,62929,20377,68900,84395,28.1,8.4,24393,18357,12340,6696,8811,435952,31941,69113,4379,99.3,31322,39275,13.4,5.7,9.2,23.7,9.6,16.1,7497,5971,10945,152291,69113,48
"District of Columbia, District of Columbia: Summary level: 050, state:11> county:001",85626,72232,38742,50873,85203,31.2,8.1,25837,22996,16161,9731,10901,669031,108055,83460,13957,90.8,35230,50396,8.8,7.3,11.2,24.8,8.7,16.2,4003,6180,40353,287476,83460,459
"St. Johns County, Florida: Summary level: 050, state:12> county:109",51740,49240,20767,55809,80712,22.2,6.3,16557,15031,9776,5802,4574,252317,16138,51348,2508,95.8,24442,27298,10.1,3.3,5.3,15.9,5.4,10.7,4251,6204,4857,90109,51348,890
"Twin Falls County, Idaho: Summary level: 050, state:16> county:083",12925,11354,2145,39445,51196,23.6,1.7,3187,4108,2823,1600,1207,85040,13410,12685,1053,101.5,5677,7248,14.3,8.4,6.7,20.2,9.2,14.8,1539,1360,2854,32041,12685,0
"Macon County, Illinois: Summary level: 050, state:17> county:115",21167,18262,3986,42393,50066,21.6,4.8,6546,5135,3983,3062,2441,101448,18298,20180,1605,92.4,9365,11802,17.2,4.5,3.2,24.9,4.2,11.8,1981,1973,7408,44562,20180,0
"Vigo County, Indiana: Summary level: 050, state:18> county:167",17118,15492,4998,48681,48961,27.9,5.6,5228,4544,3087,2170,2089,98726,18558,16280,1174,103.3,7110,10008,17.7,6.2,6.6,23.4,4.8,13.5,1554,995,5152,43262,16280,0
"Campbell County, Kentucky: Summary level: 050, state:21> county:037",14825,12478,4350,38048,59524,25.9,7.0,4973,3704,2786,1533,1829,89418,13169,14408,2174,93.5,6562,8263,15.8,8.2,10.7,22.5,9.2,16.3,1515,912,2339,36992,14408,0
"Calcasieu Parish, Louisiana: Summary level: 050, state:22> county:019",30465,24043,6654,38353,49113,15.5,2.4,9784,8596,5434,3200,3451,200157,28893,29702,2424,93.4,13251,17214,19.4,11.1,12.2,25.4,11.0,17.4,3999,2500,9615,78351,29702,0
"St. Landry Parish, Louisiana: Summary level: 050, state:22> county:097",13167,9137,2440,27714,32867,29.2,7.6,4811,2999,2599,1356,1402,81349,29247,12539,2790,94.8,5703,7464,12.4,5.2,4.4,15.4,4.0,7.8,1252,529,6022,29965,12539,57
