,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Westmoreland County, Pennsylvania: Summary level: 050, state:42> county:129",139227.0,13549.0,488.0,1343.0,0.0,1071.0,3816.0,159494.0,18867,9151,4009,7489,3895,2570,198.0,131.0,0.0,386.0,87.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
"York County, Pennsylvania: Summary level: 050, state:42> county:133",210977.0,28564.0,942.0,6038.0,0.0,1394.0,12348.0,260263.0,18561,8801,3309,9714,5769,2990,490.0,190.0,310.0,1017.0,260.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,111.0,0.0,0.0,16.0,60.0,0.0,344.0,358.0,0.0,1020.0,123.0,45.0
"Providence County, Rhode Island: Summary level: 050, state:44> county:007",507666.0,61611.0,2400.0,17945.0,149.0,21833.0,24765.0,636369.0,19945,9932,3915,21022,12105,6956,1678.0,370.0,70.0,1642.0,713.0,449.0,,,,,,,197.0,296.0,0.0,438.0,213.0,53.0,,,,,,,353.0,0.0,0.0,299.0,264.0,208.0,363.0,121.0,0.0,383.0,0.0,0.0,2038.0,842.0,105.0,2376.0,1204.0,286.0
"Richland County, South Carolina: Summary level: 050, state:45> county:079",84421.0,1151.0,234.0,71.0,81.0,492.0,1923.0,88373.0,7731,3248,1114,4389,2082,960,4707.0,1809.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,127.0,0.0,63.0,234.0,65.0,157.0
"Davidson County, Tennessee: Summary level: 050, state:47> county:037",90671.0,2738.0,794.0,360.0,245.0,1425.0,2340.0,98573.0,14999,6435,2682,4975,2648,1373,4258.0,1508.0,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,304.0,91.0,0.0,475.0,108.0,0.0
"Knox County, Tennessee: Summary level: 050, state:47> county:093",179668.0,1212.0,462.0,1732.0,296.0,1077.0,2869.0,187316.0,16711,7277,2572,8960,4379,1756,1158.0,57.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,394.0,0.0,0.0,177.0,58.0,0.0
"Shelby County, Tennessee: Summary level: 050, state:47> county:157",709097.0,96470.0,2696.0,32188.0,175.0,3773.0,20441.0,864840.0,16822,7378,2727,37277,23615,11300,12578.0,4270.0,1354.0,2713.0,788.0,384.0,,,,,,,1285.0,190.0,0.0,1209.0,563.0,59.0,,,,,,,,,,,,,136.0,124.0,0.0,341.0,206.0,93.0,419.0,139.0,0.0,667.0,195.0,93.0
"Bell County, Texas: Summary level: 050, state:48> county:027",62598.0,1211.0,586.0,349.0,13.0,342.0,2116.0,67215.0,7494,2903,1584,3112,1982,769,1297.0,492.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1163.0,594.0,0.0,1287.0,618.0,185.0
"Bexar County, Texas: Summary level: 050, state:48> county:029",78064.0,1177.0,243.0,1611.0,277.0,586.0,1674.0,83632.0,49494,23320,7911,3979,2067,1688,3821.0,1374.0,676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,26743.0,12102.0,3024.0,33963.0,17767.0,6688.0
"Collin County, Texas: Summary level: 050, state:48> county:085",141703.0,3277.0,176.0,1144.0,45.0,381.0,2842.0,149568.0,22766,9086,2025,7162,3838,2142,1392.0,247.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1938.0,417.0,0.0,2116.0,1107.0,154.0
"Dallas County, Texas: Summary level: 050, state:48> county:113",139335.0,23975.0,1312.0,617.0,103.0,991.0,6457.0,172790.0,48821,21521,8132,7188,3948,2193,13487.0,4772.0,1300.0,772.0,443.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,12817.0,4444.0,1446.0,14225.0,6396.0,1822.0
"Denton County, Texas: Summary level: 050, state:48> county:121",937743.0,174879.0,4311.0,84949.0,137.0,10278.0,30007.0,1242304.0,19057,7263,1357,47660,26031,15027,736.0,507.0,157.0,9035.0,3641.0,2077.0,,,,,,,2268.0,832.0,151.0,2683.0,849.0,256.0,,,,,,,200.0,135.0,0.0,159.0,0.0,0.0,425.0,340.0,188.0,686.0,603.0,35.0,1757.0,517.0,219.0,1988.0,800.0,343.0
"El Paso County, Texas: Summary level: 050, state:48> county:141",251024.0,3814.0,965.0,8315.0,0.0,9165.0,6672.0,279955.0,21521,11365,4018,11079,5806,3495,575.0,360.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,17962.0,9069.0,3311.0,23678.0,14404.0,5872.0
"Fort Bend County, Texas: Summary level: 050, state:48> county:157",144418.0,34507.0,506.0,2355.0,0.0,3269.0,8252.0,193307.0,12803,5206,1440,8364,4766,3234,4160.0,262.0,71.0,1491.0,780.0,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,3021.0,890.0,520.0,3634.0,1640.0,624.0
"Harris County, Texas: Summary level: 050, state:48> county:201",149328.0,3178.0,209.0,1332.0,0.0,827.0,5001.0,159875.0,87072,36538,11104,8044,4350,2129,19948.0,8325.0,1215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,27964.0,10979.0,1944.0,31446.0,13879.0,5150.0
"Lubbock County, Texas: Summary level: 050, state:48> county:303",65964.0,250.0,337.0,328.0,64.0,593.0,1083.0,68619.0,8112,3989,1677,3475,1838,858,668.0,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1867.0,663.0,366.0,2190.0,975.0,425.0
"Montgomery County, Texas: Summary level: 050, state:48> county:339",64916.0,2400.0,429.0,511.0,0.0,3089.0,3732.0,75077.0,18405,6658,2169,3541,1756,813,667.0,98.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2262.0,28.0,27.0,2538.0,69.0,238.0
"Tarrant County, Texas: Summary level: 050, state:48> county:439",263224.0,44740.0,1703.0,32009.0,371.0,2815.0,14018.0,358880.0,47318,20351,6842,11784,5544,3304,6036.0,1802.0,801.0,1487.0,562.0,362.0,,,,,,,546.0,400.0,0.0,765.0,278.0,189.0,,,,,,,,,,,,,35.0,29.0,36.0,188.0,27.0,118.0,7416.0,2458.0,793.0,8167.0,3113.0,1803.0
"Travis County, Texas: Summary level: 050, state:48> county:453",941967.0,688219.0,4534.0,56669.0,419.0,32132.0,35395.0,1759335.0,25019,9958,2826,44754,25721,15755,2086.0,773.0,242.0,29932.0,14739.0,8402.0,,,,,,,1615.0,792.0,95.0,1915.0,669.0,189.0,,,,,,,358.0,0.0,61.0,506.0,110.0,0.0,607.0,102.0,33.0,797.0,257.0,88.0,5143.0,1720.0,651.0,6243.0,2451.0,1364.0
"Williamson County, Texas: Summary level: 050, state:48> county:491",292650.0,18135.0,2585.0,14800.0,169.0,4329.0,11483.0,344151.0,14753,5693,2448,13091,6166,2700,648.0,0.0,0.0,226.0,68.0,0.0,,,,,,,328.0,165.0,0.0,360.0,154.0,146.0,,,,,,,,,,,,,77.0,0.0,76.0,0.0,200.0,0.0,1582.0,548.0,187.0,2097.0,778.0,451.0
"Davis County, Utah: Summary level: 050, state:49> county:011",60189.0,2220.0,266.0,1133.0,0.0,268.0,1711.0,65787.0,8175,4362,1057,2264,1549,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,271.0,207.0,139.0,474.0,215.0,168.0
"Salt Lake County, Utah: Summary level: 050, state:49> county:035",91760.0,1737.0,115.0,2242.0,0.0,414.0,2473.0,98741.0,28479,12311,4547,3030,1628,865,211.0,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2263.0,1059.0,84.0,2613.0,1432.0,179.0
"Utah County, Utah: Summary level: 050, state:49> county:049",342805.0,21733.0,1346.0,19698.0,142.0,12988.0,15974.0,414686.0,11265,5394,1960,15748,7879,4108,,,,559.0,173.0,0.0,,,,,,,283.0,669.0,0.0,695.0,44.0,31.0,,,,,,,0.0,30.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,57.0,6.0,0.0,794.0,195.0,0.0,980.0,232.0,12.0
"Weber County, Utah: Summary level: 050, state:49> county:057",898311.0,158005.0,6709.0,86482.0,95.0,32097.0,41450.0,1223149.0,7024,3273,1528,42252,23031,14766,,,,3118.0,1567.0,178.0,78.0,25.0,0.0,313.0,88.0,0.0,1528.0,566.0,209.0,1695.0,984.0,220.0,,,,,,,158.0,311.0,0.0,67.0,406.0,0.0,31.0,240.0,116.0,312.0,289.0,0.0,530.0,313.0,51.0,598.0,316.0,95.0
"Chesterfield County, Virginia: Summary level: 050, state:51> county:041",128394.0,7781.0,710.0,9544.0,83.0,1251.0,3673.0,151436.0,10671,3776,2258,5796,4271,1374,1964.0,601.0,44.0,422.0,57.0,0.0,,,,,,,428.0,0.0,54.0,112.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,92.0,287.0,288.0,385.0,52.0,0.0
"Androscoggin County, Maine: Summary level: 050, state:23> county:001",368423.0,62146.0,2761.0,74309.0,181.0,7671.0,22642.0,538133.0,4706,2243,711,18592,10324,7703,,,,1452.0,152.0,103.0,,,,,,,1042.0,562.0,100.0,1298.0,567.0,198.0,,,,,,,41.0,0.0,0.0,188.0,18.0,0.0,240.0,0.0,0.0,147.0,117.0,0.0,,,,,,
"Cumberland County, Maine: Summary level: 050, state:23> county:005",57741.0,2229.0,439.0,1832.0,0.0,2029.0,1130.0,65400.0,12828,5995,1843,2602,1659,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
"Anne Arundel County, Maryland: Summary level: 050, state:24> county:003",184955.0,2865.0,2634.0,2358.0,175.0,480.0,6964.0,200431.0,18609,7952,2615,9677,5847,3379,2341.0,901.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,98.0,0.0,88.0,93.0,0.0,97.0,0.0,55.0,336.0,132.0,151.0
"Baltimore County, Maryland: Summary level: 050, state:24> county:005",119510.0,3959.0,1015.0,9032.0,9.0,3416.0,4719.0,141660.0,24828,13687,5529,3992,2030,899,6028.0,2023.0,818.0,,,,,,,,,,21.0,0.0,0.0,352.0,123.0,0.0,,,,,,,,,,,,,,,,,,61.0,530.0,254.0,96.0,883.0,157.0,121.0
"Frederick County, Maryland: Summary level: 050, state:24> county:021",85930.0,1789.0,493.0,1552.0,0.0,366.0,1575.0,91705.0,8241,3162,1669,2933,1576,512,532.0,156.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,251.0,0.0,95.0,340.0,0.0,74.0
"Howard County, Maryland: Summary level: 050, state:24> county:027",139403.0,6753.0,375.0,3115.0,19.0,1913.0,3130.0,154708.0,8501,3189,1121,5788,2898,2479,1301.0,594.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,183.0,0.0,50.0,399.0,105.0,0.0
"Montgomery County, Maryland: Summary level: 050, state:24> county:031",216760.0,10396.0,1073.0,13691.0,0.0,1051.0,8626.0,251597.0,25464,12891,4878,9694,5377,2184,4377.0,1880.0,650.0,,,,,,,,,,353.0,69.0,0.0,583.0,99.0,0.0,,,,,,,,,,,,,,,,,,0.0,3038.0,1240.0,195.0,4264.0,2150.0,741.0
"Prince George's County, Maryland: Summary level: 050, state:24> county:033",123820.0,1130.0,240.0,1560.0,42.0,1582.0,2937.0,131311.0,7057,3783,1266,4609,1823,1580,19018.0,7306.0,1543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,1926.0,335.0,62.0,1927.0,774.0,237.0
"Baltimore city, Maryland: Summary level: 050, state:24> county:510",120169.0,44477.0,179.0,2754.0,38.0,2149.0,3557.0,173323.0,7398,3312,1278,5757,2808,1300,11549.0,5317.0,1559.0,1111.0,584.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,561.0,142.0,41.0,171.0,117.0,44.0
"Bristol County, Massachusetts: Summary level: 050, state:25> county:005",137699.0,47881.0,1309.0,6733.0,70.0,2614.0,5104.0,201410.0,21818,9939,4058,6838,3864,1384,289.0,199.0,65.0,1391.0,697.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,755.0,30.0,0.0,642.0,382.0,48.0
"Essex County, Massachusetts: Summary level: 050, state:25> county:009",63876.0,172912.0,210.0,2331.0,0.0,2675.0,887.0,242891.0,29413,13105,5947,4035,1915,2208,558.0,322.0,52.0,5689.0,2561.0,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,2415.0,847.0,392.0,3197.0,1104.0,815.0
"Hampden County, Massachusetts: Summary level: 050, state:25> county:013",99046.0,30512.0,697.0,3539.0,0.0,3979.0,3652.0,141425.0,16647,6932,4386,5115,2878,1250,1062.0,713.0,0.0,1103.0,424.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1943.0,731.0,195.0,2412.0,1018.0,172.0
"Middlesex County, Massachusetts: Summary level: 050, state:25> county:017",59159.0,39744.0,202.0,2575.0,30.0,1293.0,462.0,103465.0,51635,24264,11202,2876,1622,841,1711.0,703.0,250.0,1418.0,421.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,1913.0,330.0,181.0,2111.0,1033.0,428.0
"Norfolk County, Massachusetts: Summary level: 050, state:25> county:021",114034.0,30028.0,90.0,1523.0,235.0,946.0,2183.0,149039.0,24275,12884,4775,5747,3001,1335,976.0,265.0,407.0,977.0,300.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,346.0,158.0,139.0,303.0,309.0,0.0
"Plymouth County, Massachusetts: Summary level: 050, state:25> county:023",141836.0,15701.0,530.0,7069.0,310.0,1848.0,7680.0,174974.0,21949,9495,3081,5298,2483,1882,1438.0,160.0,174.0,165.0,167.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,503.0,0.0,0.0,783.0,127.0,0.0
"Suffolk County, Massachusetts: Summary level: 050, state:25> county:025",78540.0,6138.0,517.0,605.0,26.0,622.0,2652.0,89100.0,13460,7435,1988,3940,2295,1340,4991.0,2032.0,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,2606.0,1296.0,0.0,3557.0,1657.0,557.0
"Worcester County, Massachusetts: Summary level: 050, state:25> county:027",69128.0,6115.0,133.0,873.0,0.0,0.0,2323.0,78572.0,29730,13253,5266,3396,2234,1107,577.0,61.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1394.0,313.0,125.0,2000.0,603.0,92.0
"Genesee County, Michigan: Summary level: 050, state:26> county:049",93401.0,4334.0,719.0,991.0,0.0,332.0,1826.0,101603.0,14129,7166,2172,4715,2623,1261,2499.0,1376.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,202.0,215.0,0.0,232.0,171.0,100.0
"Ingham County, Michigan: Summary level: 050, state:26> county:065",79273.0,335.0,360.0,752.0,0.0,607.0,1952.0,83279.0,8486,3105,1642,3793,1973,613,753.0,305.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,488.0,70.0,0.0,331.0,350.0,32.0
"Kalamazoo County, Michigan: Summary level: 050, state:26> county:077",202683.0,13340.0,2035.0,5902.0,0.0,3574.0,8103.0,235637.0,8633,4630,1049,9145,4147,2957,786.0,176.0,0.0,285.0,96.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,91.0,0.0,0.0,193.0,0.0,0.0,214.0,103.0,0.0,200.0,0.0,0.0
"Kent County, Michigan: Summary level: 050, state:26> county:081",64765.0,8668.0,539.0,1088.0,0.0,27.0,1633.0,76720.0,18513,9408,3349,3280,1582,1178,1332.0,404.0,218.0,0.0,63.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,821.0,199.0,76.0,763.0,291.0,278.0
"Macomb County, Michigan: Summary level: 050, state:26> county:099",97677.0,1189.0,0.0,432.0,0.0,1111.0,2017.0,102426.0,32164,15680,5827,4850,2960,992,1875.0,543.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,257.0,0.0,0.0,506.0,280.0,0.0
"Oakland County, Michigan: Summary level: 050, state:26> county:125",259717.0,10430.0,1367.0,5565.0,93.0,3386.0,7514.0,288072.0,42995,18350,8122,12915,7249,4943,6416.0,2630.0,517.0,216.0,54.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,771.0,360.0,50.0,1071.0,341.0,0.0
"Washtenaw County, Michigan: Summary level: 050, state:26> county:161",459654.0,163341.0,2206.0,11837.0,1878.0,28278.0,20429.0,687623.0,10759,4512,1630,22191,12923,6864,1342.0,506.0,64.0,6251.0,3313.0,1373.0,,,,,,,271.0,56.0,0.0,266.0,282.0,36.0,,,,,,,577.0,36.0,0.0,555.0,0.0,133.0,284.0,131.0,0.0,263.0,145.0,0.0,231.0,63.0,0.0,154.0,56.0,0.0
"Wayne County, Michigan: Summary level: 050, state:26> county:163",108396.0,1554.0,1381.0,1634.0,108.0,671.0,4852.0,118596.0,39851,19837,6295,4791,3321,913,21305.0,8934.0,3592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,1586.0,472.0,433.0,1788.0,969.0,396.0
"Anoka County, Minnesota: Summary level: 050, state:27> county:003",215144.0,2909.0,584.0,2027.0,0.0,118.0,3342.0,224124.0,11968,4726,1659,10082,4465,1965,180.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69.0,34.0,0.0,110.0,82.0,0.0
"Dakota County, Minnesota: Summary level: 050, state:27> county:037",83615.0,7106.0,348.0,2322.0,18.0,249.0,2438.0,96096.0,13556,5774,2362,3744,2525,557,223.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,198.0,30.0,0.0,488.0,0.0,0.0
"Hennepin County, Minnesota: Summary level: 050, state:27> county:053",345403.0,16002.0,877.0,9205.0,235.0,3662.0,10206.0,385590.0,36387,16427,7937,15687,9147,3264,2675.0,857.0,74.0,563.0,209.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,108.0,131.0,0.0,106.0,259.0,0.0,319.0,518.0,0.0,457.0,648.0,65.0
"Ramsey County, Minnesota: Summary level: 050, state:27> county:123",691396.0,236786.0,1855.0,42835.0,519.0,5692.0,24279.0,1003362.0,15978,7154,3697,38883,25366,14847,1001.0,161.0,117.0,10233.0,4364.0,2208.0,,,,,,,1031.0,528.0,96.0,1403.0,617.0,127.0,,,,,,,,,,,,,270.0,56.0,0.0,330.0,104.0,77.0,553.0,176.0,0.0,292.0,403.0,160.0
"St. Louis County, Minnesota: Summary level: 050, state:27> county:137",147897.0,147176.0,507.0,9152.0,521.0,1898.0,8534.0,315685.0,9688,4533,1573,5553,2692,1992,,,,5532.0,3570.0,1591.0,,,,,,,294.0,139.0,0.0,409.0,92.0,0.0,,,,,,,,,,,,,348.0,0.0,0.0,46.0,97.0,13.0,,,,,,
"Clay County, Missouri: Summary level: 050, state:29> county:047",71830.0,1122.0,3745.0,777.0,32.0,1092.0,3680.0,82278.0,8025,3193,1474,3946,2476,1024,86.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,147.0,45.0,36.0,387.0,121.0,0.0
"Jackson County, Missouri: Summary level: 050, state:29> county:095",90344.0,282.0,1103.0,800.0,31.0,1528.0,2077.0,96165.0,18783,8939,4037,5128,2728,849,4287.0,1920.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,902.0,549.0,0.0,1124.0,461.0,213.0
"St. Charles County, Missouri: Summary level: 050, state:29> county:183",94575.0,294.0,829.0,1947.0,0.0,1504.0,1590.0,100739.0,13600,6453,1967,3436,1838,665,180.0,250.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,158.0,41.0,0.0,188.0,43.0,49.0
"St. Louis County, Missouri: Summary level: 050, state:29> county:189",62481.0,61.0,1800.0,347.0,391.0,71.0,1267.0,66418.0,32615,16964,7908,3233,993,1484,6800.0,2678.0,858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,383.0,110.0,0.0,597.0,223.0,139.0
"St. Louis city, Missouri: Summary level: 050, state:29> county:510",104696.0,841.0,2784.0,2203.0,0.0,201.0,3456.0,114181.0,5083,2247,560,4778,1899,1474,3692.0,1787.0,705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156.0,69.0,57.0,190.0,34.0,51.0
"Douglas County, Nebraska: Summary level: 050, state:31> county:055",142882.0,1008.0,7177.0,1316.0,0.0,808.0,3857.0,157048.0,15532,7132,2636,7045,4153,2106,1337.0,696.0,112.0,,,,135.0,66.0,0.0,134.0,122.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,408.0,363.0,242.0,763.0,298.0,75.0
"Lancaster County, Nebraska: Summary level: 050, state:31> county:109",437160.0,62117.0,4107.0,18490.0,186.0,12962.0,15042.0,550064.0,9922,4109,2027,17772,9399,5488,184.0,0.0,98.0,1869.0,1036.0,218.0,,,,,,,357.0,0.0,0.0,286.0,91.0,0.0,,,,,,,0.0,79.0,0.0,104.0,0.0,0.0,95.0,0.0,0.0,260.0,17.0,0.0,85.0,34.0,18.0,420.0,321.0,0.0
"Clark County, Nevada: Summary level: 050, state:32> county:003",265865.0,12368.0,1690.0,11954.0,316.0,4262.0,10013.0,306468.0,65838,30958,7621,11191,5881,3595,6829.0,3313.0,601.0,146.0,0.0,0.0,,,,,,,208.0,25.0,0.0,375.0,0.0,0.0,,,,,,,,,,,,,94.0,0.0,0.0,0.0,3.0,0.0,9956.0,4362.0,795.0,11870.0,5426.0,1955.0
"Washoe County, Nevada: Summary level: 050, state:32> county:031",155601.0,7197.0,904.0,4635.0,272.0,1338.0,5745.0,175692.0,19232,7331,2410,5421,3212,962,419.0,246.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1667.0,717.0,98.0,1782.0,925.0,143.0
"Hillsborough County, New Hampshire: Summary level: 050, state:33> county:011",1314736.0,232104.0,16922.0,204801.0,14568.0,221830.0,109840.0,2114801.0,15565,6655,2795,67463,32575,11967,271.0,0.0,92.0,8357.0,3884.0,1198.0,156.0,224.0,0.0,565.0,392.0,54.0,8599.0,3330.0,1072.0,12451.0,5815.0,886.0,580.0,81.0,0.0,318.0,58.0,180.0,3157.0,1344.0,48.0,3477.0,1257.0,1001.0,1398.0,494.0,47.0,1828.0,409.0,0.0,322.0,151.0,138.0,94.0,111.0,114.0
"Atlantic County, New Jersey: Summary level: 050, state:34> county:001",354181.0,10071.0,6361.0,22612.0,3112.0,29203.0,21363.0,446903.0,9530,4883,1445,19149,8132,4309,1187.0,594.0,161.0,237.0,155.0,0.0,168.0,44.0,0.0,558.0,31.0,57.0,1115.0,259.0,66.0,1326.0,578.0,106.0,,,,,,,393.0,248.0,0.0,55.0,0.0,0.0,187.0,66.0,0.0,307.0,97.0,34.0,869.0,347.0,81.0,799.0,723.0,178.0
"Bergen County, New Jersey: Summary level: 050, state:34> county:003",71947.0,608.0,125.0,1326.0,21.0,92.0,1790.0,75909.0,29423,15848,7636,4030,2044,1094,1658.0,873.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0,3527.0,1791.0,328.0,4771.0,2746.0,853.0
"Burlington County, New Jersey: Summary level: 050, state:34> county:005",82376.0,503.0,436.0,4046.0,0.0,258.0,1701.0,89320.0,14730,6848,3337,4788,3114,772,2297.0,1165.0,487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,356.0,494.0,0.0,694.0,266.0,165.0
"Camden County, New Jersey: Summary level: 050, state:34> county:007",370671.0,11845.0,286.0,15626.0,175.0,1343.0,6732.0,406678.0,14709,6849,3052,16854,8816,5354,2681.0,1098.0,374.0,756.0,93.0,0.0,,,,,,,506.0,41.0,32.0,503.0,103.0,0.0,,,,,,,,,,,,,0.0,88.0,5.0,229.0,95.0,0.0,1423.0,483.0,110.0,1561.0,974.0,9.0
"Cumberland County, New Jersey: Summary level: 050, state:34> county:011",140431.0,2191.0,232.0,2398.0,0.0,417.0,2325.0,147994.0,4696,2198,1184,7314,3486,2747,753.0,243.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,626.0,485.0,156.0,631.0,436.0,420.0
"Essex County, New Jersey: Summary level: 050, state:34> county:013",286085.0,2247.0,20.0,6170.0,0.0,2402.0,4853.0,301777.0,12871,6236,3613,14620,7962,2744,8364.0,3266.0,1120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,3592.0,1417.0,306.0,4442.0,1778.0,984.0
"Hudson County, New Jersey: Summary level: 050, state:34> county:017",117957.0,1736.0,81.0,3821.0,0.0,885.0,2345.0,126825.0,11221,6866,2118,5230,2520,1874,2043.0,718.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,7226.0,3698.0,1081.0,9693.0,5623.0,2194.0
"Middlesex County, New Jersey: Summary level: 050, state:34> county:023",185429.0,40528.0,715.0,21961.0,176.0,13868.0,11542.0,274219.0,21065,10262,4960,10421,5847,3432,2142.0,910.0,132.0,1754.0,778.0,627.0,,,,,,,696.0,464.0,110.0,913.0,400.0,90.0,,,,,,,196.0,0.0,0.0,447.0,216.0,86.0,306.0,0.0,0.0,37.0,0.0,0.0,2944.0,1322.0,322.0,3658.0,2064.0,401.0
"Monmouth County, New Jersey: Summary level: 050, state:34> county:025",656493.0,57051.0,1705.0,153112.0,910.0,49281.0,19954.0,938506.0,24077,10584,3942,34340,22788,13633,1618.0,690.0,212.0,2457.0,1162.0,728.0,,,,,,,5124.0,2534.0,236.0,5777.0,2615.0,842.0,,,,,,,1344.0,106.0,0.0,1305.0,214.0,168.0,380.0,117.0,0.0,158.0,191.0,58.0,1307.0,290.0,57.0,1557.0,521.0,149.0
"Morris County, New Jersey: Summary level: 050, state:34> county:027",324433.0,73811.0,606.0,23011.0,0.0,10436.0,17929.0,450226.0,17870,7871,4451,17024,9514,6392,554.0,1.0,52.0,3070.0,1732.0,810.0,,,,,,,754.0,372.0,89.0,1029.0,588.0,67.0,,,,,,,53.0,263.0,0.0,200.0,50.0,0.0,240.0,97.0,10.0,269.0,0.0,0.0,1315.0,171.0,212.0,1274.0,787.0,208.0
"Ocean County, New Jersey: Summary level: 050, state:34> county:029",323313.0,95542.0,933.0,29533.0,184.0,41511.0,19907.0,510923.0,29218,16551,7069,16727,10354,5414,500.0,304.0,0.0,3437.0,2082.0,740.0,,,,,,,1084.0,560.0,41.0,1556.0,424.0,136.0,,,,,,,541.0,0.0,0.0,966.0,238.0,105.0,257.0,56.0,0.0,773.0,140.0,127.0,1001.0,486.0,177.0,1228.0,520.0,461.0
