,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E
"Middlesex County, New Jersey: Summary level: 050, state:34> county:023",49249.0,21331.0,435.0,1124.0,0.0,1267.0,2743.0,76149.0,22743,10755,4535,2017,912,583,2303.0,924.0,201.0,543.0,426.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3380.0,1278.0,525.0,4126.0,1670.0,1195.0
"Monmouth County, New Jersey: Summary level: 050, state:34> county:025",89549.0,23333.0,1545.0,998.0,0.0,1119.0,1268.0,117812.0,25892,10536,4732,4344,2655,460,1469.0,849.0,141.0,505.0,124.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1426.0,328.0,81.0,1419.0,535.0,479.0
"Morris County, New Jersey: Summary level: 050, state:34> county:027",60853.0,2189.0,118.0,1007.0,0.0,1500.0,883.0,66550.0,18762,9488,3921,3552,2436,287,448.0,156.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,979.0,786.0,185.0,1864.0,477.0,289.0
"Ocean County, New Jersey: Summary level: 050, state:34> county:029",154261.0,112485.0,1431.0,6839.0,4210.0,3001.0,8274.0,290501.0,30376,17627,6478,8615,4752,2018,186.0,294.0,0.0,4760.0,2316.0,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1070.0,439.0,299.0,1330.0,1009.0,64.0
"Passaic County, New Jersey: Summary level: 050, state:34> county:031",215889.0,15168.0,459.0,5091.0,143.0,3020.0,7803.0,247573.0,14022,6754,2781,10995,4440,1560,1617.0,957.0,107.0,359.0,131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,5050.0,2312.0,419.0,6236.0,3206.0,825.0
"Union County, New Jersey: Summary level: 050, state:34> county:039",79804.0,34716.0,0.0,4979.0,0.0,3308.0,4257.0,127064.0,13632,7471,2231,3087,1493,863,3783.0,1515.0,702.0,1259.0,465.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,3808.0,1991.0,224.0,4497.0,2193.0,1160.0
"Bernalillo County, New Mexico: Summary level: 050, state:35> county:001",44964.0,200852.0,802.0,14969.0,0.0,15790.0,7776.0,285153.0,24875,11689,3178,2644,1498,660,807.0,266.0,0.0,6176.0,2135.0,214.0,,,,,,,696.0,24.0,236.0,922.0,0.0,132.0,,,,,,,461.0,79.0,0.0,0.0,0.0,0.0,,,,,,80.0,9635.0,4436.0,1162.0,11789.0,6490.0,2111.0
"Albany County, New York: Summary level: 050, state:36> county:001",450424.0,209769.0,1128.0,39499.0,62.0,30619.0,24253.0,755754.0,11989,5179,2192,23574,9979,5386,845.0,574.0,241.0,5516.0,1569.0,738.0,,,,,,,955.0,231.0,402.0,1479.0,387.0,0.0,,,,,,,116.0,109.0,0.0,1006.0,0.0,0.0,0.0,223.0,0.0,446.0,288.0,0.0,546.0,108.0,91.0,350.0,0.0,0.0
"Bronx County, New York: Summary level: 050, state:36> county:005",112468.0,24816.0,466.0,5589.0,0.0,895.0,7345.0,151579.0,14816,7666,4241,5205,2397,1113,14379.0,5603.0,2591.0,441.0,831.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,19891.0,9392.0,2707.0,28088.0,15688.0,6257.0
"Broome County, New York: Summary level: 050, state:36> county:007",110425.0,25323.0,236.0,3302.0,0.0,1134.0,2694.0,143114.0,8648,4651,1583,5355,2410,861,169.0,112.0,42.0,765.0,470.0,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,244.0,0.0,0.0,174.0,0.0,50.0
"Dutchess County, New York: Summary level: 050, state:36> county:027",252104.0,399972.0,10691.0,44788.0,968.0,14112.0,30618.0,753253.0,11621,5513,2426,11900,6023,4385,637.0,639.0,228.0,17862.0,5488.0,3401.0,63.0,0.0,0.0,153.0,0.0,0.0,1244.0,762.0,51.0,1494.0,761.0,116.0,,,,,,,66.0,25.0,0.0,505.0,208.0,158.0,174.0,45.0,0.0,871.0,210.0,0.0,587.0,329.0,29.0,609.0,438.0,259.0
"Erie County, New York: Summary level: 050, state:36> county:029",23836.0,61102.0,142.0,929.0,0.0,1443.0,2050.0,89502.0,37331,15941,8339,1854,1167,648,3457.0,1534.0,613.0,2569.0,1577.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1285.0,95.0,16.0,1017.0,445.0,224.0
"Kings County, New York: Summary level: 050, state:36> county:047",67162.0,69768.0,171.0,2141.0,159.0,1602.0,2879.0,143882.0,40955,21320,9972,3858,1927,948,29180.0,13919.0,3100.0,1495.0,712.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,12928.0,6043.0,1711.0,18265.0,10447.0,2935.0
"Monroe County, New York: Summary level: 050, state:36> county:055",74542.0,25204.0,52.0,5380.0,223.0,2588.0,4560.0,112549.0,28776,14072,4816,4900,2656,1169,3051.0,1448.0,127.0,1342.0,371.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1303.0,426.0,85.0,1443.0,878.0,55.0
"Nassau County, New York: Summary level: 050, state:36> county:059",79734.0,13364.0,131.0,1214.0,0.0,591.0,2579.0,97613.0,48629,22856,11766,4314,2196,1534,4775.0,2092.0,1023.0,599.0,81.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,4697.0,2047.0,503.0,5917.0,3216.0,1117.0
"New York County, New York: Summary level: 050, state:36> county:061",183654.0,6620.0,810.0,28861.0,0.0,1660.0,6362.0,227967.0,39796,20948,9907,8136,4136,990,9259.0,3694.0,1883.0,,,,,,,,,,405.0,379.0,0.0,557.0,181.0,0.0,,,,,,,,,,,,,,,,,,840.0,13634.0,7625.0,2238.0,20119.0,12595.0,6617.0
"Onondaga County, New York: Summary level: 050, state:36> county:067",465421.0,460597.0,1813.0,72843.0,259.0,14771.0,25719.0,1041423.0,18143,8260,3851,19745,8351,6033,1242.0,639.0,0.0,19000.0,9470.0,2923.0,,,,,,,1395.0,152.0,235.0,1339.0,1036.0,0.0,,,,,,,0.0,326.0,0.0,77.0,125.0,0.0,296.0,51.0,0.0,387.0,77.0,0.0,329.0,72.0,0.0,282.0,0.0,0.0
"Orange County, New York: Summary level: 050, state:36> county:071",59081.0,22447.0,341.0,1241.0,0.0,61.0,2111.0,85282.0,12194,5928,1629,4588,2161,863,1089.0,337.0,135.0,1149.0,239.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,1370.0,475.0,249.0,1764.0,714.0,462.0
"Queens County, New York: Summary level: 050, state:36> county:081",440501.0,259499.0,4985.0,106385.0,264.0,77448.0,31178.0,920260.0,41070,22481,10131,20411,9661,2984,14264.0,7140.0,2234.0,6069.0,2013.0,254.0,,,,,,,3207.0,1688.0,148.0,3955.0,1747.0,314.0,,,,,,,851.0,203.0,0.0,608.0,250.0,281.0,520.0,117.0,0.0,574.0,415.0,837.0,17253.0,7041.0,2702.0,22902.0,10950.0,5623.0
"Richmond County, New York: Summary level: 050, state:36> county:085",172354.0,15498.0,625.0,3314.0,22.0,4879.0,2643.0,199335.0,16726,7801,2660,8225,4939,1486,1259.0,250.0,327.0,659.0,229.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1720.0,727.0,146.0,2723.0,408.0,536.0
"Rockland County, New York: Summary level: 050, state:36> county:087",110952.0,98814.0,85.0,7904.0,0.0,1206.0,6852.0,225813.0,10007,5947,1842,5351,2817,799,1939.0,230.0,0.0,3143.0,1215.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,847.0,628.0,89.0,1383.0,761.0,177.0
"Suffolk County, New York: Summary level: 050, state:36> county:103",94526.0,47041.0,391.0,4183.0,0.0,698.0,6640.0,153479.0,58287,27393,11002,4261,3125,406,3162.0,1594.0,478.0,1738.0,537.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,5360.0,2005.0,650.0,6025.0,2618.0,1432.0
"Ulster County, New York: Summary level: 050, state:36> county:111",58883.0,4727.0,0.0,1368.0,0.0,737.0,1804.0,67519.0,8837,3760,1567,2933,1626,413,340.0,189.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,495.0,0.0,0.0,644.0,165.0,0.0
"Westchester County, New York: Summary level: 050, state:36> county:119",64198.0,42079.0,507.0,2665.0,197.0,3522.0,2321.0,115489.0,30808,13922,9798,2924,2121,229,4279.0,2095.0,790.0,1457.0,537.0,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,4714.0,2132.0,571.0,5995.0,2346.0,1883.0
"Cumberland County, North Carolina: Summary level: 050, state:37> county:051",84356.0,90141.0,261.0,4864.0,164.0,6291.0,7981.0,194058.0,5966,3395,295,4281,3320,931,3755.0,1708.0,271.0,3702.0,1579.0,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,380.0,185.0,168.0,449.0,308.0,111.0
"Durham County, North Carolina: Summary level: 050, state:37> county:063",53954.0,47397.0,711.0,423.0,398.0,2275.0,2920.0,108078.0,6469,2736,1112,2932,1973,404,3468.0,1070.0,506.0,1842.0,631.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,341.0,0.0,0.0,366.0,53.0,0.0
"Forsyth County, North Carolina: Summary level: 050, state:37> county:067",121660.0,31489.0,405.0,966.0,0.0,959.0,3966.0,159445.0,11626,5572,1940,5001,1803,1165,3190.0,1102.0,512.0,1045.0,39.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,250.0,0.0,105.0,275.0,183.0,0.0
"Guilford County, North Carolina: Summary level: 050, state:37> county:081",75250.0,113369.0,358.0,4102.0,103.0,1883.0,6735.0,201800.0,14868,7922,1941,4049,2766,857,4937.0,1632.0,578.0,4713.0,1502.0,1185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,522.0,142.0,35.0,516.0,169.0,124.0
"Mecklenburg County, North Carolina: Summary level: 050, state:37> county:119",33718.0,48251.0,204.0,1780.0,0.0,3661.0,2698.0,90312.0,21890,8728,4050,2562,1515,243,8021.0,2859.0,465.0,1831.0,727.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1622.0,320.0,172.0,1874.0,1008.0,84.0
"Wake County, North Carolina: Summary level: 050, state:37> county:183",41051.0,22098.0,368.0,657.0,0.0,250.0,956.0,65380.0,26399,10670,3865,2854,1532,509,5450.0,2053.0,258.0,819.0,352.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1172.0,282.0,59.0,1107.0,599.0,339.0
"Butler County, Ohio: Summary level: 050, state:39> county:017",39484.0,25336.0,85.0,1505.0,0.0,1939.0,1437.0,69786.0,13755,6209,2056,2309,1363,544,539.0,468.0,136.0,942.0,146.0,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.0,0.0,0.0,459.0,80.0,0.0
"Cuyahoga County, Ohio: Summary level: 050, state:39> county:035",63212.0,2478.0,0.0,860.0,0.0,183.0,2206.0,68939.0,40658,20439,7900,3668,2350,737,12576.0,5734.0,2303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,1356.0,752.0,0.0,1653.0,1070.0,128.0
"Franklin County, Ohio: Summary level: 050, state:39> county:049",71771.0,15308.0,135.0,1103.0,0.0,1524.0,1759.0,91600.0,32321,12840,5678,3846,1695,1082,6658.0,2939.0,616.0,588.0,133.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,600.0,309.0,87.0,652.0,564.0,0.0
"Hamilton County, Ohio: Summary level: 050, state:39> county:061",95240.0,4384.0,46.0,1646.0,0.0,2252.0,1090.0,104658.0,24880,11300,4742,4129,2392,802,6312.0,2324.0,818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,408.0,89.0,0.0,235.0,277.0,91.0
"Lorain County, Ohio: Summary level: 050, state:39> county:093",69129.0,986.0,692.0,43878.0,23228.0,4422.0,58046.0,200381.0,13847,6357,2170,6310,2198,881,1050.0,268.0,59.0,,,,,,,,,,3383.0,1439.0,859.0,3046.0,2042.0,1401.0,1177.0,316.0,123.0,1229.0,196.0,136.0,,,,,,,967.0,736.0,7.0,2004.0,862.0,0.0,882.0,108.0,190.0,732.0,300.0,321.0
"Lucas County, Ohio: Summary level: 050, state:39> county:095",205761.0,21039.0,1338.0,427510.0,97078.0,13581.0,222343.0,988650.0,15389,6314,2861,8815,4706,1965,2543.0,1004.0,301.0,291.0,54.0,280.0,,,,,,,24383.0,12825.0,7882.0,29997.0,19546.0,14379.0,3189.0,1611.0,363.0,2640.0,1373.0,1049.0,115.0,83.0,0.0,60.0,25.0,17.0,4954.0,1761.0,387.0,7211.0,2776.0,133.0,632.0,109.0,101.0,528.0,440.0,23.0
"Mahoning County, Ohio: Summary level: 050, state:39> county:099",24028.0,428.0,353.0,24574.0,6561.0,619.0,15596.0,72159.0,10678,5517,1662,1891,776,179,1210.0,522.0,252.0,,,,,,,,,,1499.0,1017.0,230.0,1577.0,1240.0,691.0,229.0,257.0,0.0,490.0,29.0,33.0,,,,,,,257.0,79.0,0.0,230.0,174.0,0.0,322.0,0.0,136.0,211.0,163.0,38.0
"Montgomery County, Ohio: Summary level: 050, state:39> county:113",58195.0,933.0,278.0,49637.0,18392.0,2854.0,35982.0,166271.0,19235,9809,3530,4216,1676,516,3756.0,1751.0,560.0,,,,,,,,,,3026.0,1823.0,413.0,2793.0,2044.0,929.0,756.0,111.0,156.0,775.0,382.0,162.0,,,,,,,305.0,154.0,52.0,1295.0,458.0,91.0,0.0,86.0,0.0,207.0,308.0,79.0
"Stark County, Ohio: Summary level: 050, state:39> county:151",411580.0,5853.0,1774.0,11031.0,924.0,7176.0,18511.0,456849.0,17379,7794,3707,19761,8339,4739,731.0,580.0,133.0,,,,,,,,,,91.0,99.0,0.0,306.0,0.0,0.0,,,,,,,,,,,,,264.0,82.0,0.0,0.0,0.0,0.0,123.0,38.0,0.0,131.0,138.0,0.0
"Summit County, Ohio: Summary level: 050, state:39> county:153",76541.0,442.0,3042.0,1530.0,165.0,1416.0,2133.0,85269.0,22097,9554,4241,3509,1682,733,2592.0,897.0,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,231.0,0.0,19.0,146.0,273.0,0.0
"Canadian County, Oklahoma: Summary level: 050, state:40> county:017",101071.0,772.0,362.0,1310.0,324.0,7829.0,2927.0,114595.0,4611,2256,480,4286,2438,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,177.0,124.0,0.0,46.0,59.0,0.0
"Cleveland County, Oklahoma: Summary level: 050, state:40> county:027",180050.0,1292.0,1438.0,1139.0,439.0,23210.0,9131.0,216699.0,9180,3859,1376,9293,3211,2445,247.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,244.0,96.0,0.0,162.0,107.0,72.0,,,,,,0.0,529.0,58.0,48.0,410.0,73.0,124.0
"Comanche County, Oklahoma: Summary level: 050, state:40> county:031",148176.0,155.0,2570.0,1281.0,137.0,911.0,4407.0,157637.0,2937,1841,402,8832,3612,2272,411.0,378.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,197.0,367.0,178.0,211.0,0.0,139.0
"Muskogee County, Oklahoma: Summary level: 050, state:40> county:101",78783.0,790.0,322.0,2028.0,29.0,2104.0,1068.0,85124.0,2238,935,502,3678,1758,1212,324.0,110.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
"Oklahoma County, Oklahoma: Summary level: 050, state:40> county:109",61665.0,2595.0,170.0,436.0,8.0,29.0,1331.0,66234.0,22199,10281,3896,3430,2487,1053,3666.0,1231.0,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,1611.0,438.0,267.0,1578.0,508.0,375.0
"Rogers County, Oklahoma: Summary level: 050, state:40> county:131",151479.0,28725.0,315.0,21864.0,159.0,1102.0,5755.0,209399.0,3476,1922,495,7048,3945,1827,,,,799.0,230.0,173.0,,,,,,,822.0,105.0,0.0,181.0,104.0,0.0,,,,,,,,,,,,,,,,,,0.0,76.0,0.0,0.0,55.0,0.0,55.0
"Tulsa County, Oklahoma: Summary level: 050, state:40> county:143",2938732.0,1219756.0,11809.0,378679.0,1386.0,520266.0,140635.0,5211263.0,20155,9266,3558,141024,85182,45765,1596.0,546.0,53.0,59817.0,34796.0,12818.0,386.0,86.0,155.0,563.0,258.0,0.0,14429.0,6387.0,1455.0,17329.0,8367.0,3131.0,,,,,,,8497.0,3654.0,755.0,11380.0,4890.0,849.0,2449.0,846.0,223.0,2571.0,1228.0,135.0,784.0,373.0,54.0,947.0,398.0,52.0
"Wagoner County, Oklahoma: Summary level: 050, state:40> county:145",87726.0,8835.0,93.0,1708.0,0.0,3246.0,3125.0,104733.0,3188,1372,486,3757,2043,980,,,,65.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,71.0,53.0,25.0,103.0,83.0,25.0
"Clackamas County, Oregon: Summary level: 050, state:41> county:005",717741.0,44772.0,1372.0,107918.0,155.0,33204.0,24966.0,930128.0,20027,8315,2799,36687,19152,10988,,,,1393.0,472.0,183.0,,,,,,,4674.0,2185.0,184.0,4962.0,2321.0,359.0,,,,,,,406.0,173.0,0.0,457.0,161.0,48.0,404.0,39.0,0.0,239.0,168.0,0.0,685.0,106.0,104.0,444.0,127.0,329.0
"Lane County, Oregon: Summary level: 050, state:41> county:039",384654.0,28381.0,4682.0,22835.0,1013.0,76422.0,16680.0,534667.0,19409,8264,3110,19287,10285,4244,,,,1192.0,405.0,0.0,,,,,,,805.0,169.0,205.0,167.0,957.0,82.0,,,,,,,1664.0,697.0,0.0,1171.0,320.0,144.0,263.0,42.0,0.0,69.0,45.0,19.0,463.0,19.0,246.0,369.0,366.0,156.0
"Marion County, Oregon: Summary level: 050, state:41> county:047",87855.0,17177.0,92.0,650.0,31.0,1704.0,2096.0,109605.0,12859,5746,3069,4653,2399,1639,,,,601.0,287.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,731.0,645.0,222.0,1083.0,302.0,279.0
"Multnomah County, Oregon: Summary level: 050, state:41> county:051",98562.0,9668.0,100.0,4499.0,0.0,10023.0,3366.0,126218.0,26950,10111,3082,4278,1856,567,1362.0,509.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,998.0,227.0,190.0,1129.0,579.0,39.0
"Washington County, Oregon: Summary level: 050, state:41> county:067",521507.0,48157.0,2491.0,53963.0,412.0,57606.0,19384.0,703520.0,18333,8613,2036,25143,12630,7285,259.0,82.0,0.0,1633.0,621.0,340.0,,,,,,,1627.0,850.0,0.0,1640.0,1171.0,164.0,,,,,,,1130.0,171.0,0.0,1034.0,194.0,0.0,64.0,137.0,55.0,365.0,174.0,0.0,980.0,581.0,0.0,1219.0,669.0,81.0
"Allegheny County, Pennsylvania: Summary level: 050, state:42> county:003",100131.0,3146.0,89.0,1063.0,0.0,3967.0,1671.0,110067.0,49692,23514,11044,5427,3806,1551,5180.0,2184.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,436.0,164.0,57.0,534.0,299.0,126.0
"Berks County, Pennsylvania: Summary level: 050, state:42> county:011",286035.0,4260.0,298.0,7413.0,30.0,3416.0,7670.0,309122.0,17441,9044,2749,13414,6337,2955,660.0,269.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1329.0,600.0,49.0,1485.0,556.0,332.0
"Bucks County, Pennsylvania: Summary level: 050, state:42> county:017",145215.0,14081.0,481.0,9441.0,0.0,481.0,2591.0,172290.0,28819,13292,5423,6434,2841,2470,554.0,316.0,167.0,192.0,155.0,62.0,,,,,,,177.0,0.0,0.0,99.0,42.0,36.0,,,,,,,,,,,,,,,,,,0.0,940.0,335.0,0.0,647.0,427.0,0.0
"Chester County, Pennsylvania: Summary level: 050, state:42> county:029",82656.0,15612.0,365.0,1044.0,19.0,321.0,5784.0,105801.0,20826,9008,3839,5225,3471,1535,763.0,212.0,649.0,673.0,436.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,413.0,16.0,62.0,448.0,325.0,73.0
"Delaware County, Pennsylvania: Summary level: 050, state:42> county:045",231215.0,23071.0,487.0,2478.0,66.0,2096.0,6015.0,265428.0,19015,9047,4133,12720,7499,3567,2403.0,1268.0,297.0,780.0,285.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,424.0,48.0,103.0,216.0,300.0,122.0
"Erie County, Pennsylvania: Summary level: 050, state:42> county:049",134454.0,32492.0,395.0,7286.0,0.0,1784.0,6600.0,183011.0,12323,5042,2704,8005,4110,3036,442.0,82.0,11.0,1060.0,393.0,255.0,,,,,,,153.0,116.0,0.0,138.0,25.0,50.0,,,,,,,,,,,,,,,,,,0.0,277.0,0.0,0.0,260.0,0.0,0.0
"Lancaster County, Pennsylvania: Summary level: 050, state:42> county:071",117420.0,16288.0,684.0,3753.0,219.0,2191.0,4253.0,144808.0,23203,11350,6007,7108,4006,2920,585.0,206.0,0.0,645.0,166.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1104.0,439.0,59.0,1004.0,562.0,55.0
"Lehigh County, Pennsylvania: Summary level: 050, state:42> county:077",165878.0,77270.0,395.0,2961.0,58.0,5181.0,10736.0,262479.0,14331,6966,2764,8619,5547,2431,305.0,203.0,56.0,3285.0,2090.0,220.0,,,,,,,,,,,,,,,,,,,,,,,,,69.0,0.0,0.0,0.0,0.0,0.0,1170.0,639.0,227.0,1548.0,860.0,94.0
"Montgomery County, Pennsylvania: Summary level: 050, state:42> county:091",160906.0,25653.0,210.0,4465.0,161.0,469.0,4588.0,196452.0,31893,14684,7653,9709,5812,2199,2523.0,1279.0,201.0,937.0,225.0,175.0,,,,,,,32.0,53.0,0.0,114.0,52.0,0.0,,,,,,,,,,,,,,,,,,351.0,566.0,281.0,46.0,439.0,452.0,188.0
"Northampton County, Pennsylvania: Summary level: 050, state:42> county:095",127851.0,1885.0,68.0,1533.0,49.0,695.0,1445.0,133526.0,13457,6676,2887,6954,4510,1893,601.0,122.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,554.0,309.0,209.0,1129.0,307.0,0.0
"Philadelphia County, Pennsylvania: Summary level: 050, state:42> county:101",64521.0,10770.0,84.0,756.0,0.0,220.0,1558.0,77909.0,26234,12707,5603,4073,2493,961,19707.0,9388.0,2148.0,595.0,129.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0,4102.0,1564.0,358.0,5116.0,2057.0,947.0
"York County, Pennsylvania: Summary level: 050, state:42> county:133",498887.0,78542.0,814.0,39460.0,322.0,54137.0,20499.0,692661.0,19664,9715,3168,23210,11495,5864,779.0,190.0,0.0,2846.0,931.0,519.0,,,,,,,1385.0,512.0,0.0,1824.0,380.0,0.0,,,,,,,1433.0,0.0,155.0,469.0,228.0,216.0,206.0,0.0,64.0,446.0,25.0,0.0,128.0,307.0,0.0,205.0,293.0,0.0
"Providence County, Rhode Island: Summary level: 050, state:44> county:007",60864.0,2056.0,141.0,711.0,0.0,1054.0,2502.0,67328.0,22020,9686,3897,3646,2142,881,1625.0,348.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,3116.0,235.0,244.0,2867.0,1588.0,267.0
"Greenville County, South Carolina: Summary level: 050, state:45> county:045",225519.0,36651.0,904.0,7398.0,44.0,5139.0,9123.0,284778.0,18106,9196,2016,13066,6689,4531,2657.0,1141.0,124.0,1213.0,340.0,588.0,,,,,,,186.0,0.0,155.0,423.0,167.0,99.0,,,,,,,,,,,,,114.0,0.0,0.0,111.0,58.0,0.0,426.0,357.0,66.0,776.0,194.0,69.0
"Richland County, South Carolina: Summary level: 050, state:45> county:079",294929.0,42254.0,869.0,14879.0,0.0,5495.0,14451.0,372877.0,8294,3520,1136,14915,7402,4432,5593.0,1933.0,424.0,1527.0,833.0,112.0,,,,,,,127.0,0.0,0.0,581.0,0.0,0.0,,,,,,,,,,,,,83.0,0.0,0.0,181.0,0.0,0.0,189.0,207.0,0.0,340.0,252.0,48.0
"Spartanburg County, South Carolina: Summary level: 050, state:45> county:083",69886.0,3697.0,163.0,5991.0,0.0,793.0,1510.0,82040.0,11503,5109,1543,3860,1837,1340,1941.0,545.0,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,462.0,0.0,0.0,212.0,10.0,12.0
"Davidson County, Tennessee: Summary level: 050, state:47> county:037",103121.0,7795.0,43.0,1364.0,0.0,422.0,4228.0,116973.0,16506,7395,2128,5616,2596,1364,4858.0,1739.0,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,676.0,210.0,79.0,761.0,315.0,0.0
"Knox County, Tennessee: Summary level: 050, state:47> county:093",101751.0,8285.0,0.0,859.0,0.0,386.0,3903.0,115184.0,17954,8001,2449,5510,3001,1749,1054.0,631.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,355.0,0.0,0.0,114.0,221.0,0.0
"Montgomery County, Tennessee: Summary level: 050, state:47> county:125",179524.0,11525.0,104.0,1666.0,42.0,4493.0,7678.0,205032.0,4265,1905,510,8298,5350,1987,800.0,217.0,0.0,601.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,153.0,47.0,0.0,293.0,0.0,27.0
"Shelby County, Tennessee: Summary level: 050, state:47> county:157",69317.0,4417.0,39.0,922.0,0.0,428.0,1948.0,77071.0,18274,8040,2656,3709,1551,1183,14259.0,4976.0,1027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,463.0,68.0,0.0,259.0,481.0,95.0
"Bell County, Texas: Summary level: 050, state:48> county:027",58077.0,5612.0,29.0,165.0,0.0,423.0,2185.0,66491.0,8115,3510,1591,3368,1990,1102,1420.0,619.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1361.0,448.0,266.0,1568.0,795.0,110.0
"Bexar County, Texas: Summary level: 050, state:48> county:029",280893.0,13635.0,887.0,19694.0,85.0,1604.0,6949.0,323747.0,52571,22310,10423,11721,5961,2050,4166.0,1744.0,466.0,378.0,304.0,110.0,,,,,,,130.0,92.0,141.0,196.0,0.0,86.0,,,,,,,,,,,,,,,,,,166.0,29664.0,11407.0,4885.0,37519.0,18149.0,7937.0
"Collin County, Texas: Summary level: 050, state:48> county:085",142905.0,10915.0,0.0,4405.0,0.0,1670.0,3790.0,163685.0,24933,10377,2573,6772,3099,1788,1117.0,595.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,2246.0,336.0,89.0,2393.0,1039.0,329.0
