,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_015E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
24,24,"Mississippi: Summary level: 040, state:28",382756,69.7,16.6,27529,36851,20.1,5.0,4.3,3.0,2.4,1.7,1.5,2875594,643883,369804,44105,94.3,11.1,14.5,16.0,10.3,13.9,32.9,11.7,21.1,19.1,20.0,177433,1079999,369804,1345,Mississippi,28,"Mississippi: Summary level: 040, state:28",1767532,1109263,12478,26354,196,22381,31832,2970036,74341,39163,8412,84748,55349,23264,23674.0,9892.0,2888.0,31650.0,16842.0,8552.0,477.0,0.0,0.0,186.0,145.0,0.0,670.0,324.0,17.0,214.0,313.0,0.0,,,,,,,77.0,0.0,0.0,36.0,87.0,0.0,472,0,58,529,78,298,833,208,65,517,465,274,2010,2970036,382756,27529,36851,0.22391304196628592,0.11926588138581519,0.485331960885229,0.16,0.10300000000000001,0.139,0.32899999999999996,0.11699999999999999,0.21100000000000002,0.5951214059358203,0.373484698501971,0.004201295876548297,0.008873293118332572,6.599246608458618e-05,0.007535598895097568,0.01071771520614565,0.31852146014693433
25,25,"Missouri: Summary level: 040, state:29",842885,77.6,16.6,31324,44301,22.1,4.7,4.2,3.3,2.5,2.0,2.0,5817852,888570,803623,73197,95.7,12.4,15.7,16.2,7.0,9.5,25.0,8.4,16.2,19.1,22.3,313472,2350628,803623,3327,Missouri,29,"Missouri: Summary level: 040, state:29",4983469,703257,21642,93404,4757,57171,132531,5996231,191510,104782,35344,214782,142466,75139,14404.0,7505.0,1133.0,21757.0,11529.0,6369.0,785.0,343.0,122.0,409.0,366.0,200.0,2199.0,707.0,68.0,2527.0,660.0,296.0,,,,,,,734.0,180.0,50.0,637.0,213.0,65.0,1337,818,190,1549,898,777,2664,1306,413,2680,1761,833,2010,5996231,842885,31324,44301,0.1527316267240899,0.09108375444704793,0.4890137966274911,0.162,0.07,0.095,0.25,0.084,0.162,0.8311002361316634,0.11728317338007825,0.0036092672213595507,0.015577118359849712,0.0007933316778489688,0.009534489248329493,0.022102383980870652,0.3934534367084478
26,26,"Montana: Summary level: 040, state:30",147494,85.0,20.8,32423,42666,26.4,6.3,4.9,3.3,2.6,2.1,2.0,964509,140969,142656,10043,101.5,13.6,16.1,20.6,8.2,7.7,20.9,6.6,12.2,23.4,21.9,37192,402747,142656,432,Montana,30,"Montana: Summary level: 040, state:30",890335,4835,61645,5494,592,4114,23883,990898,38523,21213,5974,38573,23428,13580,,,,,,,854.0,427.0,33.0,1168.0,848.0,200.0,,,,,,,,,,,,,,,,,,,489,176,0,567,207,0,134,198,143,576,154,142,2010,990898,147494,32423,42666,0.14615623078685633,0.07040012337371018,0.5037220843672456,0.20600000000000002,0.08199999999999999,0.077,0.209,0.066,0.122,0.8985132677631805,0.004879412411771949,0.062211246768083095,0.005544465727047587,0.0005974378795799366,0.0041517895888376,0.02410237986149937,0.445509647850082
27,27,"Nebraska: Summary level: 040, state:31",247893,84.2,17.8,32745,48408,33.2,7.6,3.7,2.9,2.5,2.2,2.2,1776166,229923,234901,17598,98.1,11.7,15.3,17.8,6.4,7.3,21.8,6.8,13.0,18.4,23.4,65852,719304,234901,705,Nebraska,31,"Nebraska: Summary level: 040, state:31",1627046,80630,17005,29248,2257,34134,40109,1830429,55387,34677,12671,61569,47870,26956,1311.0,808.0,57.0,1635.0,1175.0,180.0,167.0,27.0,0.0,136.0,158.0,30.0,256.0,50.0,192.0,572.0,260.0,24.0,,,,,,,143.0,139.0,40.0,140.0,158.0,64.0,390,0,0,396,154,8,1023,1082,79,1258,1172,148,2010,1830429,247893,32745,48408,0.12944904924427109,0.07491666702142605,0.4952044422009086,0.17800000000000002,0.064,0.073,0.218,0.068,0.13,0.8888877962488575,0.044049782865109764,0.009290171866813735,0.015978767818910212,0.0012330442754130316,0.01864808741557307,0.02191234950932268,0.41443283997531194
28,28,"Nevada: Summary level: 040, state:32",327133,82.2,20.0,38951,51001,21.9,6.1,4.3,3.1,2.2,1.4,1.1,2666662,398027,323213,24403,102.0,11.3,12.9,14.4,5.9,7.8,22.2,7.8,13.5,22.9,17.5,97141,989811,323213,6758,Nevada,32,"Nevada: Summary level: 040, state:32",1970730,216792,26812,197350,16279,171561,105118,2704642,81360,37835,11000,81724,44096,15125,6062.0,2803.0,169.0,6655.0,3144.0,717.0,979.0,192.0,121.0,1212.0,592.0,244.0,6044.0,2606.0,854.0,8464.0,4070.0,713.0,828.0,156.0,0.0,195.0,127.0,0.0,2045.0,336.0,93.0,1851.0,887.0,388.0,944,152,51,1632,610,57,8888,3232,913,10122,4137,1402,2010,2704642,327133,38951,51001,0.14926038620567586,0.07550129481178047,0.504950495049505,0.14400000000000002,0.059000000000000004,0.078,0.222,0.078,0.135,0.7286472664404383,0.0801555252044448,0.009913326791494032,0.07296714315609977,0.006018911190464394,0.06343205496328165,0.03886577225377703,0.397987974310143
29,29,"New Hampshire: Summary level: 040, state:33",179649,83.3,24.5,37119,61042,27.3,6.9,4.4,3.0,2.5,1.9,1.8,1276614,105786,172358,10499,96.7,12.3,14.9,15.3,5.0,6.1,18.1,5.9,11.9,20.5,21.8,42581,515431,172358,790,New Hampshire,33,"New Hampshire: Summary level: 040, state:33",1238424,15448,2888,28125,297,10430,21147,1316759,46048,24448,7611,49595,32756,15825,240.0,40.0,0.0,283.0,0.0,0.0,,,,,,,421.0,77.0,0.0,454.0,169.0,0.0,,,,,,,70.0,59.0,0.0,16.0,0.0,0.0,377,77,57,421,50,140,714,326,0,685,440,70,2010,1316759,179649,37119,61042,0.08286451503743497,0.06091391174183966,0.4916115912557194,0.153,0.05,0.061,0.18100000000000002,0.059000000000000004,0.11900000000000001,0.9405092351751535,0.011731835514319628,0.0021932639154165646,0.021359261641651965,0.00022555380293584474,0.007920963517241955,0.0160598864332805,0.4347755901786261
30,30,"New Jersey: Summary level: 040, state:34",1191030,78.0,23.2,41452,67681,28.2,6.4,4.0,3.0,2.5,2.0,2.0,8626524,884789,1152120,83418,94.8,11.6,15.4,12.2,6.1,8.3,21.6,8.3,15.6,21.5,30.6,214973,3172421,1152120,21701,New Jersey,34,"New Jersey: Summary level: 040, state:34",6103285,1186144,18956,725077,2500,536350,229312,8801624,222723,139113,48603,262962,197997,111431,28020.0,12174.0,3836.0,40875.0,21784.0,9134.0,300.0,0.0,57.0,833.0,437.0,58.0,18010.0,6491.0,1730.0,20674.0,7418.0,2536.0,,,,,,,6750.0,2195.0,136.0,8173.0,3287.0,1126.0,3769,1262,243,4372,2001,520,26812,11537,1718,33230,16920,5833,2010,8801624,1191030,41452,67681,0.1025661088985552,0.07240391625872306,0.48665297741273095,0.122,0.061,0.083,0.21600000000000003,0.083,0.156,0.6934271448087308,0.13476422078470973,0.00215369345475335,0.08237991079827996,0.0002840384910784646,0.0609376178759738,0.02605337378647395,0.34460844814992064
31,31,"New Mexico: Summary level: 040, state:35",275387,77.0,24.5,33447,42090,21.4,5.4,4.4,3.2,2.4,1.9,1.5,2024716,413851,269749,32386,97.7,12.2,14.5,19.5,9.0,10.9,25.7,9.6,17.3,18.5,19.7,99329,765183,269749,3620,New Mexico,35,"New Mexico: Summary level: 040, state:35",1515500,40588,195112,25323,1195,228992,59222,2065932,61899,35481,8275,68346,39226,20217,1127.0,750.0,133.0,1348.0,470.0,313.0,3931.0,1673.0,667.0,5874.0,2694.0,614.0,817.0,47.0,57.0,720.0,601.0,108.0,,,,,,,5197.0,1752.0,622.0,4707.0,3159.0,547.0,1188,650,95,1387,471,218,23592,11893,3100,26274,15098,6501,2010,2065932,275387,33447,42090,0.20439953060083488,0.12005975925768028,0.49418310571573093,0.195,0.09,0.109,0.257,0.096,0.17300000000000001,0.7335672229289251,0.019646338795274967,0.09444260508090295,0.012257421831889917,0.0005784314294952593,0.11084198318240872,0.028665996751103134,0.3836600856249569
32,32,"New York: Summary level: 040, state:36",2624048,75.8,22.9,34518,54148,23.7,5.8,4.0,3.0,2.4,2.1,2.0,18879810,2821470,2524686,275073,93.8,11.6,15.3,12.1,6.6,9.0,23.2,8.8,16.3,20.9,28.0,997131,7196427,2524686,27416,New York,36,"New York: Summary level: 040, state:36",12775673,3015272,71792,1433875,6597,1575686,513388,19392283,471034,289134,107080,551849,409876,224636,74608.0,32682.0,8937.0,111643.0,64020.0,26115.0,1816.0,579.0,232.0,1382.0,796.0,599.0,37501.0,17192.0,4405.0,42995.0,20579.0,8123.0,,,,,,,19151.0,9122.0,1504.0,34307.0,15842.0,5913.0,9244,3115,1288,9617,4920,1815,62566,27945,7751,87552,48154,17625,2010,19392283,2624048,34518,54148,0.14944377088540617,0.10895335103058361,0.4840041279669762,0.121,0.066,0.09,0.23199999999999998,0.08800000000000001,0.163,0.658801905892153,0.15548824241065376,0.003702091187510001,0.07394049478341462,0.0003401868671161616,0.08125324903725879,0.026473829821893585,0.3305000518283202
33,33,"North Carolina: Summary level: 040, state:37",1239719,74.8,19.9,31694,43326,20.6,5.0,4.3,3.1,2.3,1.8,1.6,9304553,1627602,1198871,118791,95.0,11.3,14.6,15.8,7.9,10.4,25.6,9.2,16.7,18.9,18.3,482298,3670859,1198871,7060,North Carolina,37,"North Carolina: Summary level: 040, state:37",6666233,2050395,111756,211705,4404,298308,218757,9561558,265462,134697,37880,301472,188149,85176,48765.0,20328.0,5871.0,67995.0,35114.0,18283.0,2941.0,1028.0,77.0,3531.0,2143.0,347.0,3515.0,1247.0,0.0,4396.0,1371.0,415.0,,,,,,,719.0,272.0,0.0,1217.0,295.0,280.0,1641,529,120,2635,1648,57,5106,2030,165,5725,2531,846,2010,9561558,1239719,31694,43326,0.17492532956714846,0.09908572315119808,0.48717948717948717,0.158,0.079,0.10400000000000001,0.256,0.092,0.16699999999999998,0.6971910853858754,0.2144415167486303,0.011688053348627912,0.02214126609910226,0.0004605943926711525,0.03119868121910676,0.022878802805986222,0.3533373288624277
34,34,"North Dakota: Summary level: 040, state:38",98075,74.6,15.4,30669,48670,30.9,7.7,3.9,3.0,2.8,2.3,2.5,651415,84895,91961,11169,103.7,12.4,16.7,16.8,6.7,6.5,19.8,4.9,12.2,17.3,22.5,22964,280412,91961,206,North Dakota,38,"North Dakota: Summary level: 040, state:38",607058,8601,33384,7679,424,3578,13775,674499,21826,15270,4616,23608,18151,12148,25.0,0.0,0.0,0.0,0.0,0.0,507.0,223.0,0.0,567.0,125.0,24.0,,,,,,,,,,,,,,,,,,,50,99,0,62,330,0,0,323,0,210,173,24,2010,674499,98075,30669,48670,0.13032398701288733,0.12145365970356999,0.5090819833087875,0.168,0.067,0.065,0.198,0.049,0.122,0.9000131949787916,0.012751686807541598,0.04949451370572825,0.011384746308000456,0.0006286147199625204,0.0053046779906271175,0.020422565489348392,0.42530716288554676
35,35,"Ohio: Summary level: 040, state:39",1625778,78.7,16.8,31798,45090,21.8,4.9,4.2,3.2,2.6,2.1,2.0,11224969,1779032,1560684,120633,95.3,12.2,15.9,14.6,6.4,8.8,23.5,7.9,15.7,19.3,23.2,637612,4525066,1560684,7428,Ohio,39,"Ohio: Summary level: 040, state:39",9569990,1412002,21331,197489,1492,93309,240569,11536182,350851,204815,65418,408336,285115,146009,32831.0,16982.0,4726.0,44749.0,27757.0,11467.0,432.0,82.0,83.0,814.0,202.0,151.0,4123.0,1255.0,475.0,4425.0,2553.0,703.0,,,,,,,833.0,263.0,0.0,694.0,616.0,216.0,2757,846,152,2932,1402,554,3856,2661,184,5475,2466,1289,2010,11536182,1625778,31798,45090,0.15848881186219757,0.0772949552888349,0.48796722990271374,0.146,0.064,0.08800000000000001,0.235,0.079,0.157,0.8295630218039209,0.1223976875538198,0.0018490519653729456,0.017119095381816964,0.00012933221753956377,0.008088377939945816,0.020853433137583994,0.3820226377771135
36,36,"Oklahoma: Summary level: 040, state:40",509789,78.8,18.3,31486,42072,23.2,6.2,4.2,3.3,2.5,1.9,1.6,3646849,616610,491045,45508,97.4,12.0,15.1,18.6,8.2,10.3,29.3,9.1,17.1,19.7,19.3,195883,1432959,491045,2911,Oklahoma,40,"Oklahoma: Summary level: 040, state:40",2764307,270132,261746,65232,4234,98269,297782,3761702,112269,63186,17402,126616,82618,37909,6116.0,2024.0,946.0,7128.0,4071.0,1744.0,5978.0,2563.0,506.0,7145.0,3448.0,1348.0,1212.0,656.0,91.0,2208.0,1161.0,193.0,,,,,,,1146.0,169.0,119.0,504.0,412.0,66.0,5082,2095,579,6770,3163,1007,2478,1590,374,2244,1655,396,2010,3761702,509789,31486,42072,0.16908021143732577,0.09267582400798298,0.49341438703140833,0.18600000000000003,0.08199999999999999,0.10300000000000001,0.293,0.091,0.171,0.7348553925855903,0.07181111103431373,0.06958180100390728,0.01734108656134909,0.0011255543368400792,0.02612354726663622,0.07916150721136336,0.37830749584632073
37,37,"Oregon: Summary level: 040, state:41",534893,86.0,24.1,34901,46560,20.6,4.6,4.4,3.2,2.3,2.0,2.0,3765919,596408,524993,41403,98.2,12.5,15.4,18.1,7.0,11.4,23.0,9.4,16.0,21.3,21.7,269533,1507137,524993,3734,Oregon,41,"Oregon: Summary level: 040, state:41",3262714,70368,49975,141586,12769,163581,137964,3838957,131179,67429,26423,141801,90312,47801,1930.0,248.0,167.0,1669.0,578.0,461.0,1159.0,453.0,94.0,1038.0,576.0,63.0,2432.0,1312.0,344.0,3782.0,2259.0,994.0,106.0,93.0,0.0,0.0,107.0,272.0,952.0,215.0,582.0,1286.0,389.0,369.0,1393,708,146,2589,662,520,4125,680,836,4239,1917,1080,2010,3838957,534893,34901,46560,0.15836984279268884,0.0788639086616393,0.4954591321897074,0.18100000000000002,0.07,0.114,0.23,0.094,0.16,0.849895948300541,0.018329978689524264,0.013017858756948827,0.03688137168506967,0.003326163851275229,0.04261079246264024,0.03593788625400076,0.4207028321552161
38,38,"Pennsylvania: Summary level: 040, state:42",1965505,78.3,17.0,31364,49288,24.1,5.3,4.4,3.3,2.8,2.5,2.5,12298955,1648184,1886618,149175,95.0,13.3,17.5,14.6,6.1,8.6,22.4,7.9,16.0,21.0,26.9,564362,4936030,1886685,8084,Pennsylvania,42,"Pennsylvania: Summary level: 040, state:42",10492442,1376234,20429,350234,2758,228468,239065,12709630,408838,250010,94832,472598,361615,198678,31293.0,13443.0,5411.0,42208.0,28227.0,11167.0,920.0,213.0,0.0,457.0,346.0,45.0,8220.0,3128.0,532.0,9344.0,4455.0,728.0,,,,,,,2305.0,623.0,91.0,2948.0,981.0,491.0,2541,1691,416,3379,2106,1085,7939,3167,980,10023,4857,1949,2010,12709630,1965505,31364,49288,0.13401008459661817,0.07907006081782321,0.48717948717948717,0.146,0.061,0.086,0.22399999999999998,0.079,0.16,0.8255505471048331,0.1082827745575599,0.0016073638650377705,0.02755658504614218,0.00021700080962231002,0.01797597569716821,0.01880975291963653,0.38345361624620644
39,39,"Rhode Island: Summary level: 040, state:44",152183,71.2,20.8,33192,52254,24.1,4.0,4.0,3.1,2.6,2.3,2.5,1012200,142188,144344,11783,93.3,12.3,16.4,14.3,5.1,7.9,22.8,6.9,14.9,20.0,27.3,58475,402295,144344,1272,Rhode Island,44,"Rhode Island: Summary level: 040, state:44",857493,62822,3176,30939,1104,68424,28928,1052886,31643,19715,7169,36999,29043,17547,683.0,462.0,252.0,1149.0,932.0,357.0,,,,,,,614.0,246.0,68.0,560.0,173.0,84.0,,,,,,,959.0,341.0,47.0,1398.0,149.0,238.0,287,0,36,524,226,0,2109,357,0,2591,446,324,2010,1052886,152183,33192,52254,0.1404742145820984,0.08163138059081083,0.48266942576306254,0.14300000000000002,0.051,0.079,0.228,0.069,0.149,0.8144215043224052,0.05966647861211945,0.003016470918978883,0.029384947658151025,0.0010485465662949266,0.06498709261971382,0.027474959302336625,0.3845830348987732
40,40,"South Carolina: Summary level: 040, state:45",634930,73.8,20.8,31691,42018,18.8,5.0,4.6,3.5,2.4,1.7,1.6,4493865,815755,616863,60651,94.5,12.2,15.1,14.7,7.9,11.0,25.7,8.9,16.9,19.7,17.8,255795,1761393,616863,3602,South Carolina,45,"South Carolina: Summary level: 040, state:45",3110798,1301988,12675,53658,1642,71127,84424,4636312,137520,64289,18874,151347,87609,38904,33069.0,12556.0,3227.0,45022.0,20678.0,10366.0,115.0,90.0,113.0,177.0,253.0,82.0,1567.0,595.0,0.0,3318.0,593.0,51.0,,,,,,,272.0,226.0,0.0,664.0,92.0,128.0,967,452,0,911,233,500,1539,539,197,2209,1387,314,2010,4636312,634930,31691,42018,0.18152636983977044,0.09832166947928471,0.48586118251928023,0.147,0.079,0.11,0.257,0.08900000000000001,0.16899999999999998,0.6709639040685786,0.28082406878570726,0.002733853977040372,0.011573423013809252,0.00035416080712428327,0.01534128850689945,0.01820930084084074,0.3475705983336746
41,41,"South Dakota: Summary level: 040, state:46",117907,79.9,17.2,29950,45904,29.6,6.7,4.0,3.2,2.6,2.2,2.4,788226,113760,111405,12376,101.5,12.6,16.3,18.2,6.4,7.4,21.3,6.8,11.5,19.4,23.0,32558,318955,111405,272,South Dakota,46,"South Dakota: Summary level: 040, state:46",701880,10743,73601,8001,82,6060,16096,816463,26409,16467,6496,29055,21820,12453,126.0,0.0,0.0,0.0,0.0,0.0,967.0,541.0,200.0,1720.0,447.0,198.0,,,,,,,,,,,,,90.0,0.0,107.0,0.0,0.0,0.0,82,176,126,322,70,20,138,89,247,122,246,0,2010,816463,117907,29950,45904,0.1443240897915065,0.11109016650958216,0.5037220843672456,0.182,0.064,0.07400000000000001,0.213,0.068,0.115,0.8596592864587862,0.013157975315476635,0.09014615481656854,0.009799586754084386,0.0001004332100781052,0.007422259183820945,0.019714304261185138,0.4187368010381063
42,42,"Tennessee: Summary level: 040, state:47",859922,70.9,16.3,30160,41461,20.0,4.8,4.4,3.3,2.5,1.7,1.6,6195120,1095466,833418,80712,94.9,11.9,15.1,16.9,8.7,11.9,28.2,10.7,18.8,20.3,18.7,415861,2440663,833418,5490,Tennessee,47,"Tennessee: Summary level: 040, state:47",4982270,1066253,16704,93038,2039,88596,107997,6356897,204915,99090,25768,227299,138158,63528,20603.0,9320.0,2046.0,30034.0,17059.0,7622.0,284.0,128.0,85.0,492.0,177.0,0.0,2284.0,712.0,0.0,2366.0,896.0,126.0,,,,,,,346.0,0.0,0.0,1297.0,0.0,0.0,998,1159,262,1630,957,281,2571,833,59,3166,1434,160,2010,6356897,859922,30160,41461,0.17682724466999833,0.09684456059264379,0.48691636736788096,0.16899999999999998,0.087,0.11900000000000001,0.282,0.107,0.188,0.7837581763555395,0.16773167789253152,0.002627697129590113,0.014635757036805851,0.00032075397792350575,0.01393698843948549,0.016988949168124007,0.3834917585548457
43,43,"Texas: Summary level: 040, state:48",2618943,73.1,21.4,34178,48615,24.1,5.6,3.4,2.5,1.9,1.4,1.2,24652927,4414481,2536727,271819,98.5,9.1,11.6,16.9,8.4,10.8,27.4,10.7,18.1,18.4,18.0,1123649,8738664,2536727,53575,Texas,48,"Texas: Summary level: 040, state:48",18716520,2970243,129162,969500,18528,1905113,548048,25257114,580784,300814,92151,654311,406639,180451,56071.0,24035.0,7271.0,75075.0,40912.0,18008.0,3205.0,1107.0,348.0,2717.0,1273.0,395.0,20567.0,8149.0,1127.0,24096.0,9801.0,3929.0,224.0,0.0,0.0,52.0,133.0,48.0,21826.0,10067.0,2314.0,27424.0,14135.0,3645.0,8034,3200,925,7661,4257,1762,142756,68025,18505,177481,97643,34321,2010,25257114,2618943,34178,48615,0.1790651876752809,0.1071534303849015,0.49622166246851385,0.16899999999999998,0.084,0.10800000000000001,0.27399999999999997,0.107,0.18100000000000002,0.741039534445622,0.11760025314056072,0.0051138859332859644,0.03838522485189717,0.0007335754987683866,0.07542876830662443,0.021698757823241405,0.3718099248437251
44,44,"Utah: Summary level: 040, state:49",250800,87.7,25.9,40784,54744,24.6,5.1,2.8,2.2,1.6,1.3,1.1,2730176,359242,246462,14862,101.4,8.1,10.0,17.0,6.3,8.2,18.9,6.9,14.0,19.3,22.5,78187,880025,246462,1550,Utah,49,"Utah: Summary level: 040, state:49",2466280,28701,34663,51846,26013,103476,65490,2776469,62998,34782,10972,69309,42949,18352,250.0,103.0,0.0,631.0,97.0,88.0,879.0,39.0,0.0,592.0,362.0,89.0,809.0,395.0,309.0,1187.0,947.0,236.0,281.0,36.0,0.0,156.0,204.0,209.0,1085.0,71.0,0.0,640.0,149.0,309.0,389,152,58,391,198,97,3665,1052,114,3414,1404,786,2010,2776469,250800,40784,54744,0.1315819932487869,0.0603013852033985,0.5034756703078451,0.17,0.063,0.08199999999999999,0.18899999999999997,0.069,0.14,0.8882793216852052,0.010337230489517442,0.012484562226338562,0.01867335813942097,0.009369094342490407,0.03726891962417012,0.023587513492857294,0.43362041467304624
45,45,"Vermont: Summary level: 040, state:50",91231,81.6,29.2,33474,49406,32.3,5.4,5.0,2.9,2.5,2.0,2.1,600850,76352,87709,5959,97.0,13.1,16.0,16.1,5.4,8.9,19.1,6.9,13.2,21.5,23.0,33981,256922,87709,119,Vermont,50,"Vermont: Summary level: 040, state:50",597325,6564,1542,7813,186,2215,10315,625960,23577,12027,4330,25321,15978,8708,52.0,0.0,0.0,119.0,37.0,24.0,,,,,,,95.0,158.0,0.0,285.0,69.0,24.0,,,,,,,,,,,,,0,75,30,85,65,24,81,274,0,214,8,0,2010,625960,91231,33474,49406,0.12707331280685696,0.06794057622364866,0.49238578680203043,0.161,0.054000000000000006,0.08900000000000001,0.191,0.069,0.132,0.9542542654482714,0.010486293053869257,0.00246341619272797,0.01248162821905553,0.0002971435874496773,0.0035385647645216948,0.016478688734104414,0.4377240192478434
46,46,"Virginia: Summary level: 040, state:51",980275,76.3,24.3,39274,60674,25.6,5.7,4.0,2.9,2.2,1.6,1.5,7780635,861969,954849,70863,96.6,10.7,13.6,14.0,6.3,8.7,22.8,8.0,15.4,15.7,16.0,256388,2992732,954849,9981,Virginia,51,"Virginia: Summary level: 040, state:51",5573934,1569497,24477,438003,6709,192699,219298,8024617,207429,104891,32196,229141,143810,68573,35744.0,16675.0,5827.0,48141.0,29195.0,11334.0,656.0,136.0,25.0,573.0,376.0,125.0,11042.0,3301.0,758.0,12363.0,5703.0,1084.0,,,,,,,619.0,44.0,0.0,949.0,302.0,42.0,2750,850,279,3349,1367,472,4831,1915,640,5731,3466,1713,2010,8024617,980275,39274,60674,0.11078388846154588,0.07421382857394206,0.491353001017294,0.14,0.063,0.087,0.228,0.08,0.154,0.6946043655416826,0.19558528463102975,0.0030502390332149184,0.0545824180767755,0.0008360523623744286,0.024013482512623342,0.027328157842299514,0.35144831807400984
47,47,"Washington: Summary level: 040, state:53",830378,85.9,26.2,39207,55631,20.5,4.3,4.0,2.8,2.1,1.6,1.8,6615922,888718,810075,55558,99.2,11.0,13.6,17.7,6.5,10.0,23.3,8.7,15.8,19.0,18.3,346450,2606863,810075,6001,Washington,53,"Washington: Summary level: 040, state:53",5308097,239112,99736,485029,39889,269378,303255,6744496,197516,98716,38944,210609,127520,73103,4454.0,2424.0,118.0,4358.0,2387.0,926.0,2141.0,1035.0,131.0,2118.0,1181.0,444.0,11472.0,4147.0,1950.0,15272.0,8556.0,2851.0,531.0,63.0,0.0,200.0,0.0,0.0,1431.0,693.0,254.0,2129.0,1720.0,134.0,2329,1493,564,3808,1353,1303,6281,1926,705,7182,4147,1137,2010,6744496,830378,39207,55631,0.13433018103901467,0.06858377310742833,0.497991967871486,0.177,0.065,0.1,0.233,0.087,0.158,0.7870264879688564,0.03545290856425743,0.014787761754177035,0.07191478799898465,0.005914304048812543,0.039940419565820784,0.04496333009909117,0.40364267839465884
48,48,"West Virginia: Summary level: 040, state:54",298606,69.7,11.5,26796,38218,15.7,3.5,5.1,3.7,3.0,2.2,2.0,1799960,326507,289849,28610,97.1,14.2,17.9,19.4,9.4,11.6,29.1,10.5,19.1,20.5,21.9,114433,741940,289849,1189,West Virginia,54,"West Virginia: Summary level: 040, state:54",1740520,57509,3094,10838,701,5152,36159,1853973,76453,39582,10675,83434,54545,24336,1332.0,821.0,141.0,1510.0,1583.0,760.0,,,,,,,241.0,13.0,97.0,389.0,249.0,42.0,,,,,,,,,,,,,150,256,0,859,487,342,521,339,167,304,333,82,2010,1853973,298606,26796,38218,0.18139680881797374,0.09870656790259756,0.4926433282597666,0.19399999999999998,0.094,0.11599999999999999,0.29100000000000004,0.105,0.191,0.9388054734346185,0.031019329839215567,0.0016688484675882551,0.0058458240761866545,0.00037810690878454,0.002778896995803067,0.019503520277803398,0.42433842588561516
49,49,"Wisconsin: Summary level: 040, state:55",779510,81.7,18.9,32315,49001,22.4,4.9,4.0,3.1,2.5,2.1,2.1,5535803,731479,749135,53476,98.7,12.0,15.4,14.2,5.4,6.7,19.7,6.6,13.1,19.9,24.0,249977,2279532,749135,2123,Wisconsin,55,"Wisconsin: Summary level: 040, state:55",4951854,350438,47703,129033,1357,89857,120805,5691047,181913,104365,37987,198834,141951,79280,5357.0,2544.0,613.0,7128.0,3848.0,1239.0,778.0,463.0,150.0,1197.0,353.0,590.0,1959.0,482.0,178.0,1427.0,1535.0,120.0,,,,,,,609.0,387.0,42.0,834.0,284.0,109.0,753,493,29,883,524,251,3046,1216,260,3312,2032,330,2010,5691047,779510,32315,49001,0.13213602434913235,0.07138366249073932,0.4967287367891294,0.142,0.054000000000000006,0.067,0.19699999999999998,0.066,0.131,0.8701130038110738,0.06157707008921205,0.008382113168279932,0.02267298091194819,0.00023844470094870065,0.01578918606716831,0.021227201251369038,0.41598568331387664
