,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
10,10,"Georgia: Summary level: 040, state:13",1190773,78.2,23.0,37008,47829,21.7,5.5,4.3,3.0,2.1,1.4,1.2,9720914,1843768,1161918,124817,95.4,10.5,13.2,14.8,7.9,10.4,25.3,9.2,16.4,22.1,17.0,575317,3546965,1161918,15625,Georgia,13,"Georgia: Summary level: 040, state:13",6035159,3095976,21692,355900,3639,268958,210843,9992167,254449,111131,31072,284835,151470,63809,68213.0,25011.0,6006.0,94849.0,43750.0,17985.0,1483.0,302.0,0.0,709.0,251.0,339.0,7399.0,3657.0,313.0,7298.0,4047.0,1628.0,,,,,,,1934.0,108.0,58.0,1586.0,412.0,96.0,1426,720,195,2442,798,425,7561,2249,898,8430,4654,934,2013,9992167,1190773,37008,47829,0.18967023059765778,0.10742324329255593,0.4882292732855681,0.14800000000000002,0.079,0.10400000000000001,0.253,0.092,0.16399999999999998,0.6039890045872932,0.3098402979053493,0.0021709004663352806,0.03561789950067888,0.00036418526631910777,0.026916883995233468,0.021100828278790777,0.33310463035356025
11,11,"Hawaii: Summary level: 040, state:15",220108,82.6,26.0,55650,68020,27.8,6.4,5.0,3.6,2.4,2.2,2.5,1367662,148368,215778,15459,102.6,13.8,17.6,15.2,5.8,12.7,22.0,7.8,17.0,22.5,20.3,51033,450120,215778,2159,Hawaii,15,"Hawaii: Summary level: 040, state:15",358977,30306,2272,531218,137256,14008,330017,1404054,19803,7407,2418,17489,7506,4162,996.0,0.0,0.0,363.0,174.0,0.0,,,,,,,27392.0,15582.0,9111.0,32280.0,23215.0,16616.0,3697.0,1537.0,199.0,4651.0,2196.0,465.0,355.0,351.0,12.0,342.0,167.0,145.0,6234,1858,979,7291,3728,1222,1991,936,203,2469,971,617,2013,1404054,220108,55650,68020,0.1084829438852582,0.07164307760754109,0.506416584402764,0.152,0.057999999999999996,0.127,0.22,0.078,0.17,0.2556717904012239,0.021584639907012124,0.0016181713808728153,0.378345847097049,0.09775692387899611,0.009976824253198239,0.23504580308164785,0.1346066476457012
12,12,"Idaho: Summary level: 040, state:16",223104,86.3,23.7,36226,46783,19.9,4.6,4.6,3.5,2.3,1.8,1.6,1582911,246550,219281,18019,101.2,12.8,14.8,19.5,8.1,9.0,23.0,7.7,14.5,26.1,21.3,76343,588489,219281,1993,Idaho,16,"Idaho: Summary level: 040, state:16",1475631,9097,19800,24845,1818,42199,38746,1612136,61953,29259,9346,64038,35207,14799,,,,,,,501.0,150.0,59.0,575.0,233.0,148.0,279.0,575.0,0.0,910.0,732.0,383.0,,,,,,,924.0,140.0,29.0,688.0,134.0,65.0,311,279,74,624,212,92,2697,613,71,2487,756,252,2013,1612136,223104,36226,46783,0.15575733569354183,0.08217310209274857,0.5029821073558649,0.195,0.081,0.09,0.23,0.077,0.145,0.915326622567823,0.005642824178605279,0.012281842226710402,0.015411230814273733,0.0011276964226343187,0.026175831319442032,0.024033952470511172,0.45072253298909926
13,13,"Illinois: Summary level: 040, state:17",1740088,81.8,22.6,38304,56210,25.1,5.8,4.3,3.2,2.3,1.8,2.0,12576680,1845393,1675885,148311,96.5,11.8,15.2,13.7,6.4,8.2,22.9,8.0,15.4,25.1,25.6,645686,4783421,1675885,21963,Illinois,17,"Illinois: Summary level: 040, state:17",9362416,1833560,25575,635385,3660,732177,289362,12882135,364451,185519,71073,412460,252565,149533,47342.0,22597.0,6711.0,66423.0,37683.0,15080.0,600.0,302.0,27.0,986.0,271.0,255.0,20736.0,7953.0,1228.0,22480.0,9828.0,3704.0,,,,,,,9246.0,2430.0,1015.0,10830.0,3750.0,1216.0,3140,1372,474,3539,1773,1193,30194,11844,3302,33609,15246,5876,2013,12882135,1740088,38304,56210,0.14673133132114358,0.08849712241591756,0.4910941475826972,0.13699999999999998,0.064,0.08199999999999999,0.22899999999999998,0.08,0.154,0.7267751812878843,0.14233354952420543,0.00198530755965529,0.04932295772401081,0.0002841143956339535,0.05683661908526809,0.022462270423342093,0.3569032140903219
14,14,"Indiana: Summary level: 040, state:18",915833,81.5,17.6,35339,47529,24.0,6.0,4.6,3.2,2.3,1.8,2.0,6367890,1015127,878586,69218,96.6,12.3,15.5,16.6,7.0,9.0,24.5,8.2,14.9,24.1,22.1,326546,2498395,878586,3967,Indiana,18,"Indiana: Summary level: 040, state:18",5529595,603521,14146,116856,2703,161230,142851,6570902,221479,106593,38955,250365,143537,81763,14401.0,5883.0,1886.0,17932.0,8258.0,5832.0,763.0,122.0,86.0,515.0,284.0,0.0,1901.0,560.0,153.0,2215.0,1584.0,257.0,,,,,,,1016.0,335.0,103.0,1515.0,863.0,245.0,1631,454,280,2739,867,461,4243,2210,393,5972,2267,841,2013,6570902,915833,35339,47529,0.15941340067117993,0.0787834087954964,0.491353001017294,0.166,0.07,0.09,0.245,0.08199999999999999,0.149,0.8415275406633671,0.0918475119549797,0.002152824680690718,0.017783859811027466,0.0004113590493359968,0.024536966157766467,0.021739937682832586,0.4007575616951999
15,15,"Iowa: Summary level: 040, state:19",479625,87.1,18.6,36690,52229,27.1,6.0,4.6,3.4,2.7,2.2,2.6,2991670,379127,455168,35728,97.9,13.7,17.3,15.2,5.6,6.3,19.2,6.1,11.1,23.6,27.9,150086,1236209,455168,1491,Iowa,19,"Iowa: Summary level: 040, state:19",2823908,102430,7630,63431,1640,38541,52836,3090416,115830,63017,25975,126766,83800,53763,1181.0,570.0,22.0,1008.0,1190.0,349.0,174.0,14.0,20.0,115.0,221.0,0.0,640.0,368.0,78.0,1082.0,516.0,241.0,,,,,,,268.0,66.0,77.0,50.0,92.0,15.0,472,180,140,843,81,264,1642,675,344,1229,930,156,2013,3090416,479625,36690,52229,0.12672754682167486,0.07849409448818898,0.49469429004547755,0.152,0.055999999999999994,0.063,0.192,0.061,0.111,0.9137630662020906,0.033144405154516415,0.0024689232776428805,0.020525068469746468,0.0005306728932286138,0.012471136571904884,0.017096727430870148,0.42704612978889755
16,16,"Kansas: Summary level: 040, state:20",406225,87.0,24.3,37574,50972,28.7,8.1,4.2,3.3,2.4,2.0,2.2,2811722,393358,387430,30736,99.1,12.3,15.8,16.3,6.2,8.5,22.9,7.7,13.6,21.9,23.8,113599,1113729,387430,1395,Kansas,20,"Kansas: Summary level: 040, state:20",2476030,168246,24238,73219,1416,55240,95568,2893957,94479,50155,20499,104492,66914,40378,3123.0,1772.0,459.0,4465.0,2554.0,1376.0,437.0,456.0,3.0,1228.0,713.0,39.0,1647.0,207.0,80.0,2201.0,594.0,439.0,,,,,,,901.0,489.0,9.0,786.0,319.0,87.0,1146,677,156,2002,698,111,3130,1794,627,4232,2065,1221,2013,2893957,406225,37574,50972,0.13989932148341835,0.07933304080737165,0.4977398292315419,0.163,0.062,0.085,0.22899999999999998,0.077,0.136,0.8555863131345767,0.0581370075643833,0.008375383601069401,0.025300652359381982,0.0004892954525585557,0.01908805141195947,0.033023296476070656,0.4065062465382485
17,17,"Kentucky: Summary level: 040, state:21",636058,73.1,16.7,32964,43399,20.9,5.6,4.9,3.5,2.4,1.9,1.7,4266556,800635,612801,68780,96.9,12.8,16.1,17.7,8.1,10.5,27.3,9.4,18.1,24.0,20.9,297015,1705623,612801,2414,Kentucky,21,"Kentucky: Summary level: 040, state:21",3854574,350164,7434,53187,2130,40077,87729,4395295,162294,72858,24638,182159,103620,46808,8983.0,3271.0,1191.0,10166.0,5942.0,3056.0,584.0,124.0,0.0,482.0,0.0,16.0,1040.0,353.0,0.0,1448.0,1262.0,289.0,,,,,,,141.0,23.0,32.0,420.0,0.0,0.0,1381,727,144,1470,765,285,998,667,199,755,960,342,2013,4395295,636058,32964,43399,0.18765369539272425,0.11223872023707533,0.4921279837480955,0.177,0.081,0.105,0.273,0.094,0.18100000000000002,0.8769773132406358,0.07966791762555187,0.0016913540501832074,0.01210089425169414,0.00048460911042376,0.009118159304438041,0.019959752417073255,0.40843759531363494
18,18,"Louisiana: Summary level: 040, state:22",606958,75.7,18.8,31230,44164,24.9,6.4,4.4,3.2,2.3,1.7,1.5,4494989,888019,586832,74586,95.2,11.7,14.5,15.7,8.4,11.8,28.1,10.4,18.2,21.4,22.3,297204,1728149,586832,5662,Louisiana,22,"Louisiana: Summary level: 040, state:22",2907296,1492915,27412,74227,673,45026,77921,4625470,122993,58584,19888,136797,80967,36276,36221.0,15270.0,3287.0,46811.0,26649.0,9235.0,634.0,412.0,0.0,456.0,315.0,6.0,2070.0,802.0,0.0,1629.0,1240.0,213.0,,,,,,,450.0,213.0,0.0,553.0,238.0,98.0,1780,569,53,971,684,486,4230,1514,368,3836,2701,693,2013,4625470,606958,31230,44164,0.19755754685940277,0.12709940834855632,0.4877049180327869,0.157,0.084,0.11800000000000001,0.281,0.10400000000000001,0.182,0.6285406672186826,0.32275963307512534,0.005926316677007958,0.016047450313157366,0.00014549872769686108,0.00973436212968628,0.016846071858643553,0.331925767516039
19,19,"Maine: Summary level: 040, state:23",235984,85.4,26.4,34376,46974,26.4,5.1,5.8,4.2,3.0,2.5,2.2,1293827,180639,228857,20717,95.8,16.3,19.1,17.2,5.2,8.1,19.9,6.1,12.1,25.0,24.1,98315,547686,228857,393,Maine,23,"Maine: Summary level: 040, state:23",1260470,13617,8242,14059,269,3811,27834,1328302,62977,30937,9935,67463,40858,18640,111.0,130.0,0.0,173.0,0.0,0.0,84.0,202.0,41.0,488.0,116.0,26.0,189.0,0.0,166.0,279.0,423.0,237.0,,,,,,,,,,,,,705,508,57,594,266,24,286,455,88,261,305,64,2013,1328302,235984,34376,46974,0.1396160383111498,0.09052377685629018,0.4892747701736465,0.172,0.052000000000000005,0.081,0.19899999999999998,0.061,0.121,0.9489332998068211,0.010251433785389166,0.0062049142438993544,0.01058418943884749,0.00020251418728572268,0.0028690764600218925,0.020954572077735333,0.44006797070987863
20,20,"Maryland: Summary level: 040, state:24",793868,83.0,30.2,49494,72483,30.8,7.6,4.5,3.2,2.2,1.7,1.8,5788159,585571,768720,61688,94.2,11.8,14.9,12.4,6.1,8.1,21.4,7.5,14.3,21.8,20.6,239645,2161680,768720,10796,Maryland,24,"Maryland: Summary level: 040, state:24",3416335,1754964,17230,354430,3053,213342,169460,5928814,146529,71130,28192,164407,94001,57575,45899.0,20415.0,4505.0,63295.0,30660.0,13960.0,464.0,342.0,81.0,870.0,175.0,85.0,11015.0,4138.0,1566.0,12462.0,5987.0,1649.0,,,,,,,2639.0,204.0,0.0,1992.0,868.0,190.0,1902,1074,283,3661,818,835,5512,2008,468,7298,3053,1747,2013,5928814,793868,49494,72483,0.10116705501697518,0.0802476844624831,0.48506694129763134,0.124,0.061,0.081,0.214,0.075,0.14300000000000002,0.5762257004520634,0.29600591281831407,0.0029061461533453404,0.05978092751771265,0.0005149427861963624,0.03598392528421367,0.02858244498815446,0.3096875047237072
21,21,"Massachusetts: Summary level: 040, state:25",990097,82.4,29.2,40020,66768,31.0,6.6,4.7,3.4,2.5,2.0,2.3,6456530,770513,951646,83526,94.2,13.0,16.5,14.7,6.5,8.4,20.8,8.1,15.2,25.6,30.6,328341,2536321,951646,3518,Massachusetts,25,"Massachusetts: Summary level: 040, state:25",5330381,474427,13958,388317,1557,285569,198615,6692824,223038,111739,46925,257180,157105,99297,10130.0,5145.0,801.0,14243.0,7750.0,2651.0,422.0,41.0,43.0,190.0,196.0,0.0,8607.0,4169.0,1219.0,9518.0,4573.0,1977.0,,,,,,,4638.0,1652.0,461.0,4935.0,1977.0,909.0,2182,877,120,3353,1455,492,9994,3852,1117,12592,6192,2045,2013,6692824,990097,40020,66768,0.11933856111564571,0.08777003213379765,0.48506694129763134,0.147,0.065,0.084,0.20800000000000002,0.081,0.152,0.7964322683518945,0.07088592199645471,0.0020855172644611603,0.0580199031081648,0.00023263722458561587,0.042667938078156546,0.029675813976282658,0.3855198026051993
22,22,"Michigan: Summary level: 040, state:26",1486783,83.7,21.5,36939,48273,18.7,4.4,4.9,3.5,2.5,2.0,2.1,9669513,1648436,1447687,120000,96.4,13.5,16.5,15.6,6.0,9.0,23.0,8.3,15.2,26.0,25.0,646039,3832466,1447687,7572,Michigan,26,"Michigan: Summary level: 040, state:26",7829056,1378237,53720,266406,2267,100087,265849,9895622,343897,168376,62651,376585,222922,121880,37637.0,16441.0,4911.0,49690.0,25814.0,12285.0,1813.0,578.0,0.0,1383.0,972.0,246.0,6358.0,2570.0,885.0,7352.0,3144.0,638.0,,,,,,,1749.0,509.0,62.0,1367.0,1013.0,283.0,3926,1655,544,3845,2277,502,6706,3244,918,7263,3356,1745,2013,9895622,1486783,36939,48273,0.17047766521437016,0.0828908458803595,0.4908350305498982,0.156,0.06,0.09,0.23,0.083,0.152,0.7911636075023885,0.13927745016937793,0.00542866330181165,0.026921602300492075,0.00022909120821308656,0.010114270735078604,0.026865314782638223,0.386689920452413
23,23,"Minnesota: Summary level: 040, state:27",754718,87.4,24.3,38531,60702,26.2,6.1,4.4,3.2,2.4,1.9,2.0,5292348,592422,725274,53610,98.6,12.4,15.4,15.0,5.0,6.9,17.7,6.4,11.8,25.0,25.5,195586,2119954,725274,3539,Minnesota,27,"Minnesota: Summary level: 040, state:27",4596087,294527,59184,234013,1753,88055,146761,5420380,186594,97366,35614,202196,127064,70343,3722.0,1259.0,374.0,4486.0,2227.0,346.0,1231.0,593.0,71.0,1809.0,550.0,99.0,3300.0,1228.0,272.0,4377.0,2299.0,537.0,,,,,,,351.0,258.0,0.0,895.0,276.0,17.0,1542,575,177,1702,391,546,2064,722,0,2264,1100,594,2013,5420380,754718,38531,60702,0.11193935092703654,0.07391689209871027,0.49647532729103727,0.15,0.05,0.069,0.177,0.064,0.11800000000000001,0.8479270826030647,0.054336965305015514,0.01091879167143263,0.04317280338278866,0.0003234090598814105,0.016245171002771022,0.02707577697504603,0.4234349783627792
