,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
24,24,"Mississippi: Summary level: 040, state:28",387023,72.1,16.0,27203,36919,19.3,5.3,4.0,3.3,2.3,1.9,1.5,2884215,650524,374027,50381,94.4,11.3,14.6,17.4,10.4,13.7,33.4,12.3,21.2,19.6,20.2,186626,1080991,374027,1501,Mississippi,28,"Mississippi: Summary level: 040, state:28",1770546,1115359,11815,27077,108,19265,34342,2978512,76171,37675,11234,85108,56937,21499,24369.0,9998.0,2619.0,30980.0,18541.0,7616.0,74.0,49.0,0.0,234.0,139.0,0.0,294.0,172.0,91.0,598.0,526.0,98.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,451,136,86,885,443,0,1293,121,265,812,143,382,2011,2978512,387023,27203,36919,0.22554629249206457,0.13469883190250972,0.48559670781893005,0.174,0.10400000000000001,0.13699999999999998,0.33399999999999996,0.12300000000000001,0.212,0.594439773954243,0.37446852656628543,0.003966745811331295,0.009090780899993017,3.6259716261005496e-05,0.0064679947571136195,0.011529918294772692,0.3231849269940029
25,25,"Missouri: Summary level: 040, state:29",854604,79.7,18.2,32977,45247,21.6,5.7,4.3,3.3,2.5,2.0,2.0,5831530,920118,818638,67266,96.1,12.6,15.8,15.9,6.9,8.8,24.2,8.1,16.0,20.8,21.8,328652,2341074,818638,3547,Missouri,29,"Missouri: Summary level: 040, state:29",4991510,688379,22326,96187,5692,61460,145134,6010688,194542,104356,38352,219438,141957,75057,15161.0,7904.0,2060.0,21007.0,12222.0,5608.0,1129.0,232.0,21.0,361.0,390.0,11.0,2453.0,681.0,59.0,1747.0,1575.0,107.0,28.0,0.0,0.0,0.0,0.0,0.0,453.0,81.0,22.0,530.0,63.0,24.0,1641,604,441,2271,1336,680,2367,983,495,2835,1139,307,2011,6010688,854604,32977,45247,0.15778329186337034,0.08216818667103164,0.49005609382967874,0.159,0.069,0.08800000000000001,0.242,0.081,0.16,0.8304390445819181,0.11452582466433127,0.0037143834449567172,0.016002660593928682,0.000946979780018527,0.010225118988042634,0.024145987946804094,0.3946272191564748
26,26,"Montana: Summary level: 040, state:30",150976,86.4,23.5,33247,44222,26.3,6.2,4.8,3.6,2.5,2.2,2.0,974025,144054,146306,11834,100.5,14.1,16.1,19.9,7.1,7.7,20.6,7.3,12.7,22.2,20.7,43998,404250,146306,1092,Montana,30,"Montana: Summary level: 040, state:30",891294,4305,66644,5714,968,5149,24125,998199,39985,20800,6977,39513,24582,12832,,,,,,,1383.0,562.0,13.0,1642.0,402.0,183.0,,,,,,,,,,,,,,,,,,,223,325,44,482,88,8,251,260,122,387,266,74,2011,998199,150976,33247,44222,0.1478955878955879,0.08088526786324553,0.5012468827930174,0.19899999999999998,0.071,0.077,0.20600000000000002,0.073,0.127,0.8929021167121987,0.004312767293896307,0.06676424240056342,0.0057243094813759585,0.0009697465134707609,0.005158290080434863,0.024168527518060028,0.44882630351844
27,27,"Nebraska: Summary level: 040, state:31",249797,87.0,18.5,35006,50296,34.0,8.0,3.7,3.1,2.6,1.9,2.1,1789275,234710,237897,18630,98.1,11.9,15.2,16.4,5.5,6.1,19.1,5.3,11.5,19.0,23.3,66679,723800,237897,420,Nebraska,31,"Nebraska: Summary level: 040, state:31",1624885,83693,17985,34517,693,40493,40375,1842641,56860,33851,13167,62518,47877,25170,1599.0,655.0,277.0,1820.0,1071.0,300.0,101.0,93.0,50.0,512.0,65.0,16.0,547.0,40.0,0.0,677.0,336.0,35.0,,,,,,,206.0,23.0,15.0,300.0,64.0,43.0,328,264,66,190,297,334,1528,331,200,1229,1153,142,2011,1842641,249797,35006,50296,0.13117603498623745,0.07831120190670753,0.4952044422009086,0.16399999999999998,0.055,0.061,0.191,0.053,0.115,0.8818239689662827,0.04542013338463651,0.009760447097399873,0.01873235209680019,0.0003760906221016465,0.0219755231757027,0.021911484657076447,0.41584966993198474
28,28,"Nevada: Summary level: 040, state:32",339640,83.0,22.9,39181,48927,22.6,4.9,4.3,3.3,2.2,1.4,1.3,2684536,426741,336164,31616,101.6,11.7,13.3,14.5,5.4,8.0,21.9,6.7,13.6,23.4,18.4,105596,982352,336164,7815,Nevada,32,"Nevada: Summary level: 040, state:32",1948463,222551,32805,194695,16360,202603,105845,2723322,83376,39882,11664,83590,43100,19265,6025.0,2448.0,710.0,6896.0,3464.0,947.0,972.0,273.0,169.0,949.0,580.0,121.0,6599.0,2015.0,1013.0,9065.0,3869.0,1275.0,939.0,47.0,0.0,523.0,66.0,0.0,1928.0,739.0,36.0,2179.0,895.0,0.0,1379,394,9,1559,399,281,8750,4456,697,10192,5528,934,2011,2723322,339640,39181,48927,0.15896266617396823,0.0940493330636237,0.503968253968254,0.145,0.054000000000000006,0.08,0.21899999999999997,0.067,0.136,0.715472867328946,0.08172041352436472,0.01204594976282643,0.07149172958614515,0.006007368941315055,0.07439553604017446,0.03886613481622812,0.3972500294429396
29,29,"New Hampshire: Summary level: 040, state:33",184590,83.4,25.6,38296,62647,27.6,5.8,4.3,3.4,2.4,2.0,1.9,1279118,112715,176924,10899,97.6,12.7,15.3,16.7,5.8,8.1,19.5,6.5,12.2,22.3,20.6,42705,516454,176924,783,New Hampshire,33,"New Hampshire: Summary level: 040, state:33",1240868,14655,2154,29002,117,8756,22642,1318194,47745,24334,8438,51239,33164,15695,181.0,0.0,98.0,327.0,75.0,33.0,,,,,,,236.0,384.0,18.0,503.0,105.0,71.0,,,,,,,,,,,,,784,107,53,672,80,99,476,254,0,546,104,61,2011,1318194,184590,38296,62647,0.0881193134644341,0.061602722072754405,0.4939271255060729,0.16699999999999998,0.057999999999999996,0.081,0.195,0.065,0.122,0.941339438656222,0.011117483466014867,0.001634053864605665,0.02200131391889206,8.875780044515451e-05,0.006642421373485238,0.017176530920334943,0.4361937266374126
30,30,"New Jersey: Summary level: 040, state:34",1206778,79.1,23.5,40850,67458,27.5,6.1,4.1,3.0,2.4,2.1,2.1,8646606,897376,1167877,90594,95.0,11.8,15.5,12.5,6.5,8.6,22.0,8.7,16.2,23.2,31.2,252112,3167629,1167877,18723,New Jersey,34,"New Jersey: Summary level: 040, state:34",6104543,1182905,21103,747620,3365,544803,216816,8821155,228566,135244,52662,268218,194973,111722,29499.0,13090.0,3102.0,41097.0,22252.0,9813.0,510.0,323.0,0.0,409.0,401.0,119.0,19175.0,6542.0,2199.0,20610.0,8518.0,3772.0,,,,,,,6432.0,2322.0,1416.0,8502.0,3506.0,1699.0,2339,1425,270,3463,1809,561,26798,10950,4366,34166,17327,6657,2011,8821155,1206778,40850,67458,0.10378361174315101,0.07757152508354904,0.48717948717948717,0.125,0.065,0.086,0.22,0.087,0.162,0.6920344331326227,0.13409865261408513,0.002392317105866522,0.0847530737188044,0.000381469320060695,0.061760959874302176,0.02457909423425844,0.34511069973101927
31,31,"New Mexico: Summary level: 040, state:35",283057,76.8,25.4,34657,41963,23.0,5.4,4.4,3.4,2.4,1.8,1.6,2042530,439914,278206,32870,99.1,12.3,14.9,18.8,8.8,11.0,25.4,9.3,16.9,19.3,19.9,117904,767285,278206,4646,New Mexico,35,"New Mexico: Summary level: 040, state:35",1492790,44365,190825,25637,1171,263221,64215,2082224,63435,33656,10481,71907,39337,18419,996.0,720.0,75.0,1606.0,497.0,228.0,4507.0,1544.0,524.0,5375.0,2700.0,802.0,566.0,247.0,318.0,882.0,644.0,190.0,,,,,,,5754.0,2397.0,727.0,5580.0,3754.0,1370.0,927,731,23,922,922,205,23803,12504,3184,28411,15877,5474,2011,2082224,283057,34657,41963,0.21537700792644415,0.11814986017555337,0.4977398292315419,0.188,0.08800000000000001,0.11,0.254,0.09300000000000001,0.16899999999999998,0.7169209460653608,0.021306545309246267,0.09164479902258355,0.012312316062056725,0.0005623794558126311,0.1264133926032934,0.030839621481646547,0.3800365297448924
32,32,"New York: Summary level: 040, state:36",2664920,76.1,23.3,34946,55246,24.1,5.5,4.1,3.1,2.4,2.0,2.1,18954044,3027342,2563735,300522,94.1,11.7,15.5,11.8,6.2,8.8,23.2,8.9,16.2,21.5,28.2,1090747,7187938,2563735,31529,New York,36,"New York: Summary level: 040, state:36",12710382,3036099,67731,1447760,5562,1670880,526783,19465197,479239,286330,109644,560428,401182,227763,74487.0,33976.0,10478.0,114116.0,62941.0,28540.0,1809.0,505.0,50.0,2032.0,1604.0,312.0,38002.0,18711.0,3931.0,45254.0,22011.0,8632.0,,,,,,,25514.0,9085.0,1782.0,35570.0,21700.0,7431.0,8414,4197,1111,10793,5014,2245,66324,30356,6915,90809,52591,17582,2011,19465197,2664920,34946,55246,0.15972011038910747,0.11722038354198075,0.48480164863472436,0.11800000000000001,0.062,0.08800000000000001,0.23199999999999998,0.08900000000000001,0.162,0.6529798799364835,0.15597576536214866,0.0034795948892785418,0.07437684807402668,0.00028574075053029263,0.08583935728983375,0.02706281369769851,0.32841999009351125
33,33,"North Carolina: Summary level: 040, state:37",1275956,75.4,20.5,32936,43916,21.0,5.6,4.3,3.3,2.4,1.7,1.5,9406091,1680963,1234658,119192,94.4,11.6,14.7,15.1,7.5,9.8,24.7,9.2,16.6,19.7,18.2,543033,3683364,1234658,5121,North Carolina,37,"North Carolina: Summary level: 040, state:37",6768523,2091558,111633,211328,4132,264372,204855,9656401,273077,140088,38968,310606,191668,86895,51998.0,19291.0,6951.0,68548.0,41140.0,14653.0,3242.0,823.0,74.0,3684.0,1751.0,288.0,3548.0,1045.0,217.0,4713.0,1711.0,608.0,,,,,,,851.0,142.0,267.0,1121.0,443.0,0.0,1794,1016,124,2747,1634,214,3929,1938,537,5150,3476,775,2011,9656401,1275956,32936,43916,0.17871005075328317,0.09653847462212208,0.48559670781893005,0.151,0.075,0.098,0.247,0.092,0.166,0.7009364047744082,0.21659808866678176,0.011560518251054403,0.021884758099834502,0.00042790269376758485,0.02737790197403774,0.021214425540115826,0.35434842580778647
34,34,"North Dakota: Summary level: 040, state:38",98456,75.8,15.0,31743,51704,32.6,6.8,3.7,3.3,2.3,2.5,2.5,660473,80882,92407,9710,101.2,12.5,16.3,15.9,7.0,6.4,19.9,5.1,12.6,18.2,20.8,24881,283440,92407,130,North Dakota,38,"North Dakota: Summary level: 040, state:38",614327,6857,38515,7070,147,4362,12654,683932,22230,13645,5902,23699,18665,11406,92.0,0.0,0.0,125.0,0.0,0.0,671.0,131.0,3.0,679.0,240.0,59.0,0.0,0.0,0.0,108.0,10.0,0.0,,,,,,,,,,,,,133,30,0,231,117,0,134,153,0,14,127,0,2011,683932,98456,31743,51704,0.12246072133153059,0.10507861958509637,0.5029821073558649,0.159,0.07,0.064,0.19899999999999998,0.051,0.126,0.8982281864278905,0.010025850523151424,0.056314078007755154,0.010337284993244943,0.0002149336483743998,0.006377827035436271,0.018501839364147312,0.4243215243357439
35,35,"Ohio: Summary level: 040, state:39",1647834,79.5,17.4,32683,45749,21.8,4.9,4.2,3.3,2.6,2.1,2.0,11234071,1845800,1579676,122135,95.6,12.4,16.0,15.0,6.4,8.6,23.2,8.4,15.9,20.0,23.0,687866,4538555,1579676,7951,Ohio,39,"Ohio: Summary level: 040, state:39",9566847,1396483,19589,194814,1981,99138,266099,11544951,359568,201864,71115,412701,288783,143626,32343.0,16810.0,5984.0,45340.0,27956.0,11875.0,834.0,280.0,218.0,321.0,110.0,20.0,4433.0,1160.0,483.0,5510.0,2591.0,581.0,,,,,,,810.0,480.0,29.0,1850.0,237.0,55.0,3280,743,252,3121,1706,617,4514,2380,628,5414,2683,1415,2011,11544951,1647834,32683,45749,0.16430375061720726,0.07731648768481637,0.4887525562372188,0.15,0.064,0.086,0.23199999999999998,0.084,0.159,0.8286606846577348,0.12096049606447008,0.0016967590421128683,0.01687438950585412,0.00017159016092835734,0.00858713042610575,0.023048950142794022,0.38386572919359596
36,36,"Oklahoma: Summary level: 040, state:40",517390,80.3,18.9,31537,43225,23.6,6.5,4.2,3.4,2.5,1.9,1.6,3678924,633298,498739,47304,98.1,12.1,15.2,19.0,8.2,9.7,27.8,9.0,16.3,20.2,19.6,205876,1442731,498739,2898,Oklahoma,40,"Oklahoma: Summary level: 040, state:40",2792094,275392,260733,65513,5393,90736,301647,3791508,114910,61944,20053,128816,84222,37173,6124.0,2587.0,560.0,7342.0,4621.0,1317.0,6354.0,1899.0,341.0,6355.0,3017.0,1203.0,1539.0,477.0,0.0,1938.0,895.0,195.0,165.0,0.0,0.0,9.0,0.0,0.0,1010.0,229.0,119.0,1044.0,597.0,27.0,5393,2214,777,7727,3420,777,3508,1386,284,3485,1878,494,2011,3791508,517390,31537,43225,0.17214218070283593,0.09484720465012762,0.4952044422009086,0.19,0.08199999999999999,0.09699999999999999,0.278,0.09,0.163,0.7364072553717412,0.07263389659206838,0.06876762491335901,0.01727887690069492,0.0014223891918466215,0.023931375062376237,0.07955858196791356,0.3805775140609598
37,37,"Oregon: Summary level: 040, state:41",553121,87.0,26.4,36160,46816,20.7,4.4,4.5,3.4,2.4,1.9,2.0,3794213,662283,543201,40101,97.8,12.9,15.6,18.0,6.1,9.1,22.9,7.9,14.1,23.2,22.6,286711,1516979,543201,2471,Oregon,41,"Oregon: Summary level: 040, state:41",3279357,70067,52026,152909,15100,167719,134681,3871859,136625,70266,25836,147723,89996,49583,1430.0,591.0,205.0,1527.0,712.0,163.0,1174.0,562.0,72.0,1208.0,394.0,53.0,3616.0,1271.0,607.0,4775.0,2194.0,1052.0,61.0,0.0,0.0,146.0,0.0,0.0,1650.0,270.0,109.0,1551.0,137.0,164.0,2021,1044,60,2481,1069,723,4814,1405,286,4516,2510,618,2011,3871859,553121,36160,46816,0.17455082252894077,0.0738235017976771,0.49443882709807885,0.18,0.061,0.091,0.22899999999999998,0.079,0.141,0.8469722167052054,0.01809647510407791,0.013436956252797429,0.03949239887092996,0.003899935405705631,0.04331743485493661,0.034784582806347025,0.42075242126044754
38,38,"Pennsylvania: Summary level: 040, state:42",1982418,79.3,17.3,32124,50228,23.4,5.1,4.4,3.4,2.8,2.4,2.5,12328566,1695996,1901650,151307,95.3,13.4,17.6,15.1,6.2,8.3,22.2,7.9,15.9,21.7,27.1,627156,4937333,1901650,10865,Pennsylvania,42,"Pennsylvania: Summary level: 040, state:42",10485910,1372685,17315,358168,2009,259538,247261,12742886,416118,252033,94999,476436,356469,202113,32029.0,15337.0,5026.0,44539.0,28196.0,12543.0,558.0,128.0,49.0,505.0,450.0,134.0,8678.0,2797.0,849.0,9019.0,4365.0,937.0,,,,,,,2464.0,892.0,124.0,3428.0,1581.0,881.0,2949,533,288,2851,934,714,8848,3896,1001,8941,5860,2580,2011,12742886,1982418,32124,50228,0.13756636416595408,0.07956616622406858,0.48796722990271374,0.151,0.062,0.083,0.222,0.079,0.159,0.8228834504208858,0.10772167309665957,0.0013587973713333071,0.028107290609050414,0.00015765659364762425,0.020367285715339523,0.019403846193083732,0.3849591761172467
39,39,"Rhode Island: Summary level: 040, state:44",153677,73.3,21.4,32871,53636,25.7,5.8,4.2,3.0,2.6,2.3,2.5,1009941,148819,146059,14892,93.6,12.5,16.6,14.4,5.2,8.5,21.8,8.4,15.6,21.4,28.5,60367,412259,146059,472,Rhode Island,44,"Rhode Island: Summary level: 040, state:44",859000,63397,4370,33235,188,62356,28756,1051302,32493,19209,7864,37887,28557,17695,638.0,621.0,196.0,1189.0,602.0,211.0,,,,,,,363.0,615.0,0.0,811.0,341.0,191.0,,,,,,,827.0,77.0,33.0,679.0,450.0,158.0,213,326,48,347,316,308,1605,458,101,1965,1175,190,2011,1051302,153677,32871,53636,0.14735415237127714,0.10195879747225436,0.4834710743801653,0.14400000000000002,0.052000000000000005,0.085,0.218,0.084,0.156,0.8170820563453698,0.06030331912238348,0.004156750391419402,0.0316131806084265,0.00017882587496266533,0.05931311839985085,0.02735274925758726,0.3876051718864892
40,40,"South Carolina: Summary level: 040, state:45",654887,75.0,21.6,33171,42367,20.1,5.2,4.8,3.4,2.5,1.8,1.5,4538298,856938,637179,64657,94.6,12.5,15.4,14.1,7.3,10.8,24.5,8.9,17.0,20.5,18.1,273282,1768834,637179,2121,South Carolina,45,"South Carolina: Summary level: 040, state:45",3135216,1305093,13244,63356,2042,75888,84391,4679230,143128,68152,18549,157283,91130,37592,33295.0,14616.0,2763.0,44876.0,23655.0,10386.0,404.0,59.0,40.0,393.0,209.0,0.0,1453.0,206.0,0.0,1799.0,805.0,80.0,,,,,,,95.0,96.0,0.0,515.0,163.0,0.0,199,826,204,1126,479,151,1591,675,0,2565,1110,117,2011,4679230,654887,33171,42367,0.18882365150988323,0.10147384016108503,0.48612538540596095,0.141,0.073,0.10800000000000001,0.245,0.08900000000000001,0.17,0.6700281883985185,0.2789119149945611,0.0028303802121289186,0.013539834545427346,0.0004363965866178837,0.016218052970253652,0.018035232292492567,0.3509445140917441
41,41,"South Dakota: Summary level: 040, state:46",120025,82.6,20.9,32823,48321,33.1,7.9,4.1,3.2,2.6,2.1,2.5,794872,110681,113287,12521,99.3,12.8,16.3,16.9,6.2,7.7,22.1,7.4,13.0,19.8,22.9,34242,323215,113287,474,South Dakota,46,"South Dakota: Summary level: 040, state:46",707944,9517,71532,7855,63,7031,20140,824082,27232,15691,6939,28994,21353,13107,76.0,94.0,0.0,0.0,0.0,0.0,1228.0,627.0,71.0,1716.0,1185.0,196.0,276.0,0.0,0.0,86.0,77.0,0.0,,,,,,,0.0,49.0,0.0,11.0,78.0,0.0,230,71,0,376,262,0,151,72,14,65,231,9,2011,824082,120025,32823,48321,0.13924380277579282,0.11052459682046484,0.4982438534872052,0.16899999999999998,0.062,0.077,0.221,0.07400000000000001,0.13,0.8590698498450396,0.011548608026871113,0.08680204154440942,0.009531818435544036,7.644870292034045e-05,0.00853191794020498,0.024439315505010422,0.4154301187252656
42,42,"Tennessee: Summary level: 040, state:47",879033,71.7,17.1,30186,41693,19.3,5.1,4.4,3.4,2.5,1.7,1.7,6246380,1142299,851717,91385,95.0,12.1,15.3,16.6,8.0,11.8,27.7,10.6,18.8,20.9,18.3,435209,2467428,851717,4151,Tennessee,47,"Tennessee: Summary level: 040, state:47",4990068,1071463,18732,92286,2299,107031,121474,6403353,208482,99670,30410,232616,138935,66116,20158.0,10376.0,1964.0,30262.0,16341.0,8432.0,443.0,104.0,0.0,170.0,135.0,0.0,2170.0,825.0,75.0,2360.0,1771.0,10.0,,,,,,,614.0,11.0,0.0,406.0,125.0,0.0,2488,134,68,1748,639,705,2026,451,259,2157,963,1185,2011,6403353,879033,30186,41693,0.1828737604820712,0.10729502874781177,0.48717948717948717,0.166,0.08,0.11800000000000001,0.27699999999999997,0.106,0.188,0.7792898501769308,0.16732842934006606,0.0029253423948359556,0.014412136891406736,0.0003590306515976864,0.01671483674256284,0.01897037380259998,0.38515277583435437
43,43,"Texas: Summary level: 040, state:48",2707825,73.8,21.7,34963,49392,24.5,5.9,3.5,2.5,1.9,1.4,1.3,25071125,4628758,2626581,299922,98.5,9.3,11.8,16.7,8.6,11.1,27.1,10.6,18.0,19.3,18.2,1205123,8850370,2626581,49044,Texas,48,"Texas: Summary level: 040, state:48",19149157,3011795,128773,999118,18726,1770210,596902,25674681,606049,307811,95465,674756,411731,186281,59770.0,26576.0,6516.0,78195.0,41300.0,20170.0,2966.0,1239.0,171.0,3528.0,1213.0,423.0,23201.0,8735.0,1707.0,27726.0,11782.0,2601.0,168.0,21.0,0.0,55.0,0.0,0.0,20746.0,10043.0,2372.0,25457.0,15117.0,4410.0,8714,3891,682,10089,4602,1546,153992,71567,16835,183387,100808,36316,2011,25674681,2707825,34963,49392,0.18462506169946502,0.114187226664626,0.49622166246851385,0.16699999999999998,0.086,0.111,0.271,0.106,0.18,0.7458381664021454,0.11730603390943786,0.005015563776624917,0.038914524390780164,0.0007293566763302726,0.068947692086223,0.02324866275845842,0.37274380729921613
44,44,"Utah: Summary level: 040, state:49",258324,88.9,26.4,39886,55869,24.7,5.1,2.9,2.2,1.7,1.2,1.2,2771344,374859,254092,13351,101.3,8.3,10.0,16.7,5.7,7.7,19.5,6.9,13.3,21.4,22.9,87628,884253,254092,1956,Utah,49,"Utah: Summary level: 040, state:49",2486869,32524,31795,56679,27209,112788,69358,2817222,64764,35138,12669,71354,43258,19417,157.0,219.0,0.0,105.0,41.0,0.0,405.0,262.0,0.0,650.0,95.0,73.0,986.0,470.0,125.0,1071.0,876.0,284.0,431.0,434.0,101.0,457.0,317.0,51.0,859.0,306.0,66.0,824.0,108.0,55.0,555,31,0,682,401,227,3126,1566,541,3713,1414,602,2011,2817222,258324,39886,55869,0.13526252966069893,0.05254396045526817,0.5032290114257327,0.16699999999999998,0.057,0.077,0.195,0.069,0.133,0.8827380305847391,0.0115447060969991,0.011285940547106334,0.020118755284461075,0.009658095812115623,0.04003518359575497,0.02461928807882375,0.4357744537867175
45,45,"Vermont: Summary level: 040, state:50",93641,84.5,29.0,36600,52776,27.2,7.7,4.8,3.4,2.7,2.1,1.9,601236,69075,90397,6327,97.0,13.6,16.3,16.3,6.1,8.7,19.7,7.6,13.9,23.5,24.1,35258,257358,90397,219,Vermont,50,"Vermont: Summary level: 040, state:50",596253,5194,2140,7733,245,1227,13639,626431,24627,13232,3359,26293,16827,8050,0.0,11.0,3.0,17.0,20.0,23.0,,,,,,,124.0,0.0,32.0,296.0,0.0,59.0,,,,,,,,,,,,,193,75,75,57,80,24,123,110,0,161,0,0,2011,626431,93641,36600,52776,0.11488833004011736,0.06999126077192827,0.49238578680203043,0.163,0.061,0.087,0.19699999999999998,0.076,0.139,0.9518255003344342,0.008291415973985961,0.003416178318122826,0.012344535950487763,0.0003911045270748095,0.0019587153253909848,0.021772549570503376,0.44017043816277057
46,46,"Virginia: Summary level: 040, state:51",1010335,77.7,26.0,41965,61882,26.6,5.9,4.1,3.0,2.2,1.6,1.6,7854282,905914,982121,73702,96.6,11.0,13.9,14.0,6.3,9.4,22.4,8.9,15.9,17.1,16.0,287378,2990650,982121,8516,Virginia,51,"Virginia: Summary level: 040, state:51",5615742,1581452,24374,455242,5084,173964,240746,8096604,214518,107880,32844,237733,141483,73794,37995.0,18631.0,4156.0,49250.0,27656.0,14772.0,609.0,128.0,0.0,1114.0,390.0,471.0,10472.0,3510.0,1076.0,12469.0,5508.0,1523.0,,,,,,,1896.0,0.0,320.0,947.0,647.0,0.0,2058,1017,480,2949,1075,832,5863,2059,792,6593,4476,812,2011,8096604,1010335,41965,61882,0.11534014184873932,0.07504370642721213,0.491353001017294,0.14,0.063,0.094,0.22399999999999998,0.08900000000000001,0.159,0.6935922764655403,0.1953228785797107,0.0030103979396794013,0.056226289441845004,0.0006279175812476441,0.02148604526045735,0.029734194731519534,0.3516081299766909
47,47,"Washington: Summary level: 040, state:53",861243,86.6,28.6,39829,56835,21.6,4.1,4.2,2.9,2.1,1.6,1.8,6687073,929258,840744,71149,99.6,11.3,13.9,17.3,6.5,9.6,22.6,8.8,15.5,19.6,18.2,382422,2632621,840744,6092,Washington,53,"Washington: Summary level: 040, state:53",5357161,239665,91703,501712,40300,278678,320819,6830038,207234,101033,40463,221302,131802,71868,5255.0,1846.0,363.0,4608.0,2739.0,1251.0,2056.0,655.0,26.0,2519.0,1077.0,261.0,12290.0,5052.0,1413.0,16476.0,9175.0,3487.0,197.0,67.0,0.0,1079.0,68.0,0.0,2341.0,377.0,32.0,1917.0,753.0,340.0,3383,1645,85,3120,1082,506,7750,1615,567,7687,3344,1623,2011,6830038,861243,39829,56835,0.13896334016392523,0.08462623581018716,0.49899799599198397,0.17300000000000001,0.065,0.096,0.226,0.08800000000000001,0.155,0.7843530299538597,0.03508984869483889,0.013426426031597482,0.07345669233465466,0.005900406410623191,0.040801822771703466,0.04697177380272262,0.4049147569269068
48,48,"West Virginia: Summary level: 040, state:54",301317,72.8,12.2,28375,38482,18.4,4.2,5.2,3.8,3.0,2.3,2.0,1802655,334885,292629,27494,97.2,14.4,18.0,19.4,8.7,12.0,29.5,10.9,19.2,20.7,22.4,117950,735408,292629,744,West Virginia,54,"West Virginia: Summary level: 040, state:54",1741915,56178,2834,11492,126,4452,38367,1855364,76837,39551,11319,83908,54689,24376,1407.0,1099.0,208.0,2205.0,1372.0,779.0,,,,,,,217.0,108.0,0.0,412.0,36.0,56.0,,,,,,,,,,,,,618,248,150,861,360,303,179,8,70,605,364,49,2011,1855364,301317,28375,38482,0.18577320674227737,0.09395514456872012,0.4929006085192698,0.19399999999999998,0.087,0.12,0.295,0.109,0.192,0.9388535079908849,0.030278694638895657,0.0015274630746311775,0.00619393283474294,6.791120233010881e-05,0.002399529148997178,0.020678961109518133,0.4238293889823674
49,49,"Wisconsin: Summary level: 040, state:55",792214,82.8,18.8,32739,50395,23.0,5.4,4.1,3.1,2.5,2.1,2.1,5554349,725797,761491,57206,98.6,12.2,15.5,14.5,5.3,7.1,20.3,7.1,13.3,21.0,23.6,289996,2275352,761491,3529,Wisconsin,55,"Wisconsin: Summary level: 040, state:55",4980495,356550,48065,130617,1485,77758,116797,5711767,186221,108116,36626,202166,145164,78042,5537.0,2089.0,756.0,7637.0,4537.0,738.0,1148.0,249.0,42.0,1315.0,730.0,282.0,1629.0,790.0,123.0,1843.0,1142.0,152.0,,,,,,,580.0,94.0,83.0,1009.0,151.0,11.0,863,410,0,873,634,432,3015,1412,172,3016,2175,1390,2011,5711767,792214,32739,50395,0.13067183931006135,0.07512367184904352,0.49647532729103727,0.145,0.053,0.071,0.203,0.071,0.133,0.8719709680034217,0.06242376483494512,0.00841508415872006,0.022868054666795756,0.00025998959691458,0.013613650556824184,0.02044848818237859,0.4177696935424014
