,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_007E,S2301_C03_008E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_005E,S1701_C02_005E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_019E,S1810_C03_020E,S1810_C03_021E,S1810_C03_022E,S1810_C03_023E,S1810_C03_024E,S2101_C02_012E,S2101_C02_013E,S2201_C02_001E,S2201_C01_001E,S2701_C01_004E,S2701_C02_004E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
24,24,"Mississippi: Summary level: 040, state:28",402724,72.1,17.8,28388,37095,21.0,5.8,4.4,3.4,2.4,1.7,1.6,2890890,698252,388958,58810,93.5,11.9,15.0,15.8,9.4,12.8,31.6,11.7,19.8,20.8,19.9,211144,1090521,388958,1157,Mississippi,28,"Mississippi: Summary level: 040, state:28",1768736,1123620,12591,23923,399,22805,32852,2984926,80038,39724,10547,89786,54810,24600,25761.0,9765.0,3605.0,33492.0,16570.0,8950.0,298.0,66.0,21.0,376.0,185.0,0.0,239.0,87.0,33.0,364.0,840.0,57.0,,,,,,,0.0,0.0,0.0,57.0,0.0,0.0,625,173,152,692,580,36,509,431,0,668,440,201,2012,2984926,402724,28388,37095,0.24153530573629575,0.1511988440911358,0.48320413436692505,0.158,0.094,0.128,0.316,0.11699999999999999,0.198,0.592556063366395,0.37643144252152316,0.004218195023930242,0.008014604047135507,0.00013367165551172793,0.0076400553983582845,0.01100596798714608,0.32356899514307563
25,25,"Missouri: Summary level: 040, state:29",884325,80.9,18.8,33906,45321,23.8,5.6,4.6,3.5,2.6,2.0,1.9,5838008,947792,847638,76589,96.3,13.0,16.3,16.4,6.6,9.2,24.3,8.0,15.3,22.6,22.6,346528,2359135,847638,3517,Missouri,29,"Missouri: Summary level: 040, state:29",4981999,691631,28000,102180,4480,70872,142826,6021988,206556,106686,37183,231375,145116,72192,16304.0,7882.0,1950.0,21772.0,13836.0,4587.0,1214.0,205.0,0.0,786.0,309.0,238.0,1789.0,741.0,134.0,2596.0,1128.0,503.0,,,,,,,749.0,0.0,0.0,348.0,250.0,46.0,2373,1107,251,2733,1106,263,3323,1221,492,3049,940,740,2012,6021988,884325,33906,45321,0.1623485271003397,0.09035578867393863,0.4905756495160468,0.16399999999999998,0.066,0.092,0.243,0.08,0.153,0.8273013828655919,0.11485094291121138,0.004649627332369311,0.01696781860076772,0.0007439403731790897,0.011768871010702777,0.023717416906177825,0.39626268622961014
26,26,"Montana: Summary level: 040, state:30",158585,88.5,26.0,34941,45076,26.8,6.9,5.2,3.7,2.8,1.9,2.1,980594,152199,153829,13211,100.4,14.8,16.7,18.2,5.9,6.3,20.9,6.7,12.2,23.9,20.6,48819,408938,153829,700,Montana,30,"Montana: Summary level: 040, state:30",896467,3605,65148,6442,1183,6526,25770,1005141,42919,21264,6996,42473,23938,13779,,,,,,,1486.0,369.0,171.0,1535.0,880.0,190.0,,,,,,,,,,,,,,,,,,,438,92,10,174,205,35,461,229,21,713,130,303,2012,1005141,158585,34941,45076,0.15521102515414126,0.08588107573994501,0.500998003992016,0.182,0.059000000000000004,0.063,0.209,0.067,0.122,0.8918818354837779,0.003586561487393311,0.06481478717911218,0.006409051068457062,0.001176949303630038,0.0064926214332118575,0.02563819404441765,0.4488381624996059
27,27,"Nebraska: Summary level: 040, state:31",256972,87.4,19.2,35655,50723,34.1,8.1,4.2,3.0,2.5,2.0,2.1,1800904,233973,244517,18114,99.0,12.2,15.5,16.5,5.6,6.9,19.0,6.1,12.1,19.6,23.2,67983,733570,244517,1075,Nebraska,31,"Nebraska: Summary level: 040, state:31",1634952,85483,15818,36670,1227,42754,38621,1855525,59983,34468,13046,65599,47109,25756,1519.0,767.0,192.0,2127.0,928.0,411.0,433.0,40.0,10.0,201.0,21.0,34.0,884.0,248.0,52.0,610.0,484.0,0.0,,,,,,,340.0,98.0,78.0,369.0,63.0,117.0,331,131,13,327,43,79,1447,643,159,1714,988,185,2012,1855525,256972,35655,50723,0.12991975141373444,0.07408073876254002,0.49748743718592964,0.165,0.055999999999999994,0.069,0.19,0.061,0.121,0.8811263658533299,0.04606944126325434,0.008524811037307501,0.019762600881152236,0.0006612683741798143,0.023041457269505936,0.020814055321270262,0.4183218405118067
28,28,"Nevada: Summary level: 040, state:32",359486,83.5,23.1,40181,49760,21.7,5.3,4.7,3.3,2.2,1.6,1.2,2718565,446840,354755,28744,101.8,12.2,13.9,14.0,7.1,7.9,23.3,6.9,13.9,24.1,19.3,126482,1006605,354755,6743,Nevada,32,"Nevada: Summary level: 040, state:32",1922203,227696,31415,207736,18441,236992,114448,2758931,90485,41786,10452,89806,44496,18456,6216.0,2586.0,617.0,7258.0,2610.0,1726.0,866.0,648.0,82.0,1092.0,424.0,93.0,6832.0,2825.0,491.0,9473.0,4282.0,1112.0,310.0,27.0,0.0,518.0,79.0,0.0,1868.0,722.0,149.0,3011.0,1256.0,352.0,1681,933,64,2561,966,275,9729,4129,994,11838,5752,1346,2012,2758931,359486,40181,49760,0.16436612698243375,0.08102493270003241,0.5044598612487611,0.14,0.071,0.079,0.233,0.069,0.139,0.6967202151847944,0.08253051634854225,0.01138665664346082,0.07529583016030485,0.006684110621106508,0.08589993733079951,0.04148273371099168,0.3970196335879561
29,29,"New Hampshire: Summary level: 040, state:33",194097,86.2,27.7,41445,63280,28.4,6.4,4.9,3.4,2.5,2.0,1.9,1280027,128466,186886,12289,96.4,13.4,16.0,14.0,5.5,7.2,19.1,5.7,11.1,24.4,23.9,42991,519137,186886,1003,New Hampshire,33,"New Hampshire: Summary level: 040, state:33",1241905,16515,2321,29743,191,5827,24216,1320718,51654,24364,8855,55314,33947,15790,242.0,85.0,0.0,48.0,48.0,0.0,,,,,,,577.0,272.0,0.0,564.0,422.0,327.0,,,,,,,,,,,,,358,79,9,246,110,61,558,139,0,465,771,0,2012,1320718,194097,41445,63280,0.10036194549021231,0.06575666449065205,0.4908350305498982,0.14,0.055,0.07200000000000001,0.191,0.057,0.111,0.9403256410528212,0.012504561912535454,0.0017573774265210286,0.02252032606506461,0.0001446183061031954,0.004411994082006908,0.018335481154947535,0.43727105519405246
30,30,"New Jersey: Summary level: 040, state:34",1250314,79.6,25.6,43254,69667,27.8,6.3,4.4,3.2,2.4,2.0,2.1,8691673,934943,1211763,96051,95.1,12.2,15.9,11.5,5.8,8.2,21.5,8.0,15.8,25.8,30.3,296880,3198799,1211763,19105,New Jersey,34,"New Jersey: Summary level: 040, state:34",6111675,1207688,21574,775176,2606,523067,222804,8864590,244406,134990,53287,285496,192193,113219,30878.0,14379.0,2957.0,43663.0,23635.0,9399.0,593.0,500.0,0.0,499.0,329.0,166.0,22159.0,7656.0,1165.0,23787.0,10632.0,2723.0,,,,,,,6167.0,1736.0,477.0,7772.0,3415.0,688.0,3405,1420,278,3816,1599,788,28747,11785,3515,36520,18491,7335,2012,8864590,1250314,43254,69667,0.10756766850294529,0.07926549993686885,0.48744233726294206,0.115,0.057999999999999996,0.08199999999999999,0.215,0.08,0.158,0.689448130144767,0.1362373217486652,0.002433727899429077,0.08744634551626189,0.0002939786273251216,0.059006338702635996,0.025134157360915732,0.34605946986117087
31,31,"New Mexico: Summary level: 040, state:35",294258,78.7,26.9,34727,42558,22.4,5.6,4.8,3.3,2.5,1.7,1.7,2044778,426245,289580,34515,98.5,12.9,15.3,20.4,9.6,12.3,26.5,10.3,17.7,21.3,19.4,126168,764996,289580,4494,New Mexico,35,"New Mexico: Summary level: 040, state:35",1499853,42843,192903,27714,1431,255095,65699,2085538,67205,33527,11551,72820,41260,18812,981.0,564.0,36.0,956.0,242.0,267.0,4126.0,1856.0,474.0,5648.0,3141.0,781.0,416.0,276.0,231.0,525.0,652.0,248.0,,,,,,,5709.0,2879.0,1644.0,7163.0,3896.0,1517.0,1514,594,51,1889,438,337,25185,12516,4231,28935,16669,6197,2012,2085538,294258,34727,42558,0.20845539222350787,0.11918986117825817,0.49622166246851385,0.204,0.096,0.12300000000000001,0.265,0.10300000000000001,0.177,0.719168387245881,0.020542900680783568,0.0924955575012299,0.013288657411181192,0.0006861538845132527,0.12231616014668636,0.0315021831297248,0.3815801099715216
32,32,"New York: Summary level: 040, state:36",2759461,77.4,24.5,37246,56448,25.3,5.5,4.3,3.2,2.4,2.0,2.1,19064064,3025016,2661330,304351,94.1,12.2,15.9,11.7,6.1,8.7,23.1,9.2,16.4,24.3,28.8,1125632,7238922,2661330,25713,New York,36,"New York: Summary level: 040, state:36",12767396,3046610,73392,1498346,7456,1644049,533012,19570261,510059,286228,110988,598092,390243,239100,78446.0,34476.0,10621.0,118075.0,66396.0,30779.0,2306.0,501.0,140.0,2691.0,1270.0,425.0,41850.0,18747.0,5391.0,48425.0,24553.0,8599.0,,,,,,,28413.0,11038.0,3153.0,34906.0,16000.0,5350.0,9107,2762,1223,11423,4742,2285,69365,30230,9597,96742,53402,18221,2012,19570261,2759461,37246,56448,0.15867634519061624,0.11436048892846809,0.48480164863472436,0.11699999999999999,0.061,0.087,0.231,0.092,0.16399999999999998,0.6523876201753263,0.15567549150213172,0.0037501799286172015,0.07656239229512575,0.0003809862321202563,0.08400751528045539,0.027235814586223456,0.3287870348593439
33,33,"North Carolina: Summary level: 040, state:37",1346700,77.2,21.6,33749,45150,21.8,5.6,4.7,3.4,2.4,1.7,1.6,9498993,1713132,1304575,130864,95.0,12.2,15.3,14.5,7.1,9.6,24.2,8.9,16.0,21.9,18.7,572468,3731325,1304575,7945,North Carolina,37,"North Carolina: Summary level: 040, state:37",6817441,2107908,113280,227727,5568,255939,224210,9752073,297680,141927,41522,335105,193262,89262,54282.0,22508.0,6076.0,73658.0,38688.0,16870.0,3465.0,869.0,52.0,3809.0,1719.0,876.0,4072.0,1796.0,275.0,5028.0,2192.0,641.0,,,,,,,1248.0,200.0,55.0,1252.0,252.0,271.0,1585,1719,146,2850,867,570,7291,2094,444,7245,2702,941,2012,9752073,1346700,33749,45150,0.18034880118345176,0.10031159573041029,0.48717948717948717,0.145,0.071,0.096,0.242,0.08900000000000001,0.16,0.6990760836183241,0.21614973554853414,0.011615991799897314,0.023351650464470478,0.0005709555291474951,0.026244573845991513,0.022991009193635035,0.35726516670379443
34,34,"North Dakota: Summary level: 040, state:38",100962,79.0,16.4,34462,53585,35.4,6.9,3.9,3.3,2.5,2.4,2.3,674852,75703,95030,10046,104.5,12.4,16.5,15.6,4.6,6.6,17.6,5.6,11.1,19.5,20.6,22396,290944,95030,309,North Dakota,38,"North Dakota: Summary level: 040, state:38",626192,10202,37301,6737,1190,3916,14090,699628,23265,13761,5833,24671,19756,10165,35.0,0.0,0.0,0.0,0.0,0.0,729.0,163.0,6.0,879.0,263.0,58.0,,,,,,,,,,,,,39.0,74.0,0.0,0.0,0.0,0.0,98,15,0,92,126,60,78,74,34,137,34,0,2012,699628,100962,34462,53585,0.11217718847984447,0.10571398505735032,0.511002444987775,0.156,0.046,0.066,0.17600000000000002,0.055999999999999994,0.111,0.8950356475155369,0.014582035024327214,0.05331547622450788,0.009629403054194515,0.0017009039089344623,0.005597260258308701,0.020139274014190398,0.42450624987619107
35,35,"Ohio: Summary level: 040, state:39",1707568,80.9,17.9,33901,46829,22.7,5.6,4.6,3.4,2.6,2.0,2.1,11227482,1824628,1638504,131878,95.6,13.0,16.5,14.2,5.8,8.3,22.4,7.9,15.1,22.9,23.1,713830,4554672,1638583,7217,Ohio,39,"Ohio: Summary level: 040, state:39",9547022,1413110,21692,200878,4101,91448,265974,11544225,385986,200286,72729,438972,278347,151894,34877.0,17340.0,5249.0,45691.0,29195.0,13068.0,1336.0,320.0,0.0,820.0,263.0,351.0,5745.0,2207.0,228.0,5716.0,2065.0,666.0,,,,,,,848.0,304.0,27.0,845.0,522.0,45.0,3637,961,205,3891,1981,681,4829,2556,734,5888,3461,830,2012,11544225,1707568,33901,46829,0.1625144444676019,0.0804868343318051,0.4887525562372188,0.142,0.057999999999999996,0.083,0.22399999999999998,0.079,0.151,0.8269954890865346,0.12240839034235733,0.0018790347554729747,0.0174007349995344,0.0003552425563431066,0.007921536525838676,0.023039571733918907,0.3859295793783908
36,36,"Oklahoma: Summary level: 040, state:40",536007,81.2,19.9,33397,44312,24.0,7.1,4.5,3.5,2.5,1.8,1.7,3699653,637429,517197,51113,98.2,12.5,15.6,18.3,8.0,10.0,26.5,9.0,15.4,23.0,19.8,205425,1446667,517197,3584,Oklahoma,40,"Oklahoma: Summary level: 040, state:40",2805612,272820,278028,70527,3925,89408,294500,3814820,120406,62568,19951,135430,83436,38176,6549.0,2955.0,911.0,7851.0,4365.0,1965.0,7488.0,2302.0,915.0,8274.0,3274.0,1727.0,1384.0,335.0,43.0,1708.0,808.0,856.0,8.0,0.0,0.0,44.0,63.0,0.0,924.0,383.0,141.0,732.0,289.0,0.0,5793,2400,708,7083,2784,978,3382,1498,259,3565,1772,703,2012,3814820,536007,33397,44312,0.17229426651634627,0.09882694601863506,0.4954591321897074,0.183,0.08,0.1,0.265,0.09,0.154,0.7354506896786742,0.07151582512412119,0.07288102715200193,0.018487635065350397,0.0010288820966651113,0.023437016687550133,0.07719892419563702,0.37858647368411236
37,37,"Oregon: Summary level: 040, state:41",581693,88.2,26.5,38428,49161,21.1,4.2,4.9,3.5,2.4,1.9,2.1,3826398,658359,572444,42687,98.3,13.5,16.3,17.0,6.1,10.4,23.0,8.7,15.9,25.4,23.0,304161,1516957,572444,2827,Oregon,41,"Oregon: Summary level: 040, state:41",3321591,69719,47066,149455,16415,138756,156351,3899353,148071,70506,27872,160708,87987,51588,1669.0,1001.0,0.0,1386.0,653.0,673.0,1277.0,413.0,77.0,1986.0,719.0,65.0,3315.0,1921.0,322.0,4504.0,2217.0,1116.0,231.0,101.0,0.0,403.0,104.0,104.0,743.0,266.0,146.0,1028.0,891.0,28.0,2582,472,327,2151,1629,441,4079,1934,370,5043,2744,782,2012,3899353,581693,38428,49161,0.1720571148113709,0.07456973957277917,0.49571356530509325,0.17,0.061,0.10400000000000001,0.23,0.087,0.159,0.8518313166312462,0.017879632851911586,0.012070207544687541,0.03832815341416897,0.0042096727328867125,0.03558436489335538,0.04009665193174355,0.4236753751549357
38,38,"Pennsylvania: Summary level: 040, state:42",2041930,80.2,19.0,33942,51230,24.8,5.6,4.8,3.5,2.8,2.4,2.5,12353867,1693285,1960414,163435,95.3,13.9,18.0,14.4,5.9,8.4,21.8,7.7,15.5,24.1,27.0,650665,4958249,1960414,10264,Pennsylvania,42,"Pennsylvania: Summary level: 040, state:42",10456819,1400003,21310,368996,7135,245676,263597,12763536,445831,249064,97650,507268,351615,201692,31924.0,17108.0,4031.0,47049.0,28315.0,12137.0,520.0,30.0,142.0,347.0,7.0,78.0,8432.0,3881.0,438.0,9084.0,4492.0,1567.0,,,,,,,2817.0,892.0,201.0,3254.0,1677.0,693.0,2544,1240,465,3447,1125,873,10382,4265,901,12959,5319,2361,2012,12763536,2041930,33942,51230,0.13706517967208162,0.08336759480395467,0.48796722990271374,0.14400000000000002,0.059000000000000004,0.084,0.218,0.077,0.155,0.819272888014732,0.10968770723097424,0.0016696000230657084,0.028910170347778232,0.0005590143671784998,0.019248271012045563,0.020652349004225787,0.3881352445970234
39,39,"Rhode Island: Summary level: 040, state:44",158825,76.1,24.6,35510,54554,29.7,5.8,4.4,3.3,2.5,2.2,2.7,1010449,138907,151520,14710,93.3,13.1,17.0,14.0,5.7,7.7,20.0,5.8,13.2,26.2,27.3,63753,413083,151520,1333,Rhode Island,44,"Rhode Island: Summary level: 040, state:44",857897,67840,4809,33814,201,56524,29207,1050292,34957,18430,8339,40618,27204,18300,767.0,803.0,110.0,1453.0,979.0,303.0,,,,,,,741.0,63.0,0.0,633.0,472.0,96.0,,,,,,,779.0,307.0,77.0,418.0,200.0,574.0,607,228,0,518,76,144,1810,673,114,2326,1059,379,2012,1050292,158825,35510,54554,0.13747057001392451,0.09708289334741288,0.48266942576306254,0.14,0.057,0.077,0.2,0.057999999999999996,0.132,0.8168176088173574,0.06459156120393186,0.004578726677914332,0.03219485628758478,0.0001913753508548099,0.053817414585658085,0.02780845707669867,0.38864158665197546
40,40,"South Carolina: Summary level: 040, state:45",694776,76.2,21.7,34541,43107,19.2,5.7,5.2,3.7,2.6,1.7,1.6,4585454,837770,676616,68381,94.6,13.2,16.1,14.5,7.7,10.3,24.6,9.1,16.1,21.8,18.1,290507,1787340,676616,5843,South Carolina,45,"South Carolina: Summary level: 040, state:45",3165844,1307087,15317,59956,1738,79046,94735,4723723,154292,71522,18131,169771,90532,40680,36339.0,14013.0,4318.0,48885.0,24733.0,9962.0,442.0,130.0,0.0,597.0,136.0,120.0,1342.0,252.0,0.0,1787.0,632.0,249.0,,,,,,,772.0,0.0,0.0,909.0,242.0,0.0,1027,238,19,1827,563,251,2341,555,379,3042,1165,295,2012,4723723,694776,34541,43107,0.18270164742684147,0.10106323232084373,0.48612538540596095,0.145,0.077,0.10300000000000001,0.24600000000000002,0.091,0.161,0.6702010257587077,0.276706953392483,0.0032425694732735174,0.012692530870247895,0.0003679301263008013,0.016733834731630114,0.020055155647356968,0.35111316453072644
41,41,"South Dakota: Summary level: 040, state:46",121092,81.7,20.2,34913,48362,32.6,8.4,3.9,3.5,2.4,2.3,2.4,804310,107846,114328,11444,100.5,12.9,16.1,18.4,6.1,7.5,19.4,5.5,12.6,19.3,23.9,33587,323765,114328,487,South Dakota,46,"South Dakota: Summary level: 040, state:46",711562,13055,73305,9537,460,7755,17680,833354,28601,16798,6337,29782,21585,13179,0.0,0.0,0.0,11.0,8.0,116.0,1178.0,410.0,136.0,1495.0,375.0,115.0,169.0,86.0,0.0,104.0,0.0,0.0,,,,,,,22.0,0.0,189.0,0.0,0.0,0.0,116,54,0,145,81,0,366,82,189,167,163,13,2012,833354,121092,34913,48362,0.13408511643520532,0.10009796375341123,0.5012468827930174,0.184,0.061,0.075,0.19399999999999998,0.055,0.126,0.8538532244400339,0.015665611492834977,0.08796381849730127,0.011444116185918589,0.0005519863107394937,0.00930576921692342,0.021215473856248366,0.42724540019158985
42,42,"Tennessee: Summary level: 040, state:47",920721,74.6,18.1,32963,42764,20.7,5.9,4.9,3.5,2.5,1.9,1.6,6295994,1129330,893371,89642,95.0,12.7,15.7,16.4,7.1,11.4,26.7,10.4,17.9,22.2,19.9,439997,2480090,893371,3974,Tennessee,47,"Tennessee: Summary level: 040, state:47",5036564,1091759,17594,96086,2618,93258,118364,6456243,222318,105229,28401,246164,145877,61457,23379.0,9386.0,2888.0,32340.0,18496.0,6554.0,505.0,73.0,127.0,498.0,296.0,35.0,2131.0,947.0,101.0,3383.0,891.0,192.0,,,,,,,1029.0,89.0,202.0,827.0,118.0,144.0,2037,652,126,2121,1006,493,2429,1367,654,2215,2258,454,2012,6456243,920721,32963,42764,0.17937278847470312,0.10034129157986996,0.48717948717948717,0.16399999999999998,0.071,0.114,0.267,0.10400000000000001,0.179,0.7801075641050066,0.16910128692491902,0.002725114280859627,0.014882649243530641,0.00040549898756908625,0.014444623599204677,0.01833326285891036,0.38659702559190023
43,43,"Texas: Summary level: 040, state:48",2837722,75.8,23.3,36675,50740,25.8,6.2,3.8,2.6,1.9,1.4,1.3,25450518,4562352,2754147,319745,98.7,9.7,12.1,16.2,8.0,10.7,26.4,10.3,17.5,20.7,18.4,1278792,8970959,2754147,55575,Texas,48,"Texas: Summary level: 040, state:48",19546170,3099425,126041,1052002,21938,1599204,614423,26059203,647391,315204,99853,720079,419125,189834,65027.0,27002.0,6352.0,81958.0,44703.0,18647.0,3799.0,1766.0,544.0,3331.0,1217.0,592.0,24576.0,10011.0,1673.0,27664.0,12319.0,2633.0,229.0,43.0,32.0,210.0,43.0,0.0,21969.0,8943.0,2099.0,29163.0,13887.0,5086.0,8417,4378,881,11142,4231,1669,162290,72640,20696,198553,105255,37960,2012,26059203,2837722,36675,50740,0.17926362048898178,0.1160958365693625,0.4967287367891294,0.162,0.08,0.107,0.264,0.10300000000000001,0.175,0.7500678359196173,0.1189378278376357,0.0048367173777340774,0.04036969204315266,0.0008418523007015986,0.061368108610228796,0.023577965910929817,0.37440172081690876
44,44,"Utah: Summary level: 040, state:49",271882,90.0,29.8,42491,57049,26.4,5.8,3.1,2.3,1.7,1.3,1.1,2806020,360017,267921,18175,101.0,8.7,10.4,17.0,6.1,8.3,20.8,6.9,13.6,21.7,23.9,87948,895691,267921,1801,Utah,49,"Utah: Summary level: 040, state:49",2514908,31797,31448,62575,25765,119195,69599,2855287,69512,36690,11836,75682,45514,18375,232.0,138.0,0.0,595.0,233.0,116.0,787.0,281.0,0.0,507.0,367.0,0.0,1378.0,458.0,380.0,1763.0,816.0,409.0,127.0,105.0,88.0,327.0,50.0,0.0,673.0,603.0,0.0,1416.0,313.0,80.0,790,104,102,679,228,128,3901,1943,219,4236,1900,749,2012,2855287,271882,42491,57049,0.12830165144938382,0.06783716095416185,0.5024875621890548,0.17,0.061,0.083,0.20800000000000002,0.069,0.136,0.8807899170906462,0.01113618350799762,0.01101395411389468,0.021915485203413878,0.009023611286711284,0.041745365702291926,0.024375483095044385,0.4341515804650547
45,45,"Vermont: Summary level: 040, state:50",98489,85.0,30.1,36848,52977,33.1,7.1,5.2,3.7,2.6,2.1,2.2,601611,71084,95290,7153,97.6,14.3,17.1,15.9,5.7,6.9,18.8,6.7,12.0,25.0,23.1,37934,258520,95290,165,Vermont,50,"Vermont: Summary level: 040, state:50",595252,6411,2165,8234,0,1349,12600,626011,26913,12299,4523,28099,16336,8731,,,,,,,,,,,,,19.0,6.0,0.0,329.0,80.0,0.0,,,,,,,,,,,,,122,9,34,92,155,0,268,176,54,73,193,0,2012,626011,98489,36848,52977,0.11815608424712978,0.07506558925385665,0.4939271255060729,0.159,0.057,0.069,0.188,0.067,0.12,0.9508650806455478,0.010241034103234608,0.003458405682967232,0.013153123507414407,0.0,0.002154914210772654,0.02012744185006334,0.44405974271238413
46,46,"Virginia: Summary level: 040, state:51",1062133,78.3,27.1,41982,61741,27.2,5.9,4.4,3.2,2.2,1.6,1.6,7936903,931805,1036160,82014,96.3,11.5,14.4,12.8,6.3,8.8,21.9,8.6,15.2,18.8,15.9,295261,3038967,1036160,10402,Virginia,51,"Virginia: Summary level: 040, state:51",5661067,1576258,23022,469669,5008,187150,263693,8185867,231053,109129,35092,254609,143712,73834,40719.0,17605.0,4582.0,53592.0,28608.0,12819.0,920.0,304.0,0.0,761.0,134.0,0.0,11461.0,3864.0,938.0,14396.0,6347.0,2116.0,,,,,,,1452.0,326.0,159.0,2000.0,820.0,180.0,2897,801,135,4121,1862,523,6047,2305,689,8965,4187,1218,2012,8185867,1062133,41982,61741,0.11740158598385289,0.07915186843730698,0.4905756495160468,0.128,0.063,0.08800000000000001,0.21899999999999997,0.086,0.152,0.6915659636297535,0.19255846692842676,0.002812408264145997,0.05737559625632813,0.0006117861431171555,0.022862575216528683,0.032213203561699696,0.3533211000882187
47,47,"Washington: Summary level: 040, state:53",907618,87.9,29.2,41474,57573,23.1,4.0,4.5,3.1,2.1,1.7,1.7,6761934,915278,887823,69638,99.6,11.9,14.4,16.1,5.9,8.8,21.0,7.9,14.3,22.0,19.1,397413,2636817,887828,7901,Washington,53,"Washington: Summary level: 040, state:53",5402912,248631,95015,509565,41156,255271,344462,6897012,223660,103194,39963,238555,133622,70025,5439.0,2299.0,725.0,4778.0,3301.0,1231.0,1862.0,583.0,62.0,2560.0,1181.0,462.0,13692.0,6285.0,1404.0,18889.0,9475.0,3617.0,723.0,336.0,0.0,711.0,269.0,75.0,2798.0,1044.0,190.0,2232.0,804.0,225.0,4278,1087,535,3701,1205,541,8600,2998,559,8568,3174,1175,2012,6897012,907618,41474,57573,0.13535742880661064,0.07843680553443648,0.49899799599198397,0.161,0.059000000000000004,0.08800000000000001,0.21,0.079,0.14300000000000002,0.7833699578890105,0.03604908908379455,0.013776255572703077,0.07388199411571272,0.0059672217476205635,0.037011824830810794,0.049943656760347815,0.404153509516118
48,48,"West Virginia: Summary level: 040, state:54",311104,73.9,13.1,29897,40196,16.9,5.2,5.3,4.1,3.0,2.2,2.0,1801131,320055,302559,26767,96.6,15.2,18.3,19.9,9.3,12.3,28.7,10.6,19.5,23.9,21.5,116622,741544,302559,1051,West Virginia,54,"West Virginia: Summary level: 040, state:54",1738148,61306,2636,12173,717,4404,36029,1855413,81633,41110,10856,88070,53021,26157,1640.0,852.0,121.0,1348.0,1403.0,557.0,,,,,,,257.0,91.0,9.0,280.0,325.0,0.0,,,,,,,,,,,,,1061,199,167,1100,253,30,562,285,0,432,355,0,2012,1855413,311104,29897,40196,0.17769668058569865,0.08846869536189636,0.491353001017294,0.19899999999999998,0.09300000000000001,0.12300000000000001,0.287,0.106,0.195,0.9367984378680111,0.033041700149777975,0.001420707950197611,0.006560803443761577,0.00038643687416224854,0.0023735955283271165,0.019418318185762416,0.4294351728039498
49,49,"Wisconsin: Summary level: 040, state:55",824030,83.8,19.2,34652,51059,23.4,5.6,4.3,3.3,2.5,2.1,2.1,5573134,737356,794421,59425,98.6,12.8,16.0,13.8,5.0,7.0,19.5,6.9,13.1,23.2,24.3,304523,2288362,794421,2732,Wisconsin,55,"Wisconsin: Summary level: 040, state:55",4967566,359317,52161,135815,1066,96143,114330,5726398,199765,106658,40604,215529,144465,78068,5734.0,2840.0,583.0,8008.0,3340.0,1954.0,1180.0,393.0,72.0,1255.0,722.0,176.0,1426.0,651.0,61.0,2534.0,1403.0,239.0,,,,,,,791.0,308.0,0.0,936.0,921.0,0.0,1070,294,105,1407,378,155,3308,1607,304,3810,2298,589,2012,5726398,824030,34652,51059,0.13230544968055677,0.07480290677109493,0.49647532729103727,0.138,0.05,0.07,0.195,0.069,0.131,0.8674852848160397,0.06274747232029629,0.009108867389238402,0.023717352513744242,0.00018615541567316838,0.016789437269292145,0.019965430275716078,0.42113393929832654
