,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C02_014E,S1903_C02_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_031E,S0101_C02_028E,S0101_C03_028E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_011E,S2701_C04_011E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
24,24,"Mississippi: Summary level: 040, state:28",440961,338163,86545,31744,40593,20.5,6.3,5.0,3.7,2.6,1.7,1.6,2896579,637128,428426,53538,93.8,13.1,16.3,14.6,8.4,12.1,29.7,11.1,19.5,42157,36874,201103,1104371,428426,1490,Mississippi,28,"Mississippi: Summary level: 040, state:28",1758586,1128475,11723,30540,834,26315,35860,2992333,87303,42700,11673,97478,57043,24419,31146.0,11424.0,2623.0,41206.0,17889.0,8923.0,122.0,153.0,0.0,320.0,119.0,28.0,734.0,501.0,0.0,1537.0,368.0,21.0,,,,,,,490.0,100.0,71.0,194.0,60.0,0.0,708,238,0,761,441,60,1278,188,91,1147,576,158,2015,2992333,440961,31744,40593,0.21995878586429024,0.12496440458795685,0.4840041279669762,0.146,0.084,0.121,0.297,0.111,0.195,0.5876972917118516,0.3771221317948236,0.003917678948165194,0.010206083347007167,0.0002787122957237714,0.00879414156111636,0.01198396034131228,0.3212891843042809
25,25,"Missouri: Summary level: 040, state:29",950948,800855,206043,37837,50238,23.7,5.9,5.1,3.8,2.7,2.0,2.0,5901967,875495,913988,77771,96.2,13.9,17.3,15.9,6.5,8.8,23.3,7.7,14.3,113917,97355,287436,2374180,913999,4877,Missouri,29,"Missouri: Summary level: 040, state:29",5011327,709969,25808,114889,6199,65614,149866,6083672,228066,112725,39174,255584,146636,75586,17147.0,7530.0,2414.0,25574.0,12964.0,6159.0,597.0,584.0,64.0,739.0,232.0,380.0,2191.0,1220.0,96.0,3333.0,1695.0,163.0,,,,,,,754.0,109.0,0.0,1179.0,213.0,212.0,2463,885,0,2473,1258,287,2833,1194,186,4194,1667,1025,2015,6083672,950948,37837,50238,0.14833952816069626,0.08508973859613037,0.490316004077472,0.159,0.065,0.08800000000000001,0.233,0.077,0.14300000000000002,0.8237339225388877,0.11670073600286143,0.004242174791803372,0.018884811672950152,0.0010189569720392552,0.010785262584833633,0.02463413543662446,0.39956443464837194
26,26,"Montana: Summary level: 040, state:30",178931,162980,51857,37896,49509,26.9,6.6,6.0,4.2,2.9,2.2,2.0,1007727,147287,174170,13293,101.0,16.4,18.2,16.9,5.5,6.8,20.1,5.8,11.0,24313,18972,37798,414804,174170,449,Montana,30,"Montana: Summary level: 040, state:30",918701,4725,65106,9071,1034,7142,27170,1032949,50633,23063,7689,49409,26459,12868,,,,,,,1349.0,822.0,38.0,1885.0,820.0,215.0,92.0,346.0,0.0,244.0,127.0,48.0,,,,,,,,,,,,,447,501,24,693,353,4,854,182,9,1107,573,73,2015,1032949,178931,37896,49509,0.14615763991636624,0.07632198426824367,0.5024875621890548,0.16899999999999998,0.055,0.068,0.201,0.057999999999999996,0.11,0.889396281907432,0.004574281982943979,0.06302924926593666,0.008781653305245466,0.001001017475209328,0.006914184533795957,0.026303331529436594,0.45484013390636613
27,27,"Nebraska: Summary level: 040, state:31",278691,246798,63436,39112,54996,33.1,8.5,4.6,3.5,2.5,1.9,2.3,1842682,231321,266746,19667,98.8,13.1,16.3,16.4,6.1,7.1,20.2,6.3,12.0,30970,30524,64374,744159,266746,1108,Nebraska,31,"Nebraska: Summary level: 040, state:31",1671988,90535,17360,39906,1221,31466,43714,1896190,69068,34324,14838,74699,45397,27254,1683.0,876.0,210.0,2346.0,1449.0,218.0,336.0,64.0,0.0,909.0,79.0,49.0,706.0,25.0,57.0,1324.0,248.0,56.0,,,,,,,203.0,164.0,0.0,467.0,111.0,0.0,553,165,0,536,207,36,1808,880,262,2316,1476,101,2015,1896190,278691,39112,54996,0.12553495394213435,0.07372931552863023,0.4969818913480885,0.16399999999999998,0.061,0.071,0.20199999999999999,0.063,0.12,0.8817618487598816,0.047745742778940926,0.009155200691913785,0.02104535937854329,0.0006439228136420928,0.01659432862740548,0.023053596949672763,0.4242332906337126
28,28,"Nevada: Summary level: 040, state:32",422112,362728,105116,42181,52431,22.3,6.0,5.3,3.9,2.6,1.6,1.3,2850472,418243,417738,34943,100.3,13.8,15.4,14.2,7.7,8.7,23.2,7.3,13.8,58492,42957,136603,1042065,417738,9769,Nevada,32,"Nevada: Summary level: 040, state:32",1952341,246720,33607,231566,18326,264719,143566,2890845,104014,47274,11967,105091,49485,19374,7248.0,3798.0,603.0,8594.0,4131.0,1249.0,670.0,455.0,11.0,1614.0,488.0,196.0,9772.0,3635.0,1138.0,14027.0,6811.0,1167.0,749.0,81.0,0.0,367.0,58.0,180.0,3736.0,1617.0,57.0,4126.0,1314.0,1001.0,1908,586,145,2436,794,145,12713,5831,1003,15818,6886,2283,2015,2890845,422112,42181,52431,0.14672762966975295,0.08364812394371592,0.5007488766849725,0.142,0.077,0.087,0.23199999999999998,0.073,0.138,0.6753530542107931,0.08534528831535416,0.011625320624246543,0.08010322241420761,0.0063393229315304,0.09157149553158332,0.04966229597228492,0.38675754302175724
29,29,"New Hampshire: Summary level: 040, state:33",218357,195568,68031,47398,70303,29.2,7.2,5.7,4.0,2.8,1.8,2.1,1288060,106046,210350,12750,97.7,15.1,17.7,15.2,5.4,6.9,18.7,6.1,11.9,28977,24950,40201,517615,210350,800,New Hampshire,33,"New Hampshire: Summary level: 040, state:33",1245262,21292,1561,34014,254,5663,22562,1330608,60928,26231,9609,64434,33798,17623,431.0,68.0,133.0,834.0,103.0,0.0,,,,,,,642.0,187.0,129.0,911.0,186.0,176.0,,,,,,,211.0,0.0,0.0,54.0,0.0,0.0,380,333,50,499,234,55,607,209,138,278,180,166,2015,1330608,218357,47398,70303,0.08233001568249926,0.060613263608271926,0.49418310571573093,0.152,0.054000000000000006,0.069,0.187,0.061,0.11900000000000001,0.9358593966066641,0.016001707490109783,0.0011731479143369046,0.025562750261534577,0.0001908901795269531,0.00425594916008321,0.01695615838774455,0.44316417609694214
30,30,"New Jersey: Summary level: 040, state:34",1342951,1104297,377408,47355,72222,28.8,7.4,4.9,3.5,2.4,1.9,2.2,8781575,946114,1303519,102343,95.5,13.1,16.8,11.7,5.7,8.0,21.7,8.3,15.0,97907,112033,301208,3187963,1303519,17287,New Jersey,34,"New Jersey: Summary level: 040, state:34",6060267,1198613,16870,849240,3556,585855,243612,8958013,269861,132530,57941,312506,179970,118112,32921.0,14369.0,4324.0,47705.0,25236.0,10139.0,750.0,292.0,71.0,737.0,466.0,7.0,26012.0,11269.0,2508.0,31077.0,13777.0,3423.0,,,,,,,10991.0,2667.0,486.0,13313.0,4854.0,1242.0,3967,1595,362,4172,1956,881,34492,15212,3826,43191,22102,8060,2015,8958013,1342951,47355,72222,0.10773853209703271,0.07851285635268837,0.4884910485933504,0.11699999999999999,0.057,0.08,0.217,0.083,0.15,0.6765191119950373,0.13380344502737382,0.001883230131503493,0.09480227367386049,0.00039696303186878605,0.06540010602797741,0.027194870112378717,0.34277646764476144
31,31,"New Mexico: Summary level: 040, state:35",330594,271659,98986,38297,45382,23.2,5.5,5.4,4.0,2.7,1.9,1.9,2044431,417834,325515,36168,98.6,14.5,17.2,19.7,9.4,11.4,26.2,9.8,16.9,42377,33847,133347,761797,325540,3371,New Mexico,35,"New Mexico: Summary level: 040, state:35",1530670,47873,193512,29282,1355,211620,70797,2085109,78943,36101,11839,84528,43620,20710,1649.0,303.0,215.0,1571.0,662.0,512.0,4696.0,2299.0,917.0,6242.0,3129.0,1121.0,1098.0,74.0,181.0,1762.0,599.0,260.0,,,,,,,4931.0,3060.0,1304.0,8722.0,3864.0,1075.0,929,732,470,1567,540,369,29467,13973,4173,34629,17252,7323,2015,2085109,330594,38297,45382,0.2043766700857109,0.1111100870927607,0.49647532729103727,0.19699999999999998,0.094,0.114,0.262,0.098,0.16899999999999998,0.7340959153694123,0.02295947118352086,0.09280665902837694,0.014043390537377182,0.0006498461231523148,0.10149109710811281,0.033953620650047554,0.3838030938250543
32,32,"New York: Summary level: 040, state:36",2962447,2345455,799119,40918,60850,25.8,6.8,4.9,3.5,2.6,1.8,2.2,19283776,2970032,2870378,320956,94.5,13.1,16.7,11.8,6.0,8.6,22.8,9.1,15.4,205359,219525,1108303,7233694,2870378,23389,New York,36,"New York: Summary level: 040, state:36",12621132,3081333,69933,1672186,6446,1763351,581410,19795791,570811,286233,115479,655064,373503,238547,89433.0,39256.0,11822.0,131021.0,71047.0,30675.0,1722.0,734.0,226.0,2890.0,923.0,440.0,54722.0,24563.0,6915.0,61744.0,30921.0,10774.0,,,,,,,31730.0,11791.0,3166.0,43845.0,22411.0,10061.0,8141,4253,559,10094,4158,2005,80482,36426,9569,108533,56873,24382,2015,19795791,2962447,40918,60850,0.1540171385521176,0.11181663181643672,0.48586118251928023,0.11800000000000001,0.06,0.086,0.228,0.091,0.154,0.6375664402599522,0.15565596747308558,0.0035327206677419455,0.08447179503966272,0.00032562477548889055,0.08907706693811832,0.029370384845950333,0.32828367899915173
33,33,"North Carolina: Summary level: 040, state:37",1515545,1229729,369037,37468,47830,21.6,5.8,5.3,3.7,2.6,1.8,1.7,9790073,1607835,1473471,135780,95.1,13.5,16.6,14.8,6.9,9.9,23.6,8.6,15.1,169990,127513,547385,3843745,1473471,7070,North Carolina,37,"North Carolina: Summary level: 040, state:37",6934715,2172492,120513,268322,4990,300313,241457,10042802,336561,155209,47167,381406,205230,93267,65530.0,26778.0,5893.0,90581.0,42650.0,18279.0,4615.0,1852.0,161.0,4259.0,1947.0,530.0,6426.0,2276.0,222.0,7345.0,2608.0,335.0,,,,,,,2006.0,332.0,25.0,2138.0,738.0,71.0,2651,854,212,3395,1095,683,7780,1984,857,11174,5057,949,2015,10042802,1515545,37468,47830,0.16423115537545022,0.09214976066715938,0.48744233726294206,0.14800000000000002,0.069,0.099,0.23600000000000002,0.086,0.151,0.6905159536153357,0.21632329304112538,0.011999937865946176,0.026717842291424244,0.0004968732829742137,0.029903307861690393,0.024042792041503953,0.35560606910385373
34,34,"North Dakota: Summary level: 040, state:38",107357,89330,21293,36971,60557,28.3,8.7,4.2,3.2,2.2,2.0,2.5,731354,80170,101473,9066,105.3,12.4,16.0,16.1,5.6,7.9,20.5,5.8,11.4,11419,9694,21614,313475,101473,437,North Dakota,38,"North Dakota: Summary level: 040, state:38",667900,15681,37745,10104,445,6119,18934,756928,26876,14147,5650,27038,17129,12609,106.0,64.0,0.0,151.0,9.0,0.0,791.0,205.0,34.0,698.0,203.0,161.0,125.0,0.0,71.0,454.0,172.0,73.0,,,,,,,,,,,,,77,46,0,237,53,0,92,0,74,314,526,0,2015,756928,107357,36971,60557,0.10961859783360725,0.08934396341884047,0.5129079396005845,0.161,0.055999999999999994,0.079,0.205,0.057999999999999996,0.114,0.8823824723091231,0.02071663355035089,0.04986603745666695,0.01334869366703306,0.0005879026803077704,0.00808399213663651,0.025014268199881628,0.434745754818037
35,35,"Ohio: Summary level: 040, state:39",1839554,1543403,371856,37720,51075,23.9,6.1,5.4,3.6,2.7,2.0,2.2,11295340,1674415,1770169,134380,95.9,14.1,17.5,14.4,6.1,8.1,21.7,7.9,14.5,204662,175991,660784,4606655,1770169,9229,Ohio,39,"Ohio: Summary level: 040, state:39",9519055,1426291,21901,233468,4995,98382,309331,11613423,435965,205511,78496,489457,275704,157147,38708.0,18701.0,5574.0,55128.0,29268.0,13669.0,898.0,121.0,80.0,703.0,352.0,0.0,5571.0,2153.0,548.0,7817.0,3111.0,1003.0,,,,,,,1143.0,534.0,0.0,1350.0,317.0,136.0,3566,1035,257,3750,1184,356,6444,2233,410,6608,3671,1550,2015,11613423,1839554,37720,51075,0.1482394509594222,0.07591365570180023,0.4895354772843288,0.14400000000000002,0.061,0.081,0.217,0.079,0.145,0.8196597161749813,0.12281400582756695,0.0018858350376112195,0.02010328909917429,0.00043010574918350946,0.008471404167401808,0.026635643944080915,0.39138399851268296
36,36,"Oklahoma: Summary level: 040, state:40",576031,486443,130169,38319,48568,25.3,7.8,4.9,3.6,2.7,1.8,1.7,3795764,610828,557971,46827,98.4,13.2,16.2,19.0,8.2,9.3,26.7,8.0,14.7,74970,57339,191054,1465951,557971,3013,Oklahoma,40,"Oklahoma: Summary level: 040, state:40",2838386,286314,286598,78528,3541,108268,309703,3911338,130060,65408,22887,147088,87651,37627,8045.0,3280.0,815.0,9588.0,3902.0,1452.0,8725.0,2789.0,294.0,10607.0,4168.0,1336.0,1578.0,548.0,254.0,2423.0,1014.0,253.0,,,,,,,1968.0,458.0,73.0,1542.0,500.0,19.0,5928,2280,540,6533,3266,951,4085,1621,564,4854,2529,436,2015,3911338,576031,38319,48568,0.1609235979897591,0.08392371646555108,0.4959677419354839,0.19,0.08199999999999999,0.09300000000000001,0.267,0.08,0.147,0.725681595402903,0.07320103759889839,0.0732736470230903,0.02007701712304076,0.0009053167995197552,0.027680553304265703,0.07918083274828204,0.37906814042994214
37,37,"Oregon: Summary level: 040, state:41",659778,593485,192828,42040,54148,20.9,4.9,5.9,3.9,2.7,1.8,2.0,3952077,607029,650591,47711,97.8,15.1,17.6,17.6,6.5,10.0,22.8,7.7,14.0,87676,68884,288816,1553205,650591,2471,Oregon,41,"Oregon: Summary level: 040, state:41",3433909,76980,50126,164291,14239,106607,182825,4028977,176739,77903,27354,191776,94684,48998,2078.0,711.0,155.0,1920.0,611.0,410.0,1750.0,823.0,59.0,1707.0,736.0,526.0,4476.0,1864.0,728.0,5931.0,2251.0,1992.0,157.0,23.0,0.0,94.0,132.0,0.0,1296.0,151.0,0.0,1255.0,154.0,202.0,3772,1162,258,3195,1228,517,7207,1208,599,7432,2170,858,2015,4028977,659778,42040,54148,0.1535974628024707,0.07333486015023263,0.49443882709807885,0.17600000000000002,0.065,0.1,0.228,0.077,0.14,0.8523029543231445,0.01910658710635479,0.012441371593831387,0.040777348691739865,0.003534147750160897,0.026460066662083205,0.0453775238726853,0.42741043199379186
38,38,"Pennsylvania: Summary level: 040, state:42",2181193,1830609,472595,38060,55702,25.1,6.5,5.4,3.9,2.9,2.2,2.5,12385716,1629995,2101626,163712,95.7,15.0,18.9,14.4,6.1,8.3,21.5,7.6,14.5,229344,221523,658030,4956037,2101626,9701,Pennsylvania,42,"Pennsylvania: Summary level: 040, state:42",10386678,1408512,25085,420116,4253,248488,309371,12802503,501378,249847,101450,563785,344922,199175,36995.0,17711.0,5359.0,53819.0,27821.0,13906.0,1278.0,265.0,0.0,1409.0,224.0,362.0,12094.0,4653.0,1046.0,14106.0,5476.0,1450.0,,,,,,,4242.0,1435.0,263.0,3174.0,1958.0,385.0,2803,840,442,4438,1736,479,13224,4834,1081,15633,6595,2792,2015,12802503,2181193,38060,55702,0.13160280762129536,0.0778977800997894,0.4890137966274911,0.14400000000000002,0.061,0.083,0.215,0.076,0.145,0.8113005714585656,0.11001848622882572,0.001959382473880303,0.03281514560082509,0.0003322006641982431,0.019409329566257474,0.024164884007447606,0.3909213902667027
39,39,"Rhode Island: Summary level: 040, state:44",170532,136877,44642,38571,58073,28.0,6.0,5.2,3.8,2.5,2.0,2.6,1016343,141035,162821,16784,94.0,14.2,17.9,13.8,5.1,9.0,21.8,8.7,14.8,18711,16522,66173,407484,162821,673,Rhode Island,44,"Rhode Island: Summary level: 040, state:44",848845,65504,4563,35540,211,65257,36378,1056298,40246,19523,7128,45698,24729,19142,2155.0,413.0,246.0,2251.0,509.0,501.0,,,,,,,673.0,609.0,0.0,1006.0,483.0,190.0,,,,,,,761.0,440.0,105.0,821.0,1187.0,249.0,259,203,83,657,48,0,2372,842,105,2915,1529,359,2015,1056298,170532,38571,58073,0.13876712881379613,0.1030825262097641,0.4845360824742268,0.138,0.051,0.09,0.218,0.087,0.14800000000000002,0.8036037178902166,0.06201280320515612,0.004319803691761226,0.033645808285161956,0.00019975423602051694,0.061778967677681866,0.03443914501400173,0.3922841460840194
40,40,"South Carolina: Summary level: 040, state:45",793954,640263,191847,38695,47238,21.5,5.8,5.9,4.1,2.7,1.8,1.7,4750144,790715,776587,72014,95.0,14.8,17.6,14.9,7.2,10.2,24.1,9.1,16.4,104243,72353,267132,1857768,776587,3537,South Carolina,45,"South Carolina: Summary level: 040, state:45",3292094,1344114,13761,70342,3361,68788,103686,4896146,180727,76430,24473,197344,96422,43198,43793.0,16452.0,4634.0,58527.0,24961.0,11923.0,522.0,43.0,0.0,367.0,362.0,50.0,1616.0,532.0,87.0,2928.0,1463.0,380.0,,,,,,,948.0,377.0,0.0,443.0,36.0,0.0,1632,412,193,1834,493,132,4233,1108,209,3199,1033,300,2015,4896146,793954,38695,47238,0.1664612693846755,0.09273140034535732,0.48717948717948717,0.149,0.07200000000000001,0.102,0.24100000000000002,0.091,0.16399999999999998,0.6723847695718224,0.2745249018309503,0.002810577952536546,0.014366810140057099,0.0006864582878043261,0.014049417643999996,0.021177064572829325,0.35471828342699957
41,41,"South Dakota: Summary level: 040, state:46",134513,115187,31140,37896,53017,31.9,8.9,4.9,3.6,2.6,2.2,2.4,829644,114071,128069,10634,101.1,14.2,17.2,16.2,4.9,7.4,18.9,6.2,10.8,15337,13150,36111,339437,128069,307,South Dakota,46,"South Dakota: Summary level: 040, state:46",725937,13172,71102,11911,737,10213,25397,858469,34344,16266,7601,34154,22499,12431,97.0,128.0,0.0,0.0,0.0,0.0,1634.0,788.0,111.0,1420.0,1064.0,801.0,0.0,0.0,0.0,259.0,0.0,0.0,,,,,,,41.0,0.0,0.0,69.0,0.0,0.0,188,92,0,496,18,12,279,290,0,241,337,0,2015,858469,134513,37896,53017,0.1374939130518632,0.08303336482677307,0.5027349577324713,0.162,0.049,0.07400000000000001,0.18899999999999997,0.062,0.10800000000000001,0.8456181877272214,0.015343594235784868,0.08282419050658789,0.013874700193018036,0.0008585050828859283,0.011896760395541365,0.029584061858960543,0.43275371153717485
42,42,"Tennessee: Summary level: 040, state:47",1015780,796897,208234,36692,47275,22.7,6.4,5.4,3.8,2.6,1.8,1.7,6440381,1077900,988284,97266,95.0,13.9,16.8,17.1,7.9,10.7,25.4,9.5,17.3,118333,87950,405730,2530260,988284,4586,Tennessee,47,"Tennessee: Summary level: 040, state:47",5129336,1110412,19294,107075,2909,90293,140980,6600299,249874,112608,33207,275723,146779,68640,29662.0,9694.0,3133.0,38096.0,18134.0,7527.0,959.0,451.0,0.0,873.0,214.0,98.0,2031.0,1139.0,228.0,3484.0,2069.0,557.0,,,,,,,256.0,220.0,0.0,501.0,152.0,53.0,3132,1308,219,2775,776,745,3173,1481,302,2579,1627,606,2015,6600299,1015780,36692,47275,0.16736587478287387,0.0984190779168741,0.48717948717948717,0.171,0.079,0.107,0.254,0.095,0.17300000000000001,0.7771369145549315,0.16823662079551244,0.0029232009034742216,0.016222749908754133,0.00044073760900831916,0.013680137824059182,0.02135963840426017,0.3895420268168304
43,43,"Texas: Summary level: 040, state:48",3221507,2500584,805243,41170,55653,26.2,7.2,4.1,2.9,2.0,1.4,1.3,26846203,4255517,3135425,322342,98.4,10.5,13.0,16.3,8.0,9.8,25.3,9.2,16.0,338479,268192,1176485,9421412,3135425,59817,Texas,48,"Texas: Summary level: 040, state:48",20587917,3298173,132948,1248823,20071,1489855,691327,27469114,747147,344207,111009,836733,445955,204597,77859.0,30742.0,7225.0,104397.0,49513.0,17129.0,3166.0,1267.0,108.0,4330.0,1575.0,246.0,32890.0,13139.0,2561.0,41327.0,15976.0,4596.0,668.0,0.0,0.0,226.0,154.0,0.0,28873.0,10331.0,2536.0,29640.0,14512.0,5183.0,10327,3131,925,11126,4625,1556,203623,84085,24644,242740,117702,46289,2015,27469114,3221507,41170,55653,0.15851466965365643,0.10280647759075723,0.4959677419354839,0.163,0.08,0.098,0.253,0.092,0.16,0.7494933036427749,0.12006841574868414,0.004839908560574615,0.04546280597182712,0.0007306751866842156,0.05423746102622749,0.025167429863227477,0.3732299821170651
44,44,"Utah: Summary level: 040, state:49",307842,280046,91963,46444,62912,27.2,6.8,3.5,2.5,1.8,1.3,1.1,2947861,331854,304002,20786,101.1,9.5,11.1,17.7,6.2,7.9,21.1,6.7,13.2,29729,30904,70588,930980,304002,3850,Utah,49,"Utah: Summary level: 040, state:49",2611340,34524,35407,68945,23886,135580,86237,2995919,81759,40059,13002,88668,47298,19934,353.0,71.0,68.0,215.0,760.0,127.0,692.0,191.0,69.0,725.0,249.0,149.0,1377.0,621.0,243.0,1841.0,680.0,420.0,338.0,295.0,0.0,138.0,478.0,0.0,1252.0,702.0,0.0,1890.0,688.0,240.0,1032,290,185,453,290,0,4723,2425,274,5651,2592,614,2015,2995919,307842,46444,62912,0.11257450741401986,0.06837455016743312,0.5027349577324713,0.177,0.062,0.079,0.21100000000000002,0.067,0.132,0.871632377243844,0.011523676040640618,0.011818410310826161,0.023012971979549515,0.007972845727805057,0.045254895075601174,0.02878482362173343,0.4379519363829497
45,45,"Vermont: Summary level: 040, state:50",110084,95929,40233,42213,56990,29.5,8.4,6.3,4.0,2.7,2.2,2.3,600659,61314,106423,7008,97.2,16.3,18.8,17.0,5.4,8.5,18.5,7.3,12.4,11239,10457,30145,254865,106423,19,Vermont,50,"Vermont: Summary level: 040, state:50",593056,7996,2698,8627,387,2129,11149,626042,30917,12956,4956,32695,16780,9445,124.0,27.0,0.0,0.0,29.0,26.0,,,,,,,58.0,52.0,0.0,55.0,78.0,0.0,,,,,,,,,,,,,359,337,0,288,170,119,77,27,0,152,339,139,2015,626042,110084,42213,56990,0.10207788445690483,0.06585042706933651,0.4929006085192698,0.17,0.054000000000000006,0.085,0.185,0.073,0.124,0.947310244360602,0.012772306011417765,0.004309615009855569,0.013780225607866564,0.0006181693879963326,0.0034007303024397723,0.017808709319821994,0.4435612804767269
46,46,"Virginia: Summary level: 040, state:51",1187444,968917,349736,47402,66262,27.5,6.8,5.0,3.5,2.4,1.7,1.7,8131328,909346,1162216,84393,96.9,12.7,15.6,13.4,5.9,8.2,20.6,7.6,14.2,146430,111432,285778,3106895,1162216,10925,Virginia,51,"Virginia: Summary level: 040, state:51",5718051,1612831,22773,524476,5506,203193,296163,8382993,261120,118502,39285,289860,150777,76190,48819.0,19495.0,6654.0,61879.0,31427.0,13947.0,827.0,252.0,35.0,603.0,289.0,262.0,14774.0,5875.0,1191.0,18552.0,6855.0,2960.0,,,,,,,2059.0,641.0,57.0,2706.0,440.0,165.0,2924,1374,427,3780,1591,530,8269,3143,1183,12181,3875,2449,2015,8382993,1187444,47402,66262,0.11183240917104807,0.07261386867845564,0.4921279837480955,0.134,0.059000000000000004,0.08199999999999999,0.20600000000000002,0.076,0.142,0.6821013688070597,0.19239321803083934,0.002716571515686581,0.0625642893892432,0.0006568059880283808,0.0242387176036053,0.03532902866553748,0.35278042585587194
47,47,"Washington: Summary level: 040, state:53",1036626,930073,330161,46144,64129,23.7,4.7,5.2,3.6,2.3,1.6,1.8,7036725,857801,1016089,75577,100.0,13.2,15.7,16.9,6.1,9.6,21.5,7.4,13.5,137074,104412,366175,2728573,1016089,7003,Washington,53,"Washington: Summary level: 040, state:53",5513655,262552,92403,568108,46453,289942,397238,7170351,264049,117070,38976,281687,135212,76340,7093.0,1965.0,775.0,5828.0,2076.0,1534.0,3097.0,1132.0,277.0,2817.0,1461.0,459.0,16479.0,8107.0,1453.0,22971.0,10765.0,5042.0,982.0,333.0,0.0,1090.0,626.0,16.0,3964.0,1152.0,40.0,2805.0,1670.0,615.0,4561,1642,458,6728,2075,1204,12101,4480,812,10707,4669,1647,2015,7170351,1036626,46144,64129,0.12190344229737556,0.07438029542687698,0.5,0.16899999999999998,0.061,0.096,0.215,0.07400000000000001,0.135,0.768951896497117,0.036616338586493186,0.01288681683783681,0.07923015205252854,0.006478483410365825,0.04043623526937524,0.05540007734628333,0.40525223175957387
48,48,"West Virginia: Summary level: 040, state:54",336361,259461,52464,33604,42019,17.7,4.9,6.4,4.3,3.1,2.2,2.2,1793096,321583,327764,27957,97.1,16.6,19.8,20.5,9.6,11.6,28.5,10.6,18.3,38805,32801,123212,734536,327764,387,West Virginia,54,"West Virginia: Summary level: 040, state:54",1722847,71194,2140,14137,479,3870,29461,1844128,91444,41403,13564,98436,53756,25797,1841.0,725.0,261.0,2909.0,942.0,930.0,,,,,,,311.0,193.0,66.0,693.0,126.0,66.0,,,,,,,,,,,,,664,134,42,796,351,95,387,304,84,584,459,83,2015,1844128,336361,33604,42019,0.17934511035661224,0.08529612770163898,0.4926433282597666,0.205,0.096,0.11599999999999999,0.285,0.106,0.183,0.9342339577296153,0.038605780076003404,0.001160440056221694,0.0076659537732738725,0.0002597433583785941,0.0020985528119523158,0.015975572194554824,0.43527935759496494
49,49,"Wisconsin: Summary level: 040, state:55",900763,786448,198724,38643,55638,23.4,5.9,5.2,3.5,2.7,1.9,2.2,5620223,677964,872718,61980,98.8,14.1,17.1,14.0,4.7,6.8,18.3,6.5,12.2,99944,90707,282870,2319538,872718,3019,Wisconsin,55,"Wisconsin: Summary level: 040, state:55",4965524,362290,51752,156192,1643,102235,131701,5771337,231109,114053,39724,246156,140635,82789,7106.0,3065.0,560.0,9230.0,4182.0,1936.0,1117.0,420.0,462.0,1634.0,592.0,233.0,2154.0,593.0,69.0,3330.0,1842.0,440.0,,,,,,,1050.0,155.0,124.0,942.0,492.0,107.0,1358,644,81,1155,884,35,4124,1763,441,4570,1825,1165,2015,5771337,900763,38643,55638,0.12062937716172473,0.07101950458223619,0.4969818913480885,0.14,0.047,0.068,0.183,0.065,0.122,0.8603767203336072,0.06277401579564666,0.008967072967667631,0.0270633996940397,0.00028468273469388464,0.01771426620902574,0.02281984226531911,0.42728886510658187
