County,state,value,range,year
Tioga,PA,9.8,8.8 - 10.5 (562),2013-2015
Cotton,OK,9.8,8.8 - 10.5 (562),2013-2015
Adams,OH,9.8,8.8 - 10.5 (562),2013-2015
Geauga,OH,9.8,8.8 - 10.5 (562),2013-2015
Hardin,OH,9.8,8.8 - 10.5 (562),2013-2015
Comal,TX,9.8,8.8 - 10.5 (562),2013-2015
Madison,VA,9.8,8.8 - 10.5 (562),2013-2015
Zavala,TX,9.8,8.8 - 10.5 (562),2013-2015
Waukesha,WI,9.8,8.8 - 10.5 (562),2013-2015
Oneida,WI,9.8,8.8 - 10.5 (562),2013-2015
Lincoln,WI,9.8,8.8 - 10.5 (562),2013-2015
La Crosse,WI,9.8,8.8 - 10.5 (562),2013-2015
Chippewa,WI,9.8,8.8 - 10.5 (562),2013-2015
Jefferson,WV,9.8,8.8 - 10.5 (562),2013-2015
Asotin,WA,9.8,8.8 - 10.5 (562),2013-2015
Skagit,WA,9.9,8.8 - 10.5 (562),2013-2015
Dodge,WI,9.9,8.8 - 10.5 (562),2013-2015
Eau Claire,WI,9.9,8.8 - 10.5 (562),2013-2015
Fremont,WY,9.9,8.8 - 10.5 (562),2013-2015
Williamson,TX,9.9,8.8 - 10.5 (562),2013-2015
Maverick,TX,9.9,8.8 - 10.5 (562),2013-2015
Collin,TX,9.9,8.8 - 10.5 (562),2013-2015
Bandera,TX,9.9,8.8 - 10.5 (562),2013-2015
Calhoun,TX,9.9,8.8 - 10.5 (562),2013-2015
Charleston,SC,9.9,8.8 - 10.5 (562),2013-2015
Greenville,SC,9.9,8.8 - 10.5 (562),2013-2015
Pickens,SC,9.9,8.8 - 10.5 (562),2013-2015
Fulton,OH,9.9,8.8 - 10.5 (562),2013-2015
Ward,ND,9.9,8.8 - 10.5 (562),2013-2015
Union,PA,9.9,8.8 - 10.5 (562),2013-2015
Cumberland,PA,9.9,8.8 - 10.5 (562),2013-2015
Elko,NV,9.9,8.8 - 10.5 (562),2013-2015
Suffolk,NY,9.9,8.8 - 10.5 (562),2013-2015
Suffolk,NY,9.9,8.8 - 10.5 (562),2013-2015
Madison,NE,9.9,8.8 - 10.5 (562),2013-2015
McDonald,MO,9.9,8.8 - 10.5 (562),2013-2015
Adair,MO,9.9,8.8 - 10.5 (562),2013-2015
Aroostook,ME,9.9,8.8 - 10.5 (562),2013-2015
Steele,MN,9.9,8.8 - 10.5 (562),2013-2015
Kandiyohi,MN,9.9,8.8 - 10.5 (562),2013-2015
Kandiyohi,MN,9.9,8.8 - 10.5 (562),2013-2015
Pueblo,CO,9.9,8.8 - 10.5 (562),2013-2015
Screven,GA,9.9,8.8 - 10.5 (562),2013-2015
Gwinnett,GA,9.9,8.8 - 10.5 (562),2013-2015
Alameda,CA,9.9,8.8 - 10.5 (562),2013-2015
Logan,AR,9.9,8.8 - 10.5 (562),2013-2015
Johnson,KS,9.9,8.8 - 10.5 (562),2013-2015
East Feliciana,LA,9.9,8.8 - 10.5 (562),2013-2015
Jo Daviess,IL,9.9,8.8 - 10.5 (562),2013-2015
DuPage,IL,9.9,8.8 - 10.5 (562),2013-2015
Hancock,IL,9.9,8.8 - 10.5 (562),2013-2015
Twin Falls,ID,9.9,8.8 - 10.5 (562),2013-2015
Crawford,IL,9.9,8.8 - 10.5 (562),2013-2015
Mills,IA,9.9,8.8 - 10.5 (562),2013-2015
Lake,IL,10.0,8.8 - 10.5 (562),2013-2015
Wayne,KY,10.0,8.8 - 10.5 (562),2013-2015
Webster,IA,10.0,8.8 - 10.5 (562),2013-2015
Prairie,AR,10.0,8.8 - 10.5 (562),2013-2015
Richmond,GA,10.0,8.8 - 10.5 (562),2013-2015
New Haven,CT,10.0,8.8 - 10.5 (562),2013-2015
Columbia,GA,10.0,8.8 - 10.5 (562),2013-2015
Franklin,ME,10.0,8.8 - 10.5 (562),2013-2015
Worcester,MA,10.0,8.8 - 10.5 (562),2013-2015
Barry,MO,10.0,8.8 - 10.5 (562),2013-2015
Richmond,NY,10.0,8.8 - 10.5 (562),2013-2015
Wake,NC,10.0,8.8 - 10.5 (562),2013-2015
Albany,NY,10.0,8.8 - 10.5 (562),2013-2015
Otero,NM,10.0,8.8 - 10.5 (562),2013-2015
Quay,NM,10.0,8.8 - 10.5 (562),2013-2015
Warren,OH,10.0,8.8 - 10.5 (562),2013-2015
Licking,OH,10.0,8.8 - 10.5 (562),2013-2015
Fannin,TX,10.0,8.8 - 10.5 (562),2013-2015
Travis,TX,10.0,8.8 - 10.5 (562),2013-2015
Greene,VA,10.0,8.8 - 10.5 (562),2013-2015
Bland,VA,10.0,8.8 - 10.5 (562),2013-2015
King and Queen,VA,10.1,8.8 - 10.5 (562),2013-2015
Fayette,TX,10.1,8.8 - 10.5 (562),2013-2015
Providence,RI,10.1,8.8 - 10.5 (562),2013-2015
Callahan,TX,10.1,8.8 - 10.5 (562),2013-2015
Williamson,TN,10.1,8.8 - 10.5 (562),2013-2015
Outagamie,WI,10.1,8.8 - 10.5 (562),2013-2015
Ozaukee,WI,10.1,8.8 - 10.5 (562),2013-2015
Pocahontas,WV,10.1,8.8 - 10.5 (562),2013-2015
Prince William,VA,10.1,8.8 - 10.5 (562),2013-2015
Harrisonburg,VA,10.1,8.8 - 10.5 (562),2013-2015
Paulding,OH,10.1,8.8 - 10.5 (562),2013-2015
Henry,OH,10.1,8.8 - 10.5 (562),2013-2015
Delaware,OH,10.1,8.8 - 10.5 (562),2013-2015
Harper,OK,10.1,8.8 - 10.5 (562),2013-2015
Genesee,NY,10.1,8.8 - 10.5 (562),2013-2015
Bertie,NC,10.1,8.8 - 10.5 (562),2013-2015
Putnam,MO,10.1,8.8 - 10.5 (562),2013-2015
Hamilton,NE,10.1,8.8 - 10.5 (562),2013-2015
Douglas,NE,10.1,8.8 - 10.5 (562),2013-2015
Eaton,MI,10.1,8.8 - 10.5 (562),2013-2015
Douglas,MN,10.1,8.8 - 10.5 (562),2013-2015
Dakota,MN,10.1,8.8 - 10.5 (562),2013-2015
Calhoun,GA,10.1,8.8 - 10.5 (562),2013-2015
Candler,GA,10.1,8.8 - 10.5 (562),2013-2015
Union,GA,10.1,8.8 - 10.5 (562),2013-2015
Wilkinson,GA,10.1,8.8 - 10.5 (562),2013-2015
Harris,GA,10.1,8.8 - 10.5 (562),2013-2015
Effingham,GA,10.1,8.8 - 10.5 (562),2013-2015
Fresno,CA,10.1,8.8 - 10.5 (562),2013-2015
Bradley,AR,10.1,8.8 - 10.5 (562),2013-2015
Logan,IL,10.1,8.8 - 10.5 (562),2013-2015
Fulton,IL,10.1,8.8 - 10.5 (562),2013-2015
Edgar,IL,10.1,8.8 - 10.5 (562),2013-2015
Jackson,IL,10.2,8.8 - 10.5 (562),2013-2015
Nez Perce,ID,10.2,8.8 - 10.5 (562),2013-2015
Clay,IN,10.2,8.8 - 10.5 (562),2013-2015
Johnson,IA,10.2,8.8 - 10.5 (562),2013-2015
Owen,IN,10.2,8.8 - 10.5 (562),2013-2015
Monroe,IN,10.2,8.8 - 10.5 (562),2013-2015
Phillips,KS,10.2,8.8 - 10.5 (562),2013-2015
Saline,KS,10.2,8.8 - 10.5 (562),2013-2015
Ascension,LA,10.2,8.8 - 10.5 (562),2013-2015
Conway,AR,10.2,8.8 - 10.5 (562),2013-2015
Navajo,AZ,10.2,8.8 - 10.5 (562),2013-2015
Navajo,AZ,10.2,8.8 - 10.5 (562),2013-2015
Kern,CA,10.2,8.8 - 10.5 (562),2013-2015
Randolph,GA,10.2,8.8 - 10.5 (562),2013-2015
Tattnall,GA,10.2,8.8 - 10.5 (562),2013-2015
Martin,FL,10.2,8.8 - 10.5 (562),2013-2015
Martin,FL,10.2,8.8 - 10.5 (562),2013-2015
Pinellas,FL,10.2,8.8 - 10.5 (562),2013-2015
Middlesex,CT,10.2,8.8 - 10.5 (562),2013-2015
Tolland,CT,10.2,8.8 - 10.5 (562),2013-2015
Blue Earth,MN,10.2,8.8 - 10.5 (562),2013-2015
Lancaster,NE,10.2,8.8 - 10.5 (562),2013-2015
Chouteau,MT,10.2,8.8 - 10.5 (562),2013-2015
Ralls,MO,10.2,8.8 - 10.5 (562),2013-2015
Seneca,NY,10.2,8.8 - 10.5 (562),2013-2015
Chaves,NM,10.2,8.8 - 10.5 (562),2013-2015
Lincoln,OK,10.2,8.8 - 10.5 (562),2013-2015
Linn,OR,10.2,8.8 - 10.5 (562),2013-2015
Snyder,PA,10.2,8.8 - 10.5 (562),2013-2015
Perry,PA,10.2,8.8 - 10.5 (562),2013-2015
Kitsap,WA,10.2,8.8 - 10.5 (562),2013-2015
Grays Harbor,WA,10.2,8.8 - 10.5 (562),2013-2015
Douglas,WA,10.2,8.8 - 10.5 (562),2013-2015
Hormigueros,PR,10.2,8.8 - 10.5 (562),2013-2015
Villalba,PR,10.2,8.8 - 10.5 (562),2013-2015
Unicoi,TN,10.2,8.8 - 10.5 (562),2013-2015
Randall,TX,10.2,8.8 - 10.5 (562),2013-2015
Grayson,VA,10.2,8.8 - 10.5 (562),2013-2015
Clarke,VA,10.2,8.8 - 10.5 (562),2013-2015
Albemarle,VA,10.2,8.8 - 10.5 (562),2013-2015
Fauquier,VA,10.3,8.8 - 10.5 (562),2013-2015
Allendale,SC,10.3,8.8 - 10.5 (562),2013-2015
Waynesboro,VA,10.3,8.8 - 10.5 (562),2013-2015
Chelan,WA,10.3,8.8 - 10.5 (562),2013-2015
Washington,WI,10.3,8.8 - 10.5 (562),2013-2015
Lancaster,PA,10.3,8.8 - 10.5 (562),2013-2015
Huntingdon,PA,10.3,8.8 - 10.5 (562),2013-2015
Marion,OR,10.3,8.8 - 10.5 (562),2013-2015
Columbia,OR,10.3,8.8 - 10.5 (562),2013-2015
Monroe,OH,10.3,8.8 - 10.5 (562),2013-2015
Sullivan,NY,10.3,8.8 - 10.5 (562),2013-2015
Monroe,MO,10.3,8.8 - 10.5 (562),2013-2015
Macon,MO,10.3,8.8 - 10.5 (562),2013-2015
Harrison,MO,10.3,8.8 - 10.5 (562),2013-2015
Wadena,MN,10.3,8.8 - 10.5 (562),2013-2015
Citrus,FL,10.3,8.8 - 10.5 (562),2013-2015
Madison,FL,10.3,8.8 - 10.5 (562),2013-2015
Haralson,GA,10.3,8.8 - 10.5 (562),2013-2015
Concordia,LA,10.3,8.8 - 10.5 (562),2013-2015
Orange,IN,10.3,8.8 - 10.5 (562),2013-2015
Lee,IA,10.3,8.8 - 10.5 (562),2013-2015
Clinton,IN,10.3,8.8 - 10.5 (562),2013-2015
Washington,IL,10.3,8.8 - 10.5 (562),2013-2015
Christian,IL,10.3,8.8 - 10.5 (562),2013-2015
DeKalb,IL,10.4,8.8 - 10.5 (562),2013-2015
Hardin,IL,10.4,8.8 - 10.5 (562),2013-2015
White,IL,10.4,8.8 - 10.5 (562),2013-2015
Elkhart,IN,10.4,8.8 - 10.5 (562),2013-2015
Saline,IL,10.4,8.8 - 10.5 (562),2013-2015
Woodford,KY,10.4,8.8 - 10.5 (562),2013-2015
Anderson,KS,10.4,8.8 - 10.5 (562),2013-2015
Woodbury,IA,10.4,8.8 - 10.5 (562),2013-2015
Fulton,GA,10.4,8.8 - 10.5 (562),2013-2015
Seminole,FL,10.4,8.8 - 10.5 (562),2013-2015
Tehama,CA,10.4,8.8 - 10.5 (562),2013-2015
Stearns,MN,10.4,8.8 - 10.5 (562),2013-2015
Beltrami,MN,10.4,8.8 - 10.5 (562),2013-2015
Hennepin,MN,10.4,8.8 - 10.5 (562),2013-2015
Alcona,MI,10.4,8.8 - 10.5 (562),2013-2015
Hampden,MA,10.4,8.8 - 10.5 (562),2013-2015
Buchanan,MO,10.4,8.8 - 10.5 (562),2013-2015
Glacier,MT,10.4,8.8 - 10.5 (562),2013-2015
Schenectady,NY,10.4,8.8 - 10.5 (562),2013-2015
Ontario,NY,10.4,8.8 - 10.5 (562),2013-2015
Hillsborough,NH,10.4,8.8 - 10.5 (562),2013-2015
Montgomery,PA,10.4,8.8 - 10.5 (562),2013-2015
Chester,PA,10.4,8.8 - 10.5 (562),2013-2015
Barranquitas,PR,10.4,8.8 - 10.5 (562),2013-2015
Taylor,WV,10.4,8.8 - 10.5 (562),2013-2015
Davison,SD,10.4,8.8 - 10.5 (562),2013-2015
Denton,TX,10.4,8.8 - 10.5 (562),2013-2015
Isle of Wight,VA,10.4,8.8 - 10.5 (562),2013-2015
Refugio,TX,10.4,8.8 - 10.5 (562),2013-2015
Fort Bend,TX,10.4,8.8 - 10.5 (562),2013-2015
Guadalupe,TX,10.4,8.8 - 10.5 (562),2013-2015
Kleberg,TX,10.4,8.8 - 10.5 (562),2013-2015
Hidalgo,TX,10.4,8.8 - 10.5 (562),2013-2015
Floyd,TX,10.5,8.8 - 10.5 (562),2013-2015
Morris,TX,10.5,8.8 - 10.5 (562),2013-2015
Bennington,VT,10.5,8.8 - 10.5 (562),2013-2015
Austin,TX,10.5,8.8 - 10.5 (562),2013-2015
Union,SD,10.5,8.8 - 10.5 (562),2013-2015
Hampton,SC,10.5,8.8 - 10.5 (562),2013-2015
Morgan,WV,10.5,8.8 - 10.5 (562),2013-2015
Clallam,WA,10.5,8.8 - 10.5 (562),2013-2015
Manati,PR,10.5,8.8 - 10.5 (562),2013-2015
Bradford,PA,10.5,8.8 - 10.5 (562),2013-2015
Cameron,PA,10.5,8.8 - 10.5 (562),2013-2015
Darke,OH,10.5,8.8 - 10.5 (562),2013-2015
Somerset,NJ,10.5,8.8 - 10.5 (562),2013-2015
Warren,NJ,10.5,8.8 - 10.5 (562),2013-2015
Rensselaer,NY,10.5,8.8 - 10.5 (562),2013-2015
Tioga,NY,10.5,8.8 - 10.5 (562),2013-2015
Currituck,NC,10.5,8.8 - 10.5 (562),2013-2015
Watauga,NC,10.5,8.8 - 10.5 (562),2013-2015
Morrill,NE,10.5,8.8 - 10.5 (562),2013-2015
Oktibbeha,MS,10.5,8.8 - 10.5 (562),2013-2015
Dade,MO,10.5,8.8 - 10.5 (562),2013-2015
Howell,MO,10.5,8.8 - 10.5 (562),2013-2015
Nantucket,MA,10.5,8.8 - 10.5 (562),2013-2015
Barnstable,MA,10.5,8.8 - 10.5 (562),2013-2015
Iosco,MI,10.5,8.8 - 10.5 (562),2013-2015
Natchitoches,LA,10.5,8.8 - 10.5 (562),2013-2015
Anchorage,AK,10.5,8.8 - 10.5 (562),2013-2015
Manatee,FL,10.5,8.8 - 10.5 (562),2013-2015
Alachua,FL,10.5,8.8 - 10.5 (562),2013-2015
Pickens,GA,10.5,8.8 - 10.5 (562),2013-2015
Linn,KS,10.5,8.8 - 10.5 (562),2013-2015
Sumner,KS,10.5,8.8 - 10.5 (562),2013-2015
Woodford,IL,10.5,8.8 - 10.5 (562),2013-2015
Black Hawk,IA,10.5,8.8 - 10.5 (562),2013-2015
Grant,IN,10.5,8.8 - 10.5 (562),2013-2015
Hendricks,IN,10.6,10.6 - 11.8 (559),2013-2015
Allen,IN,10.6,10.6 - 11.8 (559),2013-2015
McLean,IL,10.6,10.6 - 11.8 (559),2013-2015
Mason,IL,10.6,10.6 - 11.8 (559),2013-2015
Tama,IA,10.6,10.6 - 11.8 (559),2013-2015
Finney,KS,10.6,10.6 - 11.8 (559),2013-2015
Meriwether,GA,10.6,10.6 - 11.8 (559),2013-2015
Brevard,FL,10.6,10.6 - 11.8 (559),2013-2015
New London,CT,10.6,10.6 - 11.8 (559),2013-2015
Lake,FL,10.6,10.6 - 11.8 (559),2013-2015
Carroll,GA,10.6,10.6 - 11.8 (559),2013-2015
Cobb,GA,10.6,10.6 - 11.8 (559),2013-2015
Arkansas,AR,10.6,10.6 - 11.8 (559),2013-2015
Sacramento,CA,10.6,10.6 - 11.8 (559),2013-2015
Imperial,CA,10.6,10.6 - 11.8 (559),2013-2015
Washington,AR,10.6,10.6 - 11.8 (559),2013-2015
Carroll,MD,10.6,10.6 - 11.8 (559),2013-2015
Plymouth,MA,10.6,10.6 - 11.8 (559),2013-2015
Suffolk,MA,10.6,10.6 - 11.8 (559),2013-2015
Wexford,MI,10.6,10.6 - 11.8 (559),2013-2015
Sherburne,MN,10.6,10.6 - 11.8 (559),2013-2015
Dent,MO,10.6,10.6 - 11.8 (559),2013-2015
Dent,MO,10.6,10.6 - 11.8 (559),2013-2015
Lincoln,MS,10.6,10.6 - 11.8 (559),2013-2015
Stone,MS,10.6,10.6 - 11.8 (559),2013-2015
Haywood,NC,10.6,10.6 - 11.8 (559),2013-2015
Beaufort,NC,10.6,10.6 - 11.8 (559),2013-2015
Lea,NM,10.6,10.6 - 11.8 (559),2013-2015
Defiance,OH,10.6,10.6 - 11.8 (559),2013-2015
Ottawa,OH,10.6,10.6 - 11.8 (559),2013-2015
Coos,OR,10.6,10.6 - 11.8 (559),2013-2015
Guayama,PR,10.6,10.6 - 11.8 (559),2013-2015
Yauco,PR,10.6,10.6 - 11.8 (559),2013-2015
Yauco,PR,10.6,10.6 - 11.8 (559),2013-2015
Clark,WA,10.6,10.6 - 11.8 (559),2013-2015
Cowlitz,WA,10.6,10.6 - 11.8 (559),2013-2015
Walla Walla,WA,10.6,10.6 - 11.8 (559),2013-2015
Berkeley,WV,10.6,10.6 - 11.8 (559),2013-2015
Shenandoah,VA,10.6,10.6 - 11.8 (559),2013-2015
Wirt,WV,10.6,10.6 - 11.8 (559),2013-2015
Green,WI,10.6,10.6 - 11.8 (559),2013-2015
Kent,RI,10.6,10.6 - 11.8 (559),2013-2015
Newport,RI,10.6,10.6 - 11.8 (559),2013-2015
Susquehanna,PA,10.6,10.6 - 11.8 (559),2013-2015
Ellis,TX,10.6,10.6 - 11.8 (559),2013-2015
Grand Isle,VT,10.6,10.6 - 11.8 (559),2013-2015
Dickenson,VA,10.6,10.6 - 11.8 (559),2013-2015
Tyler,TX,10.6,10.6 - 11.8 (559),2013-2015
McCulloch,TX,10.6,10.6 - 11.8 (559),2013-2015
Rockwall,TX,10.6,10.6 - 11.8 (559),2013-2015
Real,TX,10.6,10.6 - 11.8 (559),2013-2015
Hays,TX,10.6,10.6 - 11.8 (559),2013-2015
Howard,TX,10.6,10.6 - 11.8 (559),2013-2015
Brazos,TX,10.7,10.6 - 11.8 (559),2013-2015
Washington,TN,10.7,10.6 - 11.8 (559),2013-2015
Rockingham,VA,10.7,10.6 - 11.8 (559),2013-2015
Patrick,VA,10.7,10.6 - 11.8 (559),2013-2015
Middlesex,VA,10.7,10.6 - 11.8 (559),2013-2015
Spokane,WA,10.7,10.6 - 11.8 (559),2013-2015
Fayette,WV,10.7,10.6 - 11.8 (559),2013-2015
Lewis,WA,10.7,10.6 - 11.8 (559),2013-2015
Pierce,WA,10.7,10.6 - 11.8 (559),2013-2015
Payne,OK,10.7,10.6 - 11.8 (559),2013-2015
Pontotoc,OK,10.7,10.6 - 11.8 (559),2013-2015
Butler,PA,10.7,10.6 - 11.8 (559),2013-2015
Somerset,PA,10.7,10.6 - 11.8 (559),2013-2015
Carroll,OH,10.7,10.6 - 11.8 (559),2013-2015
Harrison,OH,10.7,10.6 - 11.8 (559),2013-2015
Roosevelt,NM,10.7,10.6 - 11.8 (559),2013-2015
Onondaga,NY,10.7,10.6 - 11.8 (559),2013-2015
Ocean,NJ,10.7,10.6 - 11.8 (559),2013-2015
Passaic,NJ,10.7,10.6 - 11.8 (559),2013-2015
Grand Forks,ND,10.7,10.6 - 11.8 (559),2013-2015
Perquimans,NC,10.7,10.6 - 11.8 (559),2013-2015
Montgomery,NC,10.7,10.6 - 11.8 (559),2013-2015
Bates,MO,10.7,10.6 - 11.8 (559),2013-2015
Oregon,MO,10.7,10.6 - 11.8 (559),2013-2015
Yellowstone,MT,10.7,10.6 - 11.8 (559),2013-2015
Ramsey,MN,10.7,10.6 - 11.8 (559),2013-2015
Cass,MN,10.7,10.6 - 11.8 (559),2013-2015
Frederick,MD,10.7,10.6 - 11.8 (559),2013-2015
Kent,MD,10.7,10.6 - 11.8 (559),2013-2015
San Bernardino,CA,10.7,10.6 - 11.8 (559),2013-2015
San Joaquin,CA,10.7,10.6 - 11.8 (559),2013-2015
Dallas,AR,10.7,10.6 - 11.8 (559),2013-2015
Jones,GA,10.7,10.6 - 11.8 (559),2013-2015
Warren,IL,10.7,10.6 - 11.8 (559),2013-2015
Cass,IN,10.7,10.6 - 11.8 (559),2013-2015
Lee,IL,10.7,10.6 - 11.8 (559),2013-2015
Jackson,IN,10.7,10.6 - 11.8 (559),2013-2015
Perry,IN,10.7,10.6 - 11.8 (559),2013-2015
Washington,IN,10.7,10.6 - 11.8 (559),2013-2015
Clay,IA,10.7,10.6 - 11.8 (559),2013-2015
Muscatine,IA,10.7,10.6 - 11.8 (559),2013-2015
Gallatin,IL,10.8,10.6 - 11.8 (559),2013-2015
Hamilton,IL,10.8,10.6 - 11.8 (559),2013-2015
Adams,IL,10.8,10.6 - 11.8 (559),2013-2015
Worth,IA,10.8,10.6 - 11.8 (559),2013-2015
Union,KY,10.8,10.6 - 11.8 (559),2013-2015
McIntosh,GA,10.8,10.6 - 11.8 (559),2013-2015
Peach,GA,10.8,10.6 - 11.8 (559),2013-2015
Fayette,GA,10.8,10.6 - 11.8 (559),2013-2015
Forsyth,GA,10.8,10.6 - 11.8 (559),2013-2015
Camden,GA,10.8,10.6 - 11.8 (559),2013-2015
Sumter,FL,10.8,10.6 - 11.8 (559),2013-2015
Walton,FL,10.8,10.6 - 11.8 (559),2013-2015
Hamilton,FL,10.8,10.6 - 11.8 (559),2013-2015
Gadsden,FL,10.8,10.6 - 11.8 (559),2013-2015
Windham,CT,10.8,10.6 - 11.8 (559),2013-2015
Howard,MD,10.8,10.6 - 11.8 (559),2013-2015
Gladwin,MI,10.8,10.6 - 11.8 (559),2013-2015
Sanilac,MI,10.8,10.6 - 11.8 (559),2013-2015
Ottawa,MI,10.8,10.6 - 11.8 (559),2013-2015
Presque Isle,MI,10.8,10.6 - 11.8 (559),2013-2015
Osceola,MI,10.8,10.6 - 11.8 (559),2013-2015
Pine,MN,10.8,10.6 - 11.8 (559),2013-2015
Buffalo,NE,10.8,10.6 - 11.8 (559),2013-2015
Missoula,MT,10.8,10.6 - 11.8 (559),2013-2015
Newton,MO,10.8,10.6 - 11.8 (559),2013-2015
Christian,MO,10.8,10.6 - 11.8 (559),2013-2015
Hyde,NC,10.8,10.6 - 11.8 (559),2013-2015
Essex,NJ,10.8,10.6 - 11.8 (559),2013-2015
Bronx,NY,10.8,10.6 - 11.8 (559),2013-2015
Champaign,OH,10.8,10.6 - 11.8 (559),2013-2015
Lehigh,PA,10.8,10.6 - 11.8 (559),2013-2015
Blair,PA,10.8,10.6 - 11.8 (559),2013-2015
Haskell,OK,10.8,10.6 - 11.8 (559),2013-2015
Franklin,WA,10.8,10.6 - 11.8 (559),2013-2015
Benton,WA,10.8,10.6 - 11.8 (559),2013-2015
Virginia Beach,VA,10.8,10.6 - 11.8 (559),2013-2015
Powhatan,VA,10.8,10.6 - 11.8 (559),2013-2015
Galax,VA,10.8,10.6 - 11.8 (559),2013-2015
Ritchie,WV,10.8,10.6 - 11.8 (559),2013-2015
Sullivan,TN,10.8,10.6 - 11.8 (559),2013-2015
Humphreys,TN,10.8,10.6 - 11.8 (559),2013-2015
Cameron,TX,10.8,10.6 - 11.8 (559),2013-2015
Minnehaha,SD,10.8,10.6 - 11.8 (559),2013-2015
Hutchinson,TX,10.8,10.6 - 11.8 (559),2013-2015
Hood,TX,10.8,10.6 - 11.8 (559),2013-2015
Lubbock,TX,10.8,10.6 - 11.8 (559),2013-2015
Midland,TX,10.8,10.6 - 11.8 (559),2013-2015
Madison,TX,10.8,10.6 - 11.8 (559),2013-2015
Trinity,TX,10.8,10.6 - 11.8 (559),2013-2015
Dinwiddie,VA,10.8,10.6 - 11.8 (559),2013-2015
Gloucester,VA,10.9,10.6 - 11.8 (559),2013-2015
Sevier,TN,10.9,10.6 - 11.8 (559),2013-2015
Forest,WI,10.9,10.6 - 11.8 (559),2013-2015
Marquette,WI,10.9,10.6 - 11.8 (559),2013-2015
Scott,VA,10.9,10.6 - 11.8 (559),2013-2015
Braxton,WV,10.9,10.6 - 11.8 (559),2013-2015
Braxton,WV,10.9,10.6 - 11.8 (559),2013-2015
Roger Mills,OK,10.9,10.6 - 11.8 (559),2013-2015
Centre,PA,10.9,10.6 - 11.8 (559),2013-2015
Athens,OH,10.9,10.6 - 11.8 (559),2013-2015
Sandusky,OH,10.9,10.6 - 11.8 (559),2013-2015
Cayuga,NY,10.9,10.6 - 11.8 (559),2013-2015
Iredell,NC,10.9,10.6 - 11.8 (559),2013-2015
Person,NC,10.9,10.6 - 11.8 (559),2013-2015
Burke,NC,10.9,10.6 - 11.8 (559),2013-2015
Wayne,NY,10.9,10.6 - 11.8 (559),2013-2015
Cherokee,NC,10.9,10.6 - 11.8 (559),2013-2015
Boone,MO,10.9,10.6 - 11.8 (559),2013-2015
Noxubee,MS,10.9,10.6 - 11.8 (559),2013-2015
Cole,MO,10.9,10.6 - 11.8 (559),2013-2015
Lafayette,MS,10.9,10.6 - 11.8 (559),2013-2015
Midland,MI,10.9,10.6 - 11.8 (559),2013-2015
Berkshire,MA,10.9,10.6 - 11.8 (559),2013-2015
Suwannee,FL,10.9,10.6 - 11.8 (559),2013-2015
Pasco,FL,10.9,10.6 - 11.8 (559),2013-2015
Orange,FL,10.9,10.6 - 11.8 (559),2013-2015
Fannin,GA,10.9,10.6 - 11.8 (559),2013-2015
Jenkins,GA,10.9,10.6 - 11.8 (559),2013-2015
Cullman,AL,10.9,10.6 - 11.8 (559),2013-2015
Kings,CA,10.9,10.6 - 11.8 (559),2013-2015
Izard,AR,10.9,10.6 - 11.8 (559),2013-2015
Ellis,KS,10.9,10.6 - 11.8 (559),2013-2015
Payette,ID,10.9,10.6 - 11.8 (559),2013-2015
Bartholomew,IN,10.9,10.6 - 11.8 (559),2013-2015
Clinton,IA,10.9,10.6 - 11.8 (559),2013-2015
Howard,IN,10.9,10.6 - 11.8 (559),2013-2015
Noble,IN,10.9,10.6 - 11.8 (559),2013-2015
Johnson,IN,11.0,10.6 - 11.8 (559),2013-2015
Tippecanoe,IN,11.0,10.6 - 11.8 (559),2013-2015
Posey,IN,11.0,10.6 - 11.8 (559),2013-2015
Carroll,IN,11.0,10.6 - 11.8 (559),2013-2015
Marshall,IL,11.0,10.6 - 11.8 (559),2013-2015
McHenry,IL,11.0,10.6 - 11.8 (559),2013-2015
Leavenworth,KS,11.0,10.6 - 11.8 (559),2013-2015
Nelson,KY,11.0,10.6 - 11.8 (559),2013-2015
Marion,KY,11.0,10.6 - 11.8 (559),2013-2015
Lincoln,AR,11.0,10.6 - 11.8 (559),2013-2015
Merced,CA,11.0,10.6 - 11.8 (559),2013-2015
Sevier,AR,11.0,10.6 - 11.8 (559),2013-2015
Yuba,CA,11.0,10.6 - 11.8 (559),2013-2015
Henry,GA,11.0,10.6 - 11.8 (559),2013-2015
Cook,GA,11.0,10.6 - 11.8 (559),2013-2015
DeKalb,GA,11.0,10.6 - 11.8 (559),2013-2015
Hillsborough,FL,11.0,10.6 - 11.8 (559),2013-2015
Marion,FL,11.0,10.6 - 11.8 (559),2013-2015
Dickinson,MI,11.0,10.6 - 11.8 (559),2013-2015
Ingham,MI,11.0,10.6 - 11.8 (559),2013-2015
Ingham,MI,11.0,10.6 - 11.8 (559),2013-2015
Douglas,MO,11.0,10.6 - 11.8 (559),2013-2015
Stone,MO,11.0,10.6 - 11.8 (559),2013-2015
McDowell,NC,11.0,10.6 - 11.8 (559),2013-2015
Mecklenburg,NC,11.0,10.6 - 11.8 (559),2013-2015
Dutchess,NY,11.0,10.6 - 11.8 (559),2013-2015
Monroe,NY,11.0,10.6 - 11.8 (559),2013-2015
Allegany,NY,11.0,10.6 - 11.8 (559),2013-2015
