County,state,value,range,year
Lincoln,CO,9.9,8.9 - 10.5 (553),2012-2014
Maricopa,AZ,9.9,8.9 - 10.5 (553),2012-2014
Gila,AZ,9.9,8.9 - 10.5 (553),2012-2014
Calumet,WI,9.9,8.9 - 10.5 (553),2012-2014
Eau Claire,WI,9.9,8.9 - 10.5 (553),2012-2014
Sheboygan,WI,9.9,8.9 - 10.5 (553),2012-2014
Rockbridge,VA,9.9,8.9 - 10.5 (553),2012-2014
Patrick,VA,9.9,8.9 - 10.5 (553),2012-2014
Hatillo,PR,9.9,8.9 - 10.5 (553),2012-2014
Aransas,TX,9.9,8.9 - 10.5 (553),2012-2014
Llano,TX,9.9,8.9 - 10.5 (553),2012-2014
Lynn,TX,9.9,8.9 - 10.5 (553),2012-2014
Reeves,TX,9.9,8.9 - 10.5 (553),2012-2014
Rutland,VT,9.9,8.9 - 10.5 (553),2012-2014
Loudoun,VA,10.0,8.9 - 10.5 (553),2012-2014
Randall,TX,10.0,8.9 - 10.5 (553),2012-2014
Hockley,TX,10.0,8.9 - 10.5 (553),2012-2014
Lauderdale,TN,10.0,8.9 - 10.5 (553),2012-2014
Collin,TX,10.0,8.9 - 10.5 (553),2012-2014
Brookings,SD,10.0,8.9 - 10.5 (553),2012-2014
Pickens,SC,10.0,8.9 - 10.5 (553),2012-2014
Warren,VA,10.0,8.9 - 10.5 (553),2012-2014
Skagit,WA,10.0,8.9 - 10.5 (553),2012-2014
Douglas,WI,10.0,8.9 - 10.5 (553),2012-2014
Conway,AR,10.0,8.9 - 10.5 (553),2012-2014
Navajo,AZ,10.0,8.9 - 10.5 (553),2012-2014
Clay,AR,10.0,8.9 - 10.5 (553),2012-2014
Union,AR,10.0,8.9 - 10.5 (553),2012-2014
Johnson,AR,10.0,8.9 - 10.5 (553),2012-2014
Jenkins,GA,10.0,8.9 - 10.5 (553),2012-2014
Johnson,IA,10.0,8.9 - 10.5 (553),2012-2014
Grant,IN,10.0,8.9 - 10.5 (553),2012-2014
Fulton,IL,10.0,8.9 - 10.5 (553),2012-2014
DuPage,IL,10.0,8.9 - 10.5 (553),2012-2014
Mason,IL,10.0,8.9 - 10.5 (553),2012-2014
Woodford,IL,10.0,8.9 - 10.5 (553),2012-2014
Russell,KS,10.0,8.9 - 10.5 (553),2012-2014
Kingman,KS,10.0,8.9 - 10.5 (553),2012-2014
Finney,KS,10.0,8.9 - 10.5 (553),2012-2014
Haskell,OK,10.0,8.9 - 10.5 (553),2012-2014
Klamath,OR,10.0,8.9 - 10.5 (553),2012-2014
Carson City,NV,10.0,8.9 - 10.5 (553),2012-2014
Kings,NY,10.0,8.9 - 10.5 (553),2012-2014
McKenzie,ND,10.0,8.9 - 10.5 (553),2012-2014
Suffolk,NY,10.0,8.9 - 10.5 (553),2012-2014
Douglas,MN,10.0,8.9 - 10.5 (553),2012-2014
Morrison,MN,10.0,8.9 - 10.5 (553),2012-2014
Lafayette,MS,10.0,8.9 - 10.5 (553),2012-2014
Oregon,MO,10.0,8.9 - 10.5 (553),2012-2014
Harrison,MO,10.0,8.9 - 10.5 (553),2012-2014
Noxubee,MS,10.0,8.9 - 10.5 (553),2012-2014
Douglas,MO,10.1,8.9 - 10.5 (553),2012-2014
Clay,NE,10.1,8.9 - 10.5 (553),2012-2014
Buffalo,NE,10.1,8.9 - 10.5 (553),2012-2014
Lancaster,NE,10.1,8.9 - 10.5 (553),2012-2014
Sibley,MN,10.1,8.9 - 10.5 (553),2012-2014
Clay,MN,10.1,8.9 - 10.5 (553),2012-2014
York,ME,10.1,8.9 - 10.5 (553),2012-2014
Midland,MI,10.1,8.9 - 10.5 (553),2012-2014
Benzie,MI,10.1,8.9 - 10.5 (553),2012-2014
Cherokee,NC,10.1,8.9 - 10.5 (553),2012-2014
Steuben,NY,10.1,8.9 - 10.5 (553),2012-2014
Hillsborough,NH,10.1,8.9 - 10.5 (553),2012-2014
Snyder,PA,10.1,8.9 - 10.5 (553),2012-2014
Marion,OR,10.1,8.9 - 10.5 (553),2012-2014
Tuscarawas,OH,10.1,8.9 - 10.5 (553),2012-2014
Sargent,ND,10.1,8.9 - 10.5 (553),2012-2014
Rice,KS,10.1,8.9 - 10.5 (553),2012-2014
Pointe Coupee,LA,10.1,8.9 - 10.5 (553),2012-2014
Macoupin,IL,10.1,8.9 - 10.5 (553),2012-2014
Marshall,IN,10.1,8.9 - 10.5 (553),2012-2014
Jackson,IA,10.1,8.9 - 10.5 (553),2012-2014
Fayette,GA,10.1,8.9 - 10.5 (553),2012-2014
Gwinnett,GA,10.1,8.9 - 10.5 (553),2012-2014
Middlesex,CT,10.1,8.9 - 10.5 (553),2012-2014
Logan,AR,10.1,8.9 - 10.5 (553),2012-2014
Broomfield,CO,10.1,8.9 - 10.5 (553),2012-2014
Conejos,CO,10.1,8.9 - 10.5 (553),2012-2014
Riverside,CA,10.1,8.9 - 10.5 (553),2012-2014
Waukesha,WI,10.1,8.9 - 10.5 (553),2012-2014
Sublette,WY,10.1,8.9 - 10.5 (553),2012-2014
Barranquitas,PR,10.1,8.9 - 10.5 (553),2012-2014
Walla Walla,WA,10.1,8.9 - 10.5 (553),2012-2014
Tazewell,VA,10.1,8.9 - 10.5 (553),2012-2014
Aiken,SC,10.1,8.9 - 10.5 (553),2012-2014
Robertson,TX,10.1,8.9 - 10.5 (553),2012-2014
Maverick,TX,10.1,8.9 - 10.5 (553),2012-2014
Midland,TX,10.1,8.9 - 10.5 (553),2012-2014
Zavala,TX,10.1,8.9 - 10.5 (553),2012-2014
Williamson,TX,10.2,8.9 - 10.5 (553),2012-2014
Dickenson,VA,10.2,8.9 - 10.5 (553),2012-2014
Charleston,SC,10.2,8.9 - 10.5 (553),2012-2014
Minnehaha,SD,10.2,8.9 - 10.5 (553),2012-2014
Fannin,TX,10.2,8.9 - 10.5 (553),2012-2014
Polk,TN,10.2,8.9 - 10.5 (553),2012-2014
Chelan,WA,10.2,8.9 - 10.5 (553),2012-2014
Quebradillas,PR,10.2,8.9 - 10.5 (553),2012-2014
Fresno,CA,10.2,8.9 - 10.5 (553),2012-2014
Fulton,AR,10.2,8.9 - 10.5 (553),2012-2014
Clark,AR,10.2,8.9 - 10.5 (553),2012-2014
Liberty,GA,10.2,8.9 - 10.5 (553),2012-2014
Jefferson,ID,10.2,8.9 - 10.5 (553),2012-2014
Henry,IN,10.2,8.9 - 10.5 (553),2012-2014
Logan,IL,10.2,8.9 - 10.5 (553),2012-2014
Cass,IN,10.2,8.9 - 10.5 (553),2012-2014
Jackson,IL,10.2,8.9 - 10.5 (553),2012-2014
Johnson,KS,10.2,8.9 - 10.5 (553),2012-2014
McPherson,KS,10.2,8.9 - 10.5 (553),2012-2014
Highland,OH,10.2,8.9 - 10.5 (553),2012-2014
Susquehanna,PA,10.2,8.9 - 10.5 (553),2012-2014
McKean,PA,10.2,8.9 - 10.5 (553),2012-2014
Saunders,NE,10.2,8.9 - 10.5 (553),2012-2014
Curry,NM,10.2,8.9 - 10.5 (553),2012-2014
Livingston,NY,10.2,8.9 - 10.5 (553),2012-2014
Allegany,NY,10.2,8.9 - 10.5 (553),2012-2014
Gladwin,MI,10.2,8.9 - 10.5 (553),2012-2014
Essex,MA,10.2,8.9 - 10.5 (553),2012-2014
Leake,MS,10.2,8.9 - 10.5 (553),2012-2014
Stone,MO,10.2,8.9 - 10.5 (553),2012-2014
Christian,MO,10.2,8.9 - 10.5 (553),2012-2014
Wilkinson,MS,10.2,8.9 - 10.5 (553),2012-2014
Yazoo,MS,10.2,8.9 - 10.5 (553),2012-2014
DeKalb,MO,10.3,8.9 - 10.5 (553),2012-2014
Lincoln,NE,10.3,8.9 - 10.5 (553),2012-2014
Jefferson Davis,MS,10.3,8.9 - 10.5 (553),2012-2014
Barnstable,MA,10.3,8.9 - 10.5 (553),2012-2014
Kent,MD,10.3,8.9 - 10.5 (553),2012-2014
Hampden,MA,10.3,8.9 - 10.5 (553),2012-2014
Cortland,NY,10.3,8.9 - 10.5 (553),2012-2014
Cayuga,NY,10.3,8.9 - 10.5 (553),2012-2014
Schenectady,NY,10.3,8.9 - 10.5 (553),2012-2014
Burke,NC,10.3,8.9 - 10.5 (553),2012-2014
Bertie,NC,10.3,8.9 - 10.5 (553),2012-2014
Dickey,ND,10.3,8.9 - 10.5 (553),2012-2014
Geauga,OH,10.3,8.9 - 10.5 (553),2012-2014
Hardin,OH,10.3,8.9 - 10.5 (553),2012-2014
Rolette,ND,10.3,8.9 - 10.5 (553),2012-2014
Blaine,OK,10.3,8.9 - 10.5 (553),2012-2014
Nez Perce,ID,10.3,8.9 - 10.5 (553),2012-2014
Union,GA,10.3,8.9 - 10.5 (553),2012-2014
Upson,GA,10.3,8.9 - 10.5 (553),2012-2014
Manatee,FL,10.3,8.9 - 10.5 (553),2012-2014
Martin,FL,10.3,8.9 - 10.5 (553),2012-2014
Walton,FL,10.3,8.9 - 10.5 (553),2012-2014
Humboldt,CA,10.3,8.9 - 10.5 (553),2012-2014
Amador,CA,10.3,8.9 - 10.5 (553),2012-2014
San Joaquin,CA,10.3,8.9 - 10.5 (553),2012-2014
Kitsap,WA,10.3,8.9 - 10.5 (553),2012-2014
Castro,TX,10.3,8.9 - 10.5 (553),2012-2014
Isle of Wight,VA,10.3,8.9 - 10.5 (553),2012-2014
Winkler,TX,10.3,8.9 - 10.5 (553),2012-2014
Gaines,TX,10.3,8.9 - 10.5 (553),2012-2014
Gray,TX,10.3,8.9 - 10.5 (553),2012-2014
Guadalupe,TX,10.3,8.9 - 10.5 (553),2012-2014
Scurry,TX,10.4,8.9 - 10.5 (553),2012-2014
James City,VA,10.4,8.9 - 10.5 (553),2012-2014
Williamson,TN,10.4,8.9 - 10.5 (553),2012-2014
Kent,RI,10.4,8.9 - 10.5 (553),2012-2014
Spokane,WA,10.4,8.9 - 10.5 (553),2012-2014
Calhoun,WV,10.4,8.9 - 10.5 (553),2012-2014
Jackson,WV,10.4,8.9 - 10.5 (553),2012-2014
Cidra,PR,10.4,8.9 - 10.5 (553),2012-2014
La Crosse,WI,10.4,8.9 - 10.5 (553),2012-2014
Ozaukee,WI,10.4,8.9 - 10.5 (553),2012-2014
Ponce,PR,10.4,8.9 - 10.5 (553),2012-2014
Arkansas,AR,10.4,8.9 - 10.5 (553),2012-2014
Arkansas,AR,10.4,8.9 - 10.5 (553),2012-2014
Arkansas,AR,10.4,8.9 - 10.5 (553),2012-2014
Seminole,FL,10.4,8.9 - 10.5 (553),2012-2014
Pinellas,FL,10.4,8.9 - 10.5 (553),2012-2014
Clinch,GA,10.4,8.9 - 10.5 (553),2012-2014
Carroll,GA,10.4,8.9 - 10.5 (553),2012-2014
Citrus,FL,10.4,8.9 - 10.5 (553),2012-2014
Turner,GA,10.4,8.9 - 10.5 (553),2012-2014
Effingham,GA,10.4,8.9 - 10.5 (553),2012-2014
Henry,GA,10.4,8.9 - 10.5 (553),2012-2014
Payette,ID,10.4,8.9 - 10.5 (553),2012-2014
Lake,IL,10.4,8.9 - 10.5 (553),2012-2014
Saline,IL,10.4,8.9 - 10.5 (553),2012-2014
Franklin,IN,10.4,8.9 - 10.5 (553),2012-2014
Monroe,IN,10.4,8.9 - 10.5 (553),2012-2014
Ward,ND,10.4,8.9 - 10.5 (553),2012-2014
Defiance,OH,10.4,8.9 - 10.5 (553),2012-2014
Montour,PA,10.4,8.9 - 10.5 (553),2012-2014
Huntingdon,PA,10.4,8.9 - 10.5 (553),2012-2014
Noble,OK,10.4,8.9 - 10.5 (553),2012-2014
McHenry,ND,10.4,8.9 - 10.5 (553),2012-2014
Onondaga,NY,10.4,8.9 - 10.5 (553),2012-2014
Mora,NM,10.4,8.9 - 10.5 (553),2012-2014
Alcona,MI,10.4,8.9 - 10.5 (553),2012-2014
Lenawee,MI,10.4,8.9 - 10.5 (553),2012-2014
Iosco,MI,10.4,8.9 - 10.5 (553),2012-2014
Wright,MN,10.4,8.9 - 10.5 (553),2012-2014
Blue Earth,MN,10.4,8.9 - 10.5 (553),2012-2014
Mille Lacs,MN,10.4,8.9 - 10.5 (553),2012-2014
Saline,MO,10.4,8.9 - 10.5 (553),2012-2014
Dodge,NE,10.5,8.9 - 10.5 (553),2012-2014
Franklin,NE,10.5,8.9 - 10.5 (553),2012-2014
Osage,MO,10.5,8.9 - 10.5 (553),2012-2014
Reynolds,MO,10.5,8.9 - 10.5 (553),2012-2014
Lincoln,MS,10.5,8.9 - 10.5 (553),2012-2014
Osceola,MI,10.5,8.9 - 10.5 (553),2012-2014
Ramsey,MN,10.5,8.9 - 10.5 (553),2012-2014
Worcester,MA,10.5,8.9 - 10.5 (553),2012-2014
Quay,NM,10.5,8.9 - 10.5 (553),2012-2014
Bronx,NY,10.5,8.9 - 10.5 (553),2012-2014
Cattaraugus,NY,10.5,8.9 - 10.5 (553),2012-2014
Fulton,NY,10.5,8.9 - 10.5 (553),2012-2014
Sullivan,NY,10.5,8.9 - 10.5 (553),2012-2014
Henderson,NC,10.5,8.9 - 10.5 (553),2012-2014
Montgomery,PA,10.5,8.9 - 10.5 (553),2012-2014
Adams,OH,10.5,8.9 - 10.5 (553),2012-2014
Cotton,OK,10.5,8.9 - 10.5 (553),2012-2014
Scott,IN,10.5,8.9 - 10.5 (553),2012-2014
Posey,IN,10.5,8.9 - 10.5 (553),2012-2014
Whitley,IN,10.5,8.9 - 10.5 (553),2012-2014
Muscatine,IA,10.5,8.9 - 10.5 (553),2012-2014
Livingston,IL,10.5,8.9 - 10.5 (553),2012-2014
Harvey,KS,10.5,8.9 - 10.5 (553),2012-2014
Natchitoches,LA,10.5,8.9 - 10.5 (553),2012-2014
Ascension,LA,10.5,8.9 - 10.5 (553),2012-2014
Nelson,KY,10.5,8.9 - 10.5 (553),2012-2014
Powell,KY,10.5,8.9 - 10.5 (553),2012-2014
Casey,KY,10.5,8.9 - 10.5 (553),2012-2014
Fulton,GA,10.5,8.9 - 10.5 (553),2012-2014
Windham,CT,10.5,8.9 - 10.5 (553),2012-2014
Sacramento,CA,10.5,8.9 - 10.5 (553),2012-2014
Washington,AR,10.5,8.9 - 10.5 (553),2012-2014
Marshall,SD,10.5,8.9 - 10.5 (553),2012-2014
Cameron,TX,10.5,8.9 - 10.5 (553),2012-2014
Cherokee,TX,10.5,8.9 - 10.5 (553),2012-2014
Fort Bend,TX,10.5,8.9 - 10.5 (553),2012-2014
Bath,VA,10.5,8.9 - 10.5 (553),2012-2014
Starr,TX,10.5,8.9 - 10.5 (553),2012-2014
Madison,TX,10.5,8.9 - 10.5 (553),2012-2014
Live Oak,TX,10.5,8.9 - 10.5 (553),2012-2014
Lamb,TX,10.6,10.6 - 11.9 (568),2012-2014
Hidalgo,TX,10.6,10.6 - 11.9 (568),2012-2014
King William,VA,10.6,10.6 - 11.9 (568),2012-2014
Madison,VA,10.6,10.6 - 11.9 (568),2012-2014
Lee,VA,10.6,10.6 - 11.9 (568),2012-2014
Decatur,TN,10.6,10.6 - 11.9 (568),2012-2014
Newport,RI,10.6,10.6 - 11.9 (568),2012-2014
Newport,RI,10.6,10.6 - 11.9 (568),2012-2014
Pierce,WA,10.6,10.6 - 11.9 (568),2012-2014
Harrisonburg,VA,10.6,10.6 - 11.9 (568),2012-2014
Imperial,CA,10.6,10.6 - 11.9 (568),2012-2014
New London,CT,10.6,10.6 - 11.9 (568),2012-2014
Alachua,FL,10.6,10.6 - 11.9 (568),2012-2014
Routt,CO,10.6,10.6 - 11.9 (568),2012-2014
DeKalb,GA,10.6,10.6 - 11.9 (568),2012-2014
Richmond,GA,10.6,10.6 - 11.9 (568),2012-2014
Woodbury,IA,10.6,10.6 - 11.9 (568),2012-2014
Leavenworth,KS,10.6,10.6 - 11.9 (568),2012-2014
Clark,IL,10.6,10.6 - 11.9 (568),2012-2014
Rock Island,IL,10.6,10.6 - 11.9 (568),2012-2014
Allen,IN,10.6,10.6 - 11.9 (568),2012-2014
Warren,IL,10.6,10.6 - 11.9 (568),2012-2014
Washington,IL,10.6,10.6 - 11.9 (568),2012-2014
Delaware,OH,10.6,10.6 - 11.9 (568),2012-2014
Licking,OH,10.6,10.6 - 11.9 (568),2012-2014
Chester,PA,10.6,10.6 - 11.9 (568),2012-2014
Cumberland,PA,10.6,10.6 - 11.9 (568),2012-2014
Murray,OK,10.6,10.6 - 11.9 (568),2012-2014
Tioga,NY,10.6,10.6 - 11.9 (568),2012-2014
Rockland,NY,10.6,10.6 - 11.9 (568),2012-2014
Dutchess,NY,10.6,10.6 - 11.9 (568),2012-2014
Passaic,NJ,10.6,10.6 - 11.9 (568),2012-2014
Warren,NJ,10.6,10.6 - 11.9 (568),2012-2014
Hudson,NJ,10.6,10.6 - 11.9 (568),2012-2014
Howard,MD,10.6,10.6 - 11.9 (568),2012-2014
Knox,ME,10.6,10.6 - 11.9 (568),2012-2014
Benton,MS,10.6,10.6 - 11.9 (568),2012-2014
Ottawa,MI,10.6,10.6 - 11.9 (568),2012-2014
Dakota,MN,10.6,10.6 - 11.9 (568),2012-2014
Hennepin,MN,10.6,10.6 - 11.9 (568),2012-2014
Ozark,MO,10.6,10.6 - 11.9 (568),2012-2014
Howell,MO,10.6,10.6 - 11.9 (568),2012-2014
Vernon,MO,10.6,10.6 - 11.9 (568),2012-2014
Greene,MO,10.7,10.6 - 11.9 (568),2012-2014
Amite,MS,10.7,10.6 - 11.9 (568),2012-2014
Amite,MS,10.7,10.6 - 11.9 (568),2012-2014
Carroll,MD,10.7,10.6 - 11.9 (568),2012-2014
Suffolk,MA,10.7,10.6 - 11.9 (568),2012-2014
Eaton,MI,10.7,10.6 - 11.9 (568),2012-2014
Somerset,NJ,10.7,10.6 - 11.9 (568),2012-2014
Churchill,NV,10.7,10.6 - 11.9 (568),2012-2014
Elko,NV,10.7,10.6 - 11.9 (568),2012-2014
Broome,NY,10.7,10.6 - 11.9 (568),2012-2014
Rensselaer,NY,10.7,10.6 - 11.9 (568),2012-2014
Brunswick,NC,10.7,10.6 - 11.9 (568),2012-2014
Mitchell,NC,10.7,10.6 - 11.9 (568),2012-2014
Wake,NC,10.7,10.6 - 11.9 (568),2012-2014
Beaver,PA,10.7,10.6 - 11.9 (568),2012-2014
Adams,PA,10.7,10.6 - 11.9 (568),2012-2014
Perry,PA,10.7,10.6 - 11.9 (568),2012-2014
Lancaster,PA,10.7,10.6 - 11.9 (568),2012-2014
Lebanon,PA,10.7,10.6 - 11.9 (568),2012-2014
Harrison,OH,10.7,10.6 - 11.9 (568),2012-2014
Champaign,OH,10.7,10.6 - 11.9 (568),2012-2014
Atoka,OK,10.7,10.6 - 11.9 (568),2012-2014
Cass,IL,10.7,10.6 - 11.9 (568),2012-2014
Edgar,IL,10.7,10.6 - 11.9 (568),2012-2014
Mills,IA,10.7,10.6 - 11.9 (568),2012-2014
Washington,IN,10.7,10.6 - 11.9 (568),2012-2014
Huntington,IN,10.7,10.6 - 11.9 (568),2012-2014
Jackson,KS,10.7,10.6 - 11.9 (568),2012-2014
Ellis,KS,10.7,10.6 - 11.9 (568),2012-2014
Marion,KY,10.7,10.6 - 11.9 (568),2012-2014
Wayne,KY,10.7,10.6 - 11.9 (568),2012-2014
Forsyth,GA,10.7,10.6 - 11.9 (568),2012-2014
Pulaski,GA,10.7,10.6 - 11.9 (568),2012-2014
Cobb,GA,10.7,10.6 - 11.9 (568),2012-2014
Kings,CA,10.7,10.6 - 11.9 (568),2012-2014
San Bernardino,CA,10.7,10.6 - 11.9 (568),2012-2014
Anchorage,AK,10.7,10.6 - 11.9 (568),2012-2014
Colonial Heights,VA,10.7,10.6 - 11.9 (568),2012-2014
Rock,WI,10.7,10.6 - 11.9 (568),2012-2014
Rio Grande,PR,10.7,10.6 - 11.9 (568),2012-2014
Hampton,SC,10.7,10.6 - 11.9 (568),2012-2014
Loudon,TN,10.7,10.6 - 11.9 (568),2012-2014
Monroe,TN,10.7,10.6 - 11.9 (568),2012-2014
Floyd,TX,10.7,10.6 - 11.9 (568),2012-2014
Karnes,TX,10.7,10.6 - 11.9 (568),2012-2014
Hutchinson,TX,10.8,10.6 - 11.9 (568),2012-2014
Mills,TX,10.8,10.6 - 11.9 (568),2012-2014
Runnels,TX,10.8,10.6 - 11.9 (568),2012-2014
Sabine,TX,10.8,10.6 - 11.9 (568),2012-2014
Real,TX,10.8,10.6 - 11.9 (568),2012-2014
Amherst,VA,10.8,10.6 - 11.9 (568),2012-2014
Orange,VA,10.8,10.6 - 11.9 (568),2012-2014
Page,VA,10.8,10.6 - 11.9 (568),2012-2014
Waynesboro,VA,10.8,10.6 - 11.9 (568),2012-2014
Montgomery,AL,10.8,10.6 - 11.9 (568),2012-2014
Sutter,CA,10.8,10.6 - 11.9 (568),2012-2014
Lincoln,AR,10.8,10.6 - 11.9 (568),2012-2014
Gilchrist,FL,10.8,10.6 - 11.9 (568),2012-2014
Lake,FL,10.8,10.6 - 11.9 (568),2012-2014
Jones,GA,10.8,10.6 - 11.9 (568),2012-2014
Ohio,KY,10.8,10.6 - 11.9 (568),2012-2014
De Soto,LA,10.8,10.6 - 11.9 (568),2012-2014
Linn,KS,10.8,10.6 - 11.9 (568),2012-2014
Hendricks,IN,10.8,10.6 - 11.9 (568),2012-2014
Clinton,IA,10.8,10.6 - 11.9 (568),2012-2014
Gallatin,IL,10.8,10.6 - 11.9 (568),2012-2014
Lee,IL,10.8,10.6 - 11.9 (568),2012-2014
McLean,IL,10.8,10.6 - 11.9 (568),2012-2014
Madison,OH,10.8,10.6 - 11.9 (568),2012-2014
Darke,OH,10.8,10.6 - 11.9 (568),2012-2014
Pike,PA,10.8,10.6 - 11.9 (568),2012-2014
Osage,OK,10.8,10.6 - 11.9 (568),2012-2014
Josephine,OR,10.8,10.6 - 11.9 (568),2012-2014
Washington,OK,10.8,10.6 - 11.9 (568),2012-2014
Lewis,NY,10.8,10.6 - 11.9 (568),2012-2014
Monroe,NY,10.8,10.6 - 11.9 (568),2012-2014
Ionia,MI,10.8,10.6 - 11.9 (568),2012-2014
Kent,MI,10.8,10.6 - 11.9 (568),2012-2014
Frederick,MD,10.8,10.6 - 11.9 (568),2012-2014
Frederick,MD,10.8,10.6 - 11.9 (568),2012-2014
Berkshire,MA,10.8,10.6 - 11.9 (568),2012-2014
Lake,MI,10.9,10.6 - 11.9 (568),2012-2014
Sanilac,MI,10.9,10.6 - 11.9 (568),2012-2014
Bates,MO,10.9,10.6 - 11.9 (568),2012-2014
Barry,MO,10.9,10.6 - 11.9 (568),2012-2014
Sarpy,NE,10.9,10.6 - 11.9 (568),2012-2014
Roosevelt,NM,10.9,10.6 - 11.9 (568),2012-2014
Sussex,NJ,10.9,10.6 - 11.9 (568),2012-2014
Ocean,NJ,10.9,10.6 - 11.9 (568),2012-2014
Essex,NJ,10.9,10.6 - 11.9 (568),2012-2014
Coos,OR,10.9,10.6 - 11.9 (568),2012-2014
Nowata,OK,10.9,10.6 - 11.9 (568),2012-2014
Payne,OK,10.9,10.6 - 11.9 (568),2012-2014
Mifflin,PA,10.9,10.6 - 11.9 (568),2012-2014
Bradford,PA,10.9,10.6 - 11.9 (568),2012-2014
Williamson,IL,10.9,10.6 - 11.9 (568),2012-2014
Cumberland,IL,10.9,10.6 - 11.9 (568),2012-2014
Jennings,IN,10.9,10.6 - 11.9 (568),2012-2014
Gibson,IN,10.9,10.6 - 11.9 (568),2012-2014
Fayette,KY,10.9,10.6 - 11.9 (568),2012-2014
Lamar,GA,10.9,10.6 - 11.9 (568),2012-2014
Hamilton,FL,10.9,10.6 - 11.9 (568),2012-2014
Flagler,FL,10.9,10.6 - 11.9 (568),2012-2014
Brevard,FL,10.9,10.6 - 11.9 (568),2012-2014
Merced,CA,10.9,10.6 - 11.9 (568),2012-2014
Ashley,AR,10.9,10.6 - 11.9 (568),2012-2014
Desha,AR,10.9,10.6 - 11.9 (568),2012-2014
Cowlitz,WA,10.9,10.6 - 11.9 (568),2012-2014
Snohomish,WA,10.9,10.6 - 11.9 (568),2012-2014
Powhatan,VA,10.9,10.6 - 11.9 (568),2012-2014
Campbell,WY,10.9,10.6 - 11.9 (568),2012-2014
Manitowoc,WI,10.9,10.6 - 11.9 (568),2012-2014
Fond du Lac,WI,10.9,10.6 - 11.9 (568),2012-2014
Clark,WI,10.9,10.6 - 11.9 (568),2012-2014
Pocahontas,WV,10.9,10.6 - 11.9 (568),2012-2014
Culpeper,VA,10.9,10.6 - 11.9 (568),2012-2014
Hays,TX,10.9,10.6 - 11.9 (568),2012-2014
Erath,TX,10.9,10.6 - 11.9 (568),2012-2014
Berkeley,SC,10.9,10.6 - 11.9 (568),2012-2014
Jasper,SC,11.0,10.6 - 11.9 (568),2012-2014
Dickson,TN,11.0,10.6 - 11.9 (568),2012-2014
Burleson,TX,11.0,10.6 - 11.9 (568),2012-2014
Childress,TX,11.0,10.6 - 11.9 (568),2012-2014
Hood,TX,11.0,10.6 - 11.9 (568),2012-2014
San Augustine,TX,11.0,10.6 - 11.9 (568),2012-2014
McCulloch,TX,11.0,10.6 - 11.9 (568),2012-2014
Charles City,VA,11.0,10.6 - 11.9 (568),2012-2014
Henrico,VA,11.0,10.6 - 11.9 (568),2012-2014
Milwaukee,WI,11.0,10.6 - 11.9 (568),2012-2014
Oneida,WI,11.0,10.6 - 11.9 (568),2012-2014
McDowell,WV,11.0,10.6 - 11.9 (568),2012-2014
Crenshaw,AL,11.0,10.6 - 11.9 (568),2012-2014
Monroe,AR,11.0,10.6 - 11.9 (568),2012-2014
Levy,FL,11.0,10.6 - 11.9 (568),2012-2014
Hillsborough,FL,11.0,10.6 - 11.9 (568),2012-2014
Pasco,FL,11.0,10.6 - 11.9 (568),2012-2014
Orange,FL,11.0,10.6 - 11.9 (568),2012-2014
Rush,KS,11.0,10.6 - 11.9 (568),2012-2014
Scott,IA,11.0,10.6 - 11.9 (568),2012-2014
Tama,IA,11.0,10.6 - 11.9 (568),2012-2014
Iroquois,IL,11.0,10.6 - 11.9 (568),2012-2014
Hamilton,IL,11.0,10.6 - 11.9 (568),2012-2014
Bartholomew,IN,11.0,10.6 - 11.9 (568),2012-2014
Blair,PA,11.0,10.6 - 11.9 (568),2012-2014
Lehigh,PA,11.0,10.6 - 11.9 (568),2012-2014
McDowell,NC,11.0,10.6 - 11.9 (568),2012-2014
Mecklenburg,NC,11.0,10.6 - 11.9 (568),2012-2014
Carter,MO,11.0,10.6 - 11.9 (568),2012-2014
Oktibbeha,MS,11.0,10.6 - 11.9 (568),2012-2014
Washtenaw,MI,11.0,10.6 - 11.9 (568),2012-2014
Presque Isle,MI,11.0,10.6 - 11.9 (568),2012-2014
Kalkaska,MI,11.0,10.6 - 11.9 (568),2012-2014
Plymouth,MA,11.0,10.6 - 11.9 (568),2012-2014
Boone,MO,11.1,10.6 - 11.9 (568),2012-2014
Lincoln,MO,11.1,10.6 - 11.9 (568),2012-2014
Wyoming,NY,11.1,10.6 - 11.9 (568),2012-2014
Person,NC,11.1,10.6 - 11.9 (568),2012-2014
Moore,NC,11.1,10.6 - 11.9 (568),2012-2014
Mercer,NJ,11.1,10.6 - 11.9 (568),2012-2014
Webster,NE,11.1,10.6 - 11.9 (568),2012-2014
Webster,NE,11.1,10.6 - 11.9 (568),2012-2014
Northampton,PA,11.1,10.6 - 11.9 (568),2012-2014
Columbia,OR,11.1,10.6 - 11.9 (568),2012-2014
Holmes,OH,11.1,10.6 - 11.9 (568),2012-2014
Hamilton,OH,11.1,10.6 - 11.9 (568),2012-2014
Shelby,OH,11.1,10.6 - 11.9 (568),2012-2014
Massac,IL,11.1,10.6 - 11.9 (568),2012-2014
Madison,IL,11.1,10.6 - 11.9 (568),2012-2014
Ogle,IL,11.1,10.6 - 11.9 (568),2012-2014
Harrison,IN,11.1,10.6 - 11.9 (568),2012-2014
