County,state,value,range,year
Garfield,NE,Insufficient Data,Insufficient Data (378),2015-2017
Gosper,NE,Insufficient Data,Insufficient Data (378),2015-2017
Grant,NE,Insufficient Data,Insufficient Data (378),2015-2017
Greeley,NE,Insufficient Data,Insufficient Data (378),2015-2017
Hayes,NE,Insufficient Data,Insufficient Data (378),2015-2017
Hitchcock,NE,Insufficient Data,Insufficient Data (378),2015-2017
Hooker,NE,Insufficient Data,Insufficient Data (378),2015-2017
Johnson,NE,Insufficient Data,Insufficient Data (378),2015-2017
Keya Paha,NE,Insufficient Data,Insufficient Data (378),2015-2017
Kimball,NE,Insufficient Data,Insufficient Data (378),2015-2017
Logan,NE,Insufficient Data,Insufficient Data (378),2015-2017
Loup,NE,Insufficient Data,Insufficient Data (378),2015-2017
McPherson,NE,Insufficient Data,Insufficient Data (378),2015-2017
Nance,NE,Insufficient Data,Insufficient Data (378),2015-2017
Pawnee,NE,Insufficient Data,Insufficient Data (378),2015-2017
Perkins,NE,Insufficient Data,Insufficient Data (378),2015-2017
Rock,NE,Insufficient Data,Insufficient Data (378),2015-2017
Polk,NE,Insufficient Data,Insufficient Data (378),2015-2017
Sherman,NE,Insufficient Data,Insufficient Data (378),2015-2017
Sioux,NE,Insufficient Data,Insufficient Data (378),2015-2017
Stanton,NE,Insufficient Data,Insufficient Data (378),2015-2017
Thomas,NE,Insufficient Data,Insufficient Data (378),2015-2017
Wayne,NE,Insufficient Data,Insufficient Data (378),2015-2017
Wheeler,NE,Insufficient Data,Insufficient Data (378),2015-2017
Esmeralda,NV,Insufficient Data,Insufficient Data (378),2015-2017
Eureka,NV,Insufficient Data,Insufficient Data (378),2015-2017
Lander,NV,Insufficient Data,Insufficient Data (378),2015-2017
Mineral,NV,Insufficient Data,Insufficient Data (378),2015-2017
Storey,NV,Insufficient Data,Insufficient Data (378),2015-2017
Colfax,NM,Insufficient Data,Insufficient Data (378),2015-2017
De Baca,NM,Insufficient Data,Insufficient Data (378),2015-2017
Harding,NM,Insufficient Data,Insufficient Data (378),2015-2017
Hidalgo,NM,Insufficient Data,Insufficient Data (378),2015-2017
Mora,NM,Insufficient Data,Insufficient Data (378),2015-2017
Tyrrell,NC,Insufficient Data,Insufficient Data (378),2015-2017
Adams,ND,Insufficient Data,Insufficient Data (378),2015-2017
Billings,ND,Insufficient Data,Insufficient Data (378),2015-2017
Bowman,ND,Insufficient Data,Insufficient Data (378),2015-2017
Burke,ND,Insufficient Data,Insufficient Data (378),2015-2017
Cavalier,ND,Insufficient Data,Insufficient Data (378),2015-2017
Divide,ND,Insufficient Data,Insufficient Data (378),2015-2017
Dunn,ND,Insufficient Data,Insufficient Data (378),2015-2017
Eddy,ND,Insufficient Data,Insufficient Data (378),2015-2017
Emmons,ND,Insufficient Data,Insufficient Data (378),2015-2017
Foster,ND,Insufficient Data,Insufficient Data (378),2015-2017
Golden Valley,ND,Insufficient Data,Insufficient Data (378),2015-2017
Hettinger,ND,Insufficient Data,Insufficient Data (378),2015-2017
Kidder,ND,Insufficient Data,Insufficient Data (378),2015-2017
LaMoure,ND,Insufficient Data,Insufficient Data (378),2015-2017
Logan,ND,Insufficient Data,Insufficient Data (378),2015-2017
McIntosh,ND,Insufficient Data,Insufficient Data (378),2015-2017
Grant,ND,Insufficient Data,Insufficient Data (378),2015-2017
Oliver,ND,Insufficient Data,Insufficient Data (378),2015-2017
Ransom,ND,Insufficient Data,Insufficient Data (378),2015-2017
Renville,ND,Insufficient Data,Insufficient Data (378),2015-2017
Sheridan,ND,Insufficient Data,Insufficient Data (378),2015-2017
Sioux,ND,Insufficient Data,Insufficient Data (378),2015-2017
Slope,ND,Insufficient Data,Insufficient Data (378),2015-2017
Pierce,ND,Insufficient Data,Insufficient Data (378),2015-2017
Steele,ND,Insufficient Data,Insufficient Data (378),2015-2017
Towner,ND,Insufficient Data,Insufficient Data (378),2015-2017
Cimarron,OK,Insufficient Data,Insufficient Data (378),2015-2017
Ellis,OK,Insufficient Data,Insufficient Data (378),2015-2017
Harmon,OK,Insufficient Data,Insufficient Data (378),2015-2017
Roger Mills,OK,Insufficient Data,Insufficient Data (378),2015-2017
Gilliam,OR,Insufficient Data,Insufficient Data (378),2015-2017
Sherman,OR,Insufficient Data,Insufficient Data (378),2015-2017
Wheeler,OR,Insufficient Data,Insufficient Data (378),2015-2017
Cameron,PA,Insufficient Data,Insufficient Data (378),2015-2017
Aurora,SD,Insufficient Data,Insufficient Data (378),2015-2017
Bennett,SD,Insufficient Data,Insufficient Data (378),2015-2017
Buffalo,SD,Insufficient Data,Insufficient Data (378),2015-2017
Campbell,SD,Insufficient Data,Insufficient Data (378),2015-2017
Clark,SD,Insufficient Data,Insufficient Data (378),2015-2017
Corson,SD,Insufficient Data,Insufficient Data (378),2015-2017
Deuel,SD,Insufficient Data,Insufficient Data (378),2015-2017
Dewey,SD,Insufficient Data,Insufficient Data (378),2015-2017
Douglas,SD,Insufficient Data,Insufficient Data (378),2015-2017
Edmunds,SD,Insufficient Data,Insufficient Data (378),2015-2017
Faulk,SD,Insufficient Data,Insufficient Data (378),2015-2017
Grant,SD,Insufficient Data,Insufficient Data (378),2015-2017
Haakon,SD,Insufficient Data,Insufficient Data (378),2015-2017
Hamlin,SD,Insufficient Data,Insufficient Data (378),2015-2017
Hand,SD,Insufficient Data,Insufficient Data (378),2015-2017
Hyde,SD,Insufficient Data,Insufficient Data (378),2015-2017
Jackson,SD,Insufficient Data,Insufficient Data (378),2015-2017
Jerauld,SD,Insufficient Data,Insufficient Data (378),2015-2017
Jones,SD,Insufficient Data,Insufficient Data (378),2015-2017
Harding,SD,Insufficient Data,Insufficient Data (378),2015-2017
Lyman,SD,Insufficient Data,Insufficient Data (378),2015-2017
McPherson,SD,Insufficient Data,Insufficient Data (378),2015-2017
Marshall,SD,Insufficient Data,Insufficient Data (378),2015-2017
Mellette,SD,Insufficient Data,Insufficient Data (378),2015-2017
Miner,SD,Insufficient Data,Insufficient Data (378),2015-2017
Oglala Lakota,SD,Insufficient Data,Insufficient Data (378),2015-2017
Perkins,SD,Insufficient Data,Insufficient Data (378),2015-2017
Potter,SD,Insufficient Data,Insufficient Data (378),2015-2017
Sanborn,SD,Insufficient Data,Insufficient Data (378),2015-2017
Stanley,SD,Insufficient Data,Insufficient Data (378),2015-2017
Sully,SD,Insufficient Data,Insufficient Data (378),2015-2017
Ziebach,SD,Insufficient Data,Insufficient Data (378),2015-2017
Hancock,TN,Insufficient Data,Insufficient Data (378),2015-2017
Moore,TN,Insufficient Data,Insufficient Data (378),2015-2017
Armstrong,TX,Insufficient Data,Insufficient Data (378),2015-2017
Borden,TX,Insufficient Data,Insufficient Data (378),2015-2017
Briscoe,TX,Insufficient Data,Insufficient Data (378),2015-2017
Cochran,TX,Insufficient Data,Insufficient Data (378),2015-2017
Collingsworth,TX,Insufficient Data,Insufficient Data (378),2015-2017
Concho,TX,Insufficient Data,Insufficient Data (378),2015-2017
Cottle,TX,Insufficient Data,Insufficient Data (378),2015-2017
Crane,TX,Insufficient Data,Insufficient Data (378),2015-2017
Culberson,TX,Insufficient Data,Insufficient Data (378),2015-2017
Dickens,TX,Insufficient Data,Insufficient Data (378),2015-2017
Donley,TX,Insufficient Data,Insufficient Data (378),2015-2017
Fisher,TX,Insufficient Data,Insufficient Data (378),2015-2017
Foard,TX,Insufficient Data,Insufficient Data (378),2015-2017
Garza,TX,Insufficient Data,Insufficient Data (378),2015-2017
Glasscock,TX,Insufficient Data,Insufficient Data (378),2015-2017
Hall,TX,Insufficient Data,Insufficient Data (378),2015-2017
Hansford,TX,Insufficient Data,Insufficient Data (378),2015-2017
Hardeman,TX,Insufficient Data,Insufficient Data (378),2015-2017
Hartley,TX,Insufficient Data,Insufficient Data (378),2015-2017
Hemphill,TX,Insufficient Data,Insufficient Data (378),2015-2017
Hudspeth,TX,Insufficient Data,Insufficient Data (378),2015-2017
Irion,TX,Insufficient Data,Insufficient Data (378),2015-2017
Jeff Davis,TX,Insufficient Data,Insufficient Data (378),2015-2017
Kenedy,TX,Insufficient Data,Insufficient Data (378),2015-2017
Kent,TX,Insufficient Data,Insufficient Data (378),2015-2017
King,TX,Insufficient Data,Insufficient Data (378),2015-2017
Kinney,TX,Insufficient Data,Insufficient Data (378),2015-2017
La Salle,TX,Insufficient Data,Insufficient Data (378),2015-2017
Lipscomb,TX,Insufficient Data,Insufficient Data (378),2015-2017
Loving,TX,Insufficient Data,Insufficient Data (378),2015-2017
McMullen,TX,Insufficient Data,Insufficient Data (378),2015-2017
Martin,TX,Insufficient Data,Insufficient Data (378),2015-2017
Mason,TX,Insufficient Data,Insufficient Data (378),2015-2017
Mills,TX,Insufficient Data,Insufficient Data (378),2015-2017
Menard,TX,Insufficient Data,Insufficient Data (378),2015-2017
Motley,TX,Insufficient Data,Insufficient Data (378),2015-2017
Ochiltree,TX,Insufficient Data,Insufficient Data (378),2015-2017
Oldham,TX,Insufficient Data,Insufficient Data (378),2015-2017
Reagan,TX,Insufficient Data,Insufficient Data (378),2015-2017
Roberts,TX,Insufficient Data,Insufficient Data (378),2015-2017
Schleicher,TX,Insufficient Data,Insufficient Data (378),2015-2017
Sherman,TX,Insufficient Data,Insufficient Data (378),2015-2017
Sterling,TX,Insufficient Data,Insufficient Data (378),2015-2017
Stonewall,TX,Insufficient Data,Insufficient Data (378),2015-2017
Terrell,TX,Insufficient Data,Insufficient Data (378),2015-2017
Upton,TX,Insufficient Data,Insufficient Data (378),2015-2017
Throckmorton,TX,Insufficient Data,Insufficient Data (378),2015-2017
Winkler,TX,Insufficient Data,Insufficient Data (378),2015-2017
Yoakum,TX,Insufficient Data,Insufficient Data (378),2015-2017
Beaver,UT,Insufficient Data,Insufficient Data (378),2015-2017
Daggett,UT,Insufficient Data,Insufficient Data (378),2015-2017
Garfield,UT,Insufficient Data,Insufficient Data (378),2015-2017
Morgan,UT,Insufficient Data,Insufficient Data (378),2015-2017
Piute,UT,Insufficient Data,Insufficient Data (378),2015-2017
Rich,UT,Insufficient Data,Insufficient Data (378),2015-2017
Wayne,UT,Insufficient Data,Insufficient Data (378),2015-2017
Essex,VT,Insufficient Data,Insufficient Data (378),2015-2017
Greensville,VA,Insufficient Data,Insufficient Data (378),2015-2017
Highland,VA,Insufficient Data,Insufficient Data (378),2015-2017
Buena Vista,VA,Insufficient Data,Insufficient Data (378),2015-2017
Manassas Park,VA,Insufficient Data,Insufficient Data (378),2015-2017
Garfield,WA,Insufficient Data,Insufficient Data (378),2015-2017
Menominee,WI,Insufficient Data,Insufficient Data (378),2015-2017
Pepin,WI,Insufficient Data,Insufficient Data (378),2015-2017
Hot Springs,WY,Insufficient Data,Insufficient Data (378),2015-2017
Niobrara,WY,Insufficient Data,Insufficient Data (378),2015-2017
American Samoa,AS,Insufficient Data,Insufficient Data (378),2015-2017
Guam,GU,Insufficient Data,Insufficient Data (378),2015-2017
Mariana Islands,MP,Insufficient Data,Insufficient Data (378),2015-2017
Adjuntas,PR,Insufficient Data,Insufficient Data (378),2015-2017
Aguas Buenas,PR,Insufficient Data,Insufficient Data (378),2015-2017
Arroyo,PR,Insufficient Data,Insufficient Data (378),2015-2017
Camuy,PR,Insufficient Data,Insufficient Data (378),2015-2017
Camuy,PR,Insufficient Data,Insufficient Data (378),2015-2017
Ceiba,PR,Insufficient Data,Insufficient Data (378),2015-2017
Ciales,PR,Insufficient Data,Insufficient Data (378),2015-2017
Comerio,PR,Insufficient Data,Insufficient Data (378),2015-2017
Culebra,PR,Insufficient Data,Insufficient Data (378),2015-2017
Dorado,PR,Insufficient Data,Insufficient Data (378),2015-2017
Florida,PR,Insufficient Data,Insufficient Data (378),2015-2017
Guayanilla,PR,Insufficient Data,Insufficient Data (378),2015-2017
Gurabo,PR,Insufficient Data,Insufficient Data (378),2015-2017
Hormigueros,PR,Insufficient Data,Insufficient Data (378),2015-2017
Jayuya,PR,Insufficient Data,Insufficient Data (378),2015-2017
Juncos,PR,Insufficient Data,Insufficient Data (378),2015-2017
Las Marias,PR,Insufficient Data,Insufficient Data (378),2015-2017
Luquillo,PR,Insufficient Data,Insufficient Data (378),2015-2017
Maricao,PR,Insufficient Data,Insufficient Data (378),2015-2017
Maunabo,PR,Insufficient Data,Insufficient Data (378),2015-2017
Morovis,PR,Insufficient Data,Insufficient Data (378),2015-2017
Naguabo,PR,Insufficient Data,Insufficient Data (378),2015-2017
Naranjito,PR,Insufficient Data,Insufficient Data (378),2015-2017
Orocovis,PR,Insufficient Data,Insufficient Data (378),2015-2017
Patillas,PR,Insufficient Data,Insufficient Data (378),2015-2017
Penuelas,PR,Insufficient Data,Insufficient Data (378),2015-2017
Penuelas,PR,Insufficient Data,Insufficient Data (378),2015-2017
Rio Grande,PR,Insufficient Data,Insufficient Data (378),2015-2017
Santa Isabel,PR,Insufficient Data,Insufficient Data (378),2015-2017
Toa Alta,PR,Insufficient Data,Insufficient Data (378),2015-2017
Utuado,PR,Insufficient Data,Insufficient Data (378),2015-2017
Vieques,PR,Insufficient Data,Insufficient Data (378),2015-2017
Villalba,PR,Insufficient Data,Insufficient Data (378),2015-2017
Villalba,PR,Insufficient Data,Insufficient Data (378),2015-2017
