County,state,value,range,year
Vermillion,IN,8.3,3.1 - 8.9 (585),2011-2013
Crawford,IL,8.3,3.1 - 8.9 (585),2011-2013
Story,IA,8.3,3.1 - 8.9 (585),2011-2013
Lassen,CA,8.3,3.1 - 8.9 (585),2011-2013
Marin,CA,8.3,3.1 - 8.9 (585),2011-2013
Cleburne,AR,8.3,3.1 - 8.9 (585),2011-2013
Barranquitas,PR,8.3,3.1 - 8.9 (585),2011-2013
Sheridan,WY,8.3,3.1 - 8.9 (585),2011-2013
Barron,WI,8.3,3.1 - 8.9 (585),2011-2013
Moody,SD,8.3,3.1 - 8.9 (585),2011-2013
Brookings,SD,8.4,3.1 - 8.9 (585),2011-2013
Emery,UT,8.4,3.1 - 8.9 (585),2011-2013
Calumet,WI,8.4,3.1 - 8.9 (585),2011-2013
Sweetwater,WY,8.4,3.1 - 8.9 (585),2011-2013
Rockbridge,VA,8.4,3.1 - 8.9 (585),2011-2013
Caguas,PR,8.4,3.1 - 8.9 (585),2011-2013
Apache,AZ,8.4,3.1 - 8.9 (585),2011-2013
Webster,IA,8.4,3.1 - 8.9 (585),2011-2013
Owen,KY,8.4,3.1 - 8.9 (585),2011-2013
Putnam,IN,8.4,3.1 - 8.9 (585),2011-2013
Curry,OR,8.4,3.1 - 8.9 (585),2011-2013
Ashland,OH,8.4,3.1 - 8.9 (585),2011-2013
Stutsman,ND,8.4,3.1 - 8.9 (585),2011-2013
Jackson,NC,8.4,3.1 - 8.9 (585),2011-2013
Chouteau,MT,8.4,3.1 - 8.9 (585),2011-2013
Polk,MN,8.4,3.1 - 8.9 (585),2011-2013
Mackinac,MI,8.4,3.1 - 8.9 (585),2011-2013
Houston,MN,8.5,3.1 - 8.9 (585),2011-2013
Gallatin,MT,8.5,3.1 - 8.9 (585),2011-2013
Cherry,NE,8.5,3.1 - 8.9 (585),2011-2013
Nodaway,MO,8.5,3.1 - 8.9 (585),2011-2013
Polk,NC,8.5,3.1 - 8.9 (585),2011-2013
San Juan,NM,8.5,3.1 - 8.9 (585),2011-2013
Rio Arriba,NM,8.5,3.1 - 8.9 (585),2011-2013
Atchison,KS,8.5,3.1 - 8.9 (585),2011-2013
Ford,KS,8.5,3.1 - 8.9 (585),2011-2013
Cochise,AZ,8.5,3.1 - 8.9 (585),2011-2013
Larimer,CO,8.5,3.1 - 8.9 (585),2011-2013
Boulder,CO,8.5,3.1 - 8.9 (585),2011-2013
Yolo,CA,8.5,3.1 - 8.9 (585),2011-2013
Bonneville,ID,8.5,3.1 - 8.9 (585),2011-2013
Palm Beach,FL,8.5,3.1 - 8.9 (585),2011-2013
Calhoun,WV,8.5,3.1 - 8.9 (585),2011-2013
Marathon,WI,8.5,3.1 - 8.9 (585),2011-2013
Davis,UT,8.5,3.1 - 8.9 (585),2011-2013
Windham,VT,8.5,3.1 - 8.9 (585),2011-2013
Washington,RI,8.5,3.1 - 8.9 (585),2011-2013
Turner,SD,8.5,3.1 - 8.9 (585),2011-2013
Spink,SD,8.5,3.1 - 8.9 (585),2011-2013
Calhoun,TX,8.5,3.1 - 8.9 (585),2011-2013
Gregory,SD,8.6,3.1 - 8.9 (585),2011-2013
Ochiltree,TX,8.6,3.1 - 8.9 (585),2011-2013
Portage,WI,8.6,3.1 - 8.9 (585),2011-2013
Vega Baja,PR,8.6,3.1 - 8.9 (585),2011-2013
Villalba,PR,8.6,3.1 - 8.9 (585),2011-2013
Hawaii,HI,8.6,3.1 - 8.9 (585),2011-2013
San Mateo,CA,8.6,3.1 - 8.9 (585),2011-2013
Chicot,AR,8.6,3.1 - 8.9 (585),2011-2013
Gray,KS,8.6,3.1 - 8.9 (585),2011-2013
Barton,KS,8.6,3.1 - 8.9 (585),2011-2013
Powell,KY,8.6,3.1 - 8.9 (585),2011-2013
Parke,IN,8.6,3.1 - 8.9 (585),2011-2013
Cedar,IA,8.6,3.1 - 8.9 (585),2011-2013
Lyon,IA,8.6,3.1 - 8.9 (585),2011-2013
Bureau,IL,8.6,3.1 - 8.9 (585),2011-2013
Otero,NM,8.6,3.1 - 8.9 (585),2011-2013
Henry,OH,8.6,3.1 - 8.9 (585),2011-2013
Beaver,OK,8.6,3.1 - 8.9 (585),2011-2013
Freeborn,MN,8.6,3.1 - 8.9 (585),2011-2013
Franklin,MS,8.7,3.1 - 8.9 (585),2011-2013
Clinton,MI,8.7,3.1 - 8.9 (585),2011-2013
Hancock,ME,8.7,3.1 - 8.9 (585),2011-2013
Ramsey,ND,8.7,3.1 - 8.9 (585),2011-2013
Clinton,PA,8.7,3.1 - 8.9 (585),2011-2013
Fayette,IL,8.7,3.1 - 8.9 (585),2011-2013
Blackford,IN,8.7,3.1 - 8.9 (585),2011-2013
Pottawatomie,KS,8.7,3.1 - 8.9 (585),2011-2013
Mariposa,CA,8.7,3.1 - 8.9 (585),2011-2013
Gurabo,PR,8.7,3.1 - 8.9 (585),2011-2013
Natrona,WY,8.7,3.1 - 8.9 (585),2011-2013
Lincoln,WI,8.7,3.1 - 8.9 (585),2011-2013
Mason,WA,8.7,3.1 - 8.9 (585),2011-2013
Lampasas,TX,8.7,3.1 - 8.9 (585),2011-2013
Arlington,VA,8.7,3.1 - 8.9 (585),2011-2013
Weber,UT,8.8,3.1 - 8.9 (585),2011-2013
Lake,SD,8.8,3.1 - 8.9 (585),2011-2013
Broomfield,CO,8.8,3.1 - 8.9 (585),2011-2013
Denver,CO,8.8,3.1 - 8.9 (585),2011-2013
Yavapai,AZ,8.8,3.1 - 8.9 (585),2011-2013
Franklin,AR,8.8,3.1 - 8.9 (585),2011-2013
Poweshiek,IA,8.8,3.1 - 8.9 (585),2011-2013
Finney,KS,8.8,3.1 - 8.9 (585),2011-2013
Kootenai,ID,8.8,3.1 - 8.9 (585),2011-2013
Dallas,IA,8.8,3.1 - 8.9 (585),2011-2013
Jay,IN,8.8,3.1 - 8.9 (585),2011-2013
Washington,OR,8.8,3.1 - 8.9 (585),2011-2013
Yamhill,OR,8.8,3.1 - 8.9 (585),2011-2013
Logan,OK,8.8,3.1 - 8.9 (585),2011-2013
Webster,NE,8.8,3.1 - 8.9 (585),2011-2013
Morris,NJ,8.8,3.1 - 8.9 (585),2011-2013
Buncombe,NC,8.8,3.1 - 8.9 (585),2011-2013
Otter Tail,MN,8.8,3.1 - 8.9 (585),2011-2013
Dent,MO,8.8,3.1 - 8.9 (585),2011-2013
Big Horn,MT,8.8,3.1 - 8.9 (585),2011-2013
Rosebud,MT,8.9,3.1 - 8.9 (585),2011-2013
Buffalo,NE,8.9,3.1 - 8.9 (585),2011-2013
Renville,MN,8.9,3.1 - 8.9 (585),2011-2013
Renville,MN,8.9,3.1 - 8.9 (585),2011-2013
Steele,MN,8.9,3.1 - 8.9 (585),2011-2013
Sagadahoc,ME,8.9,3.1 - 8.9 (585),2011-2013
Allegany,NY,8.9,3.1 - 8.9 (585),2011-2013
Nassau,NY,8.9,3.1 - 8.9 (585),2011-2013
Okfuskee,OK,8.9,3.1 - 8.9 (585),2011-2013
Blaine,OK,8.9,3.1 - 8.9 (585),2011-2013
Warren,IN,8.9,3.1 - 8.9 (585),2011-2013
Jasper,IA,8.9,3.1 - 8.9 (585),2011-2013
Jones,IA,8.9,3.1 - 8.9 (585),2011-2013
Kendall,IL,8.9,3.1 - 8.9 (585),2011-2013
Jackson,KS,8.9,3.1 - 8.9 (585),2011-2013
Worth,IA,8.9,3.1 - 8.9 (585),2011-2013
Marion,KS,8.9,3.1 - 8.9 (585),2011-2013
Madison,KY,8.9,3.1 - 8.9 (585),2011-2013
Carroll,AR,8.9,3.1 - 8.9 (585),2011-2013
El Paso,CO,8.9,3.1 - 8.9 (585),2011-2013
Honolulu,HI,8.9,3.1 - 8.9 (585),2011-2013
Ada,ID,8.9,3.1 - 8.9 (585),2011-2013
Monroe,FL,8.9,3.1 - 8.9 (585),2011-2013
Edmunds,SD,8.9,3.1 - 8.9 (585),2011-2013
Bristol,RI,8.9,3.1 - 8.9 (585),2011-2013
Tooele,UT,8.9,3.1 - 8.9 (585),2011-2013
Stephens,TX,8.9,3.1 - 8.9 (585),2011-2013
Reeves,TX,8.9,3.1 - 8.9 (585),2011-2013
San Augustine,TX,8.9,3.1 - 8.9 (585),2011-2013
Gonzales,TX,8.9,3.1 - 8.9 (585),2011-2013
Vilas,WI,8.9,3.1 - 8.9 (585),2011-2013
Coamo,PR,8.9,3.1 - 8.9 (585),2011-2013
Mayaguez,PR,8.9,3.1 - 8.9 (585),2011-2013
Quebradillas,PR,9.0,9.0 - 10.6 (566),2011-2013
Walworth,WI,9.0,9.0 - 10.6 (566),2011-2013
Powhatan,VA,9.0,9.0 - 10.6 (566),2011-2013
Warren,VA,9.0,9.0 - 10.6 (566),2011-2013
Box Elder,UT,9.0,9.0 - 10.6 (566),2011-2013
Towns,GA,9.0,9.0 - 10.6 (566),2011-2013
Turner,GA,9.0,9.0 - 10.6 (566),2011-2013
Greene,GA,9.0,9.0 - 10.6 (566),2011-2013
Placer,CA,9.0,9.0 - 10.6 (566),2011-2013
San Francisco,CA,9.0,9.0 - 10.6 (566),2011-2013
Kingman,KS,9.0,9.0 - 10.6 (566),2011-2013
Bond,IL,9.0,9.0 - 10.6 (566),2011-2013
Mason,IL,9.0,9.0 - 10.6 (566),2011-2013
Adams,IA,9.0,9.0 - 10.6 (566),2011-2013
Lawrence,IN,9.0,9.0 - 10.6 (566),2011-2013
Richland,OH,9.0,9.0 - 10.6 (566),2011-2013
Traill,ND,9.0,9.0 - 10.6 (566),2011-2013
Crawford,OH,9.0,9.0 - 10.6 (566),2011-2013
San Miguel,NM,9.0,9.0 - 10.6 (566),2011-2013
Luna,NM,9.0,9.0 - 10.6 (566),2011-2013
Nye,NV,9.0,9.0 - 10.6 (566),2011-2013
McLeod,MN,9.0,9.0 - 10.6 (566),2011-2013
Oregon,MO,9.0,9.0 - 10.6 (566),2011-2013
Noxubee,MS,9.0,9.0 - 10.6 (566),2011-2013
Carroll,MO,9.1,9.0 - 10.6 (566),2011-2013
Putnam,MO,9.1,9.0 - 10.6 (566),2011-2013
Madison,NE,9.1,9.0 - 10.6 (566),2011-2013
Montgomery,MD,9.1,9.0 - 10.6 (566),2011-2013
Gladwin,MI,9.1,9.0 - 10.6 (566),2011-2013
Chenango,NY,9.1,9.0 - 10.6 (566),2011-2013
Richmond,NY,9.1,9.0 - 10.6 (566),2011-2013
Chatham,NC,9.1,9.0 - 10.6 (566),2011-2013
Westchester,NY,9.1,9.0 - 10.6 (566),2011-2013
Swain,NC,9.1,9.0 - 10.6 (566),2011-2013
Texas,OK,9.1,9.0 - 10.6 (566),2011-2013
Lane,OR,9.1,9.0 - 10.6 (566),2011-2013
Jennings,IN,9.1,9.0 - 10.6 (566),2011-2013
Pulaski,IN,9.1,9.0 - 10.6 (566),2011-2013
Jefferson,ID,9.1,9.0 - 10.6 (566),2011-2013
Polk,IA,9.1,9.0 - 10.6 (566),2011-2013
Ottawa,KS,9.1,9.0 - 10.6 (566),2011-2013
Santa Cruz,CA,9.1,9.0 - 10.6 (566),2011-2013
Orange,CA,9.1,9.0 - 10.6 (566),2011-2013
Monterey,CA,9.1,9.0 - 10.6 (566),2011-2013
Pima,AZ,9.1,9.0 - 10.6 (566),2011-2013
Pulaski,GA,9.1,9.0 - 10.6 (566),2011-2013
Kauai,HI,9.1,9.0 - 10.6 (566),2011-2013
Floyd,TX,9.1,9.0 - 10.6 (566),2011-2013
Brule,SD,9.1,9.0 - 10.6 (566),2011-2013
Manati,PR,9.1,9.0 - 10.6 (566),2011-2013
Pacific,WA,9.2,9.0 - 10.6 (566),2011-2013
Jefferson,WV,9.2,9.0 - 10.6 (566),2011-2013
Oconto,WI,9.2,9.0 - 10.6 (566),2011-2013
Jefferson,WI,9.2,9.0 - 10.6 (566),2011-2013
Monroe,WV,9.2,9.0 - 10.6 (566),2011-2013
Nicholas,WV,9.2,9.0 - 10.6 (566),2011-2013
Beaufort,SC,9.2,9.0 - 10.6 (566),2011-2013
Hamlin,SD,9.2,9.0 - 10.6 (566),2011-2013
Burnet,TX,9.2,9.0 - 10.6 (566),2011-2013
Bexar,TX,9.2,9.0 - 10.6 (566),2011-2013
Kimble,TX,9.2,9.0 - 10.6 (566),2011-2013
Starr,TX,9.2,9.0 - 10.6 (566),2011-2013
Wilkinson,GA,9.2,9.0 - 10.6 (566),2011-2013
Canyon,ID,9.2,9.0 - 10.6 (566),2011-2013
Morgan,GA,9.2,9.0 - 10.6 (566),2011-2013
Morgan,CO,9.2,9.0 - 10.6 (566),2011-2013
Hartford,CT,9.2,9.0 - 10.6 (566),2011-2013
Rooks,KS,9.2,9.0 - 10.6 (566),2011-2013
Anderson,KS,9.2,9.0 - 10.6 (566),2011-2013
Harper,KS,9.2,9.0 - 10.6 (566),2011-2013
Greenwood,KS,9.2,9.0 - 10.6 (566),2011-2013
Madison,LA,9.2,9.0 - 10.6 (566),2011-2013
Twin Falls,ID,9.2,9.0 - 10.6 (566),2011-2013
Randolph,IN,9.2,9.0 - 10.6 (566),2011-2013
Hamilton,IN,9.2,9.0 - 10.6 (566),2011-2013
Marshall,IA,9.2,9.0 - 10.6 (566),2011-2013
Dickinson,IA,9.2,9.0 - 10.6 (566),2011-2013
Fayette,OH,9.2,9.0 - 10.6 (566),2011-2013
Mountrail,ND,9.2,9.0 - 10.6 (566),2011-2013
Perquimans,NC,9.2,9.0 - 10.6 (566),2011-2013
Queens,NY,9.2,9.0 - 10.6 (566),2011-2013
Dona Ana,NM,9.2,9.0 - 10.6 (566),2011-2013
Androscoggin,ME,9.2,9.0 - 10.6 (566),2011-2013
Platte,NE,9.2,9.0 - 10.6 (566),2011-2013
Missoula,MT,9.2,9.0 - 10.6 (566),2011-2013
Wilkinson,MS,9.2,9.0 - 10.6 (566),2011-2013
Yazoo,MS,9.3,9.0 - 10.6 (566),2011-2013
Stone,MS,9.3,9.0 - 10.6 (566),2011-2013
Merrick,NE,9.3,9.0 - 10.6 (566),2011-2013
Delaware,NY,9.3,9.0 - 10.6 (566),2011-2013
Grand Forks,ND,9.3,9.0 - 10.6 (566),2011-2013
Hughes,OK,9.3,9.0 - 10.6 (566),2011-2013
Malheur,OR,9.3,9.0 - 10.6 (566),2011-2013
Susquehanna,PA,9.3,9.0 - 10.6 (566),2011-2013
Floyd,IA,9.3,9.0 - 10.6 (566),2011-2013
Butler,IA,9.3,9.0 - 10.6 (566),2011-2013
Keokuk,IA,9.3,9.0 - 10.6 (566),2011-2013
Fayette,GA,9.3,9.0 - 10.6 (566),2011-2013
Bannock,ID,9.3,9.0 - 10.6 (566),2011-2013
Tuolumne,CA,9.3,9.0 - 10.6 (566),2011-2013
Ventura,CA,9.3,9.0 - 10.6 (566),2011-2013
Adams,CO,9.3,9.0 - 10.6 (566),2011-2013
Uintah,UT,9.3,9.0 - 10.6 (566),2011-2013
Washington,UT,9.3,9.0 - 10.6 (566),2011-2013
Fairfax,VA,9.3,9.0 - 10.6 (566),2011-2013
Llano,TX,9.3,9.0 - 10.6 (566),2011-2013
Randall,TX,9.3,9.0 - 10.6 (566),2011-2013
Kerr,TX,9.3,9.0 - 10.6 (566),2011-2013
Bandera,TX,9.3,9.0 - 10.6 (566),2011-2013
Kingsbury,SD,9.3,9.0 - 10.6 (566),2011-2013
Fond du Lac,WI,9.3,9.0 - 10.6 (566),2011-2013
Dane,WI,9.3,9.0 - 10.6 (566),2011-2013
Whatcom,WA,9.3,9.0 - 10.6 (566),2011-2013
Falls Church,VA,9.4,9.0 - 10.6 (566),2011-2013
Williamson,TN,9.4,9.0 - 10.6 (566),2011-2013
Charles City,VA,9.4,9.0 - 10.6 (566),2011-2013
Santa Barbara,CA,9.4,9.0 - 10.6 (566),2011-2013
San Diego,CA,9.4,9.0 - 10.6 (566),2011-2013
El Dorado,CA,9.4,9.0 - 10.6 (566),2011-2013
Graham,AZ,9.4,9.0 - 10.6 (566),2011-2013
Broward,FL,9.4,9.0 - 10.6 (566),2011-2013
Miami,IN,9.4,9.0 - 10.6 (566),2011-2013
Jerome,ID,9.4,9.0 - 10.6 (566),2011-2013
Marshall,IL,9.4,9.0 - 10.6 (566),2011-2013
Schuyler,IL,9.4,9.0 - 10.6 (566),2011-2013
Jessamine,KY,9.4,9.0 - 10.6 (566),2011-2013
Knox,KY,9.4,9.0 - 10.6 (566),2011-2013
Nowata,OK,9.4,9.0 - 10.6 (566),2011-2013
Genesee,NY,9.4,9.0 - 10.6 (566),2011-2013
Dakota,NE,9.4,9.0 - 10.6 (566),2011-2013
Christian,MO,9.4,9.0 - 10.6 (566),2011-2013
Perry,MO,9.4,9.0 - 10.6 (566),2011-2013
Lincoln,ME,9.4,9.0 - 10.6 (566),2011-2013
Hampshire,MA,9.4,9.0 - 10.6 (566),2011-2013
Kandiyohi,MN,9.4,9.0 - 10.6 (566),2011-2013
Olmsted,MN,9.4,9.0 - 10.6 (566),2011-2013
Middlesex,MA,9.5,9.0 - 10.6 (566),2011-2013
Lewis and Clark,MT,9.5,9.0 - 10.6 (566),2011-2013
Taos,NM,9.5,9.0 - 10.6 (566),2011-2013
Cass,ND,9.5,9.0 - 10.6 (566),2011-2013
Osage,OK,9.5,9.0 - 10.6 (566),2011-2013
Lincoln,OK,9.5,9.0 - 10.6 (566),2011-2013
Douglas,OR,9.5,9.0 - 10.6 (566),2011-2013
Seneca,OH,9.5,9.0 - 10.6 (566),2011-2013
Hocking,OH,9.5,9.0 - 10.6 (566),2011-2013
Osborne,KS,9.5,9.0 - 10.6 (566),2011-2013
Monroe,IL,9.5,9.0 - 10.6 (566),2011-2013
Grant,IN,9.5,9.0 - 10.6 (566),2011-2013
Johnson,IA,9.5,9.0 - 10.6 (566),2011-2013
Litchfield,CT,9.5,9.0 - 10.6 (566),2011-2013
Columbia,GA,9.5,9.0 - 10.6 (566),2011-2013
Putnam,GA,9.5,9.0 - 10.6 (566),2011-2013
Contra Costa,CA,9.5,9.0 - 10.6 (566),2011-2013
Yuba,CA,9.5,9.0 - 10.6 (566),2011-2013
Elbert,CO,9.5,9.0 - 10.6 (566),2011-2013
Day,SD,9.5,9.0 - 10.6 (566),2011-2013
Buena Vista,VA,9.5,9.0 - 10.6 (566),2011-2013
Clallam,WA,9.5,9.0 - 10.6 (566),2011-2013
Sublette,WY,9.5,9.0 - 10.6 (566),2011-2013
Outagamie,WI,9.6,9.0 - 10.6 (566),2011-2013
Buffalo,WI,9.6,9.0 - 10.6 (566),2011-2013
Williamsburg,VA,9.6,9.0 - 10.6 (566),2011-2013
Grant,WA,9.6,9.0 - 10.6 (566),2011-2013
King,WA,9.6,9.0 - 10.6 (566),2011-2013
Cidra,PR,9.6,9.0 - 10.6 (566),2011-2013
Providence,RI,9.6,9.0 - 10.6 (566),2011-2013
Comanche,TX,9.6,9.0 - 10.6 (566),2011-2013
Utah,UT,9.6,9.0 - 10.6 (566),2011-2013
Medina,TX,9.6,9.0 - 10.6 (566),2011-2013
Conejos,CO,9.6,9.0 - 10.6 (566),2011-2013
Alameda,CA,9.6,9.0 - 10.6 (566),2011-2013
Johnson,AR,9.6,9.0 - 10.6 (566),2011-2013
Fulton,AR,9.6,9.0 - 10.6 (566),2011-2013
Monroe,GA,9.6,9.0 - 10.6 (566),2011-2013
Meriwether,GA,9.6,9.0 - 10.6 (566),2011-2013
Sarasota,FL,9.6,9.0 - 10.6 (566),2011-2013
Banks,GA,9.6,9.0 - 10.6 (566),2011-2013
Weld,CO,9.6,9.0 - 10.6 (566),2011-2013
Fairfield,CT,9.6,9.0 - 10.6 (566),2011-2013
Tolland,CT,9.6,9.0 - 10.6 (566),2011-2013
Cerro Gordo,IA,9.6,9.0 - 10.6 (566),2011-2013
White,IN,9.6,9.0 - 10.6 (566),2011-2013
Richland,IL,9.6,9.0 - 10.6 (566),2011-2013
Clay,IN,9.6,9.0 - 10.6 (566),2011-2013
Owyhee,ID,9.6,9.0 - 10.6 (566),2011-2013
Bourbon,KS,9.6,9.0 - 10.6 (566),2011-2013
Emmons,ND,9.6,9.0 - 10.6 (566),2011-2013
Mercer,ND,9.6,9.0 - 10.6 (566),2011-2013
Mitchell,NC,9.6,9.0 - 10.6 (566),2011-2013
Clay,NC,9.6,9.0 - 10.6 (566),2011-2013
Franklin,NE,9.6,9.0 - 10.6 (566),2011-2013
Douglas,MO,9.6,9.0 - 10.6 (566),2011-2013
Hickory,MO,9.6,9.0 - 10.6 (566),2011-2013
Clarke,MS,9.6,9.0 - 10.6 (566),2011-2013
Blue Earth,MN,9.6,9.0 - 10.6 (566),2011-2013
Presque Isle,MI,9.7,9.0 - 10.6 (566),2011-2013
Kittson,MN,9.7,9.0 - 10.6 (566),2011-2013
Douglas,MN,9.7,9.0 - 10.6 (566),2011-2013
Alcona,MI,9.7,9.0 - 10.6 (566),2011-2013
Benzie,MI,9.7,9.0 - 10.6 (566),2011-2013
McLean,ND,9.7,9.0 - 10.6 (566),2011-2013
Roosevelt,NM,9.7,9.0 - 10.6 (566),2011-2013
Montgomery,NY,9.7,9.0 - 10.6 (566),2011-2013
Strafford,NH,9.7,9.0 - 10.6 (566),2011-2013
Hunterdon,NJ,9.7,9.0 - 10.6 (566),2011-2013
Multnomah,OR,9.7,9.0 - 10.6 (566),2011-2013
Tioga,PA,9.7,9.0 - 10.6 (566),2011-2013
Sullivan,PA,9.7,9.0 - 10.6 (566),2011-2013
Russell,KS,9.7,9.0 - 10.6 (566),2011-2013
Cass,IL,9.7,9.0 - 10.6 (566),2011-2013
DeKalb,IL,9.7,9.0 - 10.6 (566),2011-2013
Clinton,IN,9.7,9.0 - 10.6 (566),2011-2013
Warren,IL,9.7,9.0 - 10.6 (566),2011-2013
Lee,IA,9.7,9.0 - 10.6 (566),2011-2013
Otero,CO,9.7,9.0 - 10.6 (566),2011-2013
Park,CO,9.7,9.0 - 10.6 (566),2011-2013
Collier,FL,9.7,9.0 - 10.6 (566),2011-2013
Juneau,AK,9.7,9.0 - 10.6 (566),2011-2013
Delta,CO,9.7,9.0 - 10.6 (566),2011-2013
San Benito,CA,9.7,9.0 - 10.6 (566),2011-2013
Lamb,TX,9.7,9.0 - 10.6 (566),2011-2013
Haskell,TX,9.7,9.0 - 10.6 (566),2011-2013
Wilson,TX,9.7,9.0 - 10.6 (566),2011-2013
Clark,SD,9.7,9.0 - 10.6 (566),2011-2013
Pleasants,WV,9.7,9.0 - 10.6 (566),2011-2013
Pocahontas,WV,9.7,9.0 - 10.6 (566),2011-2013
Taylor,WV,9.8,9.0 - 10.6 (566),2011-2013
Eau Claire,WI,9.8,9.0 - 10.6 (566),2011-2013
Juneau,WI,9.8,9.0 - 10.6 (566),2011-2013
Sheboygan,WI,9.8,9.0 - 10.6 (566),2011-2013
Fremont,WY,9.8,9.0 - 10.6 (566),2011-2013
Skagit,WA,9.8,9.0 - 10.6 (566),2011-2013
Prince William,VA,9.8,9.0 - 10.6 (566),2011-2013
Hormigueros,PR,9.8,9.0 - 10.6 (566),2011-2013
Comal,TX,9.8,9.0 - 10.6 (566),2011-2013
Scurry,TX,9.8,9.0 - 10.6 (566),2011-2013
Travis,TX,9.8,9.0 - 10.6 (566),2011-2013
Clarke,VA,9.8,9.0 - 10.6 (566),2011-2013
Chittenden,VT,9.8,9.0 - 10.6 (566),2011-2013
Searcy,AR,9.8,9.0 - 10.6 (566),2011-2013
Ashley,AR,9.8,9.0 - 10.6 (566),2011-2013
Pueblo,CO,9.8,9.0 - 10.6 (566),2011-2013
Carroll,GA,9.8,9.0 - 10.6 (566),2011-2013
Liberty,GA,9.8,9.0 - 10.6 (566),2011-2013
Gwinnett,GA,9.8,9.0 - 10.6 (566),2011-2013
Hancock,IA,9.8,9.0 - 10.6 (566),2011-2013
Woodford,IL,9.8,9.0 - 10.6 (566),2011-2013
Macoupin,IL,9.8,9.0 - 10.6 (566),2011-2013
Logan,IL,9.8,9.0 - 10.6 (566),2011-2013
Payette,ID,9.8,9.0 - 10.6 (566),2011-2013
McPherson,KS,9.8,9.0 - 10.6 (566),2011-2013
Estill,KY,9.8,9.0 - 10.6 (566),2011-2013
Jackson,OH,9.8,9.0 - 10.6 (566),2011-2013
Haskell,OK,9.8,9.0 - 10.6 (566),2011-2013
Bergen,NJ,9.8,9.0 - 10.6 (566),2011-2013
Chaves,NM,9.8,9.0 - 10.6 (566),2011-2013
Schoharie,NY,9.8,9.0 - 10.6 (566),2011-2013
Otsego,NY,9.8,9.0 - 10.6 (566),2011-2013
Norfolk,MA,9.8,9.0 - 10.6 (566),2011-2013
Carver,MN,9.8,9.0 - 10.6 (566),2011-2013
Chisago,MN,9.8,9.0 - 10.6 (566),2011-2013
Cedar,MO,9.8,9.0 - 10.6 (566),2011-2013
Dodge,NE,9.8,9.0 - 10.6 (566),2011-2013
Silver Bow,MT,9.8,9.0 - 10.6 (566),2011-2013
Macon,MO,9.9,9.0 - 10.6 (566),2011-2013
Crow Wing,MN,9.9,9.0 - 10.6 (566),2011-2013
Itasca,MN,9.9,9.0 - 10.6 (566),2011-2013
Midland,MI,9.9,9.0 - 10.6 (566),2011-2013
Franklin,ME,9.9,9.0 - 10.6 (566),2011-2013
Schenectady,NY,9.9,9.0 - 10.6 (566),2011-2013
Essex,NY,9.9,9.0 - 10.6 (566),2011-2013
Merrimack,NH,9.9,9.0 - 10.6 (566),2011-2013
Carson City,NV,9.9,9.0 - 10.6 (566),2011-2013
Wyoming,NY,9.9,9.0 - 10.6 (566),2011-2013
Alfalfa,OK,9.9,9.0 - 10.6 (566),2011-2013
Putnam,OH,9.9,9.0 - 10.6 (566),2011-2013
Morrow,OH,9.9,9.0 - 10.6 (566),2011-2013
Sargent,ND,9.9,9.0 - 10.6 (566),2011-2013
Clackamas,OR,9.9,9.0 - 10.6 (566),2011-2013
Carroll,KY,9.9,9.0 - 10.6 (566),2011-2013
Green,KY,9.9,9.0 - 10.6 (566),2011-2013
Cowley,KS,9.9,9.0 - 10.6 (566),2011-2013
Clay,IL,9.9,9.0 - 10.6 (566),2011-2013
Cumberland,IL,9.9,9.0 - 10.6 (566),2011-2013
Hancock,IL,9.9,9.0 - 10.6 (566),2011-2013
Perry,IL,9.9,9.0 - 10.6 (566),2011-2013
Boone,IN,9.9,9.0 - 10.6 (566),2011-2013
Linn,IA,9.9,9.0 - 10.6 (566),2011-2013
Rush,IN,9.9,9.0 - 10.6 (566),2011-2013
Calhoun,GA,9.9,9.0 - 10.6 (566),2011-2013
Amador,CA,9.9,9.0 - 10.6 (566),2011-2013
Los Angeles,CA,9.9,9.0 - 10.6 (566),2011-2013
Madera,CA,9.9,9.0 - 10.6 (566),2011-2013
Bennington,VT,9.9,9.0 - 10.6 (566),2011-2013
Frederick,VA,9.9,9.0 - 10.6 (566),2011-2013
Iron,UT,9.9,9.0 - 10.6 (566),2011-2013
Jackson,TX,9.9,9.0 - 10.6 (566),2011-2013
Hockley,TX,9.9,9.0 - 10.6 (566),2011-2013
Pennington,SD,9.9,9.0 - 10.6 (566),2011-2013
Pennington,SD,9.9,9.0 - 10.6 (566),2011-2013
Alexandria,VA,9.9,9.0 - 10.6 (566),2011-2013
Chelan,WA,9.9,9.0 - 10.6 (566),2011-2013
Grant,WV,9.9,9.0 - 10.6 (566),2011-2013
Washington,WI,9.9,9.0 - 10.6 (566),2011-2013
Columbia,WI,9.9,9.0 - 10.6 (566),2011-2013
Winnebago,WI,10.0,9.0 - 10.6 (566),2011-2013
Charlottesville,VA,10.0,9.0 - 10.6 (566),2011-2013
Fairfax City,VA,10.0,9.0 - 10.6 (566),2011-2013
Greenville,SC,10.0,9.0 - 10.6 (566),2011-2013
Hutchinson,TX,10.0,9.0 - 10.6 (566),2011-2013
Frio,TX,10.0,9.0 - 10.6 (566),2011-2013
Williamson,TX,10.0,9.0 - 10.6 (566),2011-2013
