County,state,value,range,year
Henry,IA,8.4,3.3 - 8.9 (572),2014-2016
Houston,MN,8.4,3.3 - 8.9 (572),2014-2016
Valley,MT,8.4,3.3 - 8.9 (572),2014-2016
Gage,NE,8.4,3.3 - 8.9 (572),2014-2016
Howard,NE,8.4,3.3 - 8.9 (572),2014-2016
Barry,MO,8.4,3.3 - 8.9 (572),2014-2016
Polk,NC,8.4,3.3 - 8.9 (572),2014-2016
Avery,NC,8.4,3.3 - 8.9 (572),2014-2016
Washington,NE,8.4,3.3 - 8.9 (572),2014-2016
Yancey,NC,8.5,3.3 - 8.9 (572),2014-2016
Klamath,OR,8.5,3.3 - 8.9 (572),2014-2016
Paulding,OH,8.5,3.3 - 8.9 (572),2014-2016
Linn,MO,8.5,3.3 - 8.9 (572),2014-2016
Nodaway,MO,8.5,3.3 - 8.9 (572),2014-2016
Cass,NE,8.5,3.3 - 8.9 (572),2014-2016
Rosebud,MT,8.5,3.3 - 8.9 (572),2014-2016
Rosebud,MT,8.5,3.3 - 8.9 (572),2014-2016
Decatur,IN,8.5,3.3 - 8.9 (572),2014-2016
Russell,KS,8.5,3.3 - 8.9 (572),2014-2016
Orange,CA,8.5,3.3 - 8.9 (572),2014-2016
Columbia,WA,8.5,3.3 - 8.9 (572),2014-2016
Blanco,TX,8.5,3.3 - 8.9 (572),2014-2016
Lake,SD,8.5,3.3 - 8.9 (572),2014-2016
Salt Lake,UT,8.5,3.3 - 8.9 (572),2014-2016
Mitchell,TX,8.5,3.3 - 8.9 (572),2014-2016
Gonzales,TX,8.5,3.3 - 8.9 (572),2014-2016
Gregory,SD,8.6,3.3 - 8.9 (572),2014-2016
Aransas,TX,8.6,3.3 - 8.9 (572),2014-2016
Door,WI,8.6,3.3 - 8.9 (572),2014-2016
Sheboygan,WI,8.6,3.3 - 8.9 (572),2014-2016
Vega Baja,PR,8.6,3.3 - 8.9 (572),2014-2016
Mendocino,CA,8.6,3.3 - 8.9 (572),2014-2016
Douglas,CO,8.6,3.3 - 8.9 (572),2014-2016
Ashley,AR,8.6,3.3 - 8.9 (572),2014-2016
Juneau,AK,8.6,3.3 - 8.9 (572),2014-2016
Bannock,ID,8.6,3.3 - 8.9 (572),2014-2016
Dickinson,KS,8.6,3.3 - 8.9 (572),2014-2016
Decatur,IA,8.6,3.3 - 8.9 (572),2014-2016
Ripley,IN,8.6,3.3 - 8.9 (572),2014-2016
Gallatin,MT,8.6,3.3 - 8.9 (572),2014-2016
Itasca,MN,8.6,3.3 - 8.9 (572),2014-2016
Rock,MN,8.6,3.3 - 8.9 (572),2014-2016
Montgomery,MD,8.6,3.3 - 8.9 (572),2014-2016
Williams,OH,8.6,3.3 - 8.9 (572),2014-2016
Buncombe,NC,8.6,3.3 - 8.9 (572),2014-2016
Chatham,NC,8.6,3.3 - 8.9 (572),2014-2016
Jackson,NC,8.6,3.3 - 8.9 (572),2014-2016
Schoharie,NY,8.7,3.3 - 8.9 (572),2014-2016
Schuyler,NY,8.7,3.3 - 8.9 (572),2014-2016
Warren,NY,8.7,3.3 - 8.9 (572),2014-2016
Cheshire,NH,8.7,3.3 - 8.9 (572),2014-2016
Socorro,NM,8.7,3.3 - 8.9 (572),2014-2016
Dona Ana,NM,8.7,3.3 - 8.9 (572),2014-2016
Blaine,MT,8.7,3.3 - 8.9 (572),2014-2016
Holt,NE,8.7,3.3 - 8.9 (572),2014-2016
Pierce,NE,8.7,3.3 - 8.9 (572),2014-2016
Butler,IA,8.7,3.3 - 8.9 (572),2014-2016
Stephenson,IL,8.7,3.3 - 8.9 (572),2014-2016
Bureau,IL,8.7,3.3 - 8.9 (572),2014-2016
Ellsworth,KS,8.7,3.3 - 8.9 (572),2014-2016
Gooding,ID,8.7,3.3 - 8.9 (572),2014-2016
Morgan,GA,8.7,3.3 - 8.9 (572),2014-2016
Pima,AZ,8.7,3.3 - 8.9 (572),2014-2016
Graham,AZ,8.7,3.3 - 8.9 (572),2014-2016
La Plata,CO,8.7,3.3 - 8.9 (572),2014-2016
Winnebago,IA,8.8,3.3 - 8.9 (572),2014-2016
Barton,KS,8.8,3.3 - 8.9 (572),2014-2016
Pottawatomie,KS,8.8,3.3 - 8.9 (572),2014-2016
Union,IL,8.8,3.3 - 8.9 (572),2014-2016
Jackson,IA,8.8,3.3 - 8.9 (572),2014-2016
Lawrence,IN,8.8,3.3 - 8.9 (572),2014-2016
Knox,NE,8.8,3.3 - 8.9 (572),2014-2016
Carbon,MT,8.8,3.3 - 8.9 (572),2014-2016
Stevens,MN,8.8,3.3 - 8.9 (572),2014-2016
Lake,MN,8.8,3.3 - 8.9 (572),2014-2016
Koochiching,MN,8.8,3.3 - 8.9 (572),2014-2016
Morrison,MN,8.8,3.3 - 8.9 (572),2014-2016
San Juan,NM,8.8,3.3 - 8.9 (572),2014-2016
Thurston,NE,8.8,3.3 - 8.9 (572),2014-2016
Nye,NV,8.8,3.3 - 8.9 (572),2014-2016
Alleghany,NC,8.8,3.3 - 8.9 (572),2014-2016
Potter,PA,8.8,3.3 - 8.9 (572),2014-2016
Juana Diaz,PR,8.8,3.3 - 8.9 (572),2014-2016
Walworth,WI,8.8,3.3 - 8.9 (572),2014-2016
Ozaukee,WI,8.8,3.3 - 8.9 (572),2014-2016
Pocahontas,WV,8.8,3.3 - 8.9 (572),2014-2016
Roane,WV,8.8,3.3 - 8.9 (572),2014-2016
Manassas,VA,8.8,3.3 - 8.9 (572),2014-2016
Brewster,TX,8.8,3.3 - 8.9 (572),2014-2016
Decatur,TN,8.8,3.3 - 8.9 (572),2014-2016
Allendale,SC,8.8,3.3 - 8.9 (572),2014-2016
El Paso,TX,8.8,3.3 - 8.9 (572),2014-2016
Duchesne,UT,8.8,3.3 - 8.9 (572),2014-2016
Washington,UT,8.8,3.3 - 8.9 (572),2014-2016
Chittenden,VT,8.8,3.3 - 8.9 (572),2014-2016
Utah,UT,8.9,3.3 - 8.9 (572),2014-2016
Llano,TX,8.9,3.3 - 8.9 (572),2014-2016
Lavaca,TX,8.9,3.3 - 8.9 (572),2014-2016
Williamsburg,VA,8.9,3.3 - 8.9 (572),2014-2016
Grant,WV,8.9,3.3 - 8.9 (572),2014-2016
Monroe,WV,8.9,3.3 - 8.9 (572),2014-2016
Clark,WI,8.9,3.3 - 8.9 (572),2014-2016
Lares,PR,8.9,3.3 - 8.9 (572),2014-2016
Clackamas,OR,8.9,3.3 - 8.9 (572),2014-2016
Curry,OR,8.9,3.3 - 8.9 (572),2014-2016
Wasco,OR,8.9,3.3 - 8.9 (572),2014-2016
Tompkins,NY,8.9,3.3 - 8.9 (572),2014-2016
Nassau,NY,8.9,3.3 - 8.9 (572),2014-2016
Essex,NY,8.9,3.3 - 8.9 (572),2014-2016
McLeod,MN,8.9,3.3 - 8.9 (572),2014-2016
Douglas,MN,8.9,3.3 - 8.9 (572),2014-2016
Blue Earth,MN,8.9,3.3 - 8.9 (572),2014-2016
Polk,MN,8.9,3.3 - 8.9 (572),2014-2016
Lewis and Clark,MT,8.9,3.3 - 8.9 (572),2014-2016
Saline,NE,8.9,3.3 - 8.9 (572),2014-2016
Hamilton,IN,8.9,3.3 - 8.9 (572),2014-2016
White,IN,8.9,3.3 - 8.9 (572),2014-2016
Jasper,IA,8.9,3.3 - 8.9 (572),2014-2016
Stafford,KS,8.9,3.3 - 8.9 (572),2014-2016
Palo Alto,IA,8.9,3.3 - 8.9 (572),2014-2016
Larimer,CO,8.9,3.3 - 8.9 (572),2014-2016
Greene,GA,8.9,3.3 - 8.9 (572),2014-2016
Kootenai,ID,8.9,3.3 - 8.9 (572),2014-2016
Palm Beach,FL,8.9,3.3 - 8.9 (572),2014-2016
Monroe,GA,9.0,9.0 - 10.7 (571),2014-2016
Putnam,GA,9.0,9.0 - 10.7 (571),2014-2016
San Diego,CA,9.0,9.0 - 10.7 (571),2014-2016
Greenlee,AZ,9.0,9.0 - 10.7 (571),2014-2016
Cochise,AZ,9.0,9.0 - 10.7 (571),2014-2016
Carroll,AR,9.0,9.0 - 10.7 (571),2014-2016
Wright,IA,9.0,9.0 - 10.7 (571),2014-2016
Gray,KS,9.0,9.0 - 10.7 (571),2014-2016
Miami,KS,9.0,9.0 - 10.7 (571),2014-2016
Humboldt,IA,9.0,9.0 - 10.7 (571),2014-2016
Fremont,IA,9.0,9.0 - 10.7 (571),2014-2016
Adams,IA,9.0,9.0 - 10.7 (571),2014-2016
Wabash,IL,9.0,9.0 - 10.7 (571),2014-2016
Montgomery,IL,9.0,9.0 - 10.7 (571),2014-2016
Henry,IL,9.0,9.0 - 10.7 (571),2014-2016
Hill,MT,9.0,9.0 - 10.7 (571),2014-2016
Schoolcraft,MI,9.0,9.0 - 10.7 (571),2014-2016
Tensas,LA,9.0,9.0 - 10.7 (571),2014-2016
Morris,NJ,9.0,9.0 - 10.7 (571),2014-2016
Westchester,NY,9.0,9.0 - 10.7 (571),2014-2016
Josephine,OR,9.0,9.0 - 10.7 (571),2014-2016
Hormigueros,PR,9.0,9.0 - 10.7 (571),2014-2016
Dane,WI,9.0,9.0 - 10.7 (571),2014-2016
Oneida,WI,9.0,9.0 - 10.7 (571),2014-2016
Crook,WY,9.0,9.0 - 10.7 (571),2014-2016
Grant,WA,9.0,9.0 - 10.7 (571),2014-2016
Wasatch,UT,9.0,9.0 - 10.7 (571),2014-2016
Swisher,TX,9.0,9.0 - 10.7 (571),2014-2016
Fall River,SD,9.0,9.0 - 10.7 (571),2014-2016
Clay,SD,9.1,9.0 - 10.7 (571),2014-2016
Oconee,SC,9.1,9.0 - 10.7 (571),2014-2016
Summit,UT,9.1,9.0 - 10.7 (571),2014-2016
Loudoun,VA,9.1,9.0 - 10.7 (571),2014-2016
Franklin,WA,9.1,9.0 - 10.7 (571),2014-2016
Galax,VA,9.1,9.0 - 10.7 (571),2014-2016
Charlottesville,VA,9.1,9.0 - 10.7 (571),2014-2016
Summers,WV,9.1,9.0 - 10.7 (571),2014-2016
Taylor,WV,9.1,9.0 - 10.7 (571),2014-2016
Dewey,OK,9.1,9.0 - 10.7 (571),2014-2016
Washington,NY,9.1,9.0 - 10.7 (571),2014-2016
Cherokee,NC,9.1,9.0 - 10.7 (571),2014-2016
Saunders,NE,9.1,9.0 - 10.7 (571),2014-2016
Queens,NY,9.1,9.0 - 10.7 (571),2014-2016
Roosevelt,NM,9.1,9.0 - 10.7 (571),2014-2016
Middlesex,MA,9.1,9.0 - 10.7 (571),2014-2016
Charlevoix,MI,9.1,9.0 - 10.7 (571),2014-2016
Tama,IA,9.1,9.0 - 10.7 (571),2014-2016
Yolo,CA,9.1,9.0 - 10.7 (571),2014-2016
Kit Carson,CO,9.1,9.0 - 10.7 (571),2014-2016
Stone,AR,9.1,9.0 - 10.7 (571),2014-2016
Scott,AR,9.1,9.0 - 10.7 (571),2014-2016
Custer,ID,9.1,9.0 - 10.7 (571),2014-2016
Ada,ID,9.1,9.0 - 10.7 (571),2014-2016
Bonneville,ID,9.1,9.0 - 10.7 (571),2014-2016
Weld,CO,9.2,9.0 - 10.7 (571),2014-2016
Hartford,CT,9.2,9.0 - 10.7 (571),2014-2016
Jefferson,CO,9.2,9.0 - 10.7 (571),2014-2016
Lincoln,CO,9.2,9.0 - 10.7 (571),2014-2016
Santa Barbara,CA,9.2,9.0 - 10.7 (571),2014-2016
Solano,CA,9.2,9.0 - 10.7 (571),2014-2016
Clay,AR,9.2,9.0 - 10.7 (571),2014-2016
Fairbanks North Star,AK,9.2,9.0 - 10.7 (571),2014-2016
Wabash,IN,9.2,9.0 - 10.7 (571),2014-2016
Norfolk,MA,9.2,9.0 - 10.7 (571),2014-2016
Luce,MI,9.2,9.0 - 10.7 (571),2014-2016
West Feliciana,LA,9.2,9.0 - 10.7 (571),2014-2016
Fillmore,MN,9.2,9.0 - 10.7 (571),2014-2016
Audrain,MO,9.2,9.0 - 10.7 (571),2014-2016
Douglas,NV,9.2,9.0 - 10.7 (571),2014-2016
Bergen,NJ,9.2,9.0 - 10.7 (571),2014-2016
Chowan,NC,9.2,9.0 - 10.7 (571),2014-2016
Sweetwater,WY,9.2,9.0 - 10.7 (571),2014-2016
Adams,WA,9.2,9.0 - 10.7 (571),2014-2016
Kendall,TX,9.2,9.0 - 10.7 (571),2014-2016
Greene,VA,9.3,9.0 - 10.7 (571),2014-2016
Hanson,SD,9.3,9.0 - 10.7 (571),2014-2016
Barranquitas,PR,9.3,9.0 - 10.7 (571),2014-2016
Winnebago,WI,9.3,9.0 - 10.7 (571),2014-2016
Wood,WI,9.3,9.0 - 10.7 (571),2014-2016
Mayaguez,PR,9.3,9.0 - 10.7 (571),2014-2016
Swain,NC,9.3,9.0 - 10.7 (571),2014-2016
Hunterdon,NJ,9.3,9.0 - 10.7 (571),2014-2016
Jefferson,NY,9.3,9.0 - 10.7 (571),2014-2016
Multnomah,OR,9.3,9.0 - 10.7 (571),2014-2016
Teton,MT,9.3,9.0 - 10.7 (571),2014-2016
Crow Wing,MN,9.3,9.0 - 10.7 (571),2014-2016
Mills,IA,9.3,9.0 - 10.7 (571),2014-2016
Nez Perce,ID,9.3,9.0 - 10.7 (571),2014-2016
Macoupin,IL,9.3,9.0 - 10.7 (571),2014-2016
Washington,IL,9.3,9.0 - 10.7 (571),2014-2016
Greenwood,KS,9.3,9.0 - 10.7 (571),2014-2016
Ford,KS,9.3,9.0 - 10.7 (571),2014-2016
McPherson,KS,9.3,9.0 - 10.7 (571),2014-2016
Marion,KS,9.3,9.0 - 10.7 (571),2014-2016
Estill,KY,9.3,9.0 - 10.7 (571),2014-2016
Yavapai,AZ,9.3,9.0 - 10.7 (571),2014-2016
Tuolumne,CA,9.3,9.0 - 10.7 (571),2014-2016
El Dorado,CA,9.3,9.0 - 10.7 (571),2014-2016
Indian River,FL,9.3,9.0 - 10.7 (571),2014-2016
Monroe,FL,9.3,9.0 - 10.7 (571),2014-2016
Collier,FL,9.4,9.0 - 10.7 (571),2014-2016
Gadsden,FL,9.4,9.0 - 10.7 (571),2014-2016
Litchfield,CT,9.4,9.0 - 10.7 (571),2014-2016
Sarasota,FL,9.4,9.0 - 10.7 (571),2014-2016
Cook,GA,9.4,9.0 - 10.7 (571),2014-2016
Jasper,GA,9.4,9.0 - 10.7 (571),2014-2016
Jeff Davis,GA,9.4,9.0 - 10.7 (571),2014-2016
Napa,CA,9.4,9.0 - 10.7 (571),2014-2016
Arkansas,AR,9.4,9.0 - 10.7 (571),2014-2016
Madison,KY,9.4,9.0 - 10.7 (571),2014-2016
Benton,IN,9.4,9.0 - 10.7 (571),2014-2016
Jasper,IL,9.4,9.0 - 10.7 (571),2014-2016
Harrison,IA,9.4,9.0 - 10.7 (571),2014-2016
Wells,IN,9.4,9.0 - 10.7 (571),2014-2016
Scott,IN,9.4,9.0 - 10.7 (571),2014-2016
Pope,MN,9.4,9.0 - 10.7 (571),2014-2016
York,ME,9.4,9.0 - 10.7 (571),2014-2016
Houghton,MI,9.4,9.0 - 10.7 (571),2014-2016
Hampshire,MA,9.4,9.0 - 10.7 (571),2014-2016
Chouteau,MT,9.4,9.0 - 10.7 (571),2014-2016
Jefferson,OR,9.4,9.0 - 10.7 (571),2014-2016
Deschutes,OR,9.4,9.0 - 10.7 (571),2014-2016
Otsego,NY,9.4,9.0 - 10.7 (571),2014-2016
Quay,NM,9.4,9.0 - 10.7 (571),2014-2016
Rio Grande,PR,9.4,9.0 - 10.7 (571),2014-2016
Aguada,PR,9.4,9.0 - 10.7 (571),2014-2016
Forest,WI,9.4,9.0 - 10.7 (571),2014-2016
Fairfax City,VA,9.4,9.0 - 10.7 (571),2014-2016
Day,SD,9.4,9.0 - 10.7 (571),2014-2016
Kingsbury,SD,9.4,9.0 - 10.7 (571),2014-2016
Yankton,SD,9.4,9.0 - 10.7 (571),2014-2016
King and Queen,VA,9.4,9.0 - 10.7 (571),2014-2016
Trinity,TX,9.4,9.0 - 10.7 (571),2014-2016
Bristol,RI,9.5,9.0 - 10.7 (571),2014-2016
Harrisonburg,VA,9.5,9.0 - 10.7 (571),2014-2016
Green,WI,9.5,9.0 - 10.7 (571),2014-2016
Iron,WI,9.5,9.0 - 10.7 (571),2014-2016
Lincoln,WI,9.5,9.0 - 10.7 (571),2014-2016
Morgan,WV,9.5,9.0 - 10.7 (571),2014-2016
Preston,WV,9.5,9.0 - 10.7 (571),2014-2016
Chippewa,WI,9.5,9.0 - 10.7 (571),2014-2016
Herkimer,NY,9.5,9.0 - 10.7 (571),2014-2016
Yates,NY,9.5,9.0 - 10.7 (571),2014-2016
Henderson,NC,9.5,9.0 - 10.7 (571),2014-2016
Washington,OR,9.5,9.0 - 10.7 (571),2014-2016
Logan,OK,9.5,9.0 - 10.7 (571),2014-2016
Kingfisher,OK,9.5,9.0 - 10.7 (571),2014-2016
Yamhill,OR,9.5,9.0 - 10.7 (571),2014-2016
Fulton,OH,9.5,9.0 - 10.7 (571),2014-2016
Essex,MA,9.5,9.0 - 10.7 (571),2014-2016
Chippewa,MN,9.5,9.0 - 10.7 (571),2014-2016
Warren,IN,9.5,9.0 - 10.7 (571),2014-2016
Jones,IA,9.5,9.0 - 10.7 (571),2014-2016
Cerro Gordo,IA,9.5,9.0 - 10.7 (571),2014-2016
Boone,IN,9.5,9.0 - 10.7 (571),2014-2016
Fulton,AR,9.5,9.0 - 10.7 (571),2014-2016
Teller,CO,9.5,9.0 - 10.7 (571),2014-2016
Tolland,CT,9.5,9.0 - 10.7 (571),2014-2016
Middlesex,CT,9.6,9.0 - 10.7 (571),2014-2016
Hancock,GA,9.6,9.0 - 10.7 (571),2014-2016
Evans,GA,9.6,9.0 - 10.7 (571),2014-2016
Canyon,ID,9.6,9.0 - 10.7 (571),2014-2016
Conway,AR,9.6,9.0 - 10.7 (571),2014-2016
Apache,AZ,9.6,9.0 - 10.7 (571),2014-2016
Placer,CA,9.6,9.0 - 10.7 (571),2014-2016
Lake,CA,9.6,9.0 - 10.7 (571),2014-2016
Ventura,CA,9.6,9.0 - 10.7 (571),2014-2016
San Luis Obispo,CA,9.6,9.0 - 10.7 (571),2014-2016
Adams,CO,9.6,9.0 - 10.7 (571),2014-2016
San Francisco,CA,9.6,9.0 - 10.7 (571),2014-2016
El Paso,CO,9.6,9.0 - 10.7 (571),2014-2016
Appanoose,IA,9.6,9.0 - 10.7 (571),2014-2016
Linn,IA,9.6,9.0 - 10.7 (571),2014-2016
Story,IA,9.6,9.0 - 10.7 (571),2014-2016
Pottawattamie,IA,9.6,9.0 - 10.7 (571),2014-2016
Clay,MN,9.6,9.0 - 10.7 (571),2014-2016
Sagadahoc,ME,9.6,9.0 - 10.7 (571),2014-2016
Hancock,ME,9.6,9.0 - 10.7 (571),2014-2016
Worcester,MA,9.6,9.0 - 10.7 (571),2014-2016
Livingston,MO,9.6,9.0 - 10.7 (571),2014-2016
Lane,OR,9.6,9.0 - 10.7 (571),2014-2016
Saratoga,NY,9.6,9.0 - 10.7 (571),2014-2016
Washoe,NV,9.6,9.0 - 10.7 (571),2014-2016
Portage,WI,9.6,9.0 - 10.7 (571),2014-2016
Asotin,WA,9.6,9.0 - 10.7 (571),2014-2016
Thurston,WA,9.6,9.0 - 10.7 (571),2014-2016
Manati,PR,9.6,9.0 - 10.7 (571),2014-2016
McCormick,SC,9.6,9.0 - 10.7 (571),2014-2016
Baylor,TX,9.6,9.0 - 10.7 (571),2014-2016
Bandera,TX,9.7,9.0 - 10.7 (571),2014-2016
Bexar,TX,9.7,9.0 - 10.7 (571),2014-2016
Williamson,TN,9.7,9.0 - 10.7 (571),2014-2016
Smith,TN,9.7,9.0 - 10.7 (571),2014-2016
Johnson,TN,9.7,9.0 - 10.7 (571),2014-2016
Uvalde,TX,9.7,9.0 - 10.7 (571),2014-2016
Alexandria,VA,9.7,9.0 - 10.7 (571),2014-2016
Dodge,WI,9.7,9.0 - 10.7 (571),2014-2016
Elko,NV,9.7,9.0 - 10.7 (571),2014-2016
Merrimack,NH,9.7,9.0 - 10.7 (571),2014-2016
Pamlico,NC,9.7,9.0 - 10.7 (571),2014-2016
Stillwater,MT,9.7,9.0 - 10.7 (571),2014-2016
Pine,MN,9.7,9.0 - 10.7 (571),2014-2016
Amite,MS,9.7,9.0 - 10.7 (571),2014-2016
Harvey,KS,9.7,9.0 - 10.7 (571),2014-2016
East Feliciana,LA,9.7,9.0 - 10.7 (571),2014-2016
Washington,ID,9.7,9.0 - 10.7 (571),2014-2016
Mariposa,CA,9.7,9.0 - 10.7 (571),2014-2016
Riverside,CA,9.7,9.0 - 10.7 (571),2014-2016
Contra Costa,CA,9.7,9.0 - 10.7 (571),2014-2016
Randolph,GA,9.7,9.0 - 10.7 (571),2014-2016
Kern,CA,9.8,9.0 - 10.7 (571),2014-2016
Colusa,CA,9.8,9.0 - 10.7 (571),2014-2016
Santa Cruz,CA,9.8,9.0 - 10.7 (571),2014-2016
Lawrence,IL,9.8,9.0 - 10.7 (571),2014-2016
Cass,IN,9.8,9.0 - 10.7 (571),2014-2016
Johnson,IA,9.8,9.0 - 10.7 (571),2014-2016
Cedar,IA,9.8,9.0 - 10.7 (571),2014-2016
Ness,KS,9.8,9.0 - 10.7 (571),2014-2016
Osceola,MI,9.8,9.0 - 10.7 (571),2014-2016
Lenawee,MI,9.8,9.0 - 10.7 (571),2014-2016
Sullivan,MO,9.8,9.0 - 10.7 (571),2014-2016
Sarpy,NE,9.8,9.0 - 10.7 (571),2014-2016
Richardson,NE,9.8,9.0 - 10.7 (571),2014-2016
Curry,NM,9.8,9.0 - 10.7 (571),2014-2016
Humboldt,NV,9.8,9.0 - 10.7 (571),2014-2016
Churchill,NV,9.8,9.0 - 10.7 (571),2014-2016
Putnam,NY,9.8,9.0 - 10.7 (571),2014-2016
Jackson,OR,9.8,9.0 - 10.7 (571),2014-2016
McKean,PA,9.8,9.0 - 10.7 (571),2014-2016
Holmes,OH,9.8,9.0 - 10.7 (571),2014-2016
Tucker,WV,9.8,9.0 - 10.7 (571),2014-2016
Skagit,WA,9.8,9.0 - 10.7 (571),2014-2016
James City,VA,9.8,9.0 - 10.7 (571),2014-2016
Albemarle,VA,9.8,9.0 - 10.7 (571),2014-2016
Coleman,TX,9.8,9.0 - 10.7 (571),2014-2016
Codington,SD,9.8,9.0 - 10.7 (571),2014-2016
Abbeville,SC,9.8,9.0 - 10.7 (571),2014-2016
Fairfax,VA,9.9,9.0 - 10.7 (571),2014-2016
Winkler,TX,9.9,9.0 - 10.7 (571),2014-2016
Jackson,TX,9.9,9.0 - 10.7 (571),2014-2016
Goliad,TX,9.9,9.0 - 10.7 (571),2014-2016
Juneau,WI,9.9,9.0 - 10.7 (571),2014-2016
Natrona,WY,9.9,9.0 - 10.7 (571),2014-2016
Uinta,WY,9.9,9.0 - 10.7 (571),2014-2016
Defiance,OH,9.9,9.0 - 10.7 (571),2014-2016
Ashland,OH,9.9,9.0 - 10.7 (571),2014-2016
Putnam,OH,9.9,9.0 - 10.7 (571),2014-2016
Haskell,OK,9.9,9.0 - 10.7 (571),2014-2016
Hughes,OK,9.9,9.0 - 10.7 (571),2014-2016
Cotton,OK,9.9,9.0 - 10.7 (571),2014-2016
Columbia,OR,9.9,9.0 - 10.7 (571),2014-2016
Madison,NY,9.9,9.0 - 10.7 (571),2014-2016
Mora,NM,9.9,9.0 - 10.7 (571),2014-2016
Rockingham,NH,9.9,9.0 - 10.7 (571),2014-2016
Cass,ND,9.9,9.0 - 10.7 (571),2014-2016
Seneca,NY,9.9,9.0 - 10.7 (571),2014-2016
Steuben,NY,9.9,9.0 - 10.7 (571),2014-2016
Platte,NE,9.9,9.0 - 10.7 (571),2014-2016
Buchanan,MO,9.9,9.0 - 10.7 (571),2014-2016
Androscoggin,ME,9.9,9.0 - 10.7 (571),2014-2016
Cass,MN,9.9,9.0 - 10.7 (571),2014-2016
Renville,MN,9.9,9.0 - 10.7 (571),2014-2016
Sibley,MN,9.9,9.0 - 10.7 (571),2014-2016
Polk,IA,9.9,9.0 - 10.7 (571),2014-2016
Warren,IA,9.9,9.0 - 10.7 (571),2014-2016
Grundy,IA,9.9,9.0 - 10.7 (571),2014-2016
Jay,IN,9.9,9.0 - 10.7 (571),2014-2016
Monroe,IN,9.9,9.0 - 10.7 (571),2014-2016
Fountain,IN,9.9,9.0 - 10.7 (571),2014-2016
Fulton,IL,9.9,9.0 - 10.7 (571),2014-2016
Twin Falls,ID,9.9,9.0 - 10.7 (571),2014-2016
Los Angeles,CA,9.9,9.0 - 10.7 (571),2014-2016
Saguache,CO,9.9,9.0 - 10.7 (571),2014-2016
Broward,FL,9.9,9.0 - 10.7 (571),2014-2016
Fairfield,CT,10.0,9.0 - 10.7 (571),2014-2016
New Haven,CT,10.0,9.0 - 10.7 (571),2014-2016
Tattnall,GA,10.0,9.0 - 10.7 (571),2014-2016
Union,GA,10.0,9.0 - 10.7 (571),2014-2016
Otero,CO,10.0,9.0 - 10.7 (571),2014-2016
Desha,AR,10.0,9.0 - 10.7 (571),2014-2016
Blackford,IN,10.0,9.0 - 10.7 (571),2014-2016
Stark,IL,10.0,9.0 - 10.7 (571),2014-2016
Huntington,IN,10.0,9.0 - 10.7 (571),2014-2016
Metcalfe,KY,10.0,9.0 - 10.7 (571),2014-2016
Ohio,KY,10.0,9.0 - 10.7 (571),2014-2016
Wadena,MN,10.0,9.0 - 10.7 (571),2014-2016
Oceana,MI,10.0,9.0 - 10.7 (571),2014-2016
Ontonagon,MI,10.0,9.0 - 10.7 (571),2014-2016
Franklin,MA,10.0,9.0 - 10.7 (571),2014-2016
Ionia,MI,10.0,9.0 - 10.7 (571),2014-2016
Clinton,MI,10.0,9.0 - 10.7 (571),2014-2016
Gladwin,MI,10.0,9.0 - 10.7 (571),2014-2016
Howell,MO,10.0,9.0 - 10.7 (571),2014-2016
Grundy,MO,10.0,9.0 - 10.7 (571),2014-2016
Macon,MO,10.0,9.0 - 10.7 (571),2014-2016
Madison,NE,10.0,9.0 - 10.7 (571),2014-2016
Yellowstone,MT,10.0,9.0 - 10.7 (571),2014-2016
Dickey,ND,10.0,9.0 - 10.7 (571),2014-2016
Watauga,NC,10.0,9.0 - 10.7 (571),2014-2016
Perquimans,NC,10.0,9.0 - 10.7 (571),2014-2016
Carson City,NV,10.0,9.0 - 10.7 (571),2014-2016
Lyon,NV,10.0,9.0 - 10.7 (571),2014-2016
Bradford,PA,10.0,9.0 - 10.7 (571),2014-2016
Richland,OH,10.0,9.0 - 10.7 (571),2014-2016
Grays Harbor,WA,10.0,9.0 - 10.7 (571),2014-2016
Bennington,VT,10.0,9.0 - 10.7 (571),2014-2016
Collin,TX,10.0,9.0 - 10.7 (571),2014-2016
Dawson,TX,10.1,9.0 - 10.7 (571),2014-2016
Hampton,SC,10.1,9.0 - 10.7 (571),2014-2016
Edmunds,SD,10.1,9.0 - 10.7 (571),2014-2016
Pickens,SC,10.1,9.0 - 10.7 (571),2014-2016
Pennington,SD,10.1,9.0 - 10.7 (571),2014-2016
Brunswick,VA,10.1,9.0 - 10.7 (571),2014-2016
Dickenson,VA,10.1,9.0 - 10.7 (571),2014-2016
Howard,TX,10.1,9.0 - 10.7 (571),2014-2016
Kerr,TX,10.1,9.0 - 10.7 (571),2014-2016
Kitsap,WA,10.1,9.0 - 10.7 (571),2014-2016
Jefferson,WV,10.1,9.0 - 10.7 (571),2014-2016
Converse,WY,10.1,9.0 - 10.7 (571),2014-2016
Waukesha,WI,10.1,9.0 - 10.7 (571),2014-2016
Marquette,WI,10.1,9.0 - 10.7 (571),2014-2016
Guayama,PR,10.1,9.0 - 10.7 (571),2014-2016
Ward,ND,10.1,9.0 - 10.7 (571),2014-2016
Delaware,OH,10.1,9.0 - 10.7 (571),2014-2016
Geauga,OH,10.1,9.0 - 10.7 (571),2014-2016
